ts_code,report_year,report_type,ann_date,f_ann_date,comp_type,total_revenue,revenue,total_cogs,oper_cost,sell_exp,admin_exp,fin_exp,operate_profit,total_profit,income_tax,n_income,n_income_attr_p,basic_eps,created_at,updated_at
000016.SZ,2019,1,2019-04-30,2019-04-30,1,10772118842.18,10772118842.18,11202465172.32,10155814290.20,528175102.68,166378779.54,278092405.94,161158039.28,185017992.57,26564577.49,158453415.08,85566720.43,0.0355,2026-04-19 18:11:55.517228+08:00,2026-05-05 19:44:03.308785+08:00
000017.SZ,2019,1,2019-04-30,2019-04-30,1,21954108.28,21954108.28,22496836.32,20264348.28,1264109.25,959163.70,-11567.43,-542728.04,-484332.04,,-484332.04,-366774.37,-0.0007,2026-04-19 18:11:55.517228+08:00,2026-05-05 19:44:03.773555+08:00
000017.SZ,2019,2,2019-08-29,2019-08-29,1,38274433.02,38274433.02,39517620.73,35329514.97,1875723.61,2359383.84,-60452.99,-1243187.71,-1094610.71,-4152.36,-1090458.35,-798946.17,-0.0014,2026-04-19 18:11:57.572862+08:00,2026-05-05 19:44:03.773555+08:00
000017.SZ,2019,4,2020-04-28,2020-04-28,1,76022687.75,76022687.75,84018935.90,68681471.12,3178476.39,6409465.59,-95401.17,-7996248.15,-7801557.13,12324.52,-7813881.65,-7186905.64,-0.0130,2026-04-19 18:12:01.869393+08:00,2026-05-05 19:44:03.773555+08:00
000017.SZ,2019,3,2019-10-30,2019-10-30,1,62848917.83,62848917.83,63038033.89,57446763.42,2377317.42,3263168.76,-78872.38,-189116.06,-40539.06,86.88,-40625.94,241203.59,0.0004,2026-04-19 18:11:59.765790+08:00,2026-05-05 19:44:03.773555+08:00
000018.SZ,2019,3,2019-10-21,2019-10-21,1,324203141.91,324203141.91,1469947825.37,270230683.50,16759750.56,107742399.54,491846844.54,-1059898950.00,-1528147694.56,449045.38,-1528596739.94,-1528580779.39,-0.9001,2026-04-19 18:11:59.765790+08:00,
000018.SZ,2019,2,2019-08-28,2019-08-28,1,256367221.67,256367221.67,1219440385.22,227646036.24,14477142.76,87163665.56,325054182.14,-950782200.75,-1415839991.15,950360.90,-1416790352.05,-1416774391.50,-0.8343,2026-04-19 18:11:57.572862+08:00,
000018.SZ,2019,4,2020-05-30,2020-05-30,1,443367792.15,443367792.15,5395899864.31,384661928.82,6177904.28,140637577.49,661965977.33,-4934631354.79,-6116372503.38,95191405.07,-6211563908.45,-6176588502.43,-3.6370,2026-04-19 18:12:01.869393+08:00,
000018.SZ,2019,1,2019-04-30,2019-04-30,1,152514127.64,152514127.64,281478853.30,129968630.28,678202.81,47113359.52,100755300.95,-128964725.66,-128964725.66,,-128964725.66,-128964725.66,-0.0800,2026-04-19 18:11:55.517228+08:00,
000019.SZ,2019,1,2019-04-27,2019-04-27,1,2570626148.23,2570626148.23,2444356472.67,2308949817.08,54701651.02,39528086.83,3989617.13,130862266.02,129158705.74,4915994.06,124242711.68,121325678.48,0.1053,2026-04-19 18:11:55.517228+08:00,2026-05-05 19:44:04.194037+08:00
000019.SZ,2019,2,2019-08-27,2019-08-27,1,4782167732.69,4782167732.69,4559478045.96,4262101770.62,112553742.74,101397947.99,8519731.85,235345695.99,231725928.50,15485294.03,216240634.47,203168850.61,0.1763,2026-04-19 18:11:57.572862+08:00,2026-05-05 19:44:04.194037+08:00
000019.SZ,2019,3,2019-10-29,2019-10-29,1,7480859136.09,7480859136.09,7128913124.79,6689489346.50,166248805.58,141789055.11,10562233.05,370023309.84,366567214.76,20368042.10,346199172.66,329387624.21,0.2858,2026-04-19 18:11:59.765790+08:00,2026-05-05 19:44:04.194037+08:00
000019.SZ,2019,4,2020-04-28,2020-04-28,1,11059984335.92,11059984335.92,10648417371.00,9955307005.89,250657691.24,260693015.60,-636614.92,433573957.71,429029356.18,44512899.71,384516456.47,363501809.52,0.3154,2026-04-19 18:12:01.869393+08:00,2026-05-05 19:44:04.194037+08:00
000020.SZ,2019,4,2020-04-30,2020-04-30,1,721557440.51,721557440.51,714106383.14,634502127.35,20879256.97,38034071.63,9946778.92,7900400.31,7750758.45,2290709.30,5460049.15,5460049.15,0.0193,2026-04-19 18:12:01.869393+08:00,2026-05-05 19:44:04.604704+08:00
000020.SZ,2019,2,2019-08-27,2019-08-27,1,339190174.05,339190174.05,336441486.55,297580208.34,9130380.22,19616991.39,5068371.24,2952663.21,3184321.21,603910.08,2580411.13,2580411.13,0.0091,2026-04-19 18:11:57.572862+08:00,2026-05-05 19:44:04.604704+08:00
000020.SZ,2019,1,2019-04-30,2019-04-30,1,143921648.63,143921648.63,143650187.48,123972772.66,3231596.06,11971872.78,3845179.98,302402.73,342583.93,84349.95,258233.98,258233.98,0.0009,2026-04-19 18:11:55.517228+08:00,2026-05-05 19:44:04.604704+08:00
000020.SZ,2019,3,2019-10-29,2019-10-29,1,549012674.89,549012674.89,546650956.17,487096790.74,14557759.76,30906279.24,6852728.93,3188034.15,4065078.53,688384.81,3376693.72,3376693.72,0.0119,2026-04-19 18:11:59.765790+08:00,2026-05-05 19:44:04.604704+08:00
000021.SZ,2019,1,2019-04-30,2019-04-30,1,3640928607.51,3640928607.51,3533134089.99,3423425888.43,14448666.52,97957404.79,-82840666.49,139284512.86,139097000.48,26856217.61,112240782.87,103833784.57,0.0706,2026-04-19 18:11:55.517228+08:00,2026-05-05 19:44:05.137414+08:00
000021.SZ,2019,2,2019-08-31,2019-08-31,1,6466509240.29,6466509240.29,6239160851.77,5931694691.73,28454689.91,213415494.27,-106835115.52,222397591.14,222430024.28,39389899.83,183040124.45,149620968.94,0.1017,2026-04-19 18:11:57.572862+08:00,2026-05-05 19:44:05.137414+08:00
000021.SZ,2019,4,2020-04-24,2020-04-24,1,13223818815.08,13223818815.08,12587208167.78,11963553425.06,61296144.19,439039442.40,-174146927.04,546398117.55,546594113.26,104735598.90,441858514.36,352301166.89,0.2395,2026-04-19 18:12:01.869393+08:00,2026-05-05 19:44:05.137414+08:00
000021.SZ,2019,3,2019-10-31,2019-10-31,1,10086099432.80,10086099432.80,9656014771.34,9213077766.62,48761478.18,309319910.01,-190005622.77,418706240.27,419666469.74,78738625.69,340927844.05,272421502.19,0.1852,2026-04-19 18:11:59.765790+08:00,2026-05-05 19:44:05.137414+08:00
000023.SZ,2019,1,2019-04-26,2019-04-26,1,321958648.94,321958648.94,295496918.38,271212535.12,2818903.34,13346620.77,5040216.77,27761064.15,31510321.38,8144086.77,23366234.61,14896168.46,0.1074,2026-04-19 18:11:55.517228+08:00,
000023.SZ,2019,3,2019-10-29,2019-10-29,1,1267614972.47,1267614972.47,1172318244.09,1079494561.46,8061986.16,42759891.29,18778677.95,104720737.41,108946822.21,29575124.55,79371697.66,54191935.87,0.3910,2026-04-19 18:11:59.765790+08:00,
000023.SZ,2019,2,2019-08-27,2019-08-27,1,831865692.12,831865692.12,771574924.37,706809523.77,5654902.13,28934216.82,10349381.24,63152533.40,67255547.50,19069565.46,48185982.04,31104062.41,0.2242,2026-04-19 18:11:57.572862+08:00,
000023.SZ,2019,4,2020-04-29,2020-04-29,1,1830534177.08,1830534177.08,1734002544.68,1583927523.87,11521306.55,96735053.49,22184201.32,103886572.94,108013424.15,33444803.81,74568620.34,50824576.74,0.3663,2026-04-19 18:12:01.869393+08:00,
000025.SZ,2019,4,2020-04-03,2020-04-03,1,571072893.90,571072893.90,509289314.19,431021312.64,23956102.30,43668263.92,4982765.55,303339734.21,302595269.11,83788034.93,218807234.18,219669708.47,0.5096,2026-04-19 18:12:01.869393+08:00,
000025.SZ,2019,3,2019-10-31,2019-10-31,1,425637522.85,425637522.85,372380033.40,323317036.00,14256308.73,26035385.25,4716086.24,76346569.20,75599823.50,10188689.49,65411134.01,64041189.83,0.1486,2026-04-19 18:11:59.765790+08:00,
000025.SZ,2019,1,2019-04-30,2019-04-30,1,119469426.49,119469426.49,107944394.60,91086090.40,4727001.63,8234636.69,2411716.67,18428518.65,17604336.21,676399.30,16927936.91,18017619.19,0.0606,2026-04-19 18:11:55.517228+08:00,
000025.SZ,2019,2,2019-08-30,2019-08-30,1,278268739.33,278268739.33,243355430.65,210494012.42,9358514.29,16878629.26,3757775.76,51734530.58,51020756.02,6038256.76,44982499.26,44779948.60,0.1039,2026-04-19 18:11:57.572862+08:00,
000026.SZ,2019,4,2020-03-20,2020-03-20,1,3704210734.90,3704210734.90,3450621702.61,2217207732.04,865792078.61,240619989.04,32815277.57,272879726.97,276233643.40,60324629.25,215909014.15,215909014.15,0.4943,2026-04-19 18:12:01.869393+08:00,2026-05-05 19:44:05.924029+08:00
000026.SZ,2019,1,2019-04-23,2019-04-23,1,893389751.73,893389751.73,814959559.48,532797117.99,199499630.53,55752416.90,9085058.60,82187315.46,81994913.52,17635829.06,64359084.46,64359084.46,0.1467,2026-04-19 18:11:55.517228+08:00,2026-05-05 19:44:05.924029+08:00
000026.SZ,2019,3,2019-10-18,2019-10-18,1,2739702682.47,2739702682.47,2517177756.27,1616447987.67,639567212.97,174518933.95,24367886.31,236539923.28,236345288.20,57614522.82,178730765.38,178730765.38,0.4039,2026-04-19 18:11:59.765790+08:00,2026-05-05 19:44:05.924029+08:00
000026.SZ,2019,2,2019-08-15,2019-08-15,1,1785036020.23,1785036020.23,1635060219.77,1051504075.22,415776028.95,116352835.42,16238965.89,164340842.75,164110648.47,40615187.57,123495460.90,123495460.90,0.2788,2026-04-19 18:11:57.572862+08:00,2026-05-05 19:44:05.924029+08:00
000027.SZ,2019,4,2020-04-30,2020-04-30,1,20817004465.54,20817004465.54,18984776194.53,14347469887.69,78455455.71,991829187.46,1904089815.72,2246861513.61,2296003319.61,466863849.64,1829139469.97,1701216790.25,0.4300,2026-04-19 18:12:01.869393+08:00,2026-05-05 19:44:06.378807+08:00
000027.SZ,2019,3,2019-10-31,2019-10-31,1,15780052521.22,15780052521.22,13794844494.02,10387058423.10,173961330.30,687603612.03,1511750957.03,2238737024.14,2318252408.10,377800147.32,1940452260.78,1712824833.45,0.4320,2026-04-19 18:11:59.765790+08:00,2026-05-05 19:44:06.378807+08:00
000027.SZ,2019,1,2019-04-30,2019-04-30,1,3965103979.43,3965103979.43,3608657050.29,2849445384.92,54318138.36,162826203.96,491756459.37,445235434.98,496441887.63,90415786.22,406026101.41,367990620.04,0.0928,2026-04-19 18:11:55.517228+08:00,2026-05-05 19:44:06.378807+08:00
000027.SZ,2019,2,2019-08-22,2019-08-22,1,10386152060.23,10386152060.23,9209753954.06,6679084333.90,117204231.85,486714487.39,950825905.73,1360082879.20,1427558805.09,270097970.84,1157460834.25,1032242134.41,0.2604,2026-04-19 18:11:57.572862+08:00,2026-05-05 19:44:06.378807+08:00
000028.SZ,2019,1,2019-04-25,2019-04-25,1,11879309078.82,11879309078.82,11537438016.52,10577400754.11,715774974.40,177959158.93,31054269.89,424837972.75,426318432.93,81698106.29,344620326.64,300149012.08,0.7000,2026-04-19 18:11:55.517228+08:00,2026-05-05 19:44:06.818013+08:00
000028.SZ,2019,4,2020-04-22,2020-04-22,1,52045764143.21,52045764143.21,50502366522.36,46292408840.53,3055403668.16,842014983.53,119972954.79,1835547469.26,1856658136.50,372439441.37,1484218695.13,1271289183.01,2.9700,2026-04-19 18:12:01.869393+08:00,2026-05-05 19:44:06.818013+08:00
000028.SZ,2019,3,2019-10-24,2019-10-24,1,38875940809.07,38875940809.07,37763096515.87,34669028279.63,2246564429.04,585528096.51,147845855.83,1395748376.09,1400260823.88,272875954.40,1127384869.48,962144066.92,2.2470,2026-04-19 18:11:59.765790+08:00,2026-05-05 19:44:06.818013+08:00
