ts_code,report_year,report_type,ann_date,roe,roe_dt,roa,npta,grossprofit_margin,profit_dedt,op_yoy,ebt_yoy,netprofit_yoy,debt_to_assets,assets_to_eqt,current_ratio,quick_ratio,or_yoy,tr_yoy,basic_eps,dt_eps,bps,created_at,updated_at
000018.SZ,2026,1,2026-05-01,,,-0.0455,-0.0457,,-359926.10,6.0493,6.0493,6.0493,1607.3279,,0.0076,0.0076,,,-0.0002,-0.0002,-6.9929,2026-08-30 21:26:03.548116+08:00,
000018.SZ,2026,2,2026-08-01,,,-0.1635,-0.1634,,-1287655.64,46.7624,46.7624,46.7624,1607.3977,,0.0076,0.0076,,,-0.0008,-0.0008,-6.9934,2026-08-30 21:26:07.094158+08:00,
000019.SZ,2026,1,,1.2934,0.9727,1.4394,,16.8992,,,,-28.8845,32.4379,,1.9812,0.1874,,,,,4.3848,2026-07-02 02:06:31.716191+08:00,
000019.SZ,2026,2,2026-08-25,2.2483,1.7248,2.6316,1.4515,16.1857,85814589.18,-14.5785,-14.2194,-36.4460,38.0603,1.6145,1.8066,0.1763,0.1411,0.1411,0.0971,0.0971,4.3054,2026-08-30 21:26:07.242586+08:00,
000020.SZ,2026,1,,1.1780,1.0862,0.8688,,12.4324,,,,-12.1639,36.5649,,1.8309,1.4782,,,,,1.5691,2026-07-02 02:06:32.211105+08:00,
000020.SZ,2026,2,2026-08-18,1.8962,1.7963,1.2980,1.1764,13.0011,7962959.89,-39.6129,-38.3704,-41.3810,36.9427,1.5859,1.8283,1.4940,-31.8286,-31.8286,0.0297,0.0297,1.5804,2026-08-30 21:26:07.094158+08:00,
000021.SZ,2026,1,,1.8307,1.0792,1.2774,,17.0662,,,,35.3487,41.6829,,1.3966,1.1429,,,,,8.4868,2026-07-02 02:06:32.785962+08:00,
000021.SZ,2026,2,2026-08-26,4.1147,3.8182,2.5756,2.2500,18.8813,504286284.31,4.9822,5.3420,20.2817,49.0703,1.9635,1.2851,1.0555,6.9616,6.9616,0.3452,0.3452,8.4595,2026-08-30 21:26:07.269329+08:00,
000025.SZ,2026,1,,1.8053,1.5325,1.7473,,35.2631,,,,-2.7789,23.4940,,1.1970,1.1159,,,,,4.3148,2026-07-02 02:06:33.811590+08:00,
000025.SZ,2026,2,2026-08-22,4.5311,4.1725,4.4981,3.4305,43.4069,77984104.70,4.9307,7.7553,0.8006,17.9809,1.2192,1.6169,1.5634,-66.7286,-66.7286,0.1965,0.1965,4.4340,2026-08-30 21:26:07.192702+08:00,
000026.SZ,2026,1,,1.9327,1.8490,2.1983,,34.4464,,,,43.6387,9.7766,,7.9789,3.4627,,,,,8.3742,2026-07-02 02:06:34.290132+08:00,
000026.SZ,2026,2,2026-08-21,2.9929,2.8838,3.5103,2.6927,35.0059,96839220.48,25.6615,24.7288,21.9040,9.4304,1.1041,7.7836,3.4383,3.1583,3.1583,0.2477,0.2477,8.3290,2026-08-30 21:26:07.192702+08:00,
000027.SZ,2026,1,,2.4193,2.3398,1.4234,,27.3863,,,,-7.5645,60.8959,,1.2039,1.1694,,,,,7.0322,2026-07-02 02:06:34.780959+08:00,
000027.SZ,2026,2,2026-08-26,3.7563,3.6110,2.5445,1.5064,23.7329,1829117197.99,15.5112,14.5502,11.6057,60.9630,2.5617,1.1339,1.0858,2.8476,2.8476,0.3700,0.3700,7.0374,2026-08-30 21:26:07.269329+08:00,
000028.SZ,2026,1,,1.5328,1.4933,0.8237,,9.9591,,,,-12.3586,55.3929,,1.5565,1.2293,,,,,33.9537,2026-07-02 02:06:35.268057+08:00,
000028.SZ,2026,2,2026-08-29,3.2345,3.1954,1.8138,1.3320,10.0435,598874143.25,-9.9370,-9.8821,-8.9658,54.5484,2.2001,1.5793,1.2530,-1.4410,-1.4410,0.9900,0.9900,30.8276,2026-08-30 21:26:07.346262+08:00,
000029.SZ,2026,1,,-0.1087,-0.2115,-0.1115,,17.6848,,,,-105.4223,10.0637,,8.5346,5.7092,,,,,3.5718,2026-07-02 02:06:35.756618+08:00,
000029.SZ,2026,2,2026-08-26,-0.2382,-0.4350,-0.2337,-0.2344,17.0473,-15629926.78,-106.5130,-106.5131,-108.3086,9.7545,1.1081,7.6598,5.8919,-76.5822,-76.5822,-0.0085,-0.0085,3.5333,2026-08-30 21:26:07.269329+08:00,
000030.SZ,2026,1,,1.4712,1.1749,0.7926,,10.7752,,,,-23.6378,47.7600,,1.3148,1.1339,,,,,4.9626,2026-07-02 02:06:36.281327+08:00,
000030.SZ,2026,2,2026-08-28,2.2425,1.9265,1.2733,1.1476,11.5630,161448327.82,-43.9684,-43.9626,-38.1610,46.7480,1.8779,1.2765,1.0782,-7.6349,-7.6349,0.1093,0.1093,4.8520,2026-08-30 21:26:07.346262+08:00,
000031.SZ,2026,1,,-2.1565,-1.9319,0.5523,,24.1727,,,,14.1764,76.7409,,1.5925,0.6480,,,,,2.3860,2026-07-02 02:06:36.753416+08:00,
000031.SZ,2026,2,2026-08-29,,,,,24.5129,,-75.6516,-77.8545,-765.2621,,,,,-19.7067,-19.7067,-0.1700,-0.1700,,2026-08-30 21:26:07.346262+08:00,
000032.SZ,2026,1,,-1.1099,-1.3785,0.1227,,6.6395,,,,-141.9710,81.8668,,1.2441,1.2210,,,,,6.0786,2026-07-02 02:06:37.275738+08:00,
000032.SZ,2026,2,2026-08-27,-2.8348,-3.3253,0.2275,-0.2742,7.5552,-244461703.29,-69.6207,-76.7868,-113.7697,82.1772,5.6108,1.2327,1.2025,3.5371,3.5371,-0.1715,-0.1715,5.9586,2026-08-30 21:26:07.296982+08:00,
000034.SZ,2026,1,,2.1229,2.0970,0.8104,,3.3667,,,,8.6151,78.5384,,1.2088,0.7470,,,,,15.4853,2026-07-02 02:06:37.759453+08:00,
000034.SZ,2026,2,2026-08-29,4.4222,4.0277,1.6255,0.8959,3.2483,451797063.37,25.7346,26.8139,16.3394,79.5297,4.8851,1.2018,0.8256,21.4192,21.4192,0.4977,0.4924,11.2402,2026-08-30 21:26:07.394237+08:00,
000035.SZ,2026,1,,1.0227,1.1550,0.8118,,36.5862,,,,5.2460,66.1285,,0.6766,0.6310,,,,,4.5054,2026-07-02 02:06:38.248529+08:00,
000035.SZ,2026,2,2026-08-29,1.9779,2.1280,1.6080,0.7233,31.8729,229694810.55,6.8076,5.8913,1.1083,66.4678,2.9822,0.5723,0.5279,3.4966,3.4966,0.0900,0.0900,4.5347,2026-08-30 21:26:07.394237+08:00,
000036.SZ,2026,1,,0.5076,0.5098,0.6795,,66.7349,,,,354.0725,24.9445,,3.6447,1.7901,,,,,3.6636,2026-07-02 02:06:38.736997+08:00,
000036.SZ,2026,2,2026-08-28,0.5399,0.5007,0.9001,0.5567,61.6403,25689399.96,220.6635,255.0963,1260.8264,27.6332,1.3818,3.3157,1.6423,60.1483,60.1483,0.0197,0.0197,3.6648,2026-08-30 21:26:07.296982+08:00,
000037.SZ,2026,1,,0.7142,0.5225,1.1410,,42.4375,,,,197.7271,23.4852,,4.4527,4.3205,,,,,2.8036,2026-07-02 02:06:39.230139+08:00,
000037.SZ,2026,2,2026-08-25,1.1820,0.5158,1.6730,1.2319,31.8582,8654845.29,233.7515,234.3128,191.2316,22.2559,1.2863,5.0453,4.8956,21.2864,21.2864,0.0329,0.0329,2.7842,2026-08-30 21:26:07.242586+08:00,
000039.SZ,2026,1,,0.4132,0.3311,0.4549,,11.5410,,,,-61.5739,59.3953,,1.2109,0.9467,,,,,8.6638,2026-07-02 02:06:39.738026+08:00,
000039.SZ,2026,2,2026-08-29,1.4752,,1.3453,0.8146,11.8871,,-30.3481,-29.6410,-42.1423,60.6403,2.5407,1.1673,0.9144,3.7097,3.7097,0.1300,0.1300,8.5024,2026-08-30 21:26:07.394237+08:00,
000042.SZ,2026,1,,-2.8801,-1.2689,0.0795,,40.2461,,,,-147.7295,94.6281,,1.0651,0.3699,,,,,3.4089,2026-07-02 02:06:40.242936+08:00,
000042.SZ,2026,2,2026-08-21,34.9745,37.3447,4.9377,2.9594,67.9295,1055707183.71,346.6953,479.5466,421.7551,91.2883,11.4788,1.1084,0.3883,168.3505,168.3505,1.4872,1.4872,4.9957,2026-08-30 21:26:07.192702+08:00,
000045.SZ,2026,1,,0.7426,0.5850,0.6168,,15.0160,,,,6.4427,21.2988,,4.0721,2.9706,,,,,5.9266,2026-07-02 02:06:41.234302+08:00,
000045.SZ,2026,2,2026-08-26,1.6965,1.4665,1.4721,1.3715,16.7497,43893052.01,53.2297,43.6872,44.1081,21.7822,1.2785,3.8158,2.6521,-0.7347,-0.7347,0.1002,0.1002,5.9350,2026-08-30 21:26:07.269329+08:00,
000046.SZ,2026,1,2026-05-01,,,-3.0680,-5.7815,34.6085,,-4.3847,-8.5822,-8.9275,248.2246,,0.3092,0.0591,-23.4555,-5.6176,,,-12.1835,2026-08-30 21:26:03.548116+08:00,
000046.SZ,2026,2,2026-08-31,,,,,,-2522843457.92,,,,257.4107,,0.2964,0.0489,,,-0.9619,-0.9619,-12.6118,2026-08-31 18:41:10.710138+08:00,
000048.SZ,2026,1,,-5.8980,-5.7826,-2.1506,,-3.1550,,,,-306.2703,62.3494,,0.4631,0.2052,,,,,7.0824,2026-07-02 02:06:41.707186+08:00,
000048.SZ,2026,2,2026-08-24,-12.9401,-12.1880,-4.7107,-4.9627,-8.0810,-460806179.91,-287.2766,-315.7973,-316.3862,63.6453,2.7507,0.3975,0.1659,-10.7472,-10.7472,-0.9544,-0.9544,6.5659,2026-08-30 21:26:07.242586+08:00,
000049.SZ,2026,1,,1.1816,0.8194,0.7772,,9.8695,,,,64.2285,58.6320,,1.4274,1.0939,,,,,17.6794,2026-07-02 02:06:42.180274+08:00,
000049.SZ,2026,2,2026-08-18,3.0282,2.5195,1.4687,1.2654,9.7096,170789865.63,6396.1809,41218.5479,110.4431,60.3746,2.5236,1.3542,1.0265,9.7787,9.7787,0.5337,0.5337,17.7598,2026-08-30 21:26:07.094158+08:00,
000050.SZ,2026,1,,-0.5126,-0.6160,0.0195,,17.7339,,,,-244.3808,60.2527,,0.7247,0.5456,,,,,11.0112,2026-07-02 02:06:42.651986+08:00,
000050.SZ,2026,2,2026-08-25,-2.7125,-3.2803,-0.4946,-0.9987,15.6039,-880183704.89,-438.3865,-415.5709,-453.4969,61.1171,2.5718,0.7603,0.5749,-4.4878,-4.4878,-0.2985,-0.2985,10.8458,2026-08-30 21:26:07.242586+08:00,
000055.SZ,2026,1,,0.5059,0.4471,0.4030,,18.7893,,,,-14.6102,53.3064,,1.1946,1.0347,,,,,5.2051,2026-07-02 02:06:43.156340+08:00,
000055.SZ,2026,2,2026-08-25,0.9814,0.8953,0.7903,0.4389,18.5082,49718847.69,321.7492,331.6268,215.2247,54.3988,2.1929,1.1617,1.0099,-2.9550,-2.9550,0.0508,0.0508,5.1657,2026-08-30 21:26:07.242586+08:00,
000056.SZ,2026,1,,NaN,NaN,3.7704,,65.5271,,,,60.6108,233.8036,,0.1231,0.1086,,,,,-2.0342,2026-07-02 02:06:43.644001+08:00,
000056.SZ,2026,2,2026-08-25,,,-5.8166,-14.9535,48.6996,-324207670.56,-27.0627,-32.8251,-46.8246,250.7480,,0.1090,0.0965,-40.4741,-40.4741,-0.2300,-0.2300,-2.2371,2026-08-30 21:26:07.242586+08:00,
000058.SZ,2026,1,,1.2198,1.2869,1.0467,,28.8853,,,,2.1450,49.9572,,1.6705,0.8644,,,,,1.6550,2026-07-02 02:06:44.168558+08:00,
000058.SZ,2026,2,2026-08-27,2.5834,2.5822,2.2109,1.1773,29.0863,52268885.77,-2.9330,-3.8607,4.1483,49.9093,1.9964,1.6684,0.8501,-9.5417,-9.5417,0.0425,0.0425,1.6528,2026-08-30 21:26:07.296982+08:00,
000059.SZ,2026,1,,0.4566,0.3780,0.6032,,17.9391,,,,112.9707,60.7050,,1.3310,0.6231,,,,,6.0933,2026-07-02 02:06:44.648747+08:00,
000059.SZ,2026,2,2026-08-20,3.6939,3.4471,2.2613,1.5943,19.3265,340753353.34,145.0081,147.7845,136.9166,56.7527,2.3123,2.0713,0.7914,-12.8960,-12.8960,0.2283,0.2283,6.3062,2026-08-30 21:26:07.094158+08:00,
000060.SZ,2026,1,,2.5532,2.5115,1.3561,,5.3491,,,,84.4542,60.5537,,0.9979,0.4182,,,,,4.4976,2026-07-02 02:06:45.178108+08:00,
000060.SZ,2026,2,2026-08-28,5.7495,5.6339,3.2836,2.2703,6.0215,1119048206.09,95.5391,95.4036,104.3547,60.3571,2.5225,1.0244,0.4367,35.5256,35.6156,0.2600,0.2600,4.5597,2026-08-30 21:26:07.296982+08:00,
000061.SZ,2026,1,,1.5744,0.8983,1.1031,,25.7296,,,,80.8910,52.0504,,0.6524,0.5312,,,,,4.3544,2026-07-02 02:06:45.657192+08:00,
000061.SZ,2026,2,2026-08-25,2.9564,1.9474,2.1679,1.3685,26.5456,167000595.97,13.4900,12.9291,33.0914,52.6449,2.1117,0.6453,0.5297,-22.6977,-22.6977,0.1277,,4.3537,2026-08-30 21:26:07.242586+08:00,
000062.SZ,2026,1,,2.9544,3.0267,1.8386,,8.0677,,,,90.2831,56.9925,,1.8334,1.4768,,,,,6.5656,2026-07-02 02:06:46.148538+08:00,
000062.SZ,2026,2,2026-08-28,5.7430,5.8759,3.6159,2.3319,7.7125,400499061.30,82.1232,79.4749,66.1305,61.4213,2.5921,1.7102,1.3634,60.6523,60.6523,0.3743,0.3743,6.5967,2026-08-30 21:26:07.296982+08:00,
000063.SZ,2026,1,,1.7374,1.2299,0.6399,,28.2762,,,,-46.5817,NaN,,1.6573,1.0804,,,,,16.0580,2026-07-02 02:06:46.623248+08:00,
000063.SZ,2026,2,2026-08-22,3.6126,2.9144,1.3053,1.2154,25.4848,2220797000.00,-44.1217,-44.6029,-45.5702,67.9384,3.1190,1.7133,1.1868,9.0460,9.0460,0.5800,0.5600,15.7517,2026-08-30 21:26:07.192702+08:00,
000065.SZ,2026,1,,0.9910,0.9953,0.5516,,17.1802,,,,-37.5422,53.4738,,1.4161,1.3395,,,,,9.6374,2026-07-02 02:06:47.102063+08:00,
000065.SZ,2026,2,2026-08-24,2.9333,2.8859,1.5147,1.4088,17.8439,320836501.03,9.1314,8.8585,5.5623,54.5874,2.2020,1.2628,1.1953,-19.4183,-19.4183,0.2800,0.2800,9.5857,2026-08-30 21:26:07.192702+08:00,
000066.SZ,2026,1,,-0.7616,-0.8849,-0.0236,,18.8289,,,,47.5807,63.3210,,1.7280,1.0641,,,,,3.3889,2026-07-02 02:06:47.571563+08:00,
000066.SZ,2026,2,2026-08-29,2.7915,-2.8270,1.3181,0.9371,16.9124,-316013707.45,118.0507,117.0503,125.7111,64.0448,2.7812,1.5437,0.9308,25.0039,25.0039,0.0970,0.0970,3.5123,2026-08-30 21:26:07.346262+08:00,
000068.SZ,2026,1,,-3.0558,-3.1044,-0.4019,,12.2356,,,,-4.5892,73.3312,,0.7719,0.7535,,,,,0.5815,2026-07-02 02:06:48.045324+08:00,
000068.SZ,2026,2,2026-08-27,-6.9211,,-0.8048,-0.9004,18.4906,,15.9132,65.8064,54.5726,73.4568,3.7675,0.7183,0.7006,-70.5464,-70.5464,-0.0401,-0.0401,0.5581,2026-08-30 21:26:07.269329+08:00,
000069.SZ,2026,1,,-3.6028,-3.6621,-0.2198,,4.0163,,,,3.5195,80.4533,,1.3311,0.3872,,,,,4.2506,2026-07-02 02:06:48.545252+08:00,
000069.SZ,2026,2,2026-08-29,-9.4680,-9.4595,-0.9265,-1.6281,10.9789,-3484506535.71,-25.7637,-26.7692,-21.6162,80.3736,5.0952,1.4488,0.4660,15.1498,15.1498,-0.4435,-0.4435,3.9624,2026-08-30 21:26:07.346262+08:00,
000070.SZ,2026,1,,-0.9468,-1.1344,0.4176,,19.2478,,,,36.6718,78.4136,,1.1093,0.9188,,,,,1.1113,2026-07-02 02:06:49.035929+08:00,
000070.SZ,2026,2,2026-08-27,5.9842,4.6943,2.9541,1.9637,22.3243,48688588.68,69.7234,82.1666,1007.5170,74.9283,3.9886,1.1558,0.8993,19.4087,19.4087,0.0698,0.0698,1.2217,2026-08-30 21:26:07.269329+08:00,
000078.SZ,2026,1,,1.1741,2.6602,0.5599,,9.2764,,,,-38.8915,91.6221,,1.0004,0.8717,,,,,0.4719,2026-07-02 02:06:49.560917+08:00,
000078.SZ,2026,2,2026-08-29,-18.1268,-18.4571,0.1523,-0.8080,9.2869,-207668280.48,-238.0214,-231.6562,-743.7525,92.2007,12.8217,0.9842,0.8479,-21.0482,-21.0482,-0.0775,-0.0775,0.3889,2026-08-30 21:26:07.394237+08:00,
000088.SZ,2026,1,,1.8671,1.8665,1.4154,,18.6075,,,,8.8488,17.9132,,3.9048,3.8984,,,,,3.5405,2026-07-02 02:06:50.047658+08:00,
000088.SZ,2026,2,2026-08-25,3.8525,3.8569,2.9759,2.9292,27.5296,697444799.09,3.5574,3.4285,6.6333,17.7345,1.2156,5.5238,5.5136,12.3786,12.3786,0.1300,0.1300,3.4810,2026-08-30 21:26:07.242586+08:00,
000089.SZ,2026,1,,2.1954,1.1867,1.5681,,24.2273,,,,58.5065,52.2690,,2.6310,2.6271,,,,,5.7969,2026-07-02 02:06:50.535514+08:00,
000089.SZ,2026,2,2026-08-20,6.2260,2.2662,4.5608,3.0528,24.0894,268178109.57,144.3827,135.9461,135.9726,49.6798,1.9873,2.9456,2.9410,6.1185,6.1185,0.3593,0.3593,5.8701,2026-08-30 21:26:07.192702+08:00,
000090.SZ,2026,1,,-0.1610,-0.2642,0.0971,,7.7535,,,,-157.7964,74.1723,,1.5598,1.0871,,,,,6.0177,2026-07-02 02:06:51.045735+08:00,
000090.SZ,2026,2,2026-08-22,-2.3139,-2.4747,-0.4506,-0.6654,2.3482,-356036909.75,-504.5014,-480.1715,-903.6381,74.2790,3.8879,1.5333,1.0262,5.2172,5.2172,-0.1931,-0.1931,5.9134,2026-08-30 21:26:07.192702+08:00,
000096.SZ,2026,1,,0.4447,0.4141,0.4607,,12.7302,,,,-15.6519,26.6638,,1.4617,1.4383,,,,,5.2194,2026-07-02 02:06:51.509842+08:00,
000096.SZ,2026,2,2026-08-28,2.4874,2.4312,2.2286,1.9047,12.6036,67057286.18,257.1448,262.6570,635.6763,24.0965,1.3175,1.6853,1.6441,20.4063,20.4063,0.1299,0.1299,5.2504,2026-08-30 21:26:07.346262+08:00,
000099.SZ,2026,1,,1.6812,1.6862,1.6700,,21.2366,,,,2.1097,26.6386,,5.8551,5.4099,,,,,7.2013,2026-07-02 02:06:51.999936+08:00,
000099.SZ,2026,2,2026-08-25,2.2708,2.2780,2.3291,1.5575,19.5820,125712489.61,-18.0038,-18.3447,-18.3104,27.2303,1.3742,5.8237,5.3376,-2.8863,-2.8863,0.1615,0.1615,7.1458,2026-08-30 21:26:07.242586+08:00,
000100.SZ,2026,1,,2.4880,1.8460,0.4159,,12.4975,,,,53.7120,65.0272,,0.9745,0.7857,,,,,3.0137,2026-07-02 02:06:52.505355+08:00,
000100.SZ,2026,2,2026-08-29,6.0932,5.0238,1.1014,0.6080,12.8680,3139882317.00,461.3389,561.2805,102.1912,65.0496,2.8612,0.8841,0.6843,3.6094,3.5317,0.1861,0.1831,3.0081,2026-08-30 21:26:07.346262+08:00,
000150.SZ,2026,2,2026-08-28,,,,,,-208641318.38,,,,324.3205,,0.1078,0.1073,,,-0.2328,-0.2328,-3.7455,2026-08-30 21:26:07.346262+08:00,
000151.SZ,2026,1,,2.1030,0.4557,0.8781,,12.4900,,,,185.6832,73.7536,,1.1598,1.1064,,,,,2.4953,2026-07-02 02:06:52.997130+08:00,
000151.SZ,2026,2,2026-08-27,2.1684,0.4837,1.1108,0.7339,10.7135,4185101.24,139.3526,140.0133,137.0834,74.5895,3.9354,1.1562,1.1064,52.0859,52.0859,0.0535,0.0535,2.5146,2026-08-30 21:26:07.296982+08:00,
000153.SZ,2026,1,,1.7266,1.4539,0.9532,,22.8987,,,,-2.6670,58.9795,,0.8974,0.6712,,,,,4.6968,2026-07-02 02:06:53.458607+08:00,
000153.SZ,2026,2,2026-08-28,3.3413,2.9933,1.7024,1.3820,22.3782,63862068.93,-21.1974,-15.5332,-6.5443,57.2647,2.3400,0.8457,0.6361,-17.5510,-17.5510,0.1534,0.1534,4.6547,2026-08-30 21:26:07.296982+08:00,
000155.SZ,2026,1,,2.5150,2.7022,2.1918,,61.1325,,,,12.6519,51.6265,,3.3688,3.1942,,,,,5.8198,2026-07-02 02:06:53.951340+08:00,
000155.SZ,2026,2,2026-08-25,6.5202,6.4256,5.1409,4.0737,53.5603,695799811.41,254.2826,258.9577,130.7255,49.9440,1.9978,2.9699,2.7077,124.7807,124.7807,0.3800,0.3800,6.0587,2026-08-30 21:26:07.242586+08:00,
000156.SZ,2026,1,,0.7447,0.6581,0.2648,,29.5897,,,,-13.7530,45.7166,,1.2617,1.1236,,,,,8.1925,2026-07-02 02:06:54.446660+08:00,
000156.SZ,2026,2,2026-08-29,1.3989,1.1459,0.4978,0.7284,29.2611,172159644.92,-19.4266,-16.9210,-17.2531,46.7960,1.8796,1.2291,1.1002,-4.3941,-4.3941,0.1134,0.1134,8.0849,2026-08-30 21:26:07.394237+08:00,
000157.SZ,2026,1,,1.5244,1.0376,0.7169,,27.6926,,,,-37.3021,57.6623,,1.8089,1.3717,,,,,6.7435,2026-07-02 02:06:54.933793+08:00,
000157.SZ,2026,2,2026-08-28,3.6491,1.4430,1.8269,1.5385,26.8219,831283800.47,-27.7351,-25.3330,-23.9654,58.6099,2.4160,1.7452,1.2729,9.1749,9.1749,0.2400,0.2300,6.6604,2026-08-30 21:26:07.296982+08:00,
