ts_code,report_year,report_type,ann_date,roe,roe_dt,roa,npta,grossprofit_margin,profit_dedt,op_yoy,ebt_yoy,netprofit_yoy,debt_to_assets,assets_to_eqt,current_ratio,quick_ratio,or_yoy,tr_yoy,basic_eps,dt_eps,bps,created_at,updated_at
000038.SZ,2008,4,2009-04-30,2013.8666,-88.0042,120.8374,119.0507,,-8241460.10,34.8192,1000.3039,1068.4953,57.5838,2.3576,1.7273,0.2706,-100.0000,-100.0000,,2.0800,1.1409,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000039.SZ,2008,4,2009-03-31,9.5895,6.7533,6.5419,4.4969,11.5229,990797000.00,-48.8926,-44.9468,-55.5532,56.7842,2.3140,1.5177,0.8860,-2.9400,-2.9400,,0.5300,5.0439,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000040.SZ,2008,4,2009-04-30,-12.5909,-16.5874,-5.0938,-5.6487,37.4497,-151012419.37,-296.3715,-291.0315,-248.9920,59.4995,2.4691,1.3098,0.3777,-40.1887,-40.1887,,-0.2400,1.7557,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000042.SZ,2008,4,2009-04-16,0.3758,0.8839,3.3401,0.1243,40.3953,15963398.00,-89.5747,-94.3520,-96.6370,68.6198,3.1867,1.6726,0.2263,5.2096,5.2096,,0.0283,7.1945,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000045.SZ,2008,4,2009-03-28,11.7846,-1.1096,8.7079,7.0948,19.7391,-4330649.46,63.8581,190.8392,298.0626,26.2577,1.3561,1.0300,0.9436,-25.5721,-25.5721,,0.1900,1.7021,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000046.SZ,2008,4,2009-03-03,3.4439,3.5149,2.1356,1.5133,46.6680,214980956.75,-71.1866,-71.1258,-68.0208,56.3166,2.2892,2.5693,0.5648,-66.2668,-66.2668,,0.0940,3.6185,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000047.SZ,2008,4,2009-04-27,,,-2.5851,-26.4889,,-54206025.63,3.3023,3.3023,3.3023,626.5770,,-0.0055,-0.0055,,,,,-8.8419,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000048.SZ,2008,4,2009-04-20,,,11.8295,7.0989,15.6625,-1424207.58,155.7651,135.5540,198.3197,109.1937,,0.5065,0.2610,38.9227,38.9227,,0.0924,-0.4129,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000049.SZ,2008,4,2009-04-08,1.0149,1.0923,3.3914,-0.1214,14.3361,1674450.00,13742.8605,-21.9899,-78.2349,65.3792,2.8884,1.1265,0.8434,1.6662,1.6662,,0.0114,1.1420,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000050.SZ,2008,4,2009-04-28,0.6435,-4.6103,-0.8089,-1.4651,11.8860,-67057304.19,-198.1669,-201.1614,-89.6455,60.2524,2.5159,1.1203,0.7497,-20.1695,-20.1695,,0.0163,2.3527,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000055.SZ,2008,4,2009-03-28,4.0750,0.4189,3.0855,1.4173,17.7275,2391027.81,225.6457,-31.6071,-4.6139,55.0492,2.2247,1.2657,1.0146,22.5653,22.5653,,0.0550,1.3115,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000056.SZ,2008,4,2009-04-17,-11.0064,-12.9075,-3.9266,-4.6126,17.5495,-29894648.50,-204.1171,-195.3187,-137.5617,86.8018,7.5768,1.9068,0.1399,-36.4754,-36.4754,,-0.1200,0.9908,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000058.SZ,2008,4,2009-04-15,3.7796,3.2261,4.1074,3.4430,40.3297,41465271.77,-21.3536,-18.4959,-22.8230,15.9902,1.1903,1.9226,1.9004,-55.2786,-55.2786,,0.0619,1.6536,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000059.SZ,2008,4,2009-03-10,6.5810,6.8059,4.6486,2.9899,31.0838,397989610.56,40.2689,46.7423,60.2836,64.0793,2.7839,3.1936,3.0833,9.4466,9.4466,,0.3206,5.0157,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000060.SZ,2008,4,2009-04-21,9.5932,11.0636,9.7569,4.3998,21.4993,398837938.65,-67.3245,-66.9512,-70.4018,50.9598,2.0391,1.5608,0.7164,-10.0118,-9.9186,,0.3900,3.4029,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000061.SZ,2008,4,2009-04-23,2.3522,-0.6848,3.4683,2.1936,47.9438,-15449448.13,-77.0995,-53.8989,-68.9060,44.6161,1.8056,1.0018,0.9695,-10.2196,-10.2196,,0.1264,6.2868,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000062.SZ,2008,4,2009-02-14,2.9529,1.1350,1.5416,1.3205,12.4390,17525679.95,-38.8365,-29.2583,-60.8323,33.2836,1.4989,1.6794,1.3891,-22.1062,-22.1062,,0.1500,4.2971,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000063.SZ,2008,4,2009-03-20,12.5836,11.7339,6.3082,4.2469,33.4156,1548100000.00,24.4455,30.9544,32.5870,70.1499,3.3501,1.4227,1.1234,27.3635,27.3635,,1.2000,10.6076,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000065.SZ,2008,4,2009-03-24,9.3825,9.7285,2.6084,1.7804,12.1482,37408698.73,170.3823,171.3574,168.8847,79.6744,4.9199,1.0779,0.7285,5.6034,5.6034,,0.2200,2.4783,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000066.SZ,2008,4,2009-04-23,0.8224,-1.9077,1.9626,0.4084,5.2667,-27426886.98,-121.6082,-89.4104,-87.9563,53.9303,2.1706,0.7670,0.6282,-6.9868,-6.9868,,0.0210,2.1361,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000068.SZ,2008,4,2009-03-27,1.0964,-0.7851,3.4444,0.6287,17.4450,-14845670.56,92.9906,110.5825,110.7975,39.7693,1.6603,1.2960,0.9854,25.0889,25.0889,,0.0231,2.1204,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000069.SZ,2008,4,2009-03-28,17.4373,17.4605,10.7792,8.8518,47.1817,918657021.86,50.5644,50.4535,22.2643,50.4461,2.0180,0.4507,0.2098,101.8741,101.8741,,0.3500,2.1303,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000070.SZ,2008,4,2009-04-07,5.5130,2.0250,3.1032,3.3481,13.2879,13015877.06,21.4475,219.7322,220.9972,38.6032,1.6287,2.4738,1.9493,31.3194,31.3194,,0.1417,2.6411,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000078.SZ,2008,4,2009-04-27,3.3630,-3.7727,3.1712,0.5727,15.8309,-27264367.73,-295.3907,-52.8845,-26.2555,71.8892,3.5574,1.0003,0.8652,-11.3508,-11.3508,,0.0372,1.0777,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000088.SZ,2008,4,2009-04-18,15.3490,14.6458,14.6967,14.4995,63.4375,546752153.44,-11.7480,-11.8604,-11.1055,8.0665,1.0877,11.0874,11.0852,-38.8355,-38.8355,,0.4602,3.0800,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000089.SZ,2008,4,2009-04-10,5.2939,11.1551,6.8119,4.8549,49.3196,515832302.42,1.1738,-40.2591,-57.3579,13.9359,1.1619,3.4234,3.4198,7.4677,7.4677,,0.1448,2.7441,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000090.SZ,2008,4,2009-04-21,-4.3779,-6.8897,-1.1324,-1.8887,9.7226,-180647701.42,-165.6040,-166.9620,-179.7067,61.3565,2.5878,1.4540,0.4432,2.0043,2.0043,,-0.3771,6.8440,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000096.SZ,2008,4,2009-04-18,8.5236,8.5019,7.0889,7.5275,7.6284,129368231.76,-45.3280,-46.2007,-46.9116,5.0460,1.0531,8.6127,8.4282,-11.2270,-11.2270,,0.2500,2.9433,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000099.SZ,2008,4,2009-04-24,6.7752,7.1125,6.2457,4.1107,28.4826,97656388.12,20.6663,8.6344,9.4989,37.8659,1.6094,2.8538,1.9195,28.8604,28.8604,,0.1811,2.7389,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000100.SZ,2008,4,2009-03-26,13.4346,1.8242,3.7551,2.0091,15.7214,68043930.00,157.5571,45.6625,26.6023,73.2179,3.7338,1.0953,0.8220,-1.6610,-1.6594,,0.1938,1.5400,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000150.SZ,2008,4,2009-04-29,14.4572,14.2621,9.7453,7.4157,31.8025,80907225.28,114.2840,-22.3031,-27.6413,48.0059,1.9233,2.5905,0.5973,97.0507,97.0507,,0.2500,1.8774,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000151.SZ,2008,4,2009-03-25,4.7730,2.9224,2.7678,3.9662,16.6007,25882137.11,-67.5387,-49.6483,4.9073,22.4753,1.2899,2.5744,1.9948,-10.7294,-10.7294,,0.1430,3.0011,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000153.SZ,2008,4,2009-04-24,2.2144,2.1468,3.3472,1.3484,26.7284,13750798.74,32.0663,30.2518,151.7345,43.8817,1.7819,1.1065,0.8299,24.1595,24.1595,,0.0546,2.4907,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000155.SZ,2008,4,2009-02-19,7.8881,7.6713,7.6112,5.1232,22.8168,131466228.14,-6.4178,1.4045,-2.2141,35.1958,1.5431,0.8796,0.4801,29.8797,29.8797,,0.2900,3.7296,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000156.SZ,2008,4,2009-04-03,,,16.4815,4.1196,13.0631,-249026343.96,-556.3533,64.2605,178.1412,262.6998,,0.2041,0.1821,24.3218,24.3218,,0.1600,-4.8459,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000157.SZ,2008,4,2009-04-21,36.2813,33.7226,13.2453,10.0987,27.3616,1473939553.39,22.2079,30.8472,18.9105,77.1943,4.3849,1.0785,0.6804,50.9856,50.9856,,1.0318,3.3612,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000158.SZ,2008,4,2009-03-10,6.1458,0.1680,4.5951,2.9350,6.6233,3239882.12,-95.9541,104.9053,122.1040,48.4158,1.9386,1.1821,0.7597,2.5092,2.5092,,0.1700,3.1177,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000159.SZ,2008,4,2009-04-17,18.0977,17.7562,12.2382,9.5461,50.6055,146509197.59,68.0152,104.9804,119.4242,45.2404,1.8262,1.8697,1.0183,-9.8917,-9.8917,,0.6300,4.1996,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000166.SZ,2008,4,2009-05-03,20.1541,,,3.4916,,,-73.6419,-73.1813,-61.3115,75.7975,4.1318,,,-64.5305,-64.5305,,,1.6509,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000301.SZ,2008,4,2009-03-24,7.2156,1.7040,7.0094,4.7958,19.4033,40214798.60,-74.0169,-0.0470,17.2052,35.3383,1.5465,1.6921,0.4922,-72.9265,-72.9265,,0.1398,2.0071,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000333.SZ,2008,4,2009-09-27,32.4591,,11.7118,8.3968,18.8794,,3.3575,2.6218,4.0512,68.9399,3.2196,0.8965,0.5930,33.5378,33.5378,,,5.1770,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000338.SZ,2008,4,2009-04-28,26.8633,26.0491,11.5673,9.3318,20.2209,1872812591.77,-18.1076,-16.3788,-4.3608,61.3005,2.5840,1.1929,0.8430,13.2149,13.2149,,2.3200,9.6006,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000400.SZ,2008,4,2009-03-25,1.7929,1.7867,6.1189,2.1895,30.3537,38075772.45,-39.2815,-32.5260,-67.0588,50.2290,2.0092,1.6335,1.1277,5.9784,5.9784,,0.1010,5.6341,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000401.SZ,2008,4,2009-04-10,10.3808,10.4683,7.6062,4.8041,28.6157,449791008.42,12.5377,19.2646,22.5810,50.4574,2.0185,1.2988,1.0661,31.9674,31.9674,,0.4100,4.8858,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000402.SZ,2008,4,2009-03-31,10.7910,9.6382,6.9387,5.0228,49.9616,928339793.86,-51.3168,-49.6702,-48.0997,46.1092,1.8556,3.0498,1.4682,32.7621,32.7621,,0.4300,5.8653,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000403.SZ,2008,4,2009-04-28,,,17.1734,12.9308,28.0996,8177590.11,99.8821,133.8614,483.7007,85.4078,6.8530,0.3242,0.1042,-10.2678,-10.2678,,0.9500,0.0060,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000404.SZ,2008,4,2009-03-07,6.0605,-3.0211,5.2627,3.2600,12.3365,-13076209.72,31.7135,2.8187,232.1745,67.3729,3.0649,1.0282,0.7676,15.6598,15.6598,,0.0808,1.3736,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000407.SZ,2008,4,2009-03-30,26.2200,-8.9127,20.2907,13.1225,10.5473,-65797401.54,818.3250,830.8804,767.3097,55.0660,2.2255,1.0338,0.6995,44.4543,44.4543,,0.5700,2.3337,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000408.SZ,2008,4,2009-04-28,-33.1186,-34.5617,-8.7293,-12.8265,-2.1629,-108481447.73,-247.0926,-1309.6555,-2841.2383,60.9795,2.5628,1.0742,0.9963,34.3993,34.3993,,-0.5060,1.0491,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000409.SZ,2008,4,2009-04-02,5.1205,-6.5773,1.7400,4.1455,10.1046,-3541815.49,88.0436,110.2432,110.2432,18.9893,1.2344,3.7577,3.7577,,,,0.0161,0.3096,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000410.SZ,2008,4,2009-04-20,1.5651,-9.0128,2.3601,0.4883,15.3164,-122033235.61,-187.8266,-69.4629,-73.1651,85.1519,6.7349,0.9156,0.5346,9.8093,9.8093,,0.0400,2.3749,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000411.SZ,2008,4,2009-04-10,15.1166,15.0503,7.0093,2.9216,5.4521,18955418.00,15.6216,19.1588,31.2007,80.8319,5.2170,1.0351,0.8214,21.1841,21.1841,,0.0920,0.6493,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000413.SZ,2008,4,2009-03-28,1.6739,1.3279,1.5419,1.1650,13.7963,3283914.88,-72.5254,-72.2661,-59.9638,34.7825,1.5333,1.8230,1.4869,-10.0447,-10.0447,,0.0100,0.6511,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000415.SZ,2008,4,2009-04-03,-22.8003,-8.9491,-5.6523,-7.8645,17.3155,-33963318.91,-464.0223,-460.2416,-667.6789,65.4681,2.8959,0.9143,0.6221,-31.3273,-31.3273,,-0.2864,1.1239,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000416.SZ,2008,4,2009-04-28,-1.8753,1.0292,-0.9781,-0.0351,14.7157,6642625.21,-178.9678,-99.5363,-390.3317,19.4119,1.2409,4.3117,4.1058,-18.7944,-18.7944,,-0.0228,1.2021,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000417.SZ,2008,4,2009-04-16,14.3070,13.8773,8.6972,6.4798,15.8562,116685071.57,9.3723,15.7732,20.1355,64.4616,2.8139,0.9492,0.7433,27.1389,27.1389,,0.3260,2.3752,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
000418.SZ,2008,4,2009-03-06,2.5108,5.4701,1.0232,0.7021,18.5788,87227062.55,-90.1817,-90.5450,-87.9907,49.2168,1.9692,1.4306,1.0027,-14.1521,-14.1521,,0.0731,2.9331,2026-05-07 00:33:20.947972+08:00,2026-05-07 00:33:20.948087+08:00
