ts_code,report_year,report_type,ann_date,roe,roe_dt,roa,npta,grossprofit_margin,profit_dedt,op_yoy,ebt_yoy,netprofit_yoy,debt_to_assets,assets_to_eqt,current_ratio,quick_ratio,or_yoy,tr_yoy,basic_eps,dt_eps,bps,created_at,updated_at
000001.SZ,2018,4,2019-03-07,10.7415,10.6904,NaN,0.7445,,24700000000.00,6.8888,6.8773,7.0249,92.9783,14.2416,NaN,NaN,10.3322,10.3322,,1.3900,12.8182,2026-04-19 21:13:41.564976+08:00,2026-05-04 21:07:07.998659+08:00
000001.SZ,2018,2,2018-08-16,5.9405,5.9201,NaN,0.4042,,13326000000.00,5.6973,5.6901,6.5159,93.2250,14.7601,NaN,NaN,5.8666,5.8666,,0.7300,12.1251,2026-04-19 21:13:37.439942+08:00,2026-05-04 21:07:07.998659+08:00
000001.SZ,2018,3,2018-10-24,8.9467,8.8990,NaN,0.6198,,20347000000.00,6.4603,6.5239,6.8031,92.9825,14.2501,NaN,NaN,8.5580,8.5580,,1.1400,12.5380,2026-04-19 21:13:39.263742+08:00,2026-05-04 21:07:07.998659+08:00
000001.SZ,2018,1,2018-04-20,2.9611,2.9431,NaN,0.2002,,6555000000.00,4.1495,4.0948,6.1313,93.3088,14.9450,NaN,NaN,1.0820,1.0820,,0.3300,11.8485,2026-04-19 21:13:35.487132+08:00,2026-05-04 21:07:07.998659+08:00
000002.SZ,2018,2,2018-08-21,6.8198,6.7995,1.6728,1.0773,34.4372,9096648908.14,43.6705,42.2432,24.9362,84.7018,6.5367,1.1805,0.5220,51.8032,51.8032,,0.8300,12.2194,2026-04-19 21:13:37.439942+08:00,2026-05-04 20:24:38.465808+08:00
000002.SZ,2018,3,2018-10-26,10.2572,10.2293,2.6667,1.6783,34.7626,13946432686.30,53.0387,51.4818,26.0892,84.9261,6.6340,1.1612,0.4832,50.3171,50.3171,,1.2670,12.6823,2026-04-19 21:13:39.263742+08:00,2026-05-04 20:24:40.757690+08:00
000002.SZ,2018,4,2019-03-26,23.4175,23.2216,5.3306,3.6580,37.4816,33490078355.00,32.8375,31.9078,20.3938,84.5856,6.4874,1.1543,0.4856,22.5537,22.5537,,3.0600,14.1102,2026-04-19 21:13:41.564976+08:00,2026-05-04 20:24:43.435889+08:00
000002.SZ,2018,1,2018-04-26,0.6657,0.6144,0.3381,0.1489,34.1720,825909677.02,90.5090,90.8522,28.6832,84.0445,6.2674,1.2104,0.4952,65.8251,65.8251,,0.0810,12.3366,2026-04-19 21:13:35.487132+08:00,2026-05-04 20:24:35.626015+08:00
000003.SZ,2018,1,2018-04-27,-6.2150,-6.3532,-5.0570,-5.2719,14.1224,-4665142.87,-5.7929,-5.4414,-5.4414,16.0890,1.1917,5.4780,5.4444,NaN,NaN,,-0.0137,0.2134,2026-04-19 21:13:35.487132+08:00,2026-05-04 20:24:35.626015+08:00
000003.SZ,2018,2,2018-08-30,3.7046,-4.9147,3.1885,3.2500,38.3225,-3800372.78,824.9954,785.0397,802.4515,6.6269,1.0710,14.3598,14.3580,-48.9026,-48.9026,,0.0086,0.2367,2026-04-19 21:13:37.439942+08:00,2026-05-04 20:24:38.465808+08:00
000003.SZ,2018,3,2019-10-30,2.2217,NaN,2.1057,1.8415,35.5188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2026-04-19 21:13:39.263742+08:00,2026-05-04 20:24:40.757690+08:00
