ts_code,report_year,report_type,ann_date,f_ann_date,n_cashflow_act,cash_recp_sg_and_rs,n_incr_cash_cash_equ,n_cashflow_inv_act,cash_recp_disp_withdrw_invest,n_cash_flows_fnc_act,cash_recp_cap_contrib,created_at,updated_at
000007.SZ,2006,1,2007-04-27,2006-04-28,5197301.81,,2418542.13,181785.13,,-2960544.81,,2026-05-05 13:30:01.927869+08:00,
000008.SZ,2006,4,2008-03-21,2007-03-29,5535813.91,,19887859.88,14352045.97,,NaN,,2026-05-05 01:13:31.282714+08:00,2026-05-05 13:08:17.322112+08:00
000008.SZ,2006,3,2007-10-26,2006-10-27,2650447.76,,-1963797.38,-4651301.24,,37056.10,,2026-05-05 13:30:13.435673+08:00,
000008.SZ,2006,2,2007-07-27,2006-07-28,4340486.82,,2721506.26,-1650000.00,,31019.44,,2026-05-05 13:30:07.974662+08:00,
000008.SZ,2006,1,2007-04-20,2006-04-21,-2601317.07,,4905720.31,7500000.00,,7037.38,,2026-05-05 13:30:01.927869+08:00,
000009.SZ,2006,3,2007-10-27,2006-10-26,60557913.40,,124885510.02,29316693.04,,35324994.15,,2026-05-05 13:30:13.435673+08:00,
000009.SZ,2006,2,2007-08-23,2006-08-19,187964753.84,,172522073.00,8962784.97,,-24282341.26,,2026-05-05 13:30:07.974662+08:00,
000009.SZ,2006,1,2006-04-29,2006-04-29,1976879.54,,38667771.57,13806409.87,,22930063.29,,2026-05-05 13:30:01.927869+08:00,
000009.SZ,2006,4,2008-03-08,2007-04-18,275397258.41,,200118164.61,117202803.25,,-191673452.43,,2026-05-05 01:13:33.282265+08:00,2026-05-05 13:08:17.322112+08:00
000010.SZ,2006,2,2007-08-07,2006-08-19,1263766.23,,-3454949.50,-5050210.86,,331495.13,,2026-05-05 13:30:07.974662+08:00,
000010.SZ,2006,1,2007-04-24,2006-04-29,-5175349.42,,-2985566.69,-65298.49,,2255081.22,,2026-05-05 13:30:01.927869+08:00,
000010.SZ,2006,4,2008-04-29,2007-02-13,-16679757.76,,-21617364.30,100653579.88,,-105591186.42,,2026-05-05 01:13:35.305568+08:00,2026-05-05 13:08:17.322112+08:00
000010.SZ,2006,3,2007-10-31,2006-10-26,-26930936.51,,-4267541.04,63105668.03,,-40442272.56,,2026-05-05 13:30:13.435673+08:00,
000011.SZ,2006,4,2008-04-15,2007-04-28,-119001313.20,,-148601930.74,407234.88,,-29908737.22,,2026-05-05 01:13:37.311645+08:00,2026-05-05 13:08:17.322112+08:00
000011.SZ,2006,3,2007-10-31,2006-10-21,-102646346.83,,-165558807.11,-944425.60,,-61951485.87,,2026-05-05 13:30:13.435673+08:00,
000011.SZ,2006,1,2007-04-30,2006-04-20,-57323200.56,,-70633775.41,-123707.00,,-13186867.85,,2026-05-05 13:30:01.927869+08:00,
000011.SZ,2006,2,2007-08-14,2006-08-16,-87393052.18,,-130575675.80,-807463.00,,-42358611.81,,2026-05-05 13:30:07.974662+08:00,
000012.SZ,2006,1,2007-04-24,2006-04-29,106994262.00,,-37404072.00,-199637757.00,,55087106.00,,2026-05-05 13:30:01.927869+08:00,
000012.SZ,2006,3,2007-10-31,2006-10-27,453605540.00,,57099690.00,-805159089.00,,408281020.00,,2026-05-05 13:30:13.435673+08:00,
000012.SZ,2006,2,2007-08-14,2006-08-01,307831719.00,,-2525129.00,-442311231.00,,130952011.00,,2026-05-05 13:30:07.974662+08:00,
000012.SZ,2006,4,2008-03-19,2007-03-20,800792553.00,,252703465.00,-1086370301.00,,539713308.00,,2026-05-05 01:13:39.317377+08:00,2026-05-05 13:08:17.322112+08:00
000013.SZ,2006,4,2008-04-28,2008-04-28,24701.85,,24701.85,NaN,,NaN,,2026-05-05 13:08:17.322112+08:00,
000014.SZ,2006,2,2007-08-25,2006-08-25,-168030029.70,,-93917492.42,-1946128.20,,76058281.25,,2026-05-05 13:30:07.974662+08:00,
000014.SZ,2006,1,2007-04-24,2006-04-26,-90743275.20,,54540306.80,-1108618.00,,146392200.00,,2026-05-05 13:30:01.927869+08:00,
000014.SZ,2006,4,2008-04-26,2007-04-24,-223984534.29,,-9194242.24,-2872562.20,,217668456.02,,2026-05-05 01:13:41.331121+08:00,2026-05-05 13:08:17.322112+08:00
000014.SZ,2006,3,2007-10-31,2006-10-27,-181402654.15,,40820236.90,-2138284.20,,224360791.02,,2026-05-05 13:30:13.435673+08:00,
000015.SZ,2006,2,2006-08-30,2006-08-30,13723.04,,13723.04,NaN,,NaN,,2026-05-05 13:30:07.974662+08:00,
000015.SZ,2006,4,2008-04-23,2008-04-23,-6998.38,,-7004.73,NaN,,NaN,,2026-05-05 13:08:17.322112+08:00,
000015.SZ,2006,3,2006-10-27,2006-10-27,-2240.96,,-2240.96,NaN,,NaN,,2026-05-05 13:30:13.435673+08:00,
000015.SZ,2006,1,2006-04-20,2006-04-20,6694.75,,6694.75,NaN,,NaN,,2026-05-05 13:30:01.927869+08:00,
000016.SZ,2006,2,2007-08-24,2006-08-19,235545874.82,,170807498.61,-38894078.88,,-25334697.20,,2026-05-05 13:30:07.974662+08:00,
000016.SZ,2006,1,2007-04-26,2006-04-27,-51215200.25,,-78235076.83,-18606585.91,,-8274056.99,,2026-05-05 13:30:01.927869+08:00,
000016.SZ,2006,3,2007-10-31,2006-10-25,207941656.44,,104892104.47,-69822605.86,,-31736804.32,,2026-05-05 13:30:13.435673+08:00,
000016.SZ,2006,4,2008-04-08,2007-04-19,180581832.52,,49079875.44,-102967432.67,,-27112592.92,,2026-05-05 01:13:43.389535+08:00,2026-05-05 13:08:17.322112+08:00
000017.SZ,2006,2,2007-08-23,2006-08-22,-4161588.02,,-4157989.07,3598.95,,NaN,,2026-05-05 13:30:07.974662+08:00,
000017.SZ,2006,1,2007-04-28,2006-04-29,439168.99,,644871.99,205703.00,,NaN,,2026-05-05 13:30:01.927869+08:00,
000017.SZ,2006,4,2008-04-30,2007-04-28,-8950557.42,,-9008757.51,-57945.05,,,,2026-05-05 01:13:45.411477+08:00,2026-05-05 13:08:17.322112+08:00
000017.SZ,2006,3,2007-10-27,2006-10-27,6342851.61,,6300550.56,-42301.05,,NaN,,2026-05-05 13:30:13.435673+08:00,
000018.SZ,2006,1,2007-04-26,2006-04-25,-3052408.12,,-2309003.35,2671451.90,,-1909625.67,,2026-05-05 13:30:01.927869+08:00,
000018.SZ,2006,4,2008-04-30,2007-02-10,273485.00,,61276746.00,111751024.00,,-48308696.00,,2026-05-05 13:08:17.322112+08:00,
000018.SZ,2006,3,2007-10-30,2006-10-25,-11919162.00,,-11911042.00,4836263.00,,-4334148.00,,2026-05-05 13:30:13.435673+08:00,
000018.SZ,2006,2,2007-08-27,2006-08-29,-6703524.00,,-5145343.00,4990409.00,,-3048022.00,,2026-05-05 13:30:07.974662+08:00,
000019.SZ,2006,3,2007-10-23,2006-10-23,648372.77,,-4390894.63,-2898239.36,,-2141028.04,,2026-05-05 13:30:13.435673+08:00,
000019.SZ,2006,4,2008-03-28,2007-04-14,-30001648.17,,18347478.52,76829335.33,,-28480208.64,,2026-05-05 01:13:47.437078+08:00,2026-05-05 13:08:17.322112+08:00
000019.SZ,2006,2,2007-08-21,2006-07-20,-3223109.39,,-6947872.02,-10584501.19,,6859738.56,,2026-05-05 13:30:07.974662+08:00,
000019.SZ,2006,1,2007-04-14,2006-04-19,-15726936.45,,-10414985.09,-13404147.21,,18716098.57,,2026-05-05 13:30:01.927869+08:00,
000020.SZ,2006,2,2007-08-28,2006-08-23,15002710.46,,-5938042.88,-1036198.00,,-19908141.82,,2026-05-05 13:30:07.974662+08:00,
000020.SZ,2006,3,2007-10-24,2006-10-27,17700859.73,,-2776238.82,2396274.00,,-22840022.78,,2026-05-05 13:30:13.435673+08:00,
000020.SZ,2006,4,2008-04-29,2007-04-20,26649992.33,,2519644.81,8211339.56,,-31985881.05,,2026-05-05 01:13:49.445943+08:00,2026-05-05 13:08:17.322112+08:00
000020.SZ,2006,1,2007-04-20,2006-04-15,11084097.28,,3923858.03,-792204.00,,-6371621.73,,2026-05-05 13:30:01.927869+08:00,
000021.SZ,2006,4,2008-04-19,2007-04-23,712393827.18,,443453997.83,-154713972.61,,-111145600.27,,2026-05-05 01:13:51.463682+08:00,2026-05-05 13:08:17.322112+08:00
000021.SZ,2006,2,2007-08-22,2006-08-25,414465305.40,,236003307.85,-66333880.86,,-110831993.52,,2026-05-05 13:30:07.974662+08:00,
000021.SZ,2006,1,2007-04-27,2006-04-25,205339986.12,,166639230.38,-37289138.54,,-178218.93,,2026-05-05 13:30:01.927869+08:00,
000021.SZ,2006,3,2007-10-31,2006-10-27,611131975.03,,390614014.10,-107727443.12,,-110985600.27,,2026-05-05 13:30:13.435673+08:00,
000023.SZ,2006,4,2008-02-02,2007-04-18,34751564.98,,-51328429.90,7533014.36,,-93613009.24,,2026-05-05 13:08:17.322112+08:00,
000023.SZ,2006,2,2007-08-17,2006-08-10,43574033.61,,-41078825.64,-4908088.49,,-79744770.76,,2026-05-05 13:30:07.974662+08:00,
000023.SZ,2006,1,2007-04-28,2006-04-22,50593513.48,,-18690266.87,-1623971.16,,-67659809.19,,2026-05-05 13:30:01.927869+08:00,
000023.SZ,2006,3,2007-10-31,2006-10-24,-20520313.81,,-72005840.44,29133315.33,,-80618841.96,,2026-05-05 13:30:13.435673+08:00,
000024.SZ,2006,2,2007-08-11,2006-07-25,507769305.00,,622564773.00,-252661699.00,,355492174.00,,2026-05-05 13:30:07.974662+08:00,
000024.SZ,2006,4,2008-02-20,2007-03-20,-1582810754.00,,614080681.00,-254263502.00,,2449803459.00,,2026-05-05 13:08:17.322112+08:00,
000024.SZ,2006,1,2007-04-20,2006-04-18,-166115374.00,,107521936.00,-244260191.00,,518101584.00,,2026-05-05 13:30:01.927869+08:00,
000024.SZ,2006,3,2007-10-30,2006-10-24,-22743129.00,,1772580612.00,-265342149.00,,2036304851.00,,2026-05-05 13:30:13.435673+08:00,
000025.SZ,2006,3,2007-10-22,2006-10-24,-61976661.09,,-8515684.73,12313433.89,,41148148.32,,2026-05-05 13:30:13.435673+08:00,
000025.SZ,2006,4,2008-04-17,2007-03-30,5551011.33,,-30380559.81,3467030.89,,-39385726.44,,2026-05-05 01:13:53.481458+08:00,2026-05-05 13:08:17.322112+08:00
000025.SZ,2006,2,2007-08-15,2006-08-02,-4152644.11,,-6726066.15,-514662.48,,-2058153.71,,2026-05-05 13:30:07.974662+08:00,
000025.SZ,2006,1,2007-04-23,2006-04-15,5200158.82,,-11569334.09,-568359.40,,-16201133.51,,2026-05-05 13:30:01.927869+08:00,
000026.SZ,2006,2,2007-08-20,2006-08-11,-26564640.47,,4963120.88,-7010938.65,,38538700.00,,2026-05-05 13:30:07.974662+08:00,
000026.SZ,2006,4,2008-04-11,2007-04-26,-86042293.92,,12638123.60,-22064841.96,,120745259.48,,2026-05-05 01:13:55.516903+08:00,2026-05-05 13:08:17.322112+08:00
000026.SZ,2006,3,2007-10-24,2006-10-20,-41817715.37,,15665338.59,-10154246.04,,67637300.00,,2026-05-05 13:30:13.435673+08:00,
000026.SZ,2006,1,2007-04-26,2006-04-20,-28417964.16,,6525625.16,-4354610.68,,39298200.00,,2026-05-05 13:30:01.927869+08:00,
000027.SZ,2006,3,2007-10-31,2006-10-19,1326789970.26,,-164539218.86,-307739472.68,,-1183601471.54,,2026-05-05 13:30:13.435673+08:00,
000027.SZ,2006,1,2007-04-27,2006-04-29,400353411.35,,271143975.53,-205925580.89,,76757433.18,,2026-05-05 13:30:01.927869+08:00,
000027.SZ,2006,2,2007-07-18,2006-08-15,702137729.50,,202093262.08,-266072522.05,,-233914949.71,,2026-05-05 13:30:07.974662+08:00,
000027.SZ,2006,4,2008-04-29,2007-04-17,2599992734.84,,474127095.14,-1575447472.61,,-547530511.84,,2026-05-05 01:13:57.534416+08:00,2026-05-05 13:08:17.322112+08:00
000028.SZ,2006,3,2007-10-23,2006-10-24,179336368.87,,24045246.21,-160795281.17,,5509991.31,,2026-05-05 13:30:13.435673+08:00,
000028.SZ,2006,2,2007-08-10,2006-08-14,128872280.81,,54166216.46,-119452670.61,,44751266.74,,2026-05-05 13:30:07.974662+08:00,
000028.SZ,2006,1,2007-04-23,2006-04-18,-78614930.71,,-13063918.18,-27118195.19,,92669207.72,,2026-05-05 13:30:01.927869+08:00,
000028.SZ,2006,4,2008-03-27,2007-03-30,181729861.80,,36053789.86,-128836533.78,,-16833680.63,,2026-05-05 01:13:59.546285+08:00,2026-05-05 13:08:17.322112+08:00
000029.SZ,2006,2,2007-08-23,2006-08-23,235826415.59,,193418820.05,-478681.00,,-41928914.54,,2026-05-05 13:30:07.974662+08:00,
000029.SZ,2006,4,2008-04-22,2007-04-20,180631092.66,,150036533.71,2707752.61,,-30882979.79,,2026-05-05 01:14:01.581105+08:00,2026-05-05 13:08:17.322112+08:00
000029.SZ,2006,3,2007-10-31,2006-10-28,311736557.91,,279829219.09,-1197152.00,,-30710186.82,,2026-05-05 13:30:13.435673+08:00,
000029.SZ,2006,1,2007-04-27,2006-04-25,98753547.50,,115118092.89,-199018.00,,16563563.39,,2026-05-05 13:30:01.927869+08:00,
000030.SZ,2006,2,2007-08-13,2006-08-14,-49246.07,,-49246.07,NaN,,NaN,,2026-05-05 13:30:07.974662+08:00,
000030.SZ,2006,3,2007-10-30,2006-10-23,-2429.27,,-2429.27,NaN,,NaN,,2026-05-05 13:30:13.435673+08:00,
000030.SZ,2006,1,2007-04-28,2006-04-20,-81286.19,,-81286.19,NaN,,NaN,,2026-05-05 13:30:01.927869+08:00,
000030.SZ,2006,4,2008-04-15,2007-04-28,-84197.08,,-9447.08,74750.00,,NaN,,2026-05-05 01:14:03.636518+08:00,2026-05-05 13:08:17.322112+08:00
000031.SZ,2006,1,2007-04-18,2006-04-19,29626152.09,,-15435877.96,-6992003.71,,-38070026.34,,2026-05-05 13:30:01.927869+08:00,
000031.SZ,2006,4,2008-04-18,2007-02-10,-75934887.18,,144539814.32,-104918563.77,,325499326.66,,2026-05-05 01:14:05.686945+08:00,2026-05-05 13:08:17.322112+08:00
000031.SZ,2006,3,2007-10-30,2006-10-27,20358624.65,,30435523.09,-11154232.00,,21245715.40,,2026-05-05 13:30:13.435673+08:00,
000031.SZ,2006,2,2007-08-29,2006-08-23,52899526.63,,60943380.38,-6694619.19,,14753057.90,,2026-05-05 13:30:07.974662+08:00,
000032.SZ,2006,1,2007-04-23,2006-04-22,-35078757.21,,-55496126.50,-4853090.14,,-15657251.31,,2026-05-05 13:30:01.927869+08:00,
000032.SZ,2006,4,2008-04-17,2007-04-07,-89828007.55,,-46155459.96,-46299210.75,,96120163.54,,2026-05-05 01:14:07.744732+08:00,2026-05-05 13:08:17.322112+08:00
000032.SZ,2006,3,2007-10-27,2006-10-21,-33401617.20,,28618918.97,-30828389.73,,95129219.07,,2026-05-05 13:30:13.435673+08:00,
000032.SZ,2006,2,2007-08-25,2006-08-19,-26769107.84,,-23635832.64,-18194051.81,,22377956.06,,2026-05-05 13:30:07.974662+08:00,
000033.SZ,2006,1,2006-04-29,2006-04-29,7283391.72,,1144286.82,-4351641.11,,-1787463.79,,2026-05-05 13:30:01.927869+08:00,
000033.SZ,2006,3,2006-10-31,2006-10-31,20645388.68,,26536843.11,-40093580.16,,45985034.59,,2026-05-05 13:30:13.435673+08:00,
000033.SZ,2006,4,2008-04-22,2007-04-20,12102469.58,,3544971.77,-42988432.53,,34430934.72,,2026-05-05 13:08:17.322112+08:00,
000033.SZ,2006,2,2007-08-11,2006-07-21,11822050.83,,1418939.50,-6082660.09,,-4320451.24,,2026-05-05 13:30:07.974662+08:00,
000034.SZ,2006,4,2008-04-29,2007-04-28,3634354.52,,9934137.07,20839704.11,,-14539921.56,,2026-05-05 01:14:09.784713+08:00,2026-05-05 13:08:17.322112+08:00
000034.SZ,2006,3,2007-10-29,2006-10-31,52452342.40,,-22465312.60,-30433335.14,,-44484319.86,,2026-05-05 13:30:13.435673+08:00,
000034.SZ,2006,1,2007-04-28,2006-04-27,41875818.02,,6151884.91,-25040327.90,,-10683605.21,,2026-05-05 13:30:01.927869+08:00,
000034.SZ,2006,2,2007-08-27,2006-08-25,46767771.54,,1770431.43,-31807523.46,,-13189816.65,,2026-05-05 13:30:07.974662+08:00,
000035.SZ,2006,1,2007-04-30,2006-04-29,-39387.89,,-51887.89,-12500.00,,NaN,,2026-05-05 13:30:01.927869+08:00,
000035.SZ,2006,3,2007-10-20,2006-10-27,62334.61,,89175.61,26841.00,,NaN,,2026-05-05 13:30:13.435673+08:00,
000035.SZ,2006,2,2007-08-24,2006-08-14,17903.51,,5403.51,-12500.00,,NaN,,2026-05-05 13:30:07.974662+08:00,
000035.SZ,2006,4,2008-04-25,2007-04-30,-109805.06,,-105923.70,4362.00,,NaN,,2026-05-05 01:14:11.833959+08:00,2026-05-05 13:08:17.322112+08:00
000036.SZ,2006,4,2008-04-30,2007-04-27,834583130.24,,256335688.62,-2156348913.83,,1569430917.28,,2026-05-05 01:14:13.912341+08:00,2026-05-05 13:08:17.322112+08:00
000036.SZ,2006,2,2007-08-30,2006-08-30,87677312.92,,318494243.58,-1244471187.96,,1475358736.30,,2026-05-05 13:30:07.974662+08:00,
000036.SZ,2006,3,2007-10-31,2006-10-31,377774524.88,,105949371.48,-1570074397.26,,1298351968.71,,2026-05-05 13:30:13.435673+08:00,
000036.SZ,2006,1,2007-04-27,2006-04-27,122103503.59,,-141727633.54,-729682777.58,,465898582.19,,2026-05-05 13:30:01.927869+08:00,
000037.SZ,2006,3,2007-10-27,2006-10-24,-624368617.52,,129980426.49,-267515087.96,,1021728136.42,,2026-05-05 13:30:13.435673+08:00,
000037.SZ,2006,1,2007-04-24,2006-04-21,-184391193.39,,-119535788.99,-44763685.15,,109456593.71,,2026-05-05 13:30:01.927869+08:00,
000037.SZ,2006,2,2007-08-22,2006-08-22,-407959535.08,,144797069.77,-298988034.63,,851599617.22,,2026-05-05 13:30:07.974662+08:00,
000037.SZ,2006,4,2008-04-17,2007-03-20,-131194000.00,,315987000.00,-115662000.00,,563312000.00,,2026-05-05 01:14:15.949850+08:00,2026-05-05 13:08:17.322112+08:00
000038.SZ,2006,2,2006-08-22,2006-08-22,-234665.81,,-551113.05,40000.00,,-356447.24,,2026-05-05 13:30:07.974662+08:00,
000038.SZ,2006,3,2007-10-27,2006-10-27,-596186.98,,-956576.16,72000.00,,-432389.18,,2026-05-05 13:30:13.435673+08:00,
000038.SZ,2006,4,2008-04-30,2007-04-28,-528462.54,,-930565.70,55600.00,,-457703.16,,2026-05-05 13:08:17.322112+08:00,
000038.SZ,2006,1,2007-04-28,2006-04-29,-267297.43,,-547802.73,NaN,,-280505.30,,2026-05-05 13:30:01.927869+08:00,
000039.SZ,2006,3,2007-10-27,2006-10-26,159741106.26,,49813203.62,-689022284.04,,617871907.08,,2026-05-05 13:30:13.435673+08:00,
000039.SZ,2006,2,2007-08-18,2006-08-08,321388339.86,,934552976.45,-129769293.01,,761676405.67,,2026-05-05 13:30:07.974662+08:00,
000039.SZ,2006,1,2007-04-26,2006-04-26,99591982.92,,-132315847.24,-73593073.88,,-139669699.47,,2026-05-05 13:30:01.927869+08:00,
000039.SZ,2006,4,2008-04-02,2007-03-17,1296823000.00,,-862926000.00,-1869061000.00,,-250597000.00,,2026-05-05 01:14:18.005680+08:00,2026-05-05 13:08:17.322112+08:00
000040.SZ,2006,4,2008-04-22,2007-04-20,-25817655.62,,63099808.98,36254070.99,,52223697.58,,2026-05-05 13:08:17.322112+08:00,
000040.SZ,2006,2,2007-08-17,2006-08-19,86427352.98,,-43852970.73,-13016058.50,,-117264265.21,,2026-05-05 13:30:07.974662+08:00,
000040.SZ,2006,3,2007-10-26,2006-10-25,55987806.36,,-14761929.52,-5405658.50,,-65344077.38,,2026-05-05 13:30:13.435673+08:00,
000040.SZ,2006,1,2007-04-26,2006-04-29,32137987.41,,-4288686.75,NaN,,-36426674.16,,2026-05-05 13:30:01.927869+08:00,
000042.SZ,2006,2,2007-08-14,2006-08-16,-338441303.57,,190717891.11,-287587786.07,,816871986.13,,2026-05-05 13:30:07.974662+08:00,
000042.SZ,2006,3,2007-10-25,2006-10-28,-491595109.69,,-49039682.92,-483793059.86,,926348486.63,,2026-05-05 13:30:13.435673+08:00,
000042.SZ,2006,1,2007-04-28,2006-04-28,-391403544.30,,-226619682.50,-154741697.66,,319525559.46,,2026-05-05 13:30:01.927869+08:00,
000042.SZ,2006,4,2008-04-15,2007-04-26,-323319986.49,,-409173447.61,-605214252.93,,519806915.07,,2026-05-05 01:14:20.066055+08:00,2026-05-05 13:08:17.322112+08:00
000045.SZ,2006,1,2007-04-21,2006-04-26,-9718675.81,,-15688657.55,-4881931.74,,-1088050.00,,2026-05-05 13:30:01.927869+08:00,
000045.SZ,2006,4,2008-04-22,2007-04-21,46895948.92,,8559058.05,-12647369.98,,-24641860.34,,2026-05-05 01:14:22.071891+08:00,2026-05-05 13:08:17.322112+08:00
000045.SZ,2006,2,2007-08-08,2006-08-15,11507447.84,,-3836900.67,-8759800.34,,-6375461.87,,2026-05-05 13:30:07.974662+08:00,
000045.SZ,2006,3,2007-10-31,2006-10-27,13382876.75,,-11481934.62,-10704430.78,,-13627743.77,,2026-05-05 13:30:13.435673+08:00,
000046.SZ,2006,2,2007-07-28,2006-08-05,-461364138.68,,38424881.35,83376665.82,,416412354.21,,2026-05-05 13:30:07.974662+08:00,
000046.SZ,2006,4,2008-02-19,2007-04-20,-2443586707.22,,-4016567.29,366139388.65,,2073623353.10,,2026-05-05 13:08:17.322112+08:00,
000046.SZ,2006,1,2007-04-24,2006-04-27,-198747608.90,,105157463.86,54043491.82,,249861580.94,,2026-05-05 13:30:01.927869+08:00,
000046.SZ,2006,3,2007-10-24,2006-10-20,-365708514.37,,68418597.94,138582990.52,,295544121.79,,2026-05-05 13:30:13.435673+08:00,
000047.SZ,2006,3,2006-10-27,2006-10-27,-527860.22,,1135.00,NaN,,528995.22,,2026-05-05 13:30:13.435673+08:00,
000047.SZ,2006,4,2007-04-24,2007-04-24,-622964.07,,-7040.68,NaN,,616113.96,,2026-05-05 13:08:17.322112+08:00,
000047.SZ,2006,1,2006-04-26,2006-04-26,-157048.99,,2734.84,NaN,,159783.83,,2026-05-05 13:30:01.927869+08:00,
000047.SZ,2006,2,2006-08-23,2006-08-23,-414448.86,,-1207.55,NaN,,413241.31,,2026-05-05 13:30:07.974662+08:00,
000048.SZ,2006,4,2008-04-29,2007-04-25,40482095.05,,-43075469.13,20202415.79,,-103339482.40,,2026-05-05 01:14:24.092868+08:00,2026-05-05 13:08:17.322112+08:00
000048.SZ,2006,2,2007-08-16,2006-08-17,15629638.77,,-25426299.26,16973979.91,,-57901499.62,,2026-05-05 13:30:07.974662+08:00,
000048.SZ,2006,1,2007-04-28,2006-04-25,-7072882.77,,-28162122.76,-1276738.32,,-19740755.59,,2026-05-05 13:30:01.927869+08:00,
000048.SZ,2006,3,2007-10-25,2006-10-28,49374531.32,,-16470624.98,17154607.35,,-82709562.06,,2026-05-05 13:30:13.435673+08:00,
000049.SZ,2006,4,2008-04-16,2007-02-13,25279317.77,,6862130.57,-45157830.81,,27334704.74,,2026-05-05 01:14:26.121982+08:00,2026-05-05 13:08:17.322112+08:00
000049.SZ,2006,2,2007-08-10,2006-08-08,-6778849.36,,-16126761.00,-16863672.05,,7738624.78,,2026-05-05 13:30:07.974662+08:00,
000049.SZ,2006,3,2007-10-23,2006-10-23,-2137241.94,,-5676416.50,-27781037.36,,24494184.91,,2026-05-05 13:30:13.435673+08:00,
000049.SZ,2006,1,2007-04-23,2006-04-18,7060214.67,,2152297.87,-7111908.19,,2270283.98,,2026-05-05 13:30:01.927869+08:00,
