ts_code,report_year,report_type,ann_date,roe,roe_dt,roa,npta,grossprofit_margin,profit_dedt,op_yoy,ebt_yoy,netprofit_yoy,debt_to_assets,assets_to_eqt,current_ratio,quick_ratio,or_yoy,tr_yoy,basic_eps,dt_eps,bps,created_at,updated_at
000039.SZ,2009,4,2010-03-23,6.9422,-2.0399,4.3314,3.0055,15.0118,-281787000.00,-25.2696,-23.9563,-31.8387,57.6357,2.3605,1.3512,0.9069,-56.7364,-56.7364,,0.3600,5.3329,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000040.SZ,2009,4,2010-03-24,7.4556,-9.2430,4.0796,1.9353,33.1515,-79785792.90,142.1540,142.8905,156.1438,64.1099,2.7863,1.2750,0.3674,118.5109,118.5109,,0.1400,1.9207,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000042.SZ,2009,4,2010-04-10,14.0644,14.3166,7.2344,4.4449,38.7785,271417851.88,1326.7144,2426.1948,3828.8401,68.0323,3.1282,1.8957,0.6122,79.1309,79.1309,,1.1135,8.6395,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000045.SZ,2009,4,2010-03-30,8.3507,4.2079,6.5618,5.5564,17.8597,19156072.72,51.8760,-15.0053,-17.3443,38.5411,1.6271,0.9645,0.7926,34.0296,34.0296,,0.1600,2.0122,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000046.SZ,2009,4,2010-03-02,4.8003,4.8593,2.7514,1.8345,46.4253,407796851.75,102.7185,98.6192,91.2472,60.2118,2.5133,4.3767,1.3495,67.5884,67.5884,,0.1770,3.7960,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000047.SZ,2009,4,2010-04-28,,,31.0669,10.5187,,20009625.81,17.8248,136.9140,136.9140,678.3613,,-0.0070,-0.0070,,,,,-8.5638,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000048.SZ,2009,4,2010-04-24,,,11.0458,5.5854,15.9892,44837928.57,261.1089,-15.7210,-32.7071,100.0441,,0.4444,0.2487,20.3643,20.3643,,0.1171,-0.1837,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000049.SZ,2009,4,2010-04-22,-11.7770,-23.4918,-2.9423,-6.2425,12.0275,-34493784.85,-525.2737,-574.8246,-1211.4318,73.4349,3.7643,1.0584,0.8994,18.2128,18.2128,,-0.1264,1.0042,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000050.SZ,2009,4,2010-03-16,-16.4755,-16.6597,-3.8317,-5.3899,3.9711,-207936871.17,-302.8215,-286.2963,-2296.9656,67.5933,3.0858,1.1289,0.9629,59.1603,59.1603,,-0.3580,1.9944,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000055.SZ,2009,4,2010-02-27,7.4475,3.6018,4.2802,2.5665,17.9496,21304916.08,121.9103,176.5332,89.3845,51.8206,2.0756,1.0955,0.8271,16.3445,16.3445,,0.1000,1.4604,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000056.SZ,2009,4,2010-04-28,2.7612,-9.8466,0.7729,-1.1167,17.8406,-21685328.97,41.4608,71.1184,123.8549,90.9556,11.0566,1.2745,0.0272,-16.1137,-16.1137,,0.0300,1.0032,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000058.SZ,2009,4,2010-04-22,-26.9809,-33.1616,-20.0801,-21.2715,36.5052,-383585652.46,-565.5669,-525.4137,-742.4353,18.6105,1.2287,2.3580,2.3324,-8.9037,-8.9037,,-0.3977,1.2942,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000059.SZ,2009,4,2010-03-18,3.2047,3.2203,2.0877,1.0268,32.7838,197062674.32,-47.2929,-45.8561,-49.0422,70.9956,3.4478,1.0725,1.0171,-25.0736,-25.0736,,0.1634,5.1790,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000060.SZ,2009,4,2010-03-26,11.1979,11.0563,6.5172,5.3104,21.2639,408991811.39,36.1315,38.8212,19.7772,59.4227,2.4644,1.0478,0.4850,1.4702,1.6562,,0.4000,3.8235,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000061.SZ,2009,4,2010-04-22,2.9749,-0.8320,3.7625,2.3772,50.1596,-23825324.55,329.4306,50.8724,60.5257,50.5350,2.0216,1.0527,1.0231,1.1412,1.1412,,0.1108,3.7540,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000062.SZ,2009,4,2010-03-12,13.4239,7.0646,11.7495,8.4634,20.9167,105532950.36,7.5208,5.0020,28.0409,38.3852,1.6230,1.6574,1.4785,-5.3746,-5.3746,,0.3000,2.4892,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000063.SZ,2009,4,2010-04-09,15.8207,15.0508,6.6535,4.5226,32.6006,2338500000.00,65.7439,46.9471,48.0618,73.7368,3.8076,1.3528,1.1259,36.0756,36.0756,,1.3500,9.1874,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000065.SZ,2009,4,2010-03-23,13.2881,6.6084,2.5558,2.0502,8.6226,28151618.46,11.5338,27.4561,56.8996,77.0560,4.3584,1.2810,0.9983,69.5971,69.5971,,0.3500,2.7668,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000066.SZ,2009,4,2010-04-24,26.3436,0.6529,5.2079,4.3160,6.5004,10981743.27,2271.4753,3504.1226,2007.2939,70.0102,3.3345,1.2009,0.8783,449.9260,449.9260,,0.7950,3.9777,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000068.SZ,2009,4,2010-03-31,-185.4409,-186.0677,-97.5715,-99.8602,8.2881,-1932881298.41,-12347.0236,-9676.4691,-9391.7552,74.8636,3.9783,0.3611,0.3112,-76.6926,-76.6926,,-2.1484,0.1966,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000069.SZ,2009,4,2010-04-22,21.2359,14.5162,11.2036,8.3430,46.0857,1165877742.17,20.7765,21.4139,18.9900,62.7589,2.6852,0.8945,0.3374,26.5629,26.5629,,0.5510,3.3723,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000070.SZ,2009,4,2010-04-14,6.0685,4.6324,3.3944,3.4441,14.5507,31542260.50,139.2731,17.5016,16.6112,40.1516,1.6709,2.1196,1.5313,23.9172,23.9172,,0.1653,2.8062,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000078.SZ,2009,4,2010-04-17,2.1248,-2.3566,2.0193,0.0206,17.2068,-15703236.52,49.1233,77.9299,210.8195,78.1156,4.5695,0.8166,0.6745,20.1770,20.1770,,0.0217,0.9648,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000088.SZ,2009,4,2010-04-28,11.5431,11.5961,11.1134,10.9560,66.0109,462319953.71,-18.1944,-18.2003,-19.6847,7.9491,1.0864,16.3334,16.3310,-6.6040,-6.6040,,0.3696,3.3246,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000089.SZ,2009,4,2010-03-05,11.7292,11.6404,12.3473,10.3893,49.0647,570722966.22,5.8577,81.3815,134.9176,10.3256,1.1151,3.6381,3.6347,9.6924,9.6924,,0.3402,3.0574,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000090.SZ,2009,4,2010-04-20,2.4455,-1.8328,2.2560,1.0232,9.4697,-43255850.68,151.2916,170.2299,150.2799,55.2343,2.2339,1.4687,0.3360,-6.3435,-6.3435,,0.1264,5.7739,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000096.SZ,2009,4,2010-04-20,6.9561,3.5699,6.8623,6.3840,11.2657,57084592.64,-7.0106,1.5292,-14.7069,10.2602,1.1143,4.1877,4.0516,-48.5686,-48.5686,,0.2100,3.1137,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000099.SZ,2009,4,2010-04-27,7.7139,5.0882,6.5445,4.7080,26.5672,73767110.53,-19.2216,20.6217,20.2198,39.1922,1.6445,2.4723,1.6948,18.9289,18.9289,,0.2177,2.9067,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000100.SZ,2009,4,2010-03-11,10.1356,4.5980,4.1268,2.6337,15.2094,213245879.00,19.0110,47.8507,-6.1946,72.1231,3.5872,1.2669,0.9252,15.2899,15.2941,,0.1667,1.8021,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000150.SZ,2009,4,2010-02-27,15.0234,14.1306,11.1341,8.5980,45.4982,94330181.92,10.9474,14.7612,22.2844,34.7549,1.5327,4.1637,0.5156,-26.5198,-26.5198,,0.3100,2.2433,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000151.SZ,2009,4,2010-03-06,3.2375,2.1483,2.1645,2.5569,13.1622,19099521.26,53.3978,0.0882,-31.9096,19.7865,1.2467,2.8671,2.3676,10.1229,10.1229,,0.0970,3.0065,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000153.SZ,2009,4,2010-04-16,3.4851,2.8273,3.9022,1.9997,27.4359,18647404.47,35.5902,55.9573,62.0621,43.6987,1.7762,1.2670,0.9749,9.3714,9.3714,,0.0884,2.5826,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000155.SZ,2009,4,2010-02-09,4.6783,4.2999,3.8342,2.3651,19.2370,76135698.25,-52.3230,-50.0093,-34.6745,39.6789,1.6578,0.9724,0.6611,-14.7918,-14.7918,,0.1800,3.8051,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000156.SZ,2009,4,2010-02-09,,,32.7155,24.1594,14.7300,-37648909.75,81.8376,109.8070,338.8143,237.3457,,0.2224,0.1866,32.7741,32.7741,,0.7100,-4.0895,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000157.SZ,2009,4,2010-04-30,38.8935,36.5118,10.9934,8.4952,25.7194,2296596441.65,64.4884,58.3815,55.8835,77.6150,4.4673,1.0536,0.7309,53.2400,53.2400,,1.4180,4.4633,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000158.SZ,2009,4,2010-03-19,3.2860,-1.1149,2.6211,1.7381,5.0350,-25453074.31,-1589.4261,-37.0510,-36.6864,45.5477,1.8365,1.0851,0.7494,3.0546,3.0546,,0.1000,3.2342,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000159.SZ,2009,4,2010-03-29,13.8451,11.0017,9.7351,7.2678,44.2544,119735537.23,-24.6083,-2.0482,0.9067,49.3682,1.9750,1.9636,0.8598,-32.8418,-32.8418,,0.6300,4.8484,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000166.SZ,2009,4,2010-04-30,31.3965,,,5.9466,,,106.4019,108.2275,77.4609,82.6254,5.7555,,,69.1585,69.1585,,,2.1136,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000301.SZ,2009,4,2010-04-16,3.7366,1.8292,4.3804,2.3583,30.5037,44783797.45,86.2952,-41.7033,-46.2787,35.9717,1.5618,1.2613,0.7247,-8.5466,-8.5466,,0.0800,2.0122,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000333.SZ,2009,4,2010-04-30,24.9325,,9.4466,7.5361,22.5823,,26.9361,32.3692,7.6469,68.1535,3.1401,1.0812,0.7587,7.0974,7.0974,,,7.7495,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000338.SZ,2009,4,2010-04-27,34.5014,33.3451,14.7024,12.0561,24.3706,3293226701.82,72.4658,70.7485,76.4271,56.7584,2.3126,1.4216,1.0930,7.2368,7.2368,,4.0900,14.1104,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000400.SZ,2009,4,2010-01-29,5.9280,6.0891,8.0080,4.9334,32.3990,133736249.36,106.3032,88.0278,240.7699,44.9573,1.8168,1.8014,1.2966,16.8459,16.8459,,0.3442,5.9783,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000401.SZ,2009,4,2010-03-27,15.6009,15.7807,8.9815,6.1968,31.7074,995211172.58,191.8468,122.9618,125.9050,64.3191,2.8026,0.9706,0.8364,51.8523,51.8523,,0.8113,5.5143,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000402.SZ,2009,4,2010-04-06,9.0836,3.9169,6.3097,3.9341,39.0656,588878024.09,37.5269,35.3086,31.3901,62.3564,2.6565,2.7032,1.2010,11.3744,11.3744,,0.5500,6.2531,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000403.SZ,2009,4,2010-04-29,96.3497,117.2488,1.6599,-3.2434,46.6266,2833423.68,-54706.8331,-110.6415,-98.8474,89.0046,9.0947,0.3727,0.1551,-19.5041,-19.5041,,0.0100,0.0169,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000404.SZ,2009,4,2010-03-06,17.8215,23.8804,9.4111,7.1779,17.8992,116904966.37,182.2262,122.5987,232.5950,68.8138,3.2065,1.0858,0.7128,5.7226,5.7226,,0.2688,1.6429,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000405.SZ,2009,4,2011-04-07,,,-16.9517,-20.7655,,,,,,845.7828,,0.2008,0.2008,,,,,-1.6633,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000407.SZ,2009,4,2010-03-26,22.4716,6.6902,13.7786,10.6251,10.5533,61414206.20,-29.6544,-32.3168,6.5686,52.5680,2.1083,1.0728,0.7567,-18.8613,-18.8613,,0.4100,2.0093,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000408.SZ,2009,4,2010-04-27,-79.1931,-68.2506,-22.9874,-26.6420,1.3094,-134460026.75,-6.5071,-29.3527,-50.0864,73.9263,3.8353,0.9839,0.8917,-84.2470,-84.2470,,-0.6184,0.5126,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000409.SZ,2009,4,2010-04-27,-29.3143,-29.5024,-25.5703,-23.5223,2.4189,-13922983.13,-351.1565,-601.7217,-601.7217,20.7246,1.2614,3.2968,3.2968,-0.2705,-0.2705,,-0.0807,0.2411,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000410.SZ,2009,4,2010-03-18,2.0668,-1.9480,2.8896,0.5754,21.6001,-25481072.28,122.2702,61.5337,27.5740,84.1649,6.3151,1.0220,0.6164,-8.6736,-8.6736,,0.0500,2.4212,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000411.SZ,2009,4,2010-03-26,20.5710,19.6077,7.4331,3.8342,5.3048,29937529.73,59.0133,58.8461,64.9692,81.2174,5.3241,1.0488,0.7865,23.8658,23.8658,,0.1500,0.8227,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000413.SZ,2009,4,2010-04-21,-13.9158,-14.3794,-8.1567,-8.5091,-0.8243,-33524338.60,-726.2196,-732.6419,-883.7812,36.2231,1.5680,1.7488,1.2060,-69.7712,-69.7712,,-0.0800,0.5664,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000415.SZ,2009,4,2010-03-15,-29.0337,-18.3983,-5.9712,-7.6102,11.2463,-54383261.13,30.5851,-1.4418,0.8216,74.5751,3.9332,0.8983,0.5755,7.3200,7.3200,,-0.2857,0.8445,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000416.SZ,2009,4,2010-03-11,9.7183,0.1610,10.4789,8.5443,14.8504,1082010.37,830.2055,137408.3264,639.6002,24.1461,1.3183,4.2910,4.1484,0.0902,0.0902,,0.1228,1.3249,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
000417.SZ,2009,4,2010-03-10,21.1128,18.4402,11.3062,8.2082,16.5099,175392114.74,65.8235,64.4041,66.9284,64.5623,2.8219,1.0011,0.8054,16.8226,16.8226,,0.4186,2.1383,2026-05-07 00:33:30.798151+08:00,2026-05-07 00:33:30.798260+08:00
