ts_code,report_year,report_type,ann_date,f_ann_date,comp_type,total_revenue,revenue,total_cogs,oper_cost,sell_exp,admin_exp,fin_exp,operate_profit,total_profit,income_tax,n_income,n_income_attr_p,basic_eps,created_at,updated_at
000001.SZ,2013,2,2013-08-23,2013-08-23,2,23426000000.00,23426000000.00,13532000000.00,,,9106000000.00,,9894000000.00,9906000000.00,2375000000.00,7531000000.00,7531000000.00,0.9200,2026-04-19 18:11:10.702964+08:00,2026-05-05 19:43:57.657372+08:00
000001.SZ,2013,4,2014-03-07,2014-03-07,2,52189000000.00,52189000000.00,32234000000.00,,,21279000000.00,,19955000000.00,20040000000.00,4809000000.00,15231000000.00,15231000000.00,1.8600,2026-04-19 18:11:14.338770+08:00,2026-05-05 19:43:57.657372+08:00
000001.SZ,2013,3,2013-10-23,2013-10-23,2,37345000000.00,37345000000.00,22038000000.00,,,14776000000.00,,15307000000.00,15385000000.00,3689000000.00,11696000000.00,11696000000.00,1.4300,2026-04-19 18:11:12.355506+08:00,2026-05-05 19:43:57.657372+08:00
000001.SZ,2013,1,2013-04-24,2013-04-24,2,10802000000.00,10802000000.00,6085000000.00,,,4184000000.00,,4717000000.00,4718000000.00,1129000000.00,3589000000.00,3589000000.00,0.7000,2026-04-19 18:11:09.047617+08:00,2026-05-05 19:43:57.657372+08:00
000002.SZ,2013,2,2013-08-07,2013-08-07,1,41390345567.72,41390345567.72,34674141967.70,27488879049.60,1431103459.29,1192208746.81,374778641.56,7105211007.75,7133412305.51,1797521006.92,5335891298.59,4556304906.89,0.4100,2026-04-19 18:11:10.702964+08:00,2026-05-05 19:43:58.498099+08:00
000002.SZ,2013,4,2014-03-07,2014-03-07,1,135418791080.35,135418791080.35,112162068455.31,92797650762.81,3864713570.44,3002837563.15,891715053.49,24261338387.14,24291011249.30,5993461378.06,18297549871.24,15118549405.78,1.3700,2026-04-19 18:11:14.338770+08:00,2026-05-05 19:43:58.498099+08:00
000002.SZ,2013,3,2013-10-30,2013-10-30,1,63415318186.37,63415318186.37,53960019125.37,43030790288.57,2321670644.72,1881104534.72,825408589.71,9970471509.73,10001034270.06,2523890378.34,7477143891.72,6160218880.98,0.5600,2026-04-19 18:11:12.355506+08:00,2026-05-05 19:43:58.498099+08:00
000002.SZ,2013,1,2013-04-23,2013-04-23,1,13999905876.13,13999905876.13,11641557150.02,8801586374.70,623399229.48,572734921.67,299501235.00,2395144445.56,2394885503.42,605516273.76,1789369229.66,1613904228.33,0.1500,2026-04-19 18:11:09.047617+08:00,2026-05-05 19:43:58.498099+08:00
000003.SZ,2013,2,2013-08-30,2013-08-30,1,3793252.91,3793252.91,40031701.51,808257.78,,4954526.89,34135007.06,-36119378.60,-36112597.50,,-29332711.18,-29332711.18,,2026-04-19 18:11:10.702964+08:00,
000003.SZ,2013,4,2014-04-30,2014-04-30,1,8398229.91,8398229.91,21127088.00,3174555.00,,7112419.98,10535005.96,-12728858.09,-12716605.19,,-12716605.19,-12716605.19,-0.0400,2026-04-19 18:11:14.338770+08:00,
000004.SZ,2013,1,2013-04-20,2013-04-20,1,17350786.98,17350786.98,15161087.00,9909816.28,827639.23,3800062.18,-154204.13,3746229.78,3720556.92,878491.20,2842065.72,807431.91,0.0096,2026-04-19 18:11:09.047617+08:00,2026-05-05 19:43:58.936867+08:00
000004.SZ,2013,2,2013-08-27,2013-08-27,1,35275663.94,35275663.94,30827057.78,18030957.04,2932787.48,8988699.55,-271386.26,5941208.01,5989673.81,1833968.32,4155705.49,54101.44,0.0006,2026-04-19 18:11:10.702964+08:00,2026-05-05 19:43:58.936867+08:00
000004.SZ,2013,3,2013-10-26,2013-10-26,1,53305361.46,53305361.46,44517648.60,26540751.38,5305663.75,11727030.12,-659049.28,10216386.76,10266500.32,2774890.06,7491610.26,888054.32,0.0106,2026-04-19 18:11:12.355506+08:00,2026-05-05 19:43:58.936867+08:00
000004.SZ,2013,4,2014-04-22,2014-04-22,1,72784567.16,72784567.16,62492098.46,34569955.79,8196765.56,16778131.39,-821411.25,11487797.50,11203004.67,5406254.88,5796749.79,-1033376.96,-0.0123,2026-04-19 18:11:14.338770+08:00,2026-05-05 19:43:58.936867+08:00
000005.SZ,2013,2,2013-08-28,2013-08-28,1,22084734.19,22084734.19,44621240.94,21257343.69,1957295.69,16849794.61,3418836.86,-22536506.75,-22456860.14,,-22456860.14,-22456860.14,-0.0246,2026-04-19 18:11:10.702964+08:00,
000005.SZ,2013,4,2014-04-26,2014-04-26,1,52061702.69,52061702.69,91863496.73,38863755.08,3196931.26,33878811.67,7648300.45,-44717841.08,-42344755.22,,-42344755.22,-42344755.22,-0.0463,2026-04-19 18:11:14.338770+08:00,
000005.SZ,2013,1,2013-04-24,2013-04-24,1,12969461.68,12969461.68,22204851.21,9506615.41,1050526.40,9032651.43,1759073.50,-9235389.53,-9235389.53,,-9235389.53,-9235389.53,-0.0101,2026-04-19 18:11:09.047617+08:00,
000005.SZ,2013,3,2013-10-30,2013-10-30,1,32025624.11,32025624.11,61120423.43,28939615.81,2514325.01,24130643.62,4065267.31,-29094799.32,-29000088.90,,-29000088.90,-29000088.90,-0.0320,2026-04-19 18:11:12.355506+08:00,
