ts_code,report_year,report_type,ann_date,roe,roe_dt,roa,npta,grossprofit_margin,profit_dedt,op_yoy,ebt_yoy,netprofit_yoy,debt_to_assets,assets_to_eqt,current_ratio,quick_ratio,or_yoy,tr_yoy,basic_eps,dt_eps,bps,created_at,updated_at
000015.SZ,2001,4,2003-04-26,,,-11.3361,-22.4591,,,32.4503,39.2954,42.3940,783.8596,,0.0126,0.0126,-100.0000,-100.0000,,,,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000016.SZ,2001,4,2002-04-11,-21.5031,-22.1208,-7.2364,-8.0263,8.4081,-719894370.88,-401.3606,-339.8084,-426.4070,56.2602,2.2862,1.3565,0.6444,-24.6338,-24.6338,,,4.8073,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000017.SZ,2001,4,2002-04-19,,,-145.8875,-149.2749,-22.1308,-2013625707.61,-1008.4899,-1189.9341,-1260.9937,452.1220,,0.0583,0.0322,-23.6826,-23.6826,,,-4.1480,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000018.SZ,2001,4,2002-03-23,0.2741,-0.0616,0.4629,0.2036,10.8456,-189153.00,-76.4922,-76.8063,-83.3828,21.0731,1.2670,2.6080,1.5770,-13.4350,-13.4350,,,1.8150,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000019.SZ,2001,4,2002-02-26,3.6867,-6.0825,4.1294,2.7526,20.2069,-18778289.40,11.2787,167.3974,303.9393,18.2292,1.2229,2.0747,1.8911,-12.8909,-12.8909,,,1.8020,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000020.SZ,2001,4,2002-03-26,1.0323,-0.6654,1.9504,0.6642,2.9965,-1963200.19,-415.6517,5.8319,4.0106,35.4153,1.5484,0.9610,0.6680,-30.0222,-30.0222,,,1.0300,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000021.SZ,2001,4,2002-04-12,-0.3978,-0.6938,0.4525,-0.5412,6.0912,-15950387.28,-108.4370,-108.6235,-106.1715,50.0332,2.0013,2.6482,2.2896,1.2253,1.2253,,,3.0980,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000023.SZ,2001,4,2002-04-09,-80.0109,-34.4143,-22.6101,-21.2116,12.1369,-77606365.03,-1230.4349,-994.3553,-1111.0504,76.7058,4.2929,0.7046,0.5237,-7.5864,-7.5864,,,1.3000,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000024.SZ,2001,4,2002-04-08,7.9549,8.6176,6.6388,4.9311,17.1429,189537364.00,-13.1803,-13.5372,-11.6029,49.3953,1.9761,1.7408,0.5287,13.8347,13.8347,,,4.7240,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000025.SZ,2001,4,2002-04-08,2.8648,-5.3846,2.5123,0.6713,11.9173,-9668602.80,96.4091,104.1009,107.0917,78.7990,4.7168,0.7047,0.4429,359.9097,359.9097,,,1.2100,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000026.SZ,2001,4,2002-04-17,1.9174,0.6352,1.0204,1.4016,38.0811,3751042.00,-19.7805,-26.5050,-27.7893,18.0400,1.2201,4.5255,3.2724,-13.1267,-13.1267,,,2.3600,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000027.SZ,2001,4,2002-04-16,15.4422,17.0983,12.4151,10.1444,33.7325,440833549.22,30.1666,19.6568,1.6441,40.4237,1.6785,0.6441,0.5938,45.7328,45.7328,,,2.5930,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000028.SZ,2001,4,2002-03-30,10.7879,9.5844,7.3390,4.3020,27.7067,32443330.44,207.5329,613.6120,568.8696,67.4062,3.0681,1.0884,0.7364,1446.5164,1446.5164,,,1.2290,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000029.SZ,2001,4,2002-04-20,-41.0035,-37.8962,-11.5163,-14.2258,32.0120,-496564394.00,-796.0006,-756.5056,-806.2533,70.8201,3.4270,1.0600,0.2937,-27.7413,-27.7413,,,1.0100,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000030.SZ,2001,4,2002-04-19,,,-101.3452,-104.8130,12.9491,-627122420.66,-2192.9597,-2554.1243,-15480.9564,320.7699,,0.1650,0.1209,-30.4993,-30.4993,,,-3.3700,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000031.SZ,2001,4,2002-04-13,6.3658,6.3129,6.8830,5.1337,54.9896,57963828.15,137.8080,124.9817,152.9188,36.1150,1.5653,1.1528,0.6465,-4.7361,-4.7361,,,2.0300,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000032.SZ,2001,4,2002-03-02,14.2439,13.2201,6.9540,4.7220,9.5067,33761495.90,6.1883,18.0345,20.3367,66.6851,3.0017,1.1942,0.7475,46.7821,46.7821,,,2.0300,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000033.SZ,2001,4,2002-04-16,1.2287,0.6488,2.3494,0.8001,76.3650,2773124.32,154.3096,146.1772,146.1772,33.4981,1.5037,0.3857,0.3691,-7.0262,-7.0262,,,1.5050,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000034.SZ,2001,4,2002-04-24,12.4202,10.7295,5.7014,3.2940,15.1634,37677410.26,-83.9401,-82.9315,-83.9813,71.3763,3.4936,1.0247,0.7126,200.0033,200.0033,,,1.1600,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000035.SZ,2001,4,2002-04-27,25.1261,25.9613,8.0966,4.5972,13.3592,53515640.01,312.2485,131.4197,130.7514,84.9600,6.6489,0.8535,0.5957,67.2374,67.2374,,,1.7200,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000036.SZ,2001,4,2002-03-23,13.5546,12.4362,11.2950,7.0015,32.6493,114717886.92,24.0294,26.4319,0.9897,65.2494,2.8776,1.1383,0.4450,40.7110,40.7110,,,2.7400,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000037.SZ,2001,4,2002-04-03,25.0027,23.0729,19.3165,15.7730,24.4985,187581841.13,114.5566,61.4418,39.9091,37.2810,1.5944,1.0511,0.9312,21.8474,21.8474,,,1.6600,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000038.SZ,2001,4,2002-02-08,6.1168,4.4694,1.6303,1.4425,8.4324,4747935.24,324.3700,233.6788,195.2286,24.6205,1.3266,1.6684,1.2732,-44.0787,-44.0787,,,1.1747,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000039.SZ,2001,4,2002-04-30,24.2050,25.6346,12.7306,9.7093,23.2821,575076243.84,12.7873,10.7413,18.6925,50.1066,2.0043,1.4482,0.9318,-24.4064,-24.4064,,,7.0400,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000040.SZ,2001,4,2002-04-17,-11.0801,-11.3173,-4.3551,-6.7522,32.8879,-128292155.00,-724.5325,-730.2119,-908.3552,45.8917,1.8481,1.1092,0.5459,-15.9095,-15.9095,,,2.2540,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000042.SZ,2001,4,2002-03-12,8.6718,8.8290,5.6134,3.4880,29.8308,110622715.07,5.0431,4.5223,1.6100,64.7935,2.8404,1.2314,0.4563,-2.4469,-2.4469,,,5.3570,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000045.SZ,2001,4,2002-03-30,8.6606,7.9815,5.2612,3.8141,23.1588,23225425.34,-4.5832,-3.8937,10.3838,51.6163,2.0668,0.9790,0.8649,-9.7431,-9.7431,,,1.8580,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000046.SZ,2001,4,2002-04-12,4.9521,4.4931,5.0152,3.2386,39.5160,34122980.87,72.9835,77.8957,0.8276,48.3815,1.9373,2.4988,1.2079,25.4786,25.4786,,,3.9480,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000047.SZ,2001,4,2002-05-18,,,-33.2654,-36.2543,,-217974088.02,-73.7093,-63.4369,-80.8779,610.9422,,0.1266,0.1266,,-100.0000,,,-5.5400,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000048.SZ,2001,4,2002-04-20,-73.3941,-83.1729,-3.9338,-6.6173,12.3835,-120632241.00,65.9872,69.4479,69.7075,93.9828,16.6190,0.5623,0.2496,-13.1707,-13.1707,,,0.1300,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000049.SZ,2001,4,2002-04-13,8.2638,8.2822,5.8897,3.1248,39.5204,14558550.14,31.2627,-3.8456,-3.9985,68.3133,3.1559,0.5501,0.2976,66.7261,66.7261,,,1.0858,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000050.SZ,2001,4,2002-04-17,4.7154,3.4199,4.0916,3.3648,18.2264,17863607.75,-40.5621,-32.8209,-24.2562,18.4597,1.2264,3.9173,2.8479,-12.1775,-12.1775,,,5.2600,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000055.SZ,2001,4,2002-03-25,-12.9420,4.0995,-7.9698,-8.8367,21.1033,36282799.00,-268.3961,-229.2535,-265.2868,38.3035,1.6208,1.7606,1.5809,-24.5708,-24.5708,,,3.4700,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000056.SZ,2001,4,2002-04-15,4.9424,-3.3242,4.0869,2.0105,28.3922,-13254071.04,-66.7629,-68.1267,-49.3045,63.3398,2.7278,1.1001,0.5226,-53.8600,-53.8600,,,1.6900,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000058.SZ,2001,4,2002-04-18,-24.1805,-9.4163,-8.9160,-9.4241,11.4311,-131918973.78,-2283.5281,-36.9003,-108.9240,56.2002,2.2831,1.0912,0.9915,-15.4851,-15.4851,,,1.5430,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000059.SZ,2001,4,2002-04-27,0.1733,-2.7511,2.2049,0.1574,11.5737,-38606377.53,-341.8838,34.8838,-1.3748,44.0200,1.7864,0.8553,0.6359,-4.8114,-4.8114,,,2.0220,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000060.SZ,2001,4,2002-03-19,2.9123,2.2555,4.0056,0.9488,18.8883,24019034.15,-75.5242,-67.5756,-75.1051,75.7734,4.1277,0.7298,0.3396,-2.1456,-2.1456,,,2.4100,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000061.SZ,2001,4,2002-03-28,9.0896,7.8047,6.1867,4.4345,26.3061,75112201.21,17.8180,22.5813,18.0978,56.0884,2.2773,0.5036,0.3300,82.2329,82.2329,,,5.2200,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000062.SZ,2001,4,2002-03-28,5.5114,5.3739,2.7309,4.7144,26.5557,62531884.00,-42.1167,-43.6617,-34.4559,7.8358,1.0850,7.7895,7.7144,-38.9055,-38.9055,,,4.3700,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000063.SZ,2001,4,2002-03-12,19.8383,19.6507,10.5254,7.8707,38.4622,564875219.35,84.9154,64.4880,66.3022,56.2380,2.2851,2.0914,1.0588,106.3043,106.3043,,,6.9500,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000065.SZ,2001,4,2002-03-21,7.1970,6.9457,4.5180,2.9634,13.4652,16635104.53,23.2773,15.3416,13.5206,61.3190,2.5852,1.4781,0.9723,108.8799,108.8799,,,3.2600,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000066.SZ,2001,4,2002-04-12,5.9533,5.3592,4.3050,3.1483,5.5593,63985765.53,-66.1921,-56.0536,-55.9295,47.6183,1.9091,1.0703,0.7357,-8.6099,-8.6099,,,2.5760,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000068.SZ,2001,4,2002-03-22,6.2732,7.9823,5.0348,3.1916,30.2473,118963319.89,-60.4030,-32.4425,-36.1455,46.9363,1.8845,2.8667,2.5674,-13.4781,-13.4781,,,1.8800,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000069.SZ,2001,4,2002-04-09,18.8589,18.8932,12.9451,11.6118,25.8847,180375382.21,93.5401,94.1223,94.1279,41.8652,1.7201,0.3162,0.3116,30.0997,30.0997,,,2.2000,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000070.SZ,2001,4,2002-04-08,5.3880,3.1592,3.3578,2.9168,20.4359,24578345.66,-22.6922,-11.4231,-1.3685,40.9079,1.6923,2.0495,1.4718,15.4784,15.4784,,,3.1010,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000078.SZ,2001,4,2002-04-23,8.3925,8.0536,7.3175,6.0392,69.2822,76595801.80,9.4442,90.6521,46.8725,35.1179,1.5413,1.9367,1.8820,284.4923,284.4923,,,7.5100,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000088.SZ,2001,4,2002-03-01,25.8560,25.9704,14.1782,13.1792,56.5814,377941526.81,262.1449,256.8584,302.6369,51.6397,2.0678,0.3613,0.3598,54.7003,54.7003,,,2.5560,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000089.SZ,2001,4,2002-03-21,16.1804,16.0536,14.2487,12.9266,49.5344,333127839.32,14.0397,8.9115,7.6018,16.5517,1.1983,1.1336,1.1324,33.1853,33.1853,,,4.3310,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000090.SZ,2001,4,2002-04-09,9.3237,7.9658,4.0362,3.0850,16.6933,79668355.38,2.1839,1.1063,-3.9706,66.5752,2.9918,1.1945,0.5660,-5.3238,-5.3238,,,4.5880,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000096.SZ,2001,4,2002-04-16,9.3494,7.1446,7.2322,6.8374,9.8233,66780881.79,41.3847,31.9216,27.6908,22.4336,1.2892,2.6462,2.5564,0.8954,0.8954,,,2.9200,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000099.SZ,2001,4,2002-03-22,7.2463,6.2875,6.7243,5.6359,35.6929,53173114.76,22.0101,17.5095,19.5565,18.8921,1.2329,3.4564,3.2349,6.0082,6.0082,,,4.4164,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000100.SZ,2001,4,2004-01-05,22.2545,,6.8807,6.0587,22.4377,,29.1697,27.6200,22.6146,64.2611,2.7981,1.2302,0.7474,15.2617,15.2617,,,1.0000,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000150.SZ,2001,4,2002-04-29,0.2695,-0.6866,0.0691,0.3600,9.1140,-4580529.00,-92.0457,-94.7248,-95.4838,1.7576,1.0179,47.1342,45.7726,-50.8750,-50.8750,,,2.0600,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000151.SZ,2001,4,2002-03-16,11.3126,11.2892,9.9380,8.4826,22.3512,88803117.94,52.3692,43.2465,45.6235,27.4825,1.3790,3.1855,3.0655,69.9734,69.9734,,,2.6700,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000153.SZ,2001,4,2002-04-12,4.6446,4.5782,4.5071,3.6849,49.3360,24413270.68,6.6518,19.6471,13.0926,24.4304,1.3233,1.8902,1.7155,39.4792,39.4792,,,8.2320,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000155.SZ,2001,4,2002-03-05,4.0777,4.5087,4.5709,2.9599,16.5262,60814939.27,-36.1085,-43.0090,-41.0164,28.8543,1.4056,1.8536,1.6671,-8.8789,-8.8789,,,2.9400,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000156.SZ,2001,4,2002-04-03,3.0715,2.7743,2.8874,2.1766,23.8126,13087158.22,-38.2785,-33.7028,-35.5676,28.1018,1.3909,3.8674,3.4252,-0.9440,-0.9440,,,4.9600,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000157.SZ,2001,4,2002-02-07,12.4938,12.0293,9.8886,10.4544,45.1649,101320692.17,70.1443,68.8861,95.3394,17.0452,1.2055,5.2409,4.4873,58.5986,58.5986,,,2.9163,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000158.SZ,2001,4,2002-04-06,6.7989,6.8790,4.8235,4.3458,11.5566,80141465.66,-43.5036,-41.2143,-15.3844,39.3123,1.6478,1.5940,0.9553,-5.8385,-5.8385,,,2.9800,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000159.SZ,2001,4,2002-04-05,4.3308,2.7455,1.7002,1.9027,27.1264,15790307.04,-65.0953,-47.3527,2.0145,60.8822,2.5564,1.5224,0.7261,-11.4242,-11.4242,,,3.4037,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000301.SZ,2001,4,2002-01-30,8.4257,8.5108,6.9484,5.6983,10.7396,106404329.48,-6.9784,-7.1604,1.7985,32.6770,1.4854,1.0622,0.7839,24.8996,24.8996,,,2.7540,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000400.SZ,2001,4,2002-03-20,11.9612,11.8397,10.0810,7.3462,39.4732,169163786.67,-12.2099,-12.1546,-10.8724,42.2400,1.7313,1.7043,1.4532,24.7416,24.7416,,,3.8330,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000401.SZ,2001,4,2002-03-02,7.4198,7.2588,6.4627,4.6130,35.9373,112446425.81,12.7692,22.7130,23.3918,44.4192,1.7992,1.5182,1.2395,53.0852,53.0852,,,1.7635,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000402.SZ,2001,4,2002-03-12,55.1038,44.5336,25.4629,18.0147,30.7472,122073522.46,231.5090,263.7524,276.3150,68.6576,3.1906,2.4251,0.5343,288.6870,288.6870,,,2.7500,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000403.SZ,2001,4,2002-04-03,13.4669,13.6964,9.5262,7.9635,39.1648,80255148.04,-31.7857,-24.2973,-27.7013,50.1087,2.0044,1.5192,1.0582,10.7733,10.7733,,,3.1500,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000404.SZ,2001,4,2002-04-05,0.1654,-1.8362,0.4059,0.1272,10.8080,-10230617.02,-96.0880,-94.3234,-72.9005,43.4125,1.7672,2.0176,1.7900,-5.4969,-5.4969,,,2.4800,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000405.SZ,2001,4,2002-04-16,-138.8410,-117.6073,-55.0961,-56.8943,19.6046,-370495915.00,-179.6064,-205.4544,-180.2661,90.1550,10.1574,0.4709,0.4546,-53.3456,-53.3456,,,0.1300,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000406.SZ,2001,4,2002-04-16,15.3910,16.7343,13.8561,10.8543,54.6414,217623495.26,-16.2162,-24.7254,-27.2329,32.6277,1.4843,0.9978,0.9087,-9.0851,-9.0851,,,4.3700,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000407.SZ,2001,4,2002-03-26,6.2160,6.2894,4.0742,3.1610,13.7348,35020366.36,-35.8790,-15.6550,34.9503,45.5242,1.8357,1.6370,1.1588,-13.5914,-13.5914,,,2.2400,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000408.SZ,2001,4,2002-04-20,4.1640,2.2468,3.8937,2.2479,20.7642,8205917.46,-52.7189,-48.3509,-25.3305,46.6955,1.8760,1.3924,1.1590,-26.4001,-26.4001,,,3.7900,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000409.SZ,2001,4,2002-04-18,-8.9967,-8.7589,-7.0533,-7.1112,7.5657,-20474865.85,-8797.4757,-2009.4264,-2007.0327,17.2461,1.2084,3.3907,3.2037,94.0336,94.0336,,,1.2600,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000410.SZ,2001,4,2002-04-30,1.8497,1.6689,1.0039,0.4327,29.2432,15315423.60,101.0381,59.3469,65.9621,75.5385,4.0881,0.8733,0.6987,31.7018,31.7018,,,2.6300,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000411.SZ,2001,4,2002-04-20,15.9471,-29.3128,5.5399,2.1226,-21.1915,-17385873.00,43.4277,113.3459,113.1979,84.9676,6.6523,0.8137,0.5388,-72.9148,-72.9148,,,0.6420,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000412.SZ,2001,4,2002-04-29,-123.9891,-48.3727,-34.8282,-36.5235,32.7396,-99041625.92,41.3418,-48.9707,-47.6297,84.7939,6.5763,0.3203,0.3100,-54.8255,-54.8255,,,0.2990,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000413.SZ,2001,4,2002-04-18,7.2288,7.6531,4.3607,2.9264,40.4414,41703438.00,-44.7870,-48.6986,-53.0843,58.7225,2.4226,0.4748,0.4491,38.8906,38.8906,,,1.4300,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000415.SZ,2001,4,2002-04-20,6.6961,6.6428,3.8906,3.5105,32.8967,28700935.43,-14.7124,-21.1328,-25.9896,47.6175,1.9090,1.5166,1.4955,25.5435,25.5435,,,1.8800,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000416.SZ,2001,4,2002-02-06,16.0222,10.7837,24.5791,18.8482,47.7228,24130498.21,434.7578,324.1748,178.5024,32.5333,1.4822,1.3521,1.1947,50.1174,50.1174,,,1.9600,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000417.SZ,2001,4,2002-03-23,8.2475,7.4582,6.2414,4.8698,14.2071,43772021.61,0.1618,1.7102,-1.8950,40.1576,1.6711,1.4969,1.0578,27.3936,27.3936,,,5.9800,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000418.SZ,2001,4,2002-04-09,1.3444,1.9275,2.3965,0.8360,25.7707,38467027.09,-74.5216,-68.6046,-85.8519,39.1770,1.6441,1.7614,1.4001,-24.6118,-24.6118,,,5.4700,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
000419.SZ,2001,4,2002-04-09,3.4751,3.3735,4.1659,2.4952,28.0568,18807374.72,-29.3536,-34.9188,-48.4559,42.6236,1.7429,0.5941,0.2865,-1.7336,-1.7336,,,3.1270,2026-05-07 00:32:31.281509+08:00,2026-05-07 00:32:31.282381+08:00
