ts_code,report_year,report_type,ann_date,roe,roe_dt,roa,npta,grossprofit_margin,profit_dedt,op_yoy,ebt_yoy,netprofit_yoy,debt_to_assets,assets_to_eqt,current_ratio,quick_ratio,or_yoy,tr_yoy,basic_eps,dt_eps,bps,created_at,updated_at
000016.SZ,2004,4,2005-04-19,4.5051,3.2638,1.7257,1.6673,14.7491,101953623.20,35.2357,36.0962,41.9396,64.1335,2.7881,1.3221,0.7393,4.3420,4.3420,,,5.3060,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000017.SZ,2004,4,2005-04-29,,,-22.9666,-23.8428,6.9422,-17282545.83,-129.0650,-173.9405,-182.4978,636.0560,,0.0959,0.0480,39.5673,39.5673,,,-3.5517,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000018.SZ,2004,4,2005-04-14,0.2845,0.2825,1.3522,0.0908,15.9382,880853.00,-42.6027,-56.2339,-43.3622,35.2758,1.5450,1.3221,0.7646,26.9286,26.9286,,,1.8470,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000019.SZ,2004,4,2005-04-13,1.8614,2.0469,1.0614,-0.3827,20.7486,4738738.47,93.8302,95.6547,109.6076,48.5979,1.9454,0.5858,0.4996,4.3292,4.3292,,,1.2840,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000020.SZ,2004,4,2005-04-28,-17.4295,-16.0887,-8.2561,-9.7876,1.1319,-40930832.66,-522.0137,-473.3084,-473.3084,45.9548,1.8503,0.7824,0.5891,9.0477,9.0477,,,0.8200,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000021.SZ,2004,4,2005-04-11,8.8092,8.9243,5.8218,5.4188,6.0360,230629749.57,-27.4989,-10.3911,2.1880,33.5572,1.5051,2.0157,1.7411,-11.9403,-11.9403,,,3.6314,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000023.SZ,2004,4,2005-04-01,6.2358,-5.1079,5.1326,2.1468,15.2047,-11842707.57,-56.8006,50.9392,135.9918,64.5386,2.8200,0.7964,0.7475,24.5270,24.5270,,,1.7200,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000024.SZ,2004,4,2005-02-04,10.9526,11.4555,6.7629,5.3093,21.8174,376323778.00,3.0450,3.6326,8.8736,57.9775,2.3797,1.1766,0.1194,-28.1667,-28.1667,,,5.5770,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000025.SZ,2004,4,2005-03-15,2.0212,-0.9621,2.3170,0.8223,9.5571,-2056290.71,-6.6122,2.0017,-16.5275,74.9824,3.9972,0.6898,0.4809,-21.6960,-21.6960,,,0.9800,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000026.SZ,2004,4,2005-04-15,0.3695,0.4791,0.6034,0.3284,37.0830,2473894.00,7.0327,-38.2633,-62.5028,16.3873,1.1960,3.4406,1.3974,21.9670,21.9670,,,2.0750,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000027.SZ,2004,4,2005-04-06,16.7353,17.2825,14.4522,12.8990,28.0763,681206493.40,-6.9443,-9.0116,-10.8471,30.9688,1.4486,3.4691,3.0956,21.0283,21.0283,,,3.3400,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000028.SZ,2004,4,2005-04-20,7.8268,6.8061,3.0846,2.9044,23.6824,23700002.32,344.3212,118.4501,79.4131,57.6692,2.3623,1.2405,0.9070,-8.8533,-8.8533,,,1.2430,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000029.SZ,2004,4,2005-04-26,-13.2593,-11.9776,-4.4303,-5.4273,8.6622,-128551388.69,-2237.5002,-2653.9767,-3366.8741,60.8023,2.5512,1.4224,0.3242,-40.7158,-40.7158,,,0.9905,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000030.SZ,2004,4,2005-04-22,,,-4.5274,-13.9082,11.6085,-58441733.94,-1542.0974,-498.2364,-520.8428,608.2410,,0.1408,0.1147,84.5618,84.5618,,,-5.5197,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000031.SZ,2004,4,2005-04-18,9.2380,9.0690,7.8821,6.2843,54.1301,98532157.07,14.6521,11.4610,17.9243,37.2410,1.5934,0.6771,0.2397,4.2193,4.2193,,,2.3390,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000032.SZ,2004,4,2005-04-02,4.5088,4.2578,3.0988,2.1314,13.3562,24406783.49,-40.9128,-37.9926,-42.7692,49.5315,1.9814,1.5594,1.0596,19.1222,19.1222,,,2.9600,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000033.SZ,2004,4,2005-04-21,0.1387,0.1198,1.1263,0.0989,75.3641,525608.88,-46.8288,-57.9894,-68.8932,28.6053,1.4007,0.2630,0.2548,6.9755,6.9755,,,1.5260,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000034.SZ,2004,4,2005-04-30,,,-38.0920,-41.5140,-20.1529,-272500301.49,-2988.4707,-9730.3357,-9286.7846,117.0267,,0.6317,0.4509,-63.1258,-63.1258,,,-0.8560,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000035.SZ,2004,4,2005-08-15,,,-133.0981,-136.1333,1.6855,-1520221489.58,-2409.8820,-3614.5160,-3962.0403,368.2497,,0.1061,0.0910,-36.1625,-36.1625,,,-10.8220,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000036.SZ,2004,4,2005-04-29,1.5396,0.4836,2.7011,1.3083,26.2473,8198910.52,-38.6412,-42.2986,-23.5259,28.2340,1.3934,1.8029,0.9914,-65.4066,-65.4066,,,3.8100,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000037.SZ,2004,4,2005-03-08,26.1735,25.2322,14.1871,14.2276,20.5607,423883531.05,-10.3706,-20.4352,-6.6679,50.7110,2.0289,0.8048,0.6384,30.5147,30.5147,,,3.2300,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000038.SZ,2004,4,2005-04-30,-5.2795,-5.7523,-0.9956,-2.5940,9.0116,-7299282.85,-165.6287,-166.1223,-178.3285,51.5389,2.0635,1.5804,1.5804,-87.0881,-87.0881,,,1.3700,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000039.SZ,2004,4,2005-03-04,37.4406,38.1090,21.2427,18.6016,16.9931,2431670611.83,218.7773,218.3383,249.9437,50.6831,2.0277,1.5786,0.9836,92.5171,92.5171,,,7.4100,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000040.SZ,2004,4,2005-04-20,3.3490,0.5842,4.3175,1.4847,29.1106,4876717.58,-11.5958,-6.5416,53.9097,56.6793,2.3084,1.2252,0.6278,15.5141,15.5141,,,1.8100,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000042.SZ,2004,4,2005-03-19,3.5589,4.0971,1.6279,0.2957,17.8463,57460301.41,-45.6496,-57.0981,-13.9909,67.7664,3.1024,1.0187,0.6489,78.6743,78.6743,,,5.9200,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000045.SZ,2004,4,2005-04-20,7.9721,6.0662,6.4316,5.1718,22.3009,20498667.67,10.6091,1.1817,-20.9684,35.7900,1.5574,1.0888,0.8550,-0.7903,-0.7903,,,1.3740,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000046.SZ,2004,4,2005-04-09,8.4548,8.5145,4.4007,2.8599,25.3062,89525151.44,13.0489,27.9930,142.8263,58.7554,2.4246,1.5056,0.4630,73.9344,73.9344,,,3.7300,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000047.SZ,2004,4,2005-04-22,,,-2.5180,-23.4280,,-54805880.00,56.6721,56.6721,56.6721,468.1598,,0.0026,0.0026,,,,,-7.0700,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000048.SZ,2004,4,2005-04-13,13.0473,7.3054,3.9327,0.9353,16.7425,3605994.80,27.0001,8.7312,18.2663,92.2174,12.8492,0.4766,0.2188,13.9668,13.9668,,,0.1300,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000049.SZ,2004,4,2005-02-28,2.3261,2.1808,2.9658,1.6324,19.7608,2726880.35,128.0379,119.5357,108.7487,62.6804,2.6796,1.2096,0.9302,519.3965,519.3965,,,1.0040,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000050.SZ,2004,4,2005-04-15,13.2160,13.0233,8.7873,7.1000,20.5241,92030513.13,82.6009,78.6884,104.6041,50.1001,2.0040,1.3270,0.9533,68.4407,68.4407,,,2.8400,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000055.SZ,2004,4,2005-04-21,0.6853,-0.2489,1.7815,0.4249,19.4583,-1186432.78,-64.8464,-48.7306,-60.9784,61.3731,2.5889,0.9924,0.8422,25.7930,25.7930,,,1.6000,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000056.SZ,2004,4,2005-04-23,-28.9346,-23.6409,-13.3308,-10.5845,-0.4911,-60205287.67,-853.5721,-3840.3263,-10407.9953,81.8130,5.4984,0.8685,0.2327,-24.3900,-24.3900,,,0.8000,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000058.SZ,2004,4,2005-04-13,7.3074,7.1012,4.3500,3.5280,13.5890,99112383.08,23.1309,-27.2258,-39.8536,50.7736,2.0314,1.1679,1.0043,11.4665,11.4665,,,1.9350,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000059.SZ,2004,4,2005-02-23,10.1426,11.8480,8.0221,4.9147,27.0054,159460638.43,773.1224,882.6738,2760.9411,51.9010,2.0790,0.5273,0.3338,6.3107,6.3107,,,2.1400,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000060.SZ,2004,4,2005-02-26,11.7295,12.1390,6.5895,2.9173,24.9361,141665753.77,153.9533,138.4133,127.4775,73.2312,3.7357,0.7406,0.3495,25.1394,25.1394,,,2.8100,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000061.SZ,2004,4,2005-04-15,0.7530,0.0500,2.5995,0.8093,27.3800,701609.14,-69.0580,-62.9112,-84.4549,57.0279,2.3271,0.5110,0.3091,-9.1784,-9.1784,,,3.6600,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000062.SZ,2004,4,2005-03-23,3.4327,3.5082,2.3906,1.8959,13.3350,42868033.20,532.4044,544.6984,84.1152,47.7476,1.9138,1.3437,0.8611,446.4039,446.4039,,,4.5500,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000063.SZ,2004,4,2005-04-11,14.1911,13.9594,8.2470,6.6138,36.6948,992400000.00,50.1809,61.5625,43.2793,53.7692,2.1631,1.8634,1.3971,41.5447,41.5447,,,9.5600,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000065.SZ,2004,4,2005-04-19,8.7717,8.8556,4.5044,3.3005,11.3719,35470628.14,269.6406,112.0047,73.5602,64.2657,2.7984,1.4538,1.1414,66.5173,66.5173,,,2.6100,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000066.SZ,2004,4,2005-04-11,23.2591,24.1172,15.9096,15.4963,5.9816,337837676.58,224.7246,206.2711,203.8276,29.9270,1.4271,1.4844,1.2260,20.7224,20.7224,,,3.3600,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000068.SZ,2004,4,2005-03-19,14.2106,11.5335,9.2938,6.5114,35.0636,222781825.63,67.1968,64.8967,49.7726,58.4246,2.4053,1.2448,0.9959,71.2518,71.2518,,,2.6400,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000069.SZ,2004,4,2005-04-12,20.8727,20.6035,11.3236,10.1358,46.6426,331743451.66,44.8197,45.6881,46.3148,42.6652,1.7441,0.7296,0.3348,15.0848,15.0848,,,1.7090,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000070.SZ,2004,4,2005-04-20,0.6254,-0.3051,1.0924,0.3860,18.5255,-2371541.60,34.7126,251.4792,-2.8797,38.0564,1.6144,1.9747,1.5514,7.5327,7.5327,,,3.1072,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000078.SZ,2004,4,2005-04-28,1.4534,1.0197,2.0430,0.8239,20.4913,15485116.17,31.1599,61.1644,112.4459,61.0508,2.5674,1.2223,1.0850,59.3532,59.3532,,,4.8900,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000088.SZ,2004,4,2005-04-12,21.2379,21.3298,19.1018,18.5176,45.9628,671391246.50,-11.6248,-11.6806,-13.5860,8.6783,1.0950,6.1412,6.1173,4.3430,4.3430,,,2.8340,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000089.SZ,2004,4,2005-04-28,9.3271,9.5328,9.8319,8.1387,46.9479,258955519.51,2.1264,4.4658,2.1341,11.5558,1.1307,1.2467,1.2434,22.6168,22.6168,,,3.5830,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000090.SZ,2004,4,2005-04-19,3.7549,3.8111,2.1814,1.6535,13.1098,43831336.40,-0.5133,-24.6735,-19.5339,57.1556,2.3340,1.3517,0.5316,2.3618,2.3618,,,5.2060,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000096.SZ,2004,4,2005-03-22,12.5550,12.2508,10.5243,10.3679,6.5604,147871733.50,7.1421,7.8385,8.6503,14.2328,1.1659,3.3459,3.1691,10.5749,10.5749,,,2.3700,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000099.SZ,2004,4,2005-03-25,7.1896,7.0689,6.1177,5.0372,37.2224,81934436.67,6.8644,4.5655,3.2680,33.3052,1.4994,1.2327,0.9638,12.9689,12.9689,,,2.2879,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000100.SZ,2004,4,2005-04-19,6.3502,1.1466,1.4089,0.5144,18.5224,44275033.00,-85.8300,-78.6300,-57.0250,68.6053,3.1853,1.3998,0.9985,42.5705,42.5705,,,2.1109,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000150.SZ,2004,4,2005-03-05,1.8872,0.4100,1.5946,1.7742,6.8081,2254909.26,110.3727,113.4086,111.2095,8.2247,1.0896,4.9837,3.8430,244.4145,244.4145,,,1.7133,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000151.SZ,2004,4,2005-04-16,5.9974,3.6499,3.6347,2.5717,14.4177,31056477.83,-15.1143,25.7249,24.8935,59.7171,2.4824,1.2659,0.9801,36.4337,36.4337,,,2.9100,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000153.SZ,2004,4,2005-04-23,1.6514,1.5074,2.3480,1.2303,26.6851,8754923.92,-31.4253,-40.4324,-47.0686,34.0271,1.5158,1.2930,1.1445,56.6189,56.6189,,,4.5044,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000155.SZ,2004,4,2005-03-22,0.2106,1.8728,1.3215,0.1507,22.8876,27542006.34,-78.2650,-92.0128,-96.3371,33.7143,1.5086,0.9649,0.7713,-11.8192,-11.8192,,,3.0770,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000156.SZ,2004,4,2005-03-21,-97.0372,-59.6642,-20.5157,-22.3812,2.8500,-180759872.68,-548.6469,-888.5338,-733.8423,84.4552,6.4330,0.7902,0.7485,111.5669,111.5669,,,1.6300,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000157.SZ,2004,4,2005-01-25,26.7977,27.0819,13.5103,12.2658,26.6995,386912907.60,66.0061,63.0988,65.9115,53.6709,2.1585,1.2877,0.7943,188.1070,188.1070,,,3.1962,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000158.SZ,2004,4,2005-03-18,2.6258,2.1053,3.1621,1.3847,10.5076,30758914.90,-26.3675,-24.3548,-46.9466,52.0288,2.0846,0.9682,0.5028,11.8898,11.8898,,,3.4100,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000159.SZ,2004,4,2005-04-15,0.3353,-2.4874,-0.8503,-0.3906,19.0361,-14365218.59,-907.8351,9.5552,-56.5570,56.7277,2.3109,1.1145,0.5781,-20.4748,-20.4748,,,3.4497,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000301.SZ,2004,4,2005-04-30,-3.3514,-4.3506,0.3373,-1.4626,7.8440,-59888458.35,-128.1779,-112.4113,-156.4749,58.9060,2.4334,1.2208,0.8004,3.3238,3.3238,,,2.8580,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000333.SZ,2004,4,2008-02-19,10.4295,,7.3654,5.0006,17.5403,,73.8761,98.9833,232.4430,68.0463,3.1295,0.9942,0.5441,45.3311,45.3311,,,,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000338.SZ,2004,4,2007-03-31,41.1608,41.2786,21.2847,14.7447,24.8922,538405619.11,62.7510,64.8491,95.9830,56.1134,2.2786,1.2901,1.1222,73.1329,73.1329,,,6.5400,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000400.SZ,2004,4,2005-03-04,8.1185,7.0988,7.7929,5.2166,31.3362,125937187.07,-34.7677,-27.6746,-14.6612,46.4447,1.8672,1.6182,1.2764,11.4852,11.4852,,,4.8303,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000401.SZ,2004,4,2005-03-15,7.4011,6.9559,5.5614,2.8585,27.2860,134389080.85,-33.7616,-8.3145,-2.9264,58.0587,2.3843,0.8993,0.6395,28.7557,28.7557,,,2.2300,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000402.SZ,2004,4,2005-03-08,20.2068,18.6177,10.5032,6.6736,39.7826,286472718.03,50.3048,41.2117,49.8472,64.7396,2.8360,2.0714,0.8820,20.9927,20.9927,,,4.3200,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000403.SZ,2004,4,2005-04-30,-30.4053,-29.8978,-8.0646,-10.4279,20.0939,-189952353.09,-745.0418,-711.4956,-904.7566,71.5387,3.5135,0.8519,0.5051,2.7615,2.7615,,,2.5500,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000404.SZ,2004,4,2005-02-26,1.4643,-6.5701,3.0708,0.8734,9.1082,-34683814.05,79.1845,120.9582,106.4476,61.9402,2.6274,0.9103,0.6916,46.0982,46.0982,,,2.0400,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000405.SZ,2004,4,2005-12-19,,,-13.8940,-15.5623,,-19063151.18,-169.9875,-7395.9807,-7395.9807,156.0345,,0.3659,0.3659,,-100.0000,,,-0.4530,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000406.SZ,2004,4,2005-04-18,7.9605,7.1736,10.1635,3.4437,42.5005,120248865.72,6.4015,8.2401,10.1838,49.3324,1.9736,1.0984,0.6907,61.2555,61.2555,,,4.7900,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000407.SZ,2004,4,2005-03-26,3.1278,1.3291,4.5274,1.6666,11.5851,7411800.91,-32.2807,-28.9724,-40.0538,49.1606,1.9670,1.1622,0.8214,15.8366,15.8366,,,1.9500,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000408.SZ,2004,4,2005-04-22,-8.0083,-8.8595,-2.0857,-3.3026,12.7541,-38696414.69,-347.5813,-483.4766,-578.9908,56.9306,2.3218,1.0877,0.9235,4.6565,4.6565,,,3.6700,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000409.SZ,2004,4,2005-02-18,5.6977,-6.5806,3.5297,2.0633,8.7379,-6657128.10,108.0413,107.8580,108.6159,45.0141,1.8186,1.2283,1.2242,19021.9446,19021.9446,,,0.6100,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000410.SZ,2004,4,2005-02-03,7.1870,7.2561,4.3342,1.4502,19.4720,59591780.31,847.6104,290.8196,426.7125,80.2965,5.0752,0.9605,0.7170,77.5544,77.5544,,,2.4900,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000411.SZ,2004,4,2005-04-22,0.6052,0.6764,3.6112,1.0130,4.3283,538365.00,0.9040,8.7986,-92.3456,80.4841,5.1240,1.0713,0.7900,27.3131,27.3131,,,0.6650,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000412.SZ,2004,4,2005-04-28,,,-5.4760,-10.2984,,-34322377.16,5.4709,2.5724,2.5724,129.7335,,0.0123,0.0123,,,,,-0.3398,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000413.SZ,2004,4,2005-04-18,4.6143,2.4902,3.1351,2.3049,28.4416,15305528.00,-9.0856,-5.7291,28.4967,45.7796,1.8443,0.4630,0.3800,39.6001,39.6001,,,1.6400,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000415.SZ,2004,4,2005-04-26,2.6006,-9.6009,4.1226,0.8679,32.0870,-34973215.81,118.8270,114.1625,111.2320,53.1511,2.1345,0.9848,0.9144,2.6727,2.6727,,,1.6050,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000416.SZ,2004,4,2005-04-16,22.9244,20.0755,19.2639,18.5784,70.3841,110435954.27,-13.1800,-13.7117,-15.8884,20.1793,1.2528,2.9317,2.4969,-3.8107,-3.8107,,,1.4500,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000417.SZ,2004,4,2005-04-05,4.6483,4.3517,4.0653,2.3066,13.0286,28671100.04,15.6287,16.7235,18.0049,57.5696,2.3568,1.1022,0.9422,46.4806,46.4806,,,3.5700,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
000418.SZ,2004,4,2005-04-20,3.4720,1.2349,1.9251,1.4021,19.0714,13883992.17,-40.7666,-21.9436,8.4642,60.9091,2.5581,1.1198,0.8527,-16.4886,-16.4886,,,3.1274,2026-05-07 00:32:49.369626+08:00,2026-05-07 00:32:49.369731+08:00
