ts_code,report_year,report_type,ann_date,f_ann_date,n_cashflow_act,cash_recp_sg_and_rs,n_incr_cash_cash_equ,n_cashflow_inv_act,cash_recp_disp_withdrw_invest,n_cash_flows_fnc_act,cash_recp_cap_contrib,created_at,updated_at
00174.HK,2003,4,2003-12-31,2003-12-31,18980117.00,,21898003.60,-43085185.30,,46003071.90,,2026-07-09 01:14:00.925865+08:00,
00174.HK,2003,2,2003-06-30,2003-06-30,-39833203.20,,-55327784.40,-21224.00,,-15452133.20,,2026-07-09 09:10:02.476785+08:00,
00176.HK,2003,2,2003-09-30,2003-09-30,-5896651.71,,-20455660.97,699725.82,,-15258735.08,,2026-07-09 09:10:03.515013+08:00,
00176.HK,2003,4,2003-03-31,2003-03-31,22418920.80,,-2039372.66,-8966278.02,,-15492015.43,,2026-07-09 01:14:01.350797+08:00,
00178.HK,2003,4,2003-03-31,2003-03-31,207891773.10,,-409802125.50,-494595687.60,,-123098211.00,,2026-07-09 01:14:02.633349+08:00,
00179.HK,2003,4,2003-03-31,2003-03-31,1373286769.40,,562230294.60,-368339227.10,,-442717247.70,,2026-07-09 01:14:02.263285+08:00,
00179.HK,2003,2,2003-09-30,2003-09-30,819803742.00,,232442991.00,-223545216.00,,-363815535.00,,2026-07-09 09:10:04.286395+08:00,
00182.HK,2003,2,2003-09-30,2003-09-30,-4230468.00,,-2506231.80,-1385585.10,,3109821.30,,2026-07-09 09:10:04.925712+08:00,
00182.HK,2003,4,2003-03-31,2003-03-31,-16885284.30,,-17203614.30,960295.50,,-1278625.50,,2026-07-09 01:14:03.615539+08:00,
00184.HK,2003,2,2003-06-30,2003-06-30,-16776510.80,,-33619877.20,-29570338.00,,12726971.60,,2026-07-09 09:10:05.231031+08:00,
00184.HK,2003,4,2003-12-31,2003-12-31,185842094.50,,133541801.30,-48602314.20,,-3697979.00,,2026-07-09 01:14:03.844560+08:00,
00185.HK,2003,2,2003-09-30,2003-09-30,-53462005.20,,-52606296.90,-5106474.00,,5962182.30,,2026-07-09 09:10:05.370216+08:00,
00185.HK,2003,4,2003-03-31,2003-03-31,-60691736.70,,46298976.30,63560951.10,,43429761.90,,2026-07-09 01:14:04.110536+08:00,
00188.HK,2003,4,2003-06-30,2003-06-30,-84449836.50,,-112280154.57,4259977.28,,-32090295.36,,2026-07-09 01:14:04.890380+08:00,
00191.HK,2003,4,2003-07-31,2003-07-31,61625002.00,,2241893.00,-43125406.00,,-16257703.00,,2026-07-09 01:14:05.137182+08:00,
00191.HK,2003,2,2003-01-31,2003-01-31,20719545.60,,8074809.60,-9472944.00,,-3204676.80,,2026-07-09 09:10:06.953604+08:00,
00194.HK,2003,4,2003-12-31,2003-12-31,40348467.70,,75608217.90,451239759.70,,-415980009.50,,2026-07-09 01:14:05.529708+08:00,
00194.HK,2003,2,2003-06-30,2003-06-30,2719855.60,,187591507.60,255254680.80,,-70383028.80,,2026-07-09 09:10:07.342961+08:00,
00197.HK,2003,4,2003-06-30,2003-06-30,42929784.80,,49849870.00,-57122273.60,,64042358.80,,2026-07-09 01:14:06.665215+08:00,
00197.HK,2003,2,2003-12-31,2003-12-31,35715869.80,,18840510.30,-7182818.00,,-9692541.50,,2026-07-09 09:10:08.521629+08:00,
00199.HK,2003,4,2003-03-31,2003-03-31,2440530.00,,-17322457.50,-70457040.00,,50694052.50,,2026-07-09 01:14:07.101070+08:00,
00199.HK,2003,2,2003-09-30,2003-09-30,13771455.30,,7185385.80,10168079.40,,-16754148.90,,2026-07-09 09:10:09.186819+08:00,
00201.HK,2003,4,2003-12-31,2003-12-31,17613889.60,,2237970.00,-219885881.00,,204509961.40,,2026-07-09 01:14:07.505308+08:00,
00201.HK,2003,2,2003-06-30,2003-06-30,-240892.40,,1470823.20,-13690541.20,,15402256.80,,2026-07-09 09:10:09.326087+08:00,
002023.SZ,2003,4,2004-07-01,2004-07-01,45531804.75,,23097842.05,-50012006.84,,27578044.14,,2026-05-05 01:32:02.373354+08:00,2026-05-05 13:08:05.661691+08:00
00204.HK,2003,4,2003-03-31,2003-03-31,-10739393.10,,-5679007.20,5060385.90,,,,2026-07-09 01:14:07.719884+08:00,
00204.HK,2003,2,2003-09-30,2003-09-30,-4570187.40,,3189943.80,2604515.40,,5155615.80,,2026-07-09 09:10:10.489835+08:00,
002051.SZ,2003,4,2006-05-25,2006-05-25,297796400.81,,77816863.83,-2875864.43,,-217104108.88,,2026-05-05 01:32:58.798830+08:00,2026-05-05 13:08:05.661691+08:00
002052.SZ,2003,4,2006-05-31,2006-05-31,41106518.95,,27366708.47,-19383384.20,,5658200.18,,2026-05-05 01:33:00.793600+08:00,2026-05-05 13:08:05.661691+08:00
002053.SZ,2003,4,2006-06-01,2006-06-01,143240623.83,,27725535.15,-103658798.93,,-11856289.75,,2026-05-05 01:33:02.971128+08:00,2026-05-05 13:08:05.661691+08:00
002054.SZ,2003,4,2006-06-23,2006-06-23,80152821.64,,43984502.54,-12793480.98,,-23374838.12,,2026-05-05 01:33:04.967614+08:00,2026-05-05 13:08:05.661691+08:00
002055.SZ,2003,4,2006-06-30,2006-06-30,55851361.96,,39536963.52,-8215115.54,,-8099282.90,,2026-05-05 01:33:06.990592+08:00,2026-05-05 13:08:05.661691+08:00
002056.SZ,2003,4,2006-07-04,2006-07-04,114309800.00,,-7258600.00,-97520400.00,,-22644100.00,,2026-05-05 01:33:08.987883+08:00,2026-05-05 13:08:05.661691+08:00
002057.SZ,2003,4,2006-07-06,2006-07-06,-3330325.48,,3819859.67,-12170852.68,,19321037.83,,2026-05-05 01:33:11.031878+08:00,2026-05-05 13:08:05.661691+08:00
002058.SZ,2003,4,2006-07-07,2006-07-07,18464309.46,,13200817.73,-6169518.12,,829924.78,,2026-05-05 01:33:13.036038+08:00,2026-05-05 13:08:05.661691+08:00
002059.SZ,2003,4,2006-07-11,2006-07-11,63995276.25,,72588463.42,-31058332.83,,39651520.00,,2026-05-05 01:33:15.062820+08:00,2026-05-05 13:08:05.661691+08:00
00206.HK,2003,4,2003-12-31,2003-12-31,-1244000.00,,1219000.00,-1582000.00,,4045000.00,,2026-07-09 01:14:08.154279+08:00,
002060.SZ,2003,4,2006-07-17,2006-07-17,88356406.47,,87284149.58,-45698259.39,,44626002.50,,2026-05-05 01:33:17.068231+08:00,2026-05-05 13:08:05.661691+08:00
002061.SZ,2003,4,2006-07-20,2006-07-20,16148348.06,,14108495.76,-57763407.31,,55473400.29,,2026-05-05 01:33:19.090133+08:00,2026-05-05 13:08:05.661691+08:00
002062.SZ,2003,4,2006-07-21,2006-07-21,178609353.21,,113212078.60,-21152917.34,,-44244357.27,,2026-05-05 01:33:21.120109+08:00,2026-05-05 13:08:05.661691+08:00
002063.SZ,2003,4,2006-07-24,2006-07-24,22940340.51,,26451822.33,-3975025.33,,7486507.15,,2026-05-05 01:33:23.121863+08:00,2026-05-05 13:08:05.661691+08:00
002064.SZ,2003,4,2006-07-25,2006-07-25,156717063.57,,4721714.94,-144183128.19,,-7807639.59,,2026-05-05 01:33:25.105875+08:00,2026-05-05 13:08:05.661691+08:00
002065.SZ,2003,4,2006-07-26,2006-07-26,11714267.11,,13350922.16,-283025.00,,1919680.05,,2026-05-05 01:33:27.118675+08:00,2026-05-05 13:08:05.661691+08:00
002066.SZ,2003,4,2006-07-27,2006-07-27,2078910.33,,-2082000.59,-4558980.41,,398069.49,,2026-05-05 01:33:29.143133+08:00,2026-05-05 13:08:05.661691+08:00
002067.SZ,2003,4,2006-08-18,2006-08-18,-48577334.23,,35899446.26,12136483.65,,72340296.84,,2026-05-05 01:33:31.148080+08:00,2026-05-05 13:08:05.661691+08:00
002068.SZ,2003,4,2006-08-23,2006-08-23,-43069727.14,,25617087.94,-122027393.33,,190714208.41,,2026-05-05 01:33:33.205305+08:00,2026-05-05 13:08:05.661691+08:00
002069.SZ,2003,4,2006-08-30,2006-08-30,31747503.42,,-34278449.14,-52202131.95,,-13823820.61,,2026-05-05 01:33:35.221014+08:00,2026-05-05 13:08:05.661691+08:00
002070.SZ,2003,4,2006-09-06,2006-09-06,73770823.38,,37073861.42,-25507082.89,,-11188279.07,,2026-05-05 13:08:05.661691+08:00,
002071.SZ,2003,4,2006-09-08,2006-09-08,51211364.22,,28083473.91,-51325361.37,,28214129.66,,2026-05-05 13:08:05.661691+08:00,
