ts_code,report_year,report_type,ann_date,f_ann_date,comp_type,total_revenue,revenue,total_cogs,oper_cost,sell_exp,admin_exp,fin_exp,operate_profit,total_profit,income_tax,n_income,n_income_attr_p,basic_eps,created_at,updated_at
000006.SZ,2009,1,2009-04-25,2009-04-25,,192659884.23,192659884.23,156192775.72,91032839.71,7491175.62,14440184.55,10754494.97,72520913.27,72618264.74,10777232.49,61841032.25,61868632.95,0.1200,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:43:59.601658+08:00
000006.SZ,2009,2,2009-08-12,2009-08-12,,479000447.49,479000447.49,433045430.36,221922620.73,26267308.39,27546808.08,69940618.45,121353904.34,121624141.94,13296816.95,108327324.99,108510618.58,0.2140,2026-05-05 13:30:56.317173+08:00,2026-05-05 19:43:59.601658+08:00
000006.SZ,2009,3,2009-10-31,2009-10-31,,625117965.16,625117965.16,541298498.37,278850551.14,38152994.42,40655963.93,85440533.55,159002279.00,206816603.10,33173036.23,173643566.87,173689182.76,0.3420,2026-05-05 13:31:02.635179+08:00,2026-05-05 19:43:59.601658+08:00
000006.SZ,2009,4,2010-03-17,2010-03-17,1,1849235813.72,1849235813.72,1581680218.55,1129122135.40,58435524.35,62461550.76,93588576.93,356045581.21,404295604.93,69072635.85,335222969.08,326306681.44,0.6400,2026-05-05 13:07:42.750353+08:00,2026-05-05 19:43:59.601658+08:00
000007.SZ,2009,1,2009-04-29,2009-04-29,,33699494.24,33699494.24,44401199.07,6711580.13,13773221.05,11390402.94,10282655.14,-10701704.83,-10595902.33,388512.74,-10984415.07,-9870415.47,-0.0534,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:44:00.030982+08:00
000007.SZ,2009,4,2010-04-21,2010-04-21,1,133311153.19,133311153.19,197023139.30,29573573.68,54994869.25,50885421.31,37264448.23,-63711986.11,22173310.65,1752600.80,20420709.85,26129366.86,0.1413,2026-05-05 13:07:42.750353+08:00,2026-05-05 19:44:00.030982+08:00
000007.SZ,2009,2,2009-08-22,2009-08-22,,63577984.04,63577984.04,88349559.48,12579061.84,25528372.12,24777384.06,16490984.40,-24771575.44,28781784.77,579935.55,28201849.22,31761838.71,0.1720,2026-05-05 13:30:56.317173+08:00,2026-05-05 19:44:00.030982+08:00
000007.SZ,2009,3,2009-10-30,2009-10-30,,99762604.10,99762604.10,129968946.82,21311417.15,38811438.60,38067069.26,20943131.41,-30206342.72,52289092.78,647482.67,51641610.11,55313221.10,0.2990,2026-05-05 13:31:02.635179+08:00,2026-05-05 19:44:00.030982+08:00
000008.SZ,2009,3,2009-10-22,2009-10-22,,7726029.93,7726029.93,8155081.92,5852712.71,NaN,2184339.61,-63971.38,-86468.13,-86468.13,NaN,-86468.13,-86468.13,-0.0012,2026-05-05 13:31:02.635179+08:00,2026-05-05 19:44:00.558967+08:00
000008.SZ,2009,4,2010-03-27,2010-03-27,1,10092477.19,10092477.19,10125561.54,7566532.70,NaN,2415117.72,-97591.47,371454.96,393406.32,79917.58,313488.74,313488.74,0.0043,2026-05-05 13:07:42.750353+08:00,2026-05-05 19:44:00.558967+08:00
000008.SZ,2009,2,2009-08-07,2009-08-07,,5069757.80,5069757.80,5397013.94,3936195.37,NaN,1372358.26,-32885.36,-326808.93,-326808.93,NaN,-326808.93,-326808.93,-0.0044,2026-05-05 13:30:56.317173+08:00,2026-05-05 19:44:00.558967+08:00
000008.SZ,2009,1,2009-04-18,2009-04-18,,2423805.34,2423805.34,2551421.03,1745605.94,NaN,762403.31,-16823.25,-127615.69,-127615.69,NaN,-127615.69,-127615.69,-0.0017,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:44:00.558967+08:00
000009.SZ,2009,3,2009-10-31,2009-10-31,,2297152580.17,2297152580.17,2069563096.40,1530049098.55,210481006.56,157267376.22,91471630.29,367191347.51,376776156.51,55000447.60,321775708.91,192961076.02,0.1770,2026-05-05 13:31:02.635179+08:00,2026-05-05 19:44:01.019752+08:00
000009.SZ,2009,2,2009-08-28,2009-08-28,,1759557392.36,1759557392.36,1552606706.03,1195098303.57,134860565.85,102267982.74,50307424.85,281494211.96,284533311.78,44722531.48,239810780.30,155943413.03,0.1500,2026-05-05 13:30:56.317173+08:00,2026-05-05 19:44:01.019752+08:00
000009.SZ,2009,4,2010-03-27,2010-03-27,1,3269389382.12,3269389382.12,3024403515.61,2152099799.17,316563401.75,250076025.24,117704402.85,499256895.60,510469761.28,101875351.86,408594409.42,253459677.97,0.2300,2026-05-05 13:07:42.750353+08:00,2026-05-05 19:44:01.019752+08:00
000009.SZ,2009,1,2009-04-25,2009-04-25,,871387897.36,871387897.36,789151376.07,610092232.14,69035236.59,46447400.21,29894873.01,134513526.56,132069125.57,21574063.89,110495061.68,65272779.53,0.0630,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:44:01.019752+08:00
000010.SZ,2009,3,2009-10-22,2009-10-22,,99829441.19,99829441.19,96086912.19,61982476.79,12476034.52,20251509.06,897827.72,11402728.26,12169536.72,1613923.77,10555612.95,7019917.35,0.0500,2026-05-05 13:31:02.635179+08:00,2026-05-05 19:44:01.581471+08:00
000010.SZ,2009,1,2009-04-17,2009-04-17,,24224629.92,24224629.92,25621232.10,15647771.07,3985734.49,5780939.17,128477.30,2759817.57,2736297.04,113311.06,2622985.98,2988448.34,0.0200,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:44:01.581471+08:00
000010.SZ,2009,4,2010-04-22,2010-04-22,1,146852497.64,146852497.64,151304461.49,98369540.70,18674738.81,27550517.66,1059474.50,10898715.47,13317363.07,3687008.77,9630354.30,7391891.23,0.0500,2026-05-05 13:07:42.750353+08:00,2026-05-05 19:44:01.581471+08:00
000010.SZ,2009,2,2009-08-17,2009-08-17,,67996909.72,67996909.72,65725123.72,41686151.25,9501879.86,13802746.04,337244.10,9427330.89,9854494.30,969646.65,8884847.65,6504550.96,0.0400,2026-05-05 13:30:56.317173+08:00,2026-05-05 19:44:01.581471+08:00
000011.SZ,2009,1,2009-04-29,2009-04-29,,131156469.72,131156469.72,109780169.80,73047028.27,2708438.21,15158480.62,3308205.15,22585669.71,24044833.89,5567068.25,18477765.64,18477765.64,0.0341,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:43:29.372447+08:00
000011.SZ,2009,4,2010-02-09,2010-02-09,1,845366939.69,845366939.69,716121309.48,431856954.60,21209571.81,102009696.27,16054025.03,130921541.68,127297762.81,30363475.79,96934287.02,96933951.02,0.1626,2026-05-05 13:07:42.750353+08:00,
000011.SZ,2009,3,2009-10-12,2009-10-12,,758785069.84,758785069.84,565921369.82,355041716.72,13915047.48,51440568.19,12658522.18,197153098.54,199205199.93,38923621.82,160281578.11,160281697.11,0.2950,2026-05-05 13:31:02.635179+08:00,
000011.SZ,2009,2,2009-08-13,2009-08-13,,536738584.88,536738584.88,406296629.49,251443084.02,9657906.01,37914659.32,9395168.40,134711728.40,136457608.54,30160380.71,106297227.83,106297227.83,0.1962,2026-05-05 13:30:56.317173+08:00,
000012.SZ,2009,4,2010-03-30,2010-03-30,1,5279100133.00,5279100133.00,4225389775.00,3435574687.00,242211660.00,419964357.00,105546371.00,1072791061.00,989064781.00,74455290.00,914609491.00,831944393.00,0.6800,2026-05-05 13:07:42.750353+08:00,2026-05-05 19:44:02.388314+08:00
000012.SZ,2009,2,2009-08-04,2009-08-04,,2065547379.00,2065547379.00,1774384341.00,1419088769.00,111160322.00,187534021.00,53691077.00,298102608.00,311966965.00,22990603.00,288976362.00,261159985.00,0.2100,2026-05-05 13:30:56.317173+08:00,2026-05-05 19:44:02.388314+08:00
000012.SZ,2009,3,2009-10-20,2009-10-20,,3547329604.00,3547329604.00,2901833100.00,2345420473.00,177588297.00,298031992.00,75144972.00,664550807.00,695420288.00,65364296.00,630055992.00,577602312.00,0.4700,2026-05-05 13:31:02.635179+08:00,2026-05-05 19:44:02.388314+08:00
000012.SZ,2009,1,2009-04-22,2009-04-22,,869353956.00,869353956.00,805798785.00,638540611.00,48408259.00,83263527.00,34733610.00,70494741.00,73797965.00,4349251.00,69448714.00,61805392.00,0.0500,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:44:02.388314+08:00
000013.SZ,2009,4,2010-04-27,2010-04-27,1,NaN,NaN,80655704.75,NaN,NaN,803652.97,79852051.78,-80655704.75,-80655704.75,NaN,-80655704.75,-80655704.75,NaN,2026-05-05 13:07:42.750353+08:00,
000014.SZ,2009,2,2009-08-26,2009-08-26,,323614033.67,323614033.67,282380373.83,168365445.68,15973268.51,22440656.68,19964424.66,41674121.57,41366261.10,10045925.09,31320336.01,31597844.68,0.1567,2026-05-05 13:30:56.317173+08:00,2026-05-05 19:44:02.866274+08:00
000014.SZ,2009,4,2010-03-20,2011-04-25,1,693897549.17,693897549.17,593114387.01,345694583.12,31353990.20,58553796.65,33905230.35,101492273.53,100551312.56,21150702.94,79400609.62,76460249.61,0.3800,2026-05-05 13:07:42.750353+08:00,2026-05-05 19:44:02.866274+08:00
000014.SZ,2009,1,2009-04-25,2009-04-25,,53385849.97,53385849.97,56838710.99,27359478.35,5600670.10,11086756.97,9852504.95,-3256715.97,-3257214.97,442034.67,-3699249.64,-3519589.53,-0.0174,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:44:02.866274+08:00
000014.SZ,2009,3,2009-10-31,2009-10-31,,470992766.87,470992766.87,381177956.92,221898125.00,22938999.76,34438018.08,28529273.50,90282100.39,89963566.92,20775373.55,69188193.37,69482319.04,0.3445,2026-05-05 13:31:02.635179+08:00,2026-05-05 19:44:02.866274+08:00
000015.SZ,2009,2,2009-08-14,2009-08-14,,NaN,NaN,27736480.51,NaN,NaN,1107414.16,26629066.35,-27736480.51,-27737690.51,NaN,-27737690.51,-27737690.51,-0.1764,2026-05-05 13:30:56.317173+08:00,
000015.SZ,2009,3,2009-10-23,2009-10-23,,NaN,NaN,28340531.52,NaN,NaN,1711465.17,26629066.35,-28340531.52,-28340531.52,NaN,-28340531.52,-28340531.52,-0.1803,2026-05-05 13:31:02.635179+08:00,
000015.SZ,2009,1,2009-04-22,2009-04-22,,NaN,NaN,615421.90,NaN,NaN,615401.90,20.00,-615421.90,-615421.90,NaN,-615421.90,-615421.90,-0.0039,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:43:29.372447+08:00
000015.SZ,2009,4,2010-04-23,2010-04-23,1,NaN,NaN,55430807.80,NaN,NaN,2172671.65,53258136.15,-55430807.80,-55430807.80,NaN,-55430807.80,-55430807.80,-0.3526,2026-05-05 13:07:42.750353+08:00,
000016.SZ,2009,3,2009-10-23,2009-10-23,,9025977839.56,9025977839.56,8916193390.75,7353006874.32,1194700330.45,331940106.45,38868613.93,121742365.61,130922838.98,23180948.73,107741890.25,106646848.40,0.0886,2026-05-05 13:31:02.635179+08:00,2026-05-05 19:44:03.308785+08:00
000016.SZ,2009,4,2010-04-30,2010-04-30,1,13259033591.95,13259033591.95,13153736796.99,10769730028.66,1670999719.23,455895588.89,54509219.18,124672101.26,145898113.51,-1488458.74,147386572.25,151077290.18,0.1255,2026-05-05 13:07:42.750353+08:00,2026-05-05 19:44:03.308785+08:00
000016.SZ,2009,2,2009-08-27,2009-08-27,,5172000028.20,5172000028.20,5090423890.96,4191720715.02,670563855.90,214206657.60,16182434.83,83178884.78,87602573.02,12616092.53,74986480.49,80302015.01,0.0667,2026-05-05 13:30:56.317173+08:00,2026-05-05 19:44:03.308785+08:00
000016.SZ,2009,1,2009-04-30,2009-04-30,,2611315292.67,2611315292.67,2573658346.25,2156286288.52,307567109.71,100666366.22,12951059.59,37656946.42,40644596.31,4062155.42,36582440.89,40231160.32,0.0330,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:44:03.308785+08:00
000017.SZ,2009,3,2009-10-31,2009-10-31,,198415641.90,198415641.90,282179506.75,188479330.42,3958716.42,18907984.09,71501755.94,-83763864.85,-74008928.79,NaN,-74008928.79,-74048909.49,-0.1545,2026-05-05 13:31:02.635179+08:00,2026-05-05 19:44:03.773555+08:00
000017.SZ,2009,2,2009-08-15,2009-08-15,,112494583.85,112494583.85,169230313.37,106593086.70,2684550.07,13170221.92,47481613.43,-56735729.52,-56402631.25,0.00,-56402631.25,-56332908.69,-0.1175,2026-05-05 13:30:56.317173+08:00,2026-05-05 19:44:03.773555+08:00
000017.SZ,2009,4,2010-04-27,2010-04-27,1,260908108.82,260908108.82,378647001.09,248699643.75,6481033.36,25405353.86,93466133.10,-117738892.27,-106160775.90,NaN,-106160775.90,-105757549.50,-0.2206,2026-05-05 13:07:42.750353+08:00,2026-05-05 19:44:03.773555+08:00
000017.SZ,2009,1,2009-04-25,2009-04-25,,52824020.96,52824020.96,82382983.03,50626053.58,1107952.46,6524401.82,24088613.52,-29558962.07,-29522267.28,NaN,-29522267.28,-29651782.19,-0.0618,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:44:03.773555+08:00
000018.SZ,2009,2,2009-08-19,2009-08-19,,12487503.00,12487503.00,16236179.00,11614318.00,1147721.00,3061042.00,413098.00,-1376856.00,-1358103.00,NaN,-1358103.00,-1265877.00,-0.0100,2026-05-05 13:30:56.317173+08:00,
000018.SZ,2009,1,2009-04-23,2009-04-23,,6445026.00,6445026.00,7756674.00,4404659.00,799222.00,2276214.00,276579.00,-1848453.00,-1846334.00,NaN,-1846334.00,-1814716.00,-0.0100,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:43:29.372447+08:00
000018.SZ,2009,3,2009-10-30,2009-10-30,,20176605.00,20176605.00,27700013.00,20238958.00,1675268.00,5053897.00,731890.00,-469091.00,-431591.00,NaN,-431591.00,-261603.00,-0.0030,2026-05-05 13:31:02.635179+08:00,
000018.SZ,2009,4,2010-04-09,2010-04-09,1,27517759.00,27517759.00,37293220.00,22624986.00,2267860.00,7977421.00,802606.00,11905069.00,11667821.00,-45510.00,11713331.00,12090678.00,0.0700,2026-05-05 13:07:42.750353+08:00,
000019.SZ,2009,2,2009-08-12,2009-08-12,,91579440.16,91579440.16,95601681.41,68544547.89,5151916.52,18552219.43,2610027.76,124138.39,1040315.51,1535265.86,-494950.35,-2294928.82,-0.0126,2026-05-05 13:30:56.317173+08:00,2026-05-05 19:44:04.194037+08:00
000019.SZ,2009,3,2009-10-23,2009-10-23,,139999269.28,139999269.28,145474170.53,104403064.87,7375158.12,27845051.63,4671237.84,8664058.22,9810260.63,1728792.60,8081468.03,5340113.86,0.0294,2026-05-05 13:31:02.635179+08:00,2026-05-05 19:44:04.194037+08:00
000019.SZ,2009,4,2010-04-22,2010-04-22,1,184142192.53,184142192.53,199282783.30,136630595.03,9738773.06,38856005.92,7240793.09,-10124945.16,-8726601.02,1138587.28,-9865188.30,-12905069.92,-0.0700,2026-05-05 13:07:42.750353+08:00,2026-05-05 19:44:04.194037+08:00
000019.SZ,2009,1,2009-04-22,2009-04-22,,38908116.97,38908116.97,44716991.28,30450769.79,3162562.74,9883433.41,1026989.83,-7447578.25,-6627135.09,5875.19,-6633010.28,-7081035.05,-0.0400,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:44:04.194037+08:00
000020.SZ,2009,4,2010-04-28,2010-04-28,1,508262752.54,508262752.54,499959176.11,450885753.00,6138931.82,29711162.55,11695034.23,8303576.43,7143294.51,2988701.86,4154592.65,4154592.65,0.0147,2026-05-05 13:07:42.750353+08:00,2026-05-05 19:44:04.604704+08:00
000020.SZ,2009,3,2009-10-29,2009-10-29,,370475322.72,370475322.72,359624586.43,316949913.23,4197476.22,27349030.56,8860539.19,10850736.29,10805617.50,700446.79,10105170.71,10105170.71,0.0357,2026-05-05 13:31:02.635179+08:00,2026-05-05 19:44:04.604704+08:00
000020.SZ,2009,1,2009-04-27,2009-04-27,,93287223.02,93287223.02,90575354.22,79905708.80,1337685.11,6848772.65,1834277.72,2711868.80,2564789.16,462010.27,2102778.89,2102778.89,0.0074,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:44:04.604704+08:00
000020.SZ,2009,2,2009-08-17,2009-08-17,,212122658.94,212122658.94,207633871.71,180418375.74,3027035.54,16821127.85,5536616.44,4488787.23,4359222.80,NaN,4359222.80,4359222.80,0.0150,2026-05-05 13:30:56.317173+08:00,2026-05-05 19:44:04.604704+08:00
000021.SZ,2009,2,2009-08-28,2009-08-28,,4747566417.01,4747566417.01,4660088639.23,4563923734.57,31194196.94,74305493.50,-11486830.08,107882216.97,108672554.72,13475539.05,95197015.67,102401835.62,0.1164,2026-05-05 13:30:56.317173+08:00,2026-05-05 19:44:05.137414+08:00
000021.SZ,2009,3,2009-10-31,2009-10-31,,8690533768.94,8690533768.94,8527593947.47,8371213903.89,48536652.95,124411995.41,-21396692.08,188716958.66,189416728.32,26467254.90,162949473.42,165925108.21,0.1887,2026-05-05 13:31:02.635179+08:00,2026-05-05 19:44:05.137414+08:00
000021.SZ,2009,4,2010-04-24,2010-04-24,1,13405312857.43,13405312857.43,13114963001.73,12915023249.21,57844670.83,196527900.63,-31348161.66,305541924.57,310390512.26,44453992.93,265936519.33,258619909.73,0.2900,2026-05-05 13:07:42.750353+08:00,2026-05-05 19:44:05.137414+08:00
000021.SZ,2009,1,2009-04-30,2009-04-30,,1974397742.55,1974397742.55,1930196373.54,1901591693.72,2698083.80,32216475.10,-5905597.33,46380025.75,46920093.00,6577257.26,40342835.74,40342835.74,0.0459,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:44:05.137414+08:00
000023.SZ,2009,3,2009-10-23,2009-10-23,,411112832.05,411112832.05,403088633.13,345054303.48,7614274.39,31535630.76,6812222.96,8024198.92,8683609.28,-247650.40,8931259.68,9410636.30,0.0680,2026-05-05 13:31:02.635179+08:00,
000023.SZ,2009,4,2010-04-20,2010-04-20,1,780131223.10,780131223.10,757493238.67,660331283.78,14431887.16,50920228.51,8314660.09,22637984.43,23236746.00,-1196216.43,24432962.43,24605352.07,0.1773,2026-05-05 13:07:42.750353+08:00,
000023.SZ,2009,1,2009-04-27,2009-04-27,,80523683.47,80523683.47,87208567.53,70341734.90,1941013.45,11850480.52,2413130.80,-6684884.06,-6791012.15,36000.00,-6827012.15,-6578707.70,-0.0500,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:43:29.372447+08:00
000023.SZ,2009,2,2009-08-07,2009-08-07,,189153054.84,189153054.84,193107881.41,157679345.13,4857099.68,21813539.46,4866631.49,-3954826.57,-3423053.17,-1440719.80,-1982333.37,-1553037.94,-0.0112,2026-05-05 13:30:56.317173+08:00,
000024.SZ,2009,1,2009-04-21,2009-04-21,,823094572.00,823094572.00,621694607.00,462419443.00,48031506.00,38405719.00,-15277204.00,205063741.00,217166209.00,48487567.00,168678642.00,170579055.00,0.1000,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:43:29.372447+08:00
000024.SZ,2009,3,2009-10-27,2009-10-27,,5287377216.00,5287377216.00,4236491338.00,3052074092.00,173644402.00,141541430.00,32581415.00,1193553413.00,1214291087.00,269613177.00,944677910.00,960923356.00,0.5600,2026-05-05 13:31:02.635179+08:00,
000024.SZ,2009,2,2009-08-18,2009-08-18,,2875777226.00,2875777226.00,2348586025.00,1628278262.00,114595993.00,90818800.00,34517027.00,607570645.00,624090354.00,142053203.00,482037151.00,486847748.00,0.2830,2026-05-05 13:30:56.317173+08:00,
000024.SZ,2009,4,2010-04-20,2010-04-20,1,10137701049.00,10137701049.00,8063966990.00,5961738151.00,285334726.00,208542650.00,-15356044.00,2274640163.00,2273730035.00,519264184.00,1754465851.00,1644143880.00,0.9574,2026-05-05 13:07:42.750353+08:00,
000025.SZ,2009,3,2009-10-29,2009-10-29,,327467491.34,327467491.34,338920615.87,276940421.99,16202039.32,36056953.91,6984027.35,-7854928.12,2708752.27,637914.86,2070837.41,1308837.99,0.0060,2026-05-05 13:31:02.635179+08:00,
000025.SZ,2009,4,2010-04-19,2010-04-19,1,432676350.20,432676350.20,449554064.33,362883942.51,19970615.74,50517983.60,9604691.19,-2002331.04,8643117.76,519607.38,8123510.38,6305956.65,0.0286,2026-05-05 13:07:42.750353+08:00,
000025.SZ,2009,1,2009-04-21,2009-04-21,,94679334.58,94679334.58,102476984.43,79515375.80,4903947.49,14781345.70,2410624.86,-8744902.85,-7661325.94,80902.56,-7742228.50,-7799504.02,-0.0354,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:43:29.372447+08:00
000025.SZ,2009,2,2009-08-13,2009-08-13,,205061791.89,205061791.89,214459665.56,172550574.23,10079337.68,25561953.08,4492901.67,-6177873.67,3552507.79,384645.62,3167862.17,2773147.62,0.0130,2026-05-05 13:30:56.317173+08:00,
000026.SZ,2009,1,2009-04-23,2009-04-23,,282119256.95,282119256.95,268750958.92,190048990.92,42383888.56,24866199.10,10157636.47,13368298.03,13423707.01,2729646.34,10694060.67,10494800.25,0.0400,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:44:05.924029+08:00
000026.SZ,2009,3,2009-10-29,2009-10-29,,885816723.98,885816723.98,827681397.96,592630189.22,127384669.43,73237403.62,29675659.92,58322565.63,59331932.42,11095242.20,48236690.22,47818455.08,0.1920,2026-05-05 13:31:02.635179+08:00,2026-05-05 19:44:05.924029+08:00
000026.SZ,2009,2,2009-08-19,2009-08-19,,572693689.88,572693689.88,540485453.82,381222611.23,85428355.39,48433196.51,20777386.61,32387858.65,34520507.09,6914069.18,27606437.91,27167061.42,0.1090,2026-05-05 13:30:56.317173+08:00,2026-05-05 19:44:05.924029+08:00
000026.SZ,2009,4,2010-03-15,2010-03-15,1,1237397878.62,1237397878.62,1167993659.17,828812756.86,182282605.21,109560089.61,41438282.28,79930846.01,85336090.03,14585556.96,70750533.07,70067240.27,0.2810,2026-05-05 13:07:42.750353+08:00,2026-05-05 19:44:05.924029+08:00
000027.SZ,2009,4,2010-04-16,2010-04-16,1,11388673057.77,11388673057.77,9697007331.40,8408771293.56,32627174.95,359557733.53,387347849.75,2294661841.51,2831292792.50,513710398.84,2317582393.66,1995360399.79,0.9100,2026-05-05 13:07:42.750353+08:00,2026-05-05 19:44:06.378807+08:00
000027.SZ,2009,1,2009-04-24,2009-04-24,,1780867971.50,1780867971.50,1601274992.91,1403321024.28,5482984.61,62416818.95,118255721.22,189511657.06,255951080.91,55552532.59,200398548.32,184681610.91,0.0800,2026-05-05 13:30:50.389546+08:00,2026-05-05 19:44:06.378807+08:00
