ts_code,report_year,report_type,ann_date,f_ann_date,comp_type,total_revenue,revenue,total_cogs,oper_cost,sell_exp,admin_exp,fin_exp,operate_profit,total_profit,income_tax,n_income,n_income_attr_p,basic_eps,created_at,updated_at
000007.SZ,2006,3,2007-10-27,2006-10-26,,112916597.62,112916597.62,144845987.50,24053848.08,42163739.49,29500466.96,25131647.66,-26885647.84,-26895481.38,-1070109.98,-25825371.40,-22389287.65,-0.1560,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:44:00.030982+08:00
000007.SZ,2006,1,2007-04-27,2006-04-28,,29652136.31,29652136.31,32581286.28,5690686.58,7971661.04,9105357.86,8307460.76,-4895896.45,-4925735.72,217028.35,-5142764.07,-4945541.61,-0.0300,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:44:00.030982+08:00
000007.SZ,2006,4,2008-04-22,2007-04-20,,196490967.74,196490967.74,295497999.29,79400605.23,61588891.33,59369701.29,38976356.73,-92961303.93,-129914882.12,894402.22,-130809284.34,-122687784.03,-0.6633,2026-05-05 01:07:44.233790+08:00,2026-05-05 19:44:00.030982+08:00
000008.SZ,2006,4,2008-03-21,2007-03-29,,10356390.71,10356390.71,12725358.75,8330011.10,,3889221.95,-76015.64,-1753914.21,-1756059.21,,-1756059.21,-1756059.21,-0.0200,2026-05-05 01:07:44.981129+08:00,2026-05-05 19:44:00.558967+08:00
000008.SZ,2006,1,2007-04-20,2006-04-21,,2462558.95,2462558.95,2562182.63,1812296.17,NaN,702064.94,-7037.38,-99623.68,-99623.68,NaN,-99623.68,-99623.68,0.0000,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:44:00.558967+08:00
000008.SZ,2006,3,2007-10-26,2006-10-27,,7734149.82,7734149.82,8505623.41,6317007.95,NaN,2060464.75,-37056.10,-625716.85,-627861.85,NaN,-627861.85,-627861.85,-0.0085,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:44:00.558967+08:00
000008.SZ,2006,2,2007-07-27,2006-07-28,,4859572.19,4859572.19,5318313.03,3991621.28,NaN,1247836.93,-31019.44,-458740.84,-458740.84,NaN,-458740.84,-458740.84,-0.0062,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:44:00.558967+08:00
000009.SZ,2006,1,2007-04-26,2006-04-29,,381194573.34,381194573.34,362128502.98,249537510.80,37978873.64,47889892.78,18086158.73,24320960.37,22939328.84,9449219.69,13490109.15,2233325.91,0.0020,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:44:01.019752+08:00
000009.SZ,2006,2,2007-08-23,2006-08-19,,897648562.70,897648562.70,852740504.90,601798223.73,87867316.19,99571739.35,42806768.18,50731156.98,49000563.90,18694370.87,30306193.03,1770152.99,0.0018,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:44:01.019752+08:00
000009.SZ,2006,3,2007-10-27,2006-10-26,,1457150889.21,1457150889.21,1390188547.23,1003011630.74,132732124.34,146578601.40,66906102.45,73515422.78,66651688.69,29699469.28,36952219.41,-1382882.40,-0.0010,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:44:01.019752+08:00
000009.SZ,2006,4,2008-03-08,2007-04-18,,2520323035.37,2520323035.37,2401293334.00,1783777696.91,204936034.69,209008469.29,118272730.98,252623550.66,243795619.18,52590361.63,191205257.55,135634032.55,0.1400,2026-05-05 01:07:45.726898+08:00,2026-05-05 19:44:01.019752+08:00
000010.SZ,2006,4,2008-04-29,2007-02-13,,105041471.32,105041471.32,138956443.43,56832147.12,16385012.79,25422973.60,8486925.54,21638096.87,11119759.97,2660882.48,8458877.49,4160306.42,0.0300,2026-05-05 01:07:46.480853+08:00,2026-05-05 19:44:01.581471+08:00
000010.SZ,2006,2,2007-08-07,2006-08-19,,51292180.05,51292180.05,47871077.35,27118744.50,10781042.84,5434558.87,3306471.91,-11739933.49,-15412053.76,458764.33,-15870818.09,-16685358.77,-0.1100,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:44:01.581471+08:00
000010.SZ,2006,3,2007-10-31,2006-10-26,,70899851.45,70899851.45,74625685.05,44770777.68,14505112.05,9655537.89,4411948.80,-19051996.44,-19153455.52,607532.30,-19760987.82,-18188208.92,-0.1100,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:44:01.581471+08:00
000010.SZ,2006,1,2007-04-24,2006-04-29,,11419903.31,11419903.31,14507682.39,7336101.92,2817072.56,3883523.52,434301.43,2894303.87,-428687.43,NaN,-428687.43,-394951.14,0.0000,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:44:01.581471+08:00
000011.SZ,2006,1,2007-04-30,2006-04-20,,80518391.97,80518391.97,88210332.74,54853765.88,4801206.51,22419359.20,2349802.04,-6606459.09,-7096181.46,824531.92,-7920713.38,-7920713.38,-0.0146,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:43:19.811014+08:00
000011.SZ,2006,4,2008-04-15,2007-04-28,,323027334.95,323027334.95,358716396.28,238851690.65,17104451.96,96913198.52,15274086.61,-20097431.34,-45137369.68,-43158.80,-45094210.88,-45092615.78,-0.0832,2026-05-05 01:07:47.217095+08:00,2026-05-05 19:43:24.411269+08:00
000011.SZ,2006,3,2007-10-31,2006-10-21,,233375898.34,233375898.34,266030480.47,159764253.02,13197547.02,74339033.61,8663302.85,-27183781.48,-31353540.25,2301797.68,-33655337.93,-33655337.93,-0.0621,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:43:22.844636+08:00
000011.SZ,2006,2,2007-08-14,2006-08-16,,180244182.07,180244182.07,198540855.11,124524965.10,10538414.08,50033696.78,5945038.43,-13209656.05,-17380486.69,2179216.21,-19559702.90,-19559702.90,-0.0361,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:43:21.326176+08:00
000012.SZ,2006,1,2007-04-24,2006-04-29,,570850365.00,570850365.00,505458677.00,407332686.00,43637759.00,39121061.00,15787607.00,65003695.00,65139051.00,4842139.00,60296912.00,49474783.00,0.0500,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:44:02.388314+08:00
000012.SZ,2006,4,2008-03-19,2007-03-20,,2964816212.00,2964816212.00,2520300147.00,2011757303.00,196442484.00,214205227.00,87982201.00,444516065.00,449144771.00,32330631.00,416814140.00,335110814.00,0.3300,2026-05-05 01:07:47.944970+08:00,2026-05-05 19:44:02.388314+08:00
000012.SZ,2006,2,2007-08-14,2006-08-01,,1286545459.00,1286545459.00,1082780816.00,875057408.00,85032066.00,86968369.00,36027910.00,203764643.00,204939898.00,17392232.00,187547666.00,151469519.00,0.1500,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:44:02.388314+08:00
000012.SZ,2006,3,2007-10-31,2006-10-27,,2076337121.00,2076337121.00,1736488979.00,1408607743.00,132254365.00,140368289.00,53970521.00,339848142.00,344431077.00,27063881.00,317367196.00,255265566.00,0.2500,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:44:02.388314+08:00
000013.SZ,2006,4,2008-04-28,2008-04-28,1,0.00,0.00,48972525.42,0.00,NaN,1979354.96,46874885.38,-48972525.42,-48972525.42,NaN,-48972525.42,-48972525.42,-0.1700,2026-05-05 13:08:14.735250+08:00,2026-05-05 19:43:24.411269+08:00
000014.SZ,2006,4,2008-04-26,2007-04-24,,340821898.80,340821898.80,303108391.41,219678981.32,10848440.05,46794085.85,6851108.67,37471928.13,37092182.81,5238714.09,31853468.72,34041121.41,0.2530,2026-05-05 01:07:48.689608+08:00,2026-05-05 19:44:02.866274+08:00
000014.SZ,2006,3,2007-10-31,2006-10-27,,314940800.43,314940800.43,259987424.16,203145327.65,5582445.00,31210330.19,2672685.34,54440866.90,54202977.96,9364795.64,44838182.32,46108595.89,0.3429,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:44:02.866274+08:00
000014.SZ,2006,1,2007-04-24,2006-04-26,,144514693.41,144514693.41,120348796.00,98801309.68,2349313.19,10284601.91,1398339.91,23963898.73,24074624.23,3987027.01,20087597.22,20495339.15,0.2300,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:44:02.866274+08:00
000014.SZ,2006,2,2007-08-25,2006-08-25,,266629902.55,266629902.55,215196504.24,173203548.73,4771550.59,20838683.18,2333912.12,51126741.13,50971432.19,8411415.12,42560017.07,43302342.90,0.4830,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:44:02.866274+08:00
000015.SZ,2006,3,2006-10-27,2006-10-27,,0.00,0.00,29612384.03,NaN,NaN,2983230.44,26629153.59,-29612384.03,-29614884.03,NaN,-29614884.03,-29614884.03,NaN,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:43:22.844636+08:00
000015.SZ,2006,1,2006-04-20,2006-04-20,,0.00,NaN,940224.79,NaN,NaN,940127.55,97.24,-940224.79,-940224.79,NaN,-940224.79,-940224.79,NaN,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:43:19.811014+08:00
000015.SZ,2006,2,2006-08-30,2006-08-30,,0.00,NaN,28548980.75,NaN,NaN,1919827.16,26629153.59,-28548980.75,-28551080.75,NaN,-28551080.75,-28551080.75,NaN,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:43:21.326176+08:00
000015.SZ,2006,4,2008-04-23,2008-04-23,1,0.00,0.00,54899936.75,0.00,NaN,3973605.24,50926331.51,-54899936.75,-54903636.75,NaN,-54903636.75,-54903636.75,-0.3500,2026-05-05 13:08:14.735250+08:00,2026-05-05 19:43:24.411269+08:00
000016.SZ,2006,1,2007-04-26,2006-04-27,,3217284656.64,3217284656.64,3188818465.67,2696818886.20,360037123.80,129927277.64,1828053.57,28466190.97,28087487.58,3038432.52,25049055.06,24259590.19,0.0403,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:44:03.308785+08:00
000016.SZ,2006,2,2007-08-24,2006-08-19,,5571631604.12,5571631604.12,5529546428.38,4585808959.86,709405855.69,183050849.86,5945774.79,41594957.70,40556459.45,10868203.68,29688255.77,29724979.18,0.0494,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:44:03.308785+08:00
000016.SZ,2006,3,2007-10-31,2006-10-25,,8606985059.47,8606985059.47,8546323021.79,7109920844.80,1080557410.42,291620039.63,7749203.85,60171819.64,59177000.66,16229650.39,42947350.27,38443085.47,0.0639,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:44:03.308785+08:00
000016.SZ,2006,4,2008-04-08,2007-04-19,,12730978380.57,12730978380.57,12613068459.37,10564285470.68,1528856382.78,452733170.75,13844698.84,119248407.95,116097240.59,11829155.84,104268084.75,96774909.50,0.1610,2026-05-05 01:07:49.458238+08:00,2026-05-05 19:44:03.308785+08:00
000017.SZ,2006,3,2007-10-27,2006-10-27,,155032610.99,155032610.99,165120911.67,153684492.56,3892789.30,13781413.27,-6431166.38,-8767101.79,-8797384.07,0.00,-8797384.07,-9376246.12,-0.0196,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:44:03.773555+08:00
000017.SZ,2006,4,2008-04-30,2007-04-28,,232525287.59,232525287.59,243397959.60,224910013.85,6742974.66,16813215.11,-14465143.27,-12046231.61,-12012582.39,,-12012582.39,-12012582.39,-0.0251,2026-05-05 01:07:50.189622+08:00,2026-05-05 19:44:03.773555+08:00
000017.SZ,2006,1,2007-04-28,2006-04-29,,46168951.45,46168951.45,47788442.11,45356981.82,1158738.47,3565886.87,-2340801.32,-1151852.87,-1164890.10,0.00,-1164890.10,-1930796.43,0.0000,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:44:03.773555+08:00
000017.SZ,2006,2,2007-08-23,2006-08-22,,88872828.84,88872828.84,98668422.45,87766525.96,2420458.09,8715765.83,-369736.81,-9128080.23,-9157759.60,NaN,-9157759.60,-9717421.57,-0.0203,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:44:03.773555+08:00
000018.SZ,2006,2,2007-08-27,2006-08-29,,124969030.00,124969030.00,139878877.00,118838928.00,7418232.00,8794841.00,4826877.00,-14906769.00,-11330180.00,NaN,-11330180.00,-9653031.00,-0.0570,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:43:21.326176+08:00
000018.SZ,2006,4,2008-04-30,2007-02-10,1,243278584.00,243278584.00,299414120.00,235480869.00,9224812.00,24681075.00,9814511.00,20324944.00,21833888.00,2225057.00,19608831.00,28992654.00,0.1700,2026-05-05 13:08:14.735250+08:00,2026-05-05 19:43:24.411269+08:00
000018.SZ,2006,1,2007-04-26,2006-04-25,,66165640.12,66165640.12,71469557.94,61262387.14,3996899.95,3701316.21,2508954.64,-5303803.84,-4055136.59,NaN,-4055136.59,-4078315.86,-0.0200,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:43:19.811014+08:00
000018.SZ,2006,3,2007-10-30,2006-10-25,,172471803.00,172471806.00,200492031.00,167681051.00,10860881.00,13749441.00,8200658.00,-28017018.00,-24577981.00,NaN,-24577981.00,-21205926.00,-0.1250,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:43:22.844636+08:00
000019.SZ,2006,1,2007-04-14,2006-04-19,,21251332.45,21251332.45,32337866.72,18139202.12,6617443.22,6306752.13,1188082.08,1008546.27,961123.01,19190.68,941932.33,2606646.31,0.0140,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:44:04.194037+08:00
000019.SZ,2006,4,2008-03-28,2007-04-14,,104021455.44,104021455.44,177888479.36,88677534.63,13496558.81,46632722.34,2876536.90,49552365.65,33086078.62,226480.00,32859598.62,34074857.69,0.1900,2026-05-05 01:07:50.939779+08:00,2026-05-05 19:44:04.194037+08:00
000019.SZ,2006,2,2007-08-21,2006-07-20,,50939607.62,50939607.62,67101373.35,41906447.34,8178610.02,13976817.80,2427849.21,10000229.22,6062532.81,50038.34,6012494.47,6591868.05,0.0362,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:44:04.194037+08:00
000019.SZ,2006,3,2007-10-23,2006-10-23,,82864244.94,82864244.94,107958049.81,70811215.59,11330468.81,21190120.38,3907233.08,12666373.60,5027276.38,50038.34,4977238.04,6727488.24,0.0370,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:44:04.194037+08:00
000020.SZ,2006,4,2008-04-29,2007-04-20,,201883363.71,201883363.71,225202749.19,178104866.99,3445845.36,18175239.26,5203253.28,-23319385.48,-23262805.55,,-23262805.55,-23262805.55,-0.0822,2026-05-05 01:07:51.680993+08:00,2026-05-05 19:44:04.604704+08:00
000020.SZ,2006,3,2007-10-24,2006-10-27,,110781604.95,110781604.95,109503752.62,91000899.26,2316022.44,10926062.86,3781461.20,1244502.56,1294786.80,NaN,1294786.80,1294786.80,0.0050,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:44:04.604704+08:00
000020.SZ,2006,1,2007-04-20,2006-04-15,,34716362.06,34716362.06,34181894.88,28279944.20,794629.98,3790637.17,1316683.53,534467.18,567797.18,NaN,567797.18,567797.18,0.0020,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:44:04.604704+08:00
000020.SZ,2006,2,2007-08-28,2006-08-23,,74961150.99,74961150.99,74437525.99,61556170.35,1639193.59,7746872.86,2483822.72,523625.00,570082.98,NaN,570082.98,570082.98,0.0020,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:44:04.604704+08:00
000021.SZ,2006,2,2007-08-22,2006-08-25,,4528029583.57,4528029583.57,4382693944.32,4304804397.87,4717334.21,65608568.15,-7787480.42,185824585.84,184996198.29,18554794.62,166441403.67,166492432.51,0.1893,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:44:05.137414+08:00
000021.SZ,2006,4,2008-04-19,2007-04-23,,10382107869.77,10382107869.77,10120245923.89,9974238537.94,9177457.78,118737675.42,75597.41,363178517.47,362524508.02,29448847.41,333075660.61,333075660.61,0.3787,2026-05-05 01:07:52.423160+08:00,2026-05-05 19:44:05.137414+08:00
000021.SZ,2006,1,2007-04-27,2006-04-25,,2240300538.96,2240300538.96,2163753351.90,2129434928.62,2260574.23,32690893.45,-1275116.62,92799191.40,92314617.32,9690336.05,82624281.27,82650690.94,0.1100,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:44:05.137414+08:00
000021.SZ,2006,3,2007-10-31,2006-10-27,,7327178680.10,7327178680.10,7116716680.96,7005579079.21,6378570.24,95716829.05,-10061670.96,276594889.92,275647796.17,25068592.52,250579203.65,250630232.49,0.2850,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:44:05.137414+08:00
000023.SZ,2006,2,2007-08-17,2006-08-10,,223725776.55,223725776.55,227776197.04,196526600.25,3844792.03,22758818.63,4354193.68,-4050420.49,-5542593.17,-181538.95,-5361054.22,-5655169.51,-0.0410,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:43:21.326176+08:00
000023.SZ,2006,1,2007-04-28,2006-04-22,,94604823.14,94604823.14,102797754.15,84834339.45,1696561.30,12168107.34,3357177.39,-8192931.01,-8285128.14,108948.57,-8394076.71,-8164710.22,-0.0600,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:43:19.811014+08:00
000023.SZ,2006,3,2007-10-31,2006-10-24,,326823412.47,326823412.47,330807444.02,286377817.82,4879646.54,31547883.88,6649628.49,-3984031.55,8192169.06,631824.58,7560344.48,6718902.50,0.0480,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:43:22.844636+08:00
000023.SZ,2006,4,2008-02-02,2007-04-18,1,670017516.39,670017516.39,645625112.77,553677100.33,6181141.00,49513808.20,9831644.81,24507788.62,32041505.18,3611192.90,28430312.28,28291102.90,0.2039,2026-05-05 13:08:14.735250+08:00,2026-05-05 19:43:24.411269+08:00
000024.SZ,2006,1,2007-04-20,2006-04-18,,343970993.00,343970993.00,270588948.00,233336727.00,9935984.00,18644359.00,-1458100.00,79346434.00,87536841.00,12338863.00,75197978.00,73427154.00,0.1190,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:43:19.811014+08:00
000024.SZ,2006,3,2007-10-30,2006-10-24,,1445333188.00,1445333188.00,1160315345.00,993682694.00,35897570.00,71959633.00,7239321.00,299194589.00,328312241.00,58394261.00,269917980.00,262036988.00,0.4234,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:43:22.844636+08:00
000024.SZ,2006,4,2008-02-20,2007-03-20,1,2809276609.00,2809276609.00,2143693654.00,1750944638.00,77892064.00,119511363.00,10728460.00,755848776.00,790844102.00,127930169.00,662913933.00,631416627.00,1.0200,2026-05-05 13:08:14.735250+08:00,2026-05-05 19:43:24.411269+08:00
000024.SZ,2006,2,2007-08-11,2006-07-25,,838121832.00,838121832.00,676636070.00,577644803.00,24051132.00,49589682.00,-2009419.00,176993418.00,194611459.00,28734537.00,165876922.00,161138493.00,0.2600,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:43:21.326176+08:00
000025.SZ,2006,4,2008-04-17,2007-03-30,,1139756816.12,1139756816.12,1156457938.32,1039337889.24,48772458.41,52169747.36,11594403.24,-267046.22,-84188259.97,-279876.39,-83908383.58,-87991436.55,-0.4000,2026-05-05 01:07:53.174262+08:00,2026-05-05 19:43:24.411269+08:00
000025.SZ,2006,1,2007-04-23,2006-04-15,,270651789.68,270651789.68,275969994.62,245791782.10,12261634.72,13600526.93,3248801.07,-5318204.94,744262.98,143147.26,601115.72,720864.94,NaN,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:43:19.811014+08:00
000025.SZ,2006,2,2007-08-15,2006-08-02,,581123947.74,581123947.74,584613923.98,531472651.13,21962792.92,24188698.96,4982726.79,-2477812.38,4611485.67,621472.78,3990012.89,2350069.60,NaN,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:43:21.326176+08:00
000025.SZ,2006,3,2007-10-22,2006-10-24,,836458613.34,836458613.34,841135475.80,765984758.60,29636917.48,35095152.68,7375946.10,-2672032.00,7794621.64,868124.38,6926497.26,5440392.67,NaN,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:43:22.844636+08:00
000026.SZ,2006,1,2007-04-26,2006-04-20,,112170902.19,112170902.19,106438254.14,70406803.03,19092663.64,15183838.97,897517.29,6390407.44,6431185.42,1668898.58,4762286.84,4878556.30,0.0200,2026-05-05 13:29:59.238555+08:00,2026-05-05 19:44:05.924029+08:00
000026.SZ,2006,2,2007-08-20,2006-08-11,,231353224.49,231353224.49,215724013.63,147959110.10,36359095.06,27926820.32,2085547.19,16964402.50,17078612.65,4013334.62,13065278.03,13185342.01,0.0530,2026-05-05 13:30:03.968795+08:00,2026-05-05 19:44:05.924029+08:00
000026.SZ,2006,4,2008-04-11,2007-04-26,,491825821.81,491825821.81,458253627.92,310453273.29,78501217.18,58244296.39,5684119.43,34929455.11,34846010.21,4251912.26,30594097.95,30509476.39,0.1220,2026-05-05 01:07:53.915815+08:00,2026-05-05 19:44:05.924029+08:00
000026.SZ,2006,3,2007-10-24,2006-10-20,,347733747.83,347733747.83,323401075.16,224242920.29,54847068.71,39090831.76,3025007.83,25750854.03,25707049.12,5721850.18,19985198.94,20109659.52,0.0810,2026-05-05 13:30:09.307265+08:00,2026-05-05 19:44:05.924029+08:00
