ts_code,report_year,report_type,ann_date,roe,roe_dt,roa,npta,grossprofit_margin,profit_dedt,op_yoy,ebt_yoy,netprofit_yoy,debt_to_assets,assets_to_eqt,current_ratio,quick_ratio,or_yoy,tr_yoy,basic_eps,dt_eps,bps,created_at,updated_at
000001.SZ,2021,3,2021-10-21,7.7385,7.7005,NaN,0.6251,,28992000000.00,27.3346,27.6174,30.0786,91.9874,12.4803,NaN,NaN,9.1160,9.1160,,1.4000,16.4338,2026-04-19 21:14:06.233250+08:00,2026-05-04 21:07:07.998659+08:00
000001.SZ,2021,2,2021-08-20,4.7437,4.7243,NaN,0.3826,,17511000000.00,26.9324,27.0313,28.5495,92.0146,12.5229,NaN,NaN,8.1095,8.1095,,0.8000,15.8327,2026-04-19 21:14:03.785864+08:00,2026-05-04 21:07:07.998659+08:00
000001.SZ,2021,1,2021-04-21,2.7505,2.7448,NaN,0.2241,,10111000000.00,17.5577,17.4849,18.5307,91.8518,12.2726,NaN,NaN,10.1830,10.1830,,0.4200,15.5969,2026-04-19 21:14:01.405976+08:00,2026-05-04 21:07:07.998659+08:00
000001.SZ,2021,4,2022-03-10,9.5674,9.5395,NaN,0.7739,,36230000000.00,24.5902,24.8272,25.6084,91.9647,12.4451,NaN,NaN,10.3170,10.3170,,1.7300,16.7734,2026-04-19 21:14:08.802604+08:00,2026-05-04 21:07:07.998659+08:00
000002.SZ,2021,4,2022-03-31,9.7832,9.7214,2.9552,1.9995,21.8245,22381781882.05,-34.3023,-34.4561,-45.7455,79.7398,4.9358,1.2202,0.4001,8.0375,8.0375,,1.9400,20.2964,2026-04-19 21:14:08.802604+08:00,2026-05-04 20:25:18.359357+08:00
000002.SZ,2021,2,2021-08-30,4.9496,4.8064,1.2349,0.8458,22.9403,10727286571.01,-17.2279,-16.5199,-11.6776,81.3958,5.3751,1.1821,0.4232,14.1862,14.1862,,0.9500,19.0971,2026-04-19 21:14:03.785864+08:00,2026-05-04 20:25:11.782646+08:00
000002.SZ,2021,1,2021-04-23,0.5741,0.5141,0.2824,0.1328,20.4104,1157179444.16,-16.1311,-14.3381,3.4359,81.3701,5.3677,1.1763,0.4184,30.3296,30.3296,,0.1112,19.4279,2026-04-19 21:14:01.405976+08:00,2026-05-04 20:25:08.584008+08:00
000002.SZ,2021,3,2021-10-29,7.3822,7.2044,1.8849,1.2826,22.0983,16286809462.66,-21.8685,-20.8822,-15.9798,80.9429,5.2474,1.1865,0.3786,12.4204,12.4204,,1.4360,19.5798,2026-04-19 21:14:06.233250+08:00,2026-05-04 20:25:14.832673+08:00
000003.SZ,2021,2,2021-08-27,-1.6113,-1.8949,-1.3024,-1.2960,31.8869,-709246.66,65.4121,57.4391,57.4391,16.3043,1.1948,0.9735,0.9724,-1.0268,-1.0268,,-0.0015,0.0945,2026-04-19 21:14:03.785864+08:00,2026-05-04 20:25:11.782646+08:00
000003.SZ,2021,4,2022-04-29,-7.2213,-7.7162,-5.5418,-5.5292,18.4961,-2757774.51,-36.8226,-275.1820,-275.1820,24.2611,1.3203,0.4042,0.4030,1.4448,1.4448,,-0.0050,0.0861,2026-04-19 21:14:08.802604+08:00,2026-05-04 20:25:18.359357+08:00
000004.SZ,2021,2,2021-08-27,0.4170,0.3619,0.4274,0.3931,59.1131,5283589.96,92.2387,93.9522,136.4420,5.9888,1.0637,5.7971,5.7971,73.9161,73.9161,,0.0369,8.8632,2026-04-19 21:14:03.785864+08:00,2026-05-04 20:25:11.782646+08:00
000004.SZ,2021,3,2021-10-27,2.2893,2.2177,2.1148,2.1310,62.1143,32682051.88,-43.1057,-43.0801,-41.2672,8.1821,1.0891,4.4375,4.4375,13.0852,13.0852,,0.2069,9.5545,2026-04-19 21:14:06.233250+08:00,2026-05-04 20:25:14.832673+08:00
000004.SZ,2021,4,2022-04-30,-42.3464,-43.3525,-37.7154,-38.0366,56.0689,-521203340.39,-897.3468,-918.4226,-887.8098,14.6164,1.1712,3.9347,3.8030,2.9990,2.9990,,-3.1566,6.0748,2026-04-19 21:14:08.802604+08:00,2026-05-04 20:25:18.359357+08:00
000004.SZ,2021,1,2021-04-28,0.2947,0.2787,0.3104,0.2736,64.4097,4066272.81,9.3228,10.0494,12.6655,7.4966,1.0810,4.7788,4.7359,57.1028,57.1028,,0.0260,8.8523,2026-04-19 21:14:01.405976+08:00,2026-05-04 20:25:08.584008+08:00
000005.SZ,2021,3,2021-10-29,14.5236,-3.7458,8.8185,7.7330,16.6635,-50100444.08,128.1782,836.6356,804.4677,38.6502,1.6300,1.4887,1.4685,33.8656,33.8656,,0.1835,1.3557,2026-04-19 21:14:06.233250+08:00,2026-05-04 20:25:14.832673+08:00
000005.SZ,2021,4,2022-04-27,10.6371,-2.1303,7.3380,5.6431,21.3932,-27844806.56,98.8673,147.4368,135.9377,40.3818,1.6773,1.4716,1.4554,-3.8566,-3.8566,,0.1313,1.2982,2026-04-19 21:14:08.802604+08:00,2026-05-04 20:25:18.359357+08:00
000005.SZ,2021,1,2021-04-30,0.6736,-0.9503,0.5588,0.3414,31.7922,-11822981.89,135.9065,138.5426,139.9324,44.2177,1.7927,1.2435,1.2234,5.3795,5.3795,,0.0079,1.1793,2026-04-19 21:14:01.405976+08:00,2026-05-04 20:25:08.584008+08:00
000005.SZ,2021,2,2021-08-27,14.4603,-2.4247,8.6463,7.8491,19.5339,-32409246.68,120.7927,701.1840,701.5282,37.1553,1.5912,1.4878,1.4689,22.7985,22.7985,,0.1826,1.3540,2026-04-19 21:14:03.785864+08:00,2026-05-04 20:25:11.782646+08:00
000006.SZ,2021,2,2021-08-27,5.2245,5.0907,3.4265,2.3754,47.3055,378148177.32,60.0630,65.4533,78.4949,57.4496,2.3502,2.3965,0.6650,22.6193,22.6193,,0.2875,5.5496,2026-04-19 21:14:03.785864+08:00,2026-05-04 20:25:11.782646+08:00
000006.SZ,2021,3,2021-10-29,7.4785,7.3446,4.9233,3.3371,45.7075,551957260.47,16.0105,17.9620,10.1072,58.7718,2.4255,2.3392,0.4532,43.5816,43.5816,,0.4163,5.6785,2026-04-19 21:14:06.233250+08:00,2026-05-04 20:25:14.832673+08:00
000006.SZ,2021,1,2021-04-29,3.5921,3.5007,2.5462,1.8054,50.0227,262518867.23,89.2125,99.8116,110.5268,49.4008,1.9763,2.9883,1.1552,40.7963,40.7963,,0.1995,5.6547,2026-04-19 21:14:01.405976+08:00,2026-05-04 20:25:08.584008+08:00
000006.SZ,2021,4,2022-04-16,7.2177,7.0940,4.8396,2.8358,43.4295,532405818.31,-30.7565,-30.8269,-37.3507,65.3220,2.8837,2.1175,0.3737,5.2419,5.2419,,0.4013,5.6634,2026-04-19 21:14:08.802604+08:00,2026-05-04 20:25:18.359357+08:00
000007.SZ,2021,2,2021-08-27,-3.6066,5.9789,-0.6176,-0.7682,31.8363,3786406.95,93.8106,94.1318,92.3378,82.7137,5.7849,1.2535,1.1958,157.8716,157.8716,,-0.0066,0.1795,2026-04-19 21:14:03.785864+08:00,2026-05-04 20:25:11.782646+08:00
000007.SZ,2021,3,2021-10-29,-3.6515,10.4924,-0.5411,-0.7781,21.6682,6643340.31,94.9656,95.2178,94.9207,82.7952,5.8123,1.2594,1.1831,280.3966,280.3966,,-0.0067,0.1794,2026-04-19 21:14:06.233250+08:00,2026-05-04 20:25:14.832673+08:00
000007.SZ,2021,1,2021-04-29,-2.0202,3.7381,-0.2877,-0.3562,65.6321,2385900.08,96.2003,96.4861,94.3453,82.4452,5.6964,1.2401,1.2335,50.0889,50.0889,,-0.0037,0.1824,2026-04-19 21:14:01.405976+08:00,2026-05-04 20:25:08.584008+08:00
000007.SZ,2021,4,2022-04-30,48.2194,14.6177,10.4810,10.1326,23.0405,12117047.63,144.0357,134.5098,132.5196,73.6008,3.7880,1.4980,1.3669,295.0479,295.0479,,0.1200,0.2924,2026-04-19 21:14:08.802604+08:00,2026-05-04 20:25:18.359357+08:00
000008.SZ,2021,3,2021-10-29,-1.5170,-1.7429,0.4133,-0.7359,34.8357,-113230075.51,67.3571,68.3294,59.2281,50.1438,2.0058,1.1438,0.8868,9.4240,9.4240,,-0.0360,2.3190,2026-04-19 21:14:06.233250+08:00,2026-05-04 20:25:14.832673+08:00
