ts_code,report_year,report_type,ann_date,f_ann_date,n_cashflow_act,cash_recp_sg_and_rs,n_incr_cash_cash_equ,n_cashflow_inv_act,cash_recp_disp_withdrw_invest,n_cash_flows_fnc_act,cash_recp_cap_contrib,created_at,updated_at
000015.SZ,2016,1,2016-04-29,2016-04-29,-28728857.73,169617695.25,-29660865.73,-55680.00,NaN,-876328.00,NaN,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000016.SZ,2016,3,2016-10-29,2016-10-29,-410578551.13,15184869339.34,737055076.67,305633136.58,12351724.03,817656014.98,9817738.00,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000016.SZ,2016,4,2017-03-31,2017-03-31,-972135787.43,18283429567.66,532748093.79,91296849.69,59560892.50,1332749351.19,262112331.23,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000016.SZ,2016,2,2016-08-30,2016-08-30,-125542056.42,9435398454.00,981795915.13,-63713124.67,10039975.96,1154153257.89,4900000.00,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000016.SZ,2016,1,2016-04-29,2016-04-29,295245741.81,4128537310.84,238650858.53,509602010.32,16140.00,-562473945.79,4900000.00,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000017.SZ,2016,1,2016-04-27,2016-04-27,-2231998.61,10099726.91,-2231998.61,NaN,NaN,NaN,NaN,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000017.SZ,2016,2,2016-08-26,2016-08-26,-4748614.78,26522475.87,-7708438.78,-2959824.00,NaN,NaN,NaN,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000017.SZ,2016,4,2017-04-27,2017-04-27,634446.01,68626103.30,-2736777.95,-3371224.00,NaN,NaN,NaN,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000017.SZ,2016,3,2016-10-28,2016-10-28,-5707875.47,51251394.74,-8667699.47,-2959824.00,NaN,NaN,NaN,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000018.SZ,2016,4,2017-04-28,2017-04-28,-1687875813.94,2793118697.02,360959565.60,-124792305.52,119902961.04,2179177318.92,NaN,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000018.SZ,2016,3,2016-10-26,2016-10-26,-1686338825.47,1566047153.44,-114504313.12,-255555028.00,12800000.00,1825820436.37,47040000.00,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000018.SZ,2016,2,2016-08-27,2016-08-27,-1256615959.20,805577789.73,28377720.07,-100287677.86,12800000.00,1383660404.96,NaN,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000018.SZ,2016,1,2016-04-30,2016-04-30,-318972753.01,520278123.47,87123334.92,NaN,NaN,406096087.93,NaN,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000019.SZ,2016,4,2017-04-24,2017-04-24,61740568.12,376950458.97,211050355.68,131187504.82,130000000.00,17674183.36,11250000.00,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000019.SZ,2016,2,2016-08-23,2016-08-23,31597947.36,180368265.08,-2614834.69,-33549430.36,113825000.00,-790774.97,NaN,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000019.SZ,2016,1,2016-04-26,2016-04-26,-9726779.42,93496884.42,-23671927.75,-63442959.55,51530000.00,49514933.36,NaN,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000019.SZ,2016,3,2016-10-25,2016-10-25,-1354791.74,267971333.80,-25497760.33,-23531000.88,133825000.00,-790774.97,NaN,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000020.SZ,2016,2,2016-08-31,2016-08-31,-25424349.57,178719535.63,-573490540.29,-3790585.96,NaN,-544260367.28,NaN,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000020.SZ,2016,1,2016-04-30,2016-04-30,-46008442.75,47762468.58,-612271560.18,-2445277.50,NaN,-563621069.67,NaN,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000020.SZ,2016,3,2016-10-27,2016-10-27,-71069383.24,256769466.47,-598903727.92,-4536228.50,NaN,-522913172.80,NaN,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000020.SZ,2016,4,2017-04-25,2017-04-25,-18693296.58,576271328.32,-528831643.19,-6105907.59,334700000.00,-503451573.98,303628.60,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000021.SZ,2016,2,2016-08-31,2016-08-31,-48277443.35,6159733454.05,-642888579.73,-312181188.08,NaN,-309580048.74,25000000.00,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000021.SZ,2016,1,2016-04-27,2016-04-27,78385847.44,2919650897.65,-739662548.29,-179237312.59,NaN,-641263097.52,NaN,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000021.SZ,2016,4,2017-03-31,2017-03-31,356539062.13,14203273365.69,-1195585338.76,-1092150871.55,NaN,-553252215.42,27670000.00,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000021.SZ,2016,3,2016-10-31,2016-10-31,56673397.43,10557257837.64,-469110095.36,-724017024.57,NaN,177624777.56,25000000.00,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000023.SZ,2016,3,2016-10-25,2016-10-25,50261676.59,663770051.82,29840240.49,-7004366.60,NaN,-13417069.50,NaN,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000023.SZ,2016,4,2017-03-14,2017-03-14,70991275.55,882923098.12,51239565.53,-5368427.93,NaN,-14383282.09,NaN,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000023.SZ,2016,2,2016-08-06,2016-08-06,9638755.64,406613339.54,-8813593.50,-7008074.00,NaN,-11444275.14,NaN,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000023.SZ,2016,1,2016-04-27,2016-04-27,-20125226.39,194746888.72,-20287714.09,-2309849.00,NaN,2147361.30,NaN,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000025.SZ,2016,3,2016-10-28,2016-10-28,34540949.11,244037171.68,4873715.80,-13171768.45,235800000.00,-16495591.67,NaN,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000025.SZ,2016,1,2016-04-29,2016-04-29,3260759.65,72495435.90,1567835.81,10694567.83,78000000.00,-12387491.67,NaN,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000025.SZ,2016,4,2017-04-08,2017-04-08,57874934.32,370098515.70,79312929.17,39336064.17,401300000.00,-17898479.17,2330000.00,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000025.SZ,2016,2,2016-08-26,2016-08-26,23971506.36,158112964.06,31796882.13,24320840.63,165500000.00,-16495591.67,NaN,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000026.SZ,2016,3,2016-10-27,2016-10-27,291041032.07,2507629254.14,-160938250.71,-129897475.09,NaN,-322600583.25,NaN,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000026.SZ,2016,2,2016-08-26,2016-08-26,217609732.54,1669094350.46,-140290895.31,-100946266.01,NaN,-257228709.41,NaN,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000026.SZ,2016,4,2017-03-10,2017-03-10,455759094.15,3399049587.48,-210160120.12,-185209981.10,NaN,-482612797.72,NaN,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000026.SZ,2016,1,2016-04-15,2016-04-15,97495185.15,809792456.04,-115302021.96,-49904512.71,NaN,-162719505.43,NaN,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000027.SZ,2016,4,2017-04-08,2017-04-08,2752824818.28,12848647491.33,-3869637184.57,-6406950581.95,NaN,-607552617.34,213764603.83,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000027.SZ,2016,1,2016-04-30,2016-04-30,488794785.85,2024588212.36,-1361990369.73,-1581652133.24,0.00,-272882437.82,0.00,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000027.SZ,2016,3,2016-10-28,2016-10-28,2031509411.19,8928554532.73,-2015387569.39,-3809113580.83,0.00,-261935115.10,91200000.00,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000027.SZ,2016,2,2016-08-26,2016-08-26,1043991735.49,4900221592.44,-2476637870.87,-2777471095.45,NaN,-753299343.73,64200000.00,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000028.SZ,2016,3,2016-10-22,2016-10-22,530039802.32,21902637430.09,525798086.72,160133402.32,NaN,-164375117.92,NaN,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000028.SZ,2016,1,2016-04-23,2016-04-23,-100461465.99,6388288249.42,-98888271.45,-56423592.96,NaN,57996787.50,NaN,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000028.SZ,2016,4,2017-04-19,2017-04-19,1472545587.85,45257448760.86,986601066.49,-9138765.95,226000.00,-476242718.83,271286689.50,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000028.SZ,2016,2,2016-08-18,2016-08-18,492634062.23,14255134808.77,461730144.27,157465676.21,NaN,-188369594.17,NaN,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000029.SZ,2016,4,2017-03-30,2017-03-30,526691326.20,2319080824.99,96010984.21,69957.42,NaN,-431429367.18,NaN,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000029.SZ,2016,2,2016-08-27,2016-08-27,426167980.76,1212918536.86,326931012.56,-20267.34,NaN,-99464268.41,NaN,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000029.SZ,2016,3,2016-10-27,2016-10-27,551101766.41,1697750778.39,154083915.16,-141856.79,NaN,-397151521.05,NaN,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000029.SZ,2016,1,2016-04-29,2016-04-29,127807035.61,590586568.40,82047626.70,300921.66,NaN,-46094791.29,NaN,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000030.SZ,2016,4,2017-04-28,2017-04-28,600774202.76,5070303446.03,260014666.48,-15805225.10,NaN,-325449473.93,NaN,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000030.SZ,2016,3,2016-10-31,2016-10-31,315979016.69,3482019793.22,67593554.81,55755446.99,NaN,-304553436.82,NaN,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000030.SZ,2016,1,2016-04-21,2016-04-21,40001941.69,1131567795.31,53984066.15,59838553.68,NaN,-45627985.90,NaN,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000030.SZ,2016,2,2016-08-29,2016-08-29,158367036.92,2282806687.13,49042333.97,154419244.01,NaN,-263533983.55,NaN,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000031.SZ,2016,2,2016-08-31,2016-08-31,1543917565.73,9412301672.19,2749517564.91,-526767576.58,0.00,1732334583.00,0.00,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000031.SZ,2016,1,2016-04-30,2016-04-30,-347461270.05,3637154303.76,2463100880.70,-88851937.17,0.00,2899414087.92,0.00,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000031.SZ,2016,3,2016-10-31,2016-10-31,3631526206.62,16109611129.06,5282582635.17,-1875108880.09,0.00,3526126716.45,39200000.00,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000031.SZ,2016,4,2017-03-18,2017-03-18,6837598651.59,21993721765.77,3915732349.93,-3331300583.74,0.00,408761397.95,39200000.00,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000032.SZ,2016,4,2017-03-24,2017-03-24,78594441.96,2140824721.99,-132931781.76,-68188876.26,NaN,-150017864.52,NaN,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000032.SZ,2016,3,2016-10-26,2016-10-26,-48338530.31,1581538115.15,-207063308.96,-28402139.17,NaN,-134428755.25,NaN,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000032.SZ,2016,1,2016-04-28,2016-04-28,-49493901.41,504491996.89,-154133644.95,49828858.95,NaN,-155073921.10,NaN,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000032.SZ,2016,2,2016-08-26,2016-08-26,-48205788.94,1015989396.80,-179380544.60,-6290382.75,NaN,-128010909.19,NaN,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000033.SZ,2016,2,2016-07-28,2016-07-28,-37373783.52,49576074.85,-87414630.01,-476856.11,NaN,-49563990.38,NaN,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000033.SZ,2016,3,2016-10-25,2016-10-25,-43613865.33,68886254.20,-94101741.12,-923885.41,NaN,-49563990.38,NaN,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000033.SZ,2016,4,2017-04-29,2017-04-29,-30228818.04,110800407.36,-80493327.08,-1101153.12,NaN,-49163990.38,400000.00,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000033.SZ,2016,1,2016-04-27,2016-04-27,-29991501.73,23230521.72,-30016162.73,-24661.00,NaN,NaN,NaN,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000034.SZ,2016,2,2016-08-30,2016-08-30,183214144.52,12786803341.53,1600032982.89,-1733238120.30,910000000.00,3139774031.15,2179799989.29,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000034.SZ,2016,4,2017-03-30,2017-03-30,345882116.26,45509028489.69,958568419.07,-1678668939.54,3974546483.76,2264898284.76,2179799989.29,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000034.SZ,2016,3,2016-10-28,2016-10-28,967280420.20,26735797747.29,1230914606.25,-1698991323.21,2807546483.76,1938923879.63,2179799989.29,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
000034.SZ,2016,1,2016-04-29,2016-04-29,-20553275.51,94128091.39,2022930241.52,-1940613751.16,NaN,3984097268.19,2179799989.29,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000035.SZ,2016,4,2017-04-17,2017-04-17,225475302.92,627517536.60,-5924186.46,-1428489393.17,NaN,1197128126.02,NaN,2026-04-19 18:15:43.403106+08:00,2026-05-04 19:52:58.260537+08:00
000035.SZ,2016,1,2016-04-16,2016-04-16,-3942408.67,109301327.36,-100318217.08,-116312538.25,NaN,19936729.84,NaN,2026-04-19 18:15:38.240549+08:00,2026-05-04 19:52:52.844414+08:00
000035.SZ,2016,2,2016-08-27,2016-08-27,40948252.08,273627574.00,-42635114.71,-255463698.03,NaN,171880331.24,NaN,2026-04-19 18:15:39.886879+08:00,2026-05-04 19:52:54.632442+08:00
000035.SZ,2016,3,2016-10-31,2016-10-31,87463783.61,427777041.32,-103192474.66,-1116194227.46,NaN,925540029.20,NaN,2026-04-19 18:15:41.707095+08:00,2026-05-04 19:52:56.378759+08:00
