ts_code,report_year,report_type,ann_date,roe,roe_dt,roa,npta,grossprofit_margin,profit_dedt,op_yoy,ebt_yoy,netprofit_yoy,debt_to_assets,assets_to_eqt,current_ratio,quick_ratio,or_yoy,tr_yoy,basic_eps,dt_eps,bps,created_at,updated_at
000001.SZ,2014,1,2014-04-24,4.4066,4.4162,,0.2534,,5065000000.00,42.2938,41.9457,40.8192,94.4066,17.8782,,,49.0465,49.0465,,0.5300,12.3201,2026-04-19 21:13:06.566838+08:00,
000001.SZ,2014,2,2014-08-14,8.6447,8.6559,,0.5001,,10085000000.00,34.8797,34.5447,33.7405,94.3393,17.6657,,,48.2669,48.2669,,0.8800,10.5856,2026-04-19 21:13:08.083050+08:00,
000001.SZ,2014,4,2015-03-13,16.2959,16.3280,,0.9711,,19841000000.00,31.5259,30.7086,30.0112,94.0109,16.6970,,,40.6561,40.6561,,1.7300,11.4616,2026-04-19 21:13:11.495630+08:00,
000001.SZ,2014,3,2014-10-24,13.1431,13.1574,,0.7777,,15711000000.00,35.6961,34.8586,34.1826,94.0898,16.9199,,,46.3409,46.3409,,1.3700,11.0929,2026-04-19 21:13:09.556487+08:00,
000002.SZ,2014,4,2015-03-31,19.0784,18.8738,5.2390,3.9059,29.9416,15576596101.66,2.9595,3.9576,4.1466,77.2046,4.3868,1.3447,0.4255,8.1002,8.1002,,1.4300,7.9877,2026-04-19 21:13:11.495630+08:00,
000002.SZ,2014,2,2014-08-18,6.2545,5.9321,1.5270,1.1198,30.9153,4561343579.45,-3.5038,-0.1533,5.5513,78.9308,4.7463,1.3736,0.3572,-1.0351,-1.0351,,0.4370,6.9803,2026-04-19 21:13:08.083050+08:00,
000002.SZ,2014,3,2014-10-27,8.3103,7.9819,2.0885,1.5222,30.0643,6202959469.66,-4.1403,-1.7024,4.8361,79.5793,4.8970,1.3392,0.3530,-0.4348,-0.4348,,0.5860,7.1280,2026-04-19 21:13:09.556487+08:00,
000002.SZ,2014,1,2014-04-29,2.0333,2.0351,0.4563,0.3363,39.9163,1530765419.18,-15.7566,-14.8520,-5.2311,79.4492,4.8660,1.3410,0.3433,-32.1623,-32.1623,,0.1400,6.6767,2026-04-19 21:13:06.566838+08:00,
000003.SZ,2014,2,2014-08-29,0.2312,,-192.8930,-624.7903,47.3062,-7675081.12,78.7508,78.9061,74.0305,210430.4254,-0.0005,0.0006,0.0004,16.9723,16.9723,,,-9.8804,2026-04-19 21:13:08.083050+08:00,2026-05-04 21:23:36.769783+08:00
000003.SZ,2014,4,2015-04-30,0.3927,,-176.2063,-939.7211,50.9254,-13019353.65,-2.2822,-1.9001,-1.9001,175086.8088,-0.0006,0.0007,0.0007,11.6569,11.6569,,-0.0390,-9.8966,2026-04-19 21:13:11.495630+08:00,2026-05-04 21:23:36.769783+08:00
000004.SZ,2014,4,2015-04-30,4.8519,-2.1042,6.8156,5.3838,38.7548,-1648577.54,-66.8751,84.4667,467.8593,53.4754,2.1494,1.7593,0.4661,10.7499,10.7499,,0.0453,0.9559,2026-04-19 21:13:11.495630+08:00,
000004.SZ,2014,1,2014-04-22,-3.7478,-3.7456,-1.2399,-1.3698,54.0161,-2809724.12,-179.3570,-179.9507,-448.1953,44.2512,1.7938,2.2495,0.9128,-34.8772,-34.8772,,-0.0335,0.8765,2026-04-19 21:13:06.566838+08:00,
000004.SZ,2014,2,2014-08-29,-6.3542,-6.1790,-1.4832,-1.8292,58.7176,-4576597.71,-159.7387,-159.2808,-8799.1226,50.3678,2.0148,1.8839,0.7628,-22.2408,-22.2408,,-0.0560,0.8540,2026-04-19 21:13:08.083050+08:00,
000004.SZ,2014,3,2014-10-25,-7.5598,-7.2878,-0.9223,-1.5287,57.4790,-5366549.32,-121.5516,-121.4489,-726.8546,51.3524,2.0556,1.8453,0.7572,-9.1666,-9.1666,,-0.0663,0.8437,2026-04-19 21:13:09.556487+08:00,
000005.SZ,2014,1,2014-04-26,-1.4006,-1.4006,-0.5816,-0.7288,18.0310,-8682228.39,5.9898,5.9896,5.9896,48.4408,1.9395,0.4648,0.4380,-6.0754,-6.0754,,-0.0095,0.6732,2026-04-19 21:13:06.566838+08:00,
000005.SZ,2014,4,2015-04-11,6.6716,-9.0536,5.8288,3.3784,26.2421,-58575120.75,219.6739,228.4055,201.9346,50.9964,2.0407,0.3782,0.3544,1.3739,1.3739,,0.0472,0.7325,2026-04-19 21:13:11.495630+08:00,
000005.SZ,2014,2,2014-08-29,-4.1234,-4.1328,-1.5688,-1.8134,16.8807,-25277385.05,-12.1619,-12.3040,-12.3040,62.3941,2.6592,0.3560,0.3406,8.0225,8.0225,,-0.0276,0.6551,2026-04-19 21:13:08.083050+08:00,
000005.SZ,2014,3,2014-10-29,-5.2495,-5.2178,-1.9559,-2.3023,23.7155,-31755597.22,-9.1453,-10.1659,-10.1659,62.6295,2.6759,0.3423,0.3270,11.9267,11.9267,,-0.0350,0.6485,2026-04-19 21:13:09.556487+08:00,
000006.SZ,2014,3,2014-10-28,5.9817,1.0051,3.5688,2.2149,41.6331,40260490.18,-36.4605,-33.9598,-33.2980,65.3123,2.8829,1.9498,0.5253,-59.7460,-59.7460,,0.1775,2.9023,2026-04-19 21:13:09.556487+08:00,
000006.SZ,2014,4,2015-04-01,12.3497,6.4289,7.3830,4.7184,36.5552,264466817.62,-27.3365,-26.0312,-27.0161,64.1420,2.7888,1.7530,0.4923,-49.4946,-49.4946,,0.3763,3.0626,2026-04-19 21:13:11.495630+08:00,
000006.SZ,2014,2,2014-08-15,1.2322,0.9842,1.0426,0.4641,39.4527,39250836.54,-85.6799,-81.9554,-81.8099,63.8944,2.7697,2.1894,0.6180,-58.0112,-58.0112,,0.0364,2.8767,2026-04-19 21:13:08.083050+08:00,
000006.SZ,2014,1,2014-04-23,0.7511,0.5242,0.6260,0.3005,35.3065,21441472.69,-66.3098,-51.5781,-50.2052,58.7210,2.4225,2.3806,0.6788,-12.9916,-12.9916,,0.0228,3.0279,2026-04-19 21:13:06.566838+08:00,
000007.SZ,2014,3,2014-10-23,-1.8516,-2.6055,0.0840,-1.2043,70.6612,-9438168.81,25.0943,-118.2047,-117.0920,42.5846,1.7417,1.5594,1.3006,4.1531,4.1531,,-0.0290,1.6344,2026-04-19 21:13:09.556487+08:00,
000007.SZ,2014,2,2014-08-11,-1.0802,-1.8117,-0.0168,-0.9130,79.3391,-6578913.71,-24.3756,-612.9117,-513.7354,44.0742,1.7881,1.5186,1.3233,-12.2758,-12.2758,,-0.0170,1.6421,2026-04-19 21:13:08.083050+08:00,
