ts_code,report_year,report_type,ann_date,roe,roe_dt,roa,npta,grossprofit_margin,profit_dedt,op_yoy,ebt_yoy,netprofit_yoy,debt_to_assets,assets_to_eqt,current_ratio,quick_ratio,or_yoy,tr_yoy,basic_eps,dt_eps,bps,created_at,updated_at
000001.SZ,2017,4,2018-03-15,10.9324,10.9197,NaN,0.7478,,23162000000.00,1.4910,0.7416,2.6107,93.1644,14.6293,NaN,NaN,-1.7908,-1.7908,,1.3000,11.7706,2026-04-19 21:13:33.450629+08:00,2026-05-04 21:07:07.998659+08:00
000001.SZ,2017,1,2017-04-22,3.0319,3.0309,NaN,0.2085,,6212000000.00,2.6703,2.5034,2.1032,93.0896,14.4709,NaN,NaN,0.6538,0.6538,,0.3100,10.9369,2026-04-19 21:13:27.732146+08:00,2026-05-04 21:07:07.998659+08:00
000001.SZ,2017,2,2017-08-11,6.0702,6.0499,NaN,0.4153,,12512000000.00,1.9312,1.7209,2.1315,93.1616,14.6233,NaN,NaN,-1.2708,-1.2708,,0.6800,11.1532,2026-04-19 21:13:29.724360+08:00,2026-05-04 21:07:07.998659+08:00
000001.SZ,2017,3,2017-10-21,9.1144,9.1034,NaN,0.6289,,19130000000.00,1.8537,1.5432,2.3185,93.0482,14.3848,NaN,NaN,-2.6047,-2.6047,,1.0600,11.5409,2026-04-19 21:13:31.485610+08:00,2026-05-04 21:07:07.998659+08:00
000002.SZ,2017,4,2018-03-27,22.7952,22.1677,5.2805,3.7283,34.0956,27279538697.37,30.2168,30.2860,33.4364,83.9813,6.2427,1.2009,0.4950,1.0063,1.0063,,2.5400,12.0186,2026-04-19 21:13:33.450629+08:00,2026-05-04 20:24:32.999459+08:00
000002.SZ,2017,1,2017-04-28,0.6116,0.5947,0.2261,0.1292,29.8041,676188911.45,-5.3196,-6.8595,-16.5406,81.7327,5.4743,1.2320,0.4487,27.2249,27.2249,,0.0630,10.3243,2026-04-19 21:13:27.732146+08:00,2026-05-04 20:24:24.611811+08:00
000002.SZ,2017,3,2017-10-27,9.6520,9.2208,2.4042,1.6026,31.7310,10595510254.26,31.0400,30.9527,34.2349,83.5302,6.0717,1.2102,0.4697,0.0390,0.0390,,1.0050,10.5419,2026-04-19 21:13:31.485610+08:00,2026-05-04 20:24:30.042662+08:00
000002.SZ,2017,2,2017-08-25,6.4601,6.3016,1.6585,1.1424,32.6533,7123504445.30,37.9323,38.5414,36.4661,82.6575,5.7662,1.2013,0.4673,-6.6646,-6.6646,,0.6600,10.2037,2026-04-19 21:13:29.724360+08:00,2026-05-04 20:24:27.469819+08:00
000003.SZ,2017,4,2018-04-27,3.2490,2.3866,2.4958,2.5785,33.0114,1783221.58,128.8895,-99.8437,-99.8499,14.2963,1.1668,6.3377,6.2992,214.8977,214.8977,,0.0073,0.2271,2026-04-19 21:13:33.450629+08:00,2026-05-04 20:24:32.999459+08:00
000003.SZ,2017,2,2017-08-31,0.4305,1.6579,0.2335,0.3412,31.4891,1222361.25,103.9428,-99.9804,-99.9804,14.3820,1.1680,6.5818,6.5338,553.0924,553.0924,,0.0010,0.2212,2026-04-19 21:13:29.724360+08:00,2026-05-04 20:24:27.469819+08:00
000003.SZ,2017,1,2018-04-27,-5.8713,NaN,-4.4802,-4.3306,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2026-04-19 21:13:27.732146+08:00,2026-05-04 21:07:07.998659+08:00
000004.SZ,2017,4,2018-04-28,6.8476,-2.4053,3.4166,2.3925,61.9412,-3009230.52,-82.8872,-78.9622,-78.2013,31.5247,1.4604,2.0690,1.8579,-51.8178,-51.8178,,0.1020,1.5408,2026-04-19 21:13:33.450629+08:00,2026-05-04 20:24:32.999459+08:00
000004.SZ,2017,1,2017-04-29,-0.9797,-0.9796,-0.8790,-0.7553,17.1983,-1177843.65,39.0409,40.7848,50.7638,21.1312,1.2679,3.5146,3.2176,-19.3809,-19.3809,,-0.0140,1.4247,2026-04-19 21:13:27.732146+08:00,2026-05-04 20:24:24.611811+08:00
