ts_code,report_year,report_type,ann_date,f_ann_date,n_cashflow_act,cash_recp_sg_and_rs,n_incr_cash_cash_equ,n_cashflow_inv_act,cash_recp_disp_withdrw_invest,n_cash_flows_fnc_act,cash_recp_cap_contrib,created_at,updated_at
000014.SZ,2010,4,2011-04-25,2011-04-25,67393133.72,,-70938125.89,-466813.00,,-137859860.33,,2026-04-19 18:15:04.672422+08:00,
000014.SZ,2010,2,2010-08-27,2010-08-27,-23128155.90,,-76966870.77,-449766.00,,-53387695.00,,2026-04-19 18:15:01.544309+08:00,
000014.SZ,2010,3,2010-10-30,2010-10-30,8164879.78,,-34041113.07,-466813.00,,-41737925.98,,2026-04-19 18:15:03.065920+08:00,
000015.SZ,2010,1,2010-04-23,2010-04-23,12900.50,,12900.50,,,,,2026-04-19 18:15:00.091355+08:00,
000015.SZ,2010,2,2010-07-28,2010-07-28,5658.50,,5658.50,,,,,2026-04-19 18:15:01.544309+08:00,
000015.SZ,2010,3,2010-10-28,2010-10-28,-2501.44,,-2501.44,,,,,2026-04-19 18:15:03.065920+08:00,
000015.SZ,2010,4,2011-04-22,2011-04-22,-2501.44,,-2501.44,,,,,2026-04-19 18:15:04.672422+08:00,
000016.SZ,2010,2,2010-08-31,2010-08-31,-1968450.22,,208648895.58,-209700657.54,,425894578.36,,2026-04-19 18:15:01.544309+08:00,
000016.SZ,2010,4,2011-04-28,2011-04-28,-432799347.02,,-180426422.28,-355231236.93,,621364464.44,,2026-04-19 18:15:04.672422+08:00,
000016.SZ,2010,3,2010-10-27,2010-10-27,-289245256.22,,36621085.75,-246037494.20,,579850984.83,,2026-04-19 18:15:03.065920+08:00,
000016.SZ,2010,1,2010-04-30,2010-04-30,62308666.72,,72724485.33,-17121092.73,,30083611.90,,2026-04-19 18:15:00.091355+08:00,
000017.SZ,2010,3,2010-10-28,2010-10-28,8232616.23,,5772411.86,-2460204.37,,,,2026-04-19 18:15:03.065920+08:00,
000017.SZ,2010,4,2011-04-27,2011-04-27,6495860.32,,-4475651.49,-3471511.81,,-7500000.00,,2026-04-19 18:15:04.672422+08:00,
000017.SZ,2010,2,2010-08-11,2010-08-11,5750731.94,,3302438.34,-2448293.60,,,,2026-04-19 18:15:01.544309+08:00,
000017.SZ,2010,1,2010-04-27,2010-04-27,8246599.66,,8246599.66,,,,,2026-04-19 18:15:00.091355+08:00,
000018.SZ,2010,1,2010-04-28,2010-04-28,-639091.00,,-782401.00,-96282.00,,,,2026-04-19 18:15:00.091355+08:00,
000018.SZ,2010,3,2010-10-26,2010-10-26,571375.00,,-3150132.00,-112351.00,,-3000000.00,,2026-04-19 18:15:03.065920+08:00,
000018.SZ,2010,4,2011-04-29,2011-04-29,237582.00,,-4319013.00,268803.00,,-3084542.00,,2026-04-19 18:15:04.672422+08:00,
000018.SZ,2010,2,2010-08-21,2010-08-21,-371870.00,,-782203.00,-124959.00,,,,2026-04-19 18:15:01.544309+08:00,
000019.SZ,2010,1,2010-04-22,2010-04-22,-7011747.53,,-2603810.08,-10526273.63,,14934211.08,,2026-04-19 18:15:00.091355+08:00,
000019.SZ,2010,4,2011-04-29,2011-04-29,5223014.63,,-50073242.38,-57545296.09,,2246065.50,,2026-04-19 18:15:04.672422+08:00,
000019.SZ,2010,3,2010-10-27,2010-10-27,-7905321.18,,-46427751.01,-75608044.24,,37085614.41,,2026-04-19 18:15:03.065920+08:00,
000019.SZ,2010,2,2010-08-13,2010-08-13,-6132118.35,,-33276699.62,-73750562.26,,46605980.99,,2026-04-19 18:15:01.544309+08:00,
000020.SZ,2010,3,2010-10-26,2010-10-26,59292737.50,,85515184.69,-32731756.33,,58954203.52,,2026-04-19 18:15:03.065920+08:00,
000020.SZ,2010,4,2011-04-19,2011-04-19,56799807.76,,47483943.33,-12085293.90,,5925844.20,,2026-04-19 18:15:04.672422+08:00,
000020.SZ,2010,1,2010-04-28,2010-04-28,25509411.98,,15491080.46,-14597171.67,,4705107.30,,2026-04-19 18:15:00.091355+08:00,
000020.SZ,2010,2,2010-08-26,2010-08-26,29661871.80,,101408959.26,-4297438.24,,76044525.70,,2026-04-19 18:15:01.544309+08:00,
000021.SZ,2010,1,2010-04-30,2010-04-30,181470989.92,,104943115.19,-87893670.26,,10598623.01,,2026-04-19 18:15:00.091355+08:00,
000021.SZ,2010,3,2010-10-29,2010-10-29,332857832.35,,271986551.52,-148085913.70,,83989420.84,,2026-04-19 18:15:03.065920+08:00,
000021.SZ,2010,4,2011-03-31,2011-03-31,114433971.14,,-204364785.50,-385235254.74,,70208826.06,,2026-04-19 18:15:04.672422+08:00,
000021.SZ,2010,2,2010-08-31,2010-08-31,195158407.52,,157211569.07,-98874650.69,,62104444.84,,2026-04-19 18:15:01.544309+08:00,
000023.SZ,2010,3,2010-10-23,2010-10-23,78239905.34,,5396892.41,-6210150.63,,-66632862.30,,2026-04-19 18:15:03.065920+08:00,
000023.SZ,2010,1,2010-04-30,2010-04-30,9742077.40,,-12573562.93,-1661207.87,,-20654432.46,,2026-04-19 18:15:00.091355+08:00,
000023.SZ,2010,4,2011-04-06,2011-04-06,126744798.55,,-1215241.19,-26966755.31,,-100993284.43,,2026-04-19 18:15:04.672422+08:00,
000023.SZ,2010,2,2010-08-25,2010-08-25,47001793.49,,5258479.01,-3462592.01,,-38280722.47,,2026-04-19 18:15:01.544309+08:00,
000024.SZ,2010,3,2010-10-19,2010-10-19,-2238066670.00,,2046706598.00,120038646.00,,4179409114.00,,2026-04-19 18:15:03.065920+08:00,
000024.SZ,2010,1,2010-04-20,2010-04-20,-793859169.00,,-726242284.00,-37129481.00,,105327952.00,,2026-04-19 18:15:00.091355+08:00,
000024.SZ,2010,2,2010-07-27,2010-07-27,-1998549301.00,,1539706230.00,-34400123.00,,3576265804.00,,2026-04-19 18:15:01.544309+08:00,
000024.SZ,2010,4,2011-03-22,2011-03-22,-4446294010.00,,138934241.00,80010506.00,,4524353962.00,,2026-04-19 18:15:04.672422+08:00,
000025.SZ,2010,3,2010-10-21,2010-10-21,-18843835.46,,-18148626.01,-416878.92,,1114698.97,,2026-04-19 18:15:03.065920+08:00,
000025.SZ,2010,2,2010-08-04,2010-08-04,-19733147.73,,-24483347.76,-854895.15,,-3892694.28,,2026-04-19 18:15:01.544309+08:00,
000025.SZ,2010,4,2011-04-15,2011-04-15,7143993.37,,-8253198.11,-679006.28,,-14707112.61,,2026-04-19 18:15:04.672422+08:00,
000025.SZ,2010,1,2010-04-28,2010-04-28,-15324645.40,,-13821558.62,-405049.15,,1908135.93,,2026-04-19 18:15:00.091355+08:00,
000026.SZ,2010,2,2010-08-17,2010-08-17,875685.15,,12660081.08,-22247834.72,,34075139.03,,2026-04-19 18:15:01.544309+08:00,
000026.SZ,2010,4,2011-03-01,2011-03-01,-98485651.88,,517754237.33,-60060387.59,,676335470.85,,2026-04-19 18:15:04.672422+08:00,
000026.SZ,2010,3,2010-10-21,2010-10-21,-58184368.69,,-1692260.86,-27358938.30,,83903220.10,,2026-04-19 18:15:03.065920+08:00,
000026.SZ,2010,1,2010-04-20,2010-04-20,19022130.42,,35215077.07,-25510994.87,,41761338.20,,2026-04-19 18:15:00.091355+08:00,
000027.SZ,2010,4,2011-04-15,2011-04-15,2551221661.13,,-933127457.14,-575826472.45,,-2891341739.58,,2026-04-19 18:15:04.672422+08:00,
000027.SZ,2010,2,2010-08-18,2010-08-18,1546165704.39,,197640087.82,-34339223.77,,-1309601833.82,,2026-04-19 18:15:01.544309+08:00,
000027.SZ,2010,1,2010-04-29,2010-04-29,997791331.34,,912423266.48,192333942.99,,-277215926.61,,2026-04-19 18:15:00.091355+08:00,
000027.SZ,2010,3,2010-10-29,2010-10-29,2327417463.31,,-194346898.23,-169240511.74,,-2341146402.60,,2026-04-19 18:15:03.065920+08:00,
000028.SZ,2010,2,2010-08-18,2010-08-18,216358926.82,,14148804.85,-166584791.24,,-35623621.40,,2026-04-19 18:15:01.544309+08:00,
000028.SZ,2010,1,2010-04-27,2010-04-27,-66260974.06,,-9334967.97,-63945416.97,,120871428.21,,2026-04-19 18:15:00.091355+08:00,
000028.SZ,2010,4,2011-03-22,2011-03-22,428159420.65,,100125201.03,-288781856.98,,-39251922.27,,2026-04-19 18:15:04.672422+08:00,
000028.SZ,2010,3,2010-10-23,2010-10-23,286512131.91,,58607814.35,-209295381.78,,-18606234.77,,2026-04-19 18:15:03.065920+08:00,
000029.SZ,2010,2,2010-08-24,2010-08-24,-66691366.55,,-61098201.59,12353048.32,,-6505213.93,,2026-04-19 18:15:01.544309+08:00,
000029.SZ,2010,4,2011-04-29,2011-04-29,-179051561.17,,-3577527.99,69549418.96,,106616261.09,,2026-04-19 18:15:04.672422+08:00,
000029.SZ,2010,1,2010-04-27,2010-04-27,-69895651.39,,-73256480.43,12020731.28,,-15374811.75,,2026-04-19 18:15:00.091355+08:00,
000029.SZ,2010,3,2010-10-29,2010-10-29,-248352597.52,,23185883.40,10515322.75,,261373588.99,,2026-04-19 18:15:03.065920+08:00,
000030.SZ,2010,2,2010-08-19,2010-08-19,203646.93,,323646.93,120000.00,,,,2026-04-19 18:15:01.544309+08:00,
000030.SZ,2010,1,2010-04-30,2010-04-30,-5194.61,,-5194.61,,,,,2026-04-19 18:15:00.091355+08:00,
000030.SZ,2010,3,2010-10-28,2010-10-28,59872.85,,179872.85,120000.00,,,,2026-04-19 18:15:03.065920+08:00,
000030.SZ,2010,4,2011-04-27,2011-07-21,201207.05,,199127.05,-2080.00,,,,2026-04-19 18:15:04.672422+08:00,
000031.SZ,2010,1,2010-04-30,2010-04-30,-155961386.04,,618383412.94,-8578385.03,,782923184.01,,2026-04-19 18:15:00.091355+08:00,
000031.SZ,2010,2,2010-08-24,2010-08-24,-1191506676.99,,-387731420.75,-5728090.39,,809522535.90,,2026-04-19 18:15:01.544309+08:00,
000031.SZ,2010,4,2011-04-22,2011-04-22,-3593069965.38,,1062993654.06,-75404496.82,,4731723083.76,,2026-04-19 18:15:04.672422+08:00,
000031.SZ,2010,3,2010-10-23,2010-10-23,-2413553644.69,,-497561260.48,17862804.97,,1898148768.51,,2026-04-19 18:15:03.065920+08:00,
000032.SZ,2010,2,2010-08-19,2010-08-19,27050061.22,,-10856114.09,6530168.13,,-43924256.54,,2026-04-19 18:15:01.544309+08:00,
000032.SZ,2010,4,2011-04-23,2011-04-23,8830495.10,,-65397377.81,-26883014.73,,-44557496.26,,2026-04-19 18:15:04.672422+08:00,
000032.SZ,2010,1,2010-04-28,2010-04-28,26004579.14,,27189262.55,6799507.85,,-5336157.45,,2026-04-19 18:15:00.091355+08:00,
000032.SZ,2010,3,2010-10-27,2010-10-27,15744445.41,,-56795733.14,-27120936.99,,-44007328.27,,2026-04-19 18:15:03.065920+08:00,
000033.SZ,2010,4,2011-04-29,2011-04-29,30598520.18,,49748993.49,-5032327.68,,24174028.89,,2026-04-19 18:15:04.672422+08:00,
000033.SZ,2010,3,2010-10-30,2010-10-30,10806470.04,,37667965.31,-1501974.73,,28363470.00,,2026-04-19 18:15:03.065920+08:00,
000033.SZ,2010,1,2010-04-28,2010-04-28,290909.69,,-4567236.31,-370276.00,,-4487870.00,,2026-04-19 18:15:00.091355+08:00,
000033.SZ,2010,2,2010-07-22,2010-07-22,7215286.53,,39677516.13,-742540.40,,33204770.00,,2026-04-19 18:15:01.544309+08:00,
000034.SZ,2010,3,2010-10-25,2010-10-25,-8676373.64,,-10444783.23,-1768409.59,,,,2026-04-19 18:15:03.065920+08:00,
000034.SZ,2010,2,2010-08-28,2010-08-28,-9003835.30,,-9706017.79,-702182.49,,,,2026-04-19 18:15:01.544309+08:00,
000034.SZ,2010,1,2010-04-17,2010-04-17,5812753.63,,5605709.00,-207044.63,,,,2026-04-19 18:15:00.091355+08:00,
000034.SZ,2010,4,2011-02-28,2011-02-28,40345175.96,,39295233.95,-1049942.01,,,,2026-04-19 18:15:04.672422+08:00,
000035.SZ,2010,3,2010-10-25,2010-10-25,3735.37,,3735.37,0.00,,,,2026-04-19 18:15:03.065920+08:00,
000035.SZ,2010,4,2011-04-27,2011-04-27,-23727.05,,-23965.91,,,,,2026-04-19 18:15:04.672422+08:00,
000035.SZ,2010,1,2010-04-27,2010-04-27,8423.32,,8423.32,,,,,2026-04-19 18:15:00.091355+08:00,
000035.SZ,2010,2,2010-08-25,2010-08-25,8405.41,,8405.41,0.00,,,,2026-04-19 18:15:01.544309+08:00,
000036.SZ,2010,3,2010-10-27,2010-10-27,845997764.62,,139774688.97,-383934245.65,,-322288830.00,,2026-04-19 18:15:03.065920+08:00,
000036.SZ,2010,2,2010-08-24,2010-08-24,766219816.14,,305158423.03,-125323387.40,,-335738005.71,,2026-04-19 18:15:01.544309+08:00,
000036.SZ,2010,4,2011-04-27,2011-04-27,1050194151.02,,351489439.45,-343150721.64,,-355310353.02,,2026-04-19 18:15:04.672422+08:00,
000036.SZ,2010,1,2010-04-28,2010-04-28,404991568.20,,285639305.98,-150101028.30,,30748766.08,,2026-04-19 18:15:00.091355+08:00,
000037.SZ,2010,3,2010-10-22,2010-10-22,-91084963.25,,97969470.18,-66837470.92,,255895279.14,,2026-04-19 18:15:03.065920+08:00,
000037.SZ,2010,1,2010-04-24,2010-04-24,76633143.08,,113137048.32,-54973898.44,,91477803.68,,2026-04-19 18:15:00.091355+08:00,
000037.SZ,2010,4,2011-04-15,2011-04-15,25897944.97,,235024713.41,-165100769.06,,374701759.98,,2026-04-19 18:15:04.672422+08:00,
000037.SZ,2010,2,2010-08-17,2010-08-17,-67342242.23,,25908901.59,-88389273.07,,181643041.34,,2026-04-19 18:15:01.544309+08:00,
000038.SZ,2010,4,2011-04-27,2011-04-27,-70488383.29,,-121674414.16,-133537.00,,-51052493.87,,2026-04-19 18:15:04.672422+08:00,
000038.SZ,2010,2,2010-08-06,2010-08-06,-60578255.99,,-69398551.24,-99229.00,,-8721066.25,,2026-04-19 18:15:01.544309+08:00,
000038.SZ,2010,3,2010-10-30,2010-10-30,-80325777.73,,-136164791.78,-50141254.00,,-5697760.05,,2026-04-19 18:15:03.065920+08:00,
000038.SZ,2010,1,2010-04-24,2010-04-24,-73630170.31,,-77665652.86,-62490.10,,-3972992.45,,2026-04-19 18:15:00.091355+08:00,
000039.SZ,2010,4,2011-03-23,2011-03-23,1482901000.00,,-599110000.00,-2730302000.00,,477409000.00,,2026-04-19 18:15:04.672422+08:00,
000039.SZ,2010,3,2010-10-28,2010-10-28,-3862232000.00,,287578000.00,-1602840000.00,,5882506000.00,,2026-04-19 18:15:03.065920+08:00,
000039.SZ,2010,2,2010-08-24,2010-08-24,-2777738000.00,,-373580000.00,-1088541000.00,,3587435000.00,,2026-04-19 18:15:01.544309+08:00,
000039.SZ,2010,1,2010-04-27,2010-04-27,-1527619000.00,,-406025000.00,-610185000.00,,1743982000.00,,2026-04-19 18:15:00.091355+08:00,
000040.SZ,2010,3,2010-10-26,2010-10-26,557866800.33,,254963652.69,2741382.87,,-305644530.51,,2026-04-19 18:15:03.065920+08:00,
000040.SZ,2010,4,2011-03-19,2011-03-19,537258302.29,,418169927.67,109536013.29,,-228552010.57,,2026-04-19 18:15:04.672422+08:00,
000040.SZ,2010,2,2010-08-17,2010-08-17,551328083.99,,333213667.99,8335386.59,,-226449802.59,,2026-04-19 18:15:01.544309+08:00,
000040.SZ,2010,1,2010-04-27,2010-04-27,222394529.09,,217873070.54,-22051899.63,,17530441.08,,2026-04-19 18:15:00.091355+08:00,
000042.SZ,2010,2,2010-08-28,2010-08-28,63105712.54,,65673319.81,99772288.05,,-97158498.77,,2026-04-19 18:15:01.544309+08:00,
000042.SZ,2010,4,2011-04-13,2011-04-13,-184352616.11,,-53540352.83,315973219.96,,-184970400.44,,2026-04-19 18:15:04.672422+08:00,
000042.SZ,2010,1,2010-04-24,2010-04-24,-9391467.22,,-20264077.98,22797500.15,,-33665750.00,,2026-04-19 18:15:00.091355+08:00,
000042.SZ,2010,3,2010-10-22,2010-10-22,304594226.70,,415158096.40,311321054.00,,-200646752.52,,2026-04-19 18:15:03.065920+08:00,
000045.SZ,2010,1,2010-04-28,2010-04-28,-4470633.95,,-7360095.97,870768.17,,-3823111.86,,2026-04-19 18:15:00.091355+08:00,
000045.SZ,2010,2,2010-08-20,2010-08-20,2414949.85,,6894195.68,-50156141.88,,54423240.33,,2026-04-19 18:15:01.544309+08:00,
000045.SZ,2010,3,2010-10-29,2010-10-29,-18662526.80,,672154235.25,-83445416.60,,774233426.30,,2026-04-19 18:15:03.065920+08:00,
000045.SZ,2010,4,2011-04-15,2011-04-15,56893780.45,,316346279.85,-555743887.37,,816286472.18,,2026-04-19 18:15:04.672422+08:00,
000046.SZ,2010,3,2010-10-28,2010-10-28,-2598132776.19,,-2127948792.93,-279090635.07,,749282333.86,,2026-04-19 18:15:03.065920+08:00,
000046.SZ,2010,4,2011-04-16,2011-04-16,-2426106128.14,,-2374020941.28,-287587958.92,,339680105.79,,2026-04-19 18:15:04.672422+08:00,
000046.SZ,2010,2,2010-08-24,2010-08-24,-2042955541.77,,-1273583376.83,-276140917.30,,1045513082.24,,2026-04-19 18:15:01.544309+08:00,
000046.SZ,2010,1,2010-04-24,2010-04-24,-397664046.58,,530501896.04,-273609845.76,,1201775788.38,,2026-04-19 18:15:00.091355+08:00,
000047.SZ,2010,2,2010-08-26,2010-08-26,-183001.82,,1087.94,,,184089.76,,2026-04-19 18:15:01.544309+08:00,
000047.SZ,2010,1,2010-04-28,2010-04-28,-96500.99,,-1755.23,,,94745.76,,2026-04-19 18:15:00.091355+08:00,
000047.SZ,2010,3,2010-10-27,2010-10-27,-275087.12,,9880.84,,,284967.96,,2026-04-19 18:15:03.065920+08:00,
000047.SZ,2010,4,2011-04-12,2011-04-12,-366292.75,,-299.99,,,365992.76,,2026-04-19 18:15:04.672422+08:00,
000048.SZ,2010,3,2010-10-25,2010-10-25,9490012.08,,-52595153.93,-34070597.45,,-27963107.19,,2026-04-19 18:15:03.065920+08:00,
000048.SZ,2010,1,2010-04-28,2010-04-28,813618.58,,-23759908.53,-8151411.45,,-16418120.45,,2026-04-19 18:15:00.091355+08:00,
000048.SZ,2010,2,2010-08-24,2010-08-24,383272.58,,-35267644.77,-14889451.61,,-20736923.29,,2026-04-19 18:15:01.544309+08:00,
000048.SZ,2010,4,2011-04-26,2011-04-26,41973406.55,,-65327079.50,-82166887.09,,-25044279.23,,2026-04-19 18:15:04.672422+08:00,
000049.SZ,2010,4,2011-04-28,2011-04-28,77778849.65,,37180033.01,-77059.65,,-41353842.12,,2026-04-19 18:15:04.672422+08:00,
000049.SZ,2010,1,2010-04-22,2010-04-22,12380855.66,,-3524198.70,-13388544.28,,-2505741.49,,2026-04-19 18:15:00.091355+08:00,
000049.SZ,2010,3,2010-10-29,2010-10-29,-35088459.43,,-17001655.64,-36927738.06,,55459873.42,,2026-04-19 18:15:03.065920+08:00,
000049.SZ,2010,2,2010-08-12,2010-08-12,5621364.54,,-14293472.90,-26468090.34,,6885917.33,,2026-04-19 18:15:01.544309+08:00,
000050.SZ,2010,3,2010-10-22,2010-10-22,144210853.19,,-279157414.99,-1228464136.24,,805095868.06,,2026-04-19 18:15:03.065920+08:00,
000050.SZ,2010,4,2011-03-02,2011-03-02,355446353.00,,-407026656.00,-1379697059.00,,616243124.00,,2026-04-19 18:15:04.672422+08:00,
000050.SZ,2010,1,2010-04-27,2010-04-27,1057522.51,,-127373238.64,-657339772.30,,528909011.15,,2026-04-19 18:15:00.091355+08:00,
000050.SZ,2010,2,2010-08-14,2010-08-14,138627524.67,,256345370.25,-849316616.09,,967034461.67,,2026-04-19 18:15:01.544309+08:00,
000055.SZ,2010,4,2011-03-04,2011-03-04,-31187262.97,,258055164.32,-54097475.09,,343430962.19,,2026-04-19 18:15:04.672422+08:00,
000055.SZ,2010,1,2010-04-24,2010-04-24,-49496550.76,,-42456030.34,1466788.40,,5576742.65,,2026-04-19 18:15:00.091355+08:00,
000055.SZ,2010,2,2010-08-19,2010-08-19,-39527323.06,,288025892.87,-10950803.16,,338516235.34,,2026-04-19 18:15:01.544309+08:00,
000055.SZ,2010,3,2010-10-23,2010-10-23,-47509068.59,,271667585.42,-30164187.51,,349360988.05,,2026-04-19 18:15:03.065920+08:00,
000056.SZ,2010,4,2011-04-26,2011-04-26,-602771216.57,,134682921.78,15192417.47,,722261720.88,,2026-04-19 18:15:04.672422+08:00,
