ts_code,report_year,report_type,ann_date,f_ann_date,n_cashflow_act,cash_recp_sg_and_rs,n_incr_cash_cash_equ,n_cashflow_inv_act,cash_recp_disp_withdrw_invest,n_cash_flows_fnc_act,cash_recp_cap_contrib,created_at,updated_at
000004.SZ,2013,3,2013-10-26,2013-10-26,-27091000.33,,2782181.76,848182.09,,29025000.00,,2026-04-19 18:15:21.577006+08:00,
000005.SZ,2013,4,2014-04-26,2014-04-26,-111718142.35,,-2655288.12,112943088.21,,-3446874.03,,2026-04-19 18:15:23.184510+08:00,
000005.SZ,2013,1,2013-04-24,2013-04-24,-120132360.75,,1589702.50,122719563.25,,-997500.00,,2026-04-19 18:15:18.665267+08:00,
000005.SZ,2013,3,2013-10-30,2013-10-30,-87244894.97,,-4047445.62,115830088.23,,-32632638.88,,2026-04-19 18:15:21.577006+08:00,
000005.SZ,2013,2,2013-08-28,2013-08-28,-117920486.46,,-3087898.23,115830088.23,,-997500.00,,2026-04-19 18:15:20.188052+08:00,
000006.SZ,2013,3,2013-10-25,2013-10-25,-892338094.32,,68988851.04,42800546.56,,918613236.88,,2026-04-19 18:15:21.577006+08:00,
000006.SZ,2013,1,2013-04-25,2013-04-25,177001644.28,,504030639.59,-3402.00,,327048239.28,,2026-04-19 18:15:18.665267+08:00,
000006.SZ,2013,2,2013-08-15,2013-08-15,114947938.96,,984030139.53,7865590.56,,861285469.19,,2026-04-19 18:15:20.188052+08:00,
000006.SZ,2013,4,2014-03-15,2014-03-15,-890291911.02,,175015801.63,-441757599.64,,1507184021.43,,2026-04-19 18:15:23.184510+08:00,
000007.SZ,2013,4,2014-04-26,2014-04-26,192861000.91,,12196941.19,76719822.26,,-257392033.19,,2026-04-19 18:15:23.184510+08:00,
000007.SZ,2013,2,2013-08-29,2013-08-29,66606805.77,,-22681952.34,-76175932.87,,-13105530.60,,2026-04-19 18:15:20.188052+08:00,
000007.SZ,2013,1,2013-04-26,2013-04-26,4267223.02,,-3704493.35,-5130.00,,-7966586.37,,2026-04-19 18:15:18.665267+08:00,
000007.SZ,2013,3,2013-10-24,2013-10-24,-309533.42,,-106685131.29,3712486.77,,-110086996.13,,2026-04-19 18:15:21.577006+08:00,
000008.SZ,2013,2,2013-08-15,2013-08-15,24327626.66,,43548958.77,19372705.75,,-151800.82,,2026-04-19 18:15:20.188052+08:00,
000008.SZ,2013,3,2013-10-26,2013-10-26,42773429.46,,14340881.94,-28249692.65,,-181800.82,,2026-04-19 18:15:21.577006+08:00,
000008.SZ,2013,4,2014-03-29,2014-03-29,66779806.41,,38220680.96,-28374842.65,,-181800.82,,2026-04-19 18:15:23.184510+08:00,
000008.SZ,2013,1,2013-04-27,2013-04-27,6584936.29,,26408224.12,19823745.59,,,,2026-04-19 18:15:18.665267+08:00,
000009.SZ,2013,1,2013-04-27,2013-04-27,-79363753.45,,-116747542.01,-69457315.17,,33502225.30,,2026-04-19 18:15:18.665267+08:00,
000009.SZ,2013,4,2014-04-26,2014-04-26,80419461.43,,-371398882.77,-61674507.05,,-381168179.43,,2026-04-19 18:15:23.184510+08:00,
000009.SZ,2013,2,2013-08-28,2013-08-28,-106338732.49,,-256450739.14,-284429190.43,,136903205.99,,2026-04-19 18:15:20.188052+08:00,
000009.SZ,2013,3,2013-10-29,2013-10-29,-378017827.09,,275731966.14,138169944.75,,517265153.40,,2026-04-19 18:15:21.577006+08:00,
000010.SZ,2013,3,2013-10-24,2013-10-24,444314.49,,447729528.62,3214248.45,,444070965.68,,2026-04-19 18:15:21.577006+08:00,
000010.SZ,2013,2,2013-08-28,2013-08-28,-3359361.26,,450036314.01,5528604.17,,447867071.10,,2026-04-19 18:15:20.188052+08:00,
000010.SZ,2013,1,2013-04-25,2013-04-25,-2898975.13,,-5124153.19,-43202.27,,-2181975.79,,2026-04-19 18:15:18.665267+08:00,
000010.SZ,2013,4,2014-04-25,2014-04-25,4239215.22,,433401480.45,353766.86,,428808498.37,,2026-04-19 18:15:23.184510+08:00,
000011.SZ,2013,4,2014-04-01,2014-04-01,110424330.10,,179447502.83,5962182.58,,63862456.02,,2026-04-19 18:15:23.184510+08:00,
000011.SZ,2013,2,2013-08-10,2013-08-10,126636956.08,,106248674.18,-4842566.40,,-15461456.53,,2026-04-19 18:15:20.188052+08:00,
000011.SZ,2013,1,2013-04-27,2013-04-27,94342037.44,,-146970342.83,-1242000.30,,-240051203.65,,2026-04-19 18:15:18.665267+08:00,
000011.SZ,2013,3,2013-10-29,2013-10-29,76924547.09,,44916585.32,-7171335.43,,-24730866.65,,2026-04-19 18:15:21.577006+08:00,
000012.SZ,2013,4,2014-03-25,2014-03-25,1698867535.00,,-171285668.00,-1052078756.00,,-817587745.00,,2026-04-19 18:15:23.184510+08:00,
000012.SZ,2013,3,2013-10-22,2013-10-22,1097503560.00,,212476262.00,-694687791.00,,-187562063.00,,2026-04-19 18:15:21.577006+08:00,
000012.SZ,2013,1,2013-04-25,2013-04-25,289618073.00,,179219284.00,-472887399.00,,362831534.00,,2026-04-19 18:15:18.665267+08:00,
000012.SZ,2013,2,2013-08-06,2013-08-06,707258712.00,,-74605106.00,-903620816.00,,124518002.00,,2026-04-19 18:15:20.188052+08:00,
000014.SZ,2013,2,2013-08-22,2013-08-22,-9403000.09,,22490687.47,-2289696.50,,34185449.27,,2026-04-19 18:15:20.188052+08:00,
000014.SZ,2013,4,2014-03-31,2014-03-31,74199488.43,,-67753432.87,-3662001.41,,-138287193.09,,2026-04-19 18:15:23.184510+08:00,
000014.SZ,2013,1,2013-04-22,2013-04-22,-35628430.62,,159330818.88,-174760.00,,195134009.50,,2026-04-19 18:15:18.665267+08:00,
000014.SZ,2013,3,2013-10-29,2013-10-29,79177503.27,,-45850276.58,-3411601.41,,-121614113.23,,2026-04-19 18:15:21.577006+08:00,
000016.SZ,2013,2,2013-08-31,2013-08-31,2271690220.43,,945263306.86,-68371493.46,,-1272989661.59,,2026-04-19 18:15:20.188052+08:00,
000016.SZ,2013,4,2014-04-04,2014-04-04,2283254200.89,,947446251.84,-224055403.42,,-1136547901.85,,2026-04-19 18:15:23.184510+08:00,
000016.SZ,2013,3,2013-10-30,2013-10-30,1835529172.30,,849559908.10,-152811582.54,,-851662149.64,,2026-04-19 18:15:21.577006+08:00,
000016.SZ,2013,1,2013-04-27,2013-04-27,457336811.79,,439661082.24,-59560833.03,,38045463.16,,2026-04-19 18:15:18.665267+08:00,
000017.SZ,2013,1,2013-04-27,2013-04-27,-18019890.64,,-18024319.70,-4429.06,,,,2026-04-19 18:15:18.665267+08:00,
000017.SZ,2013,4,2014-04-28,2014-05-10,-28210167.86,,-25561189.27,1653719212.90,,-1651070234.31,,2026-04-19 18:15:23.184510+08:00,
000017.SZ,2013,2,2013-08-24,2013-08-24,-20556480.08,,-20528909.14,27570.94,,,,2026-04-19 18:15:20.188052+08:00,
000017.SZ,2013,3,2013-10-29,2013-10-29,-12259564.26,,-10395993.32,1863570.94,,,,2026-04-19 18:15:21.577006+08:00,
000018.SZ,2013,3,2013-10-25,2013-10-25,2787681.00,,-2763634.00,4992909.00,,-10000000.00,,2026-04-19 18:15:21.577006+08:00,
000018.SZ,2013,1,2013-04-23,2013-04-23,987246.00,,-9107785.00,5539.00,,-10000000.00,,2026-04-19 18:15:18.665267+08:00,
000018.SZ,2013,4,2014-02-28,2014-02-28,1708608.00,,11275648.00,20713124.00,,-10124439.00,,2026-04-19 18:15:23.184510+08:00,
000018.SZ,2013,2,2013-08-22,2013-08-22,1949440.00,,-3458795.00,5024937.00,,-10000000.00,,2026-04-19 18:15:20.188052+08:00,
000019.SZ,2013,1,2013-04-24,2013-04-24,-9205998.15,,52402115.69,-27996633.84,,89853250.00,,2026-04-19 18:15:18.665267+08:00,
000019.SZ,2013,3,2013-10-24,2013-10-24,-23082525.90,,-126389156.33,-48858508.17,,-52420234.58,,2026-04-19 18:15:21.577006+08:00,
000019.SZ,2013,2,2013-08-21,2013-08-21,-11847579.84,,-63310425.87,-128480521.51,,78374250.01,,2026-04-19 18:15:20.188052+08:00,
000019.SZ,2013,4,2014-03-18,2014-03-18,-11917839.62,,-115193082.42,-53690840.69,,-47077559.33,,2026-04-19 18:15:23.184510+08:00,
000020.SZ,2013,4,2014-04-22,2014-04-22,-69353440.38,,-49544183.56,-9991667.85,,31555417.93,,2026-04-19 18:15:23.184510+08:00,
000020.SZ,2013,2,2013-08-27,2013-08-27,-28557957.20,,7635602.30,-1476896.06,,40161342.42,,2026-04-19 18:15:20.188052+08:00,
000020.SZ,2013,3,2013-10-28,2013-10-28,-39975763.31,,-38875897.35,-2646452.59,,7363127.54,,2026-04-19 18:15:21.577006+08:00,
000020.SZ,2013,1,2013-04-24,2013-04-24,-71011893.48,,-38527302.14,-1736681.20,,35199385.75,,2026-04-19 18:15:18.665267+08:00,
000021.SZ,2013,2,2013-08-30,2013-08-30,296268472.39,,193870887.65,-175744167.65,,81550514.19,,2026-04-19 18:15:20.188052+08:00,
000021.SZ,2013,1,2013-04-27,2013-04-27,55118044.28,,-414818043.94,-97242324.26,,-356109162.69,,2026-04-19 18:15:18.665267+08:00,
000021.SZ,2013,4,2014-03-31,2014-03-31,448850592.16,,383697568.73,-271762494.56,,233929020.93,,2026-04-19 18:15:23.184510+08:00,
000021.SZ,2013,3,2013-10-31,2013-10-31,385484764.06,,453453692.79,-270156276.99,,366637116.52,,2026-04-19 18:15:21.577006+08:00,
000023.SZ,2013,2,2013-08-28,2013-08-28,26369474.25,,-125150084.47,-49698574.46,,-101820984.26,,2026-04-19 18:15:20.188052+08:00,
000023.SZ,2013,4,2014-04-28,2014-04-28,29297887.44,,-103015779.04,14797357.45,,-147111023.93,,2026-04-19 18:15:23.184510+08:00,
000023.SZ,2013,3,2013-10-30,2013-10-30,14418692.93,,-135967820.36,-43480659.88,,-106905853.41,,2026-04-19 18:15:21.577006+08:00,
000023.SZ,2013,1,2013-04-25,2013-04-25,39235552.63,,-112556218.85,-55897621.38,,-95894150.10,,2026-04-19 18:15:18.665267+08:00,
000024.SZ,2013,1,2013-04-19,2013-04-19,790021934.12,,5808393653.64,-43607304.30,,5063585375.10,,2026-04-19 18:15:18.665267+08:00,
000024.SZ,2013,3,2013-10-24,2013-10-24,793743280.63,,3827316306.94,-435363319.47,,3496075801.65,,2026-04-19 18:15:21.577006+08:00,
000024.SZ,2013,4,2014-03-18,2014-03-18,495923554.51,,6017174403.80,-747151696.35,,6234029666.83,,2026-04-19 18:15:23.184510+08:00,
000024.SZ,2013,2,2013-08-22,2013-08-22,-1275505230.57,,5163272472.81,-300791558.31,,6757438976.89,,2026-04-19 18:15:20.188052+08:00,
000025.SZ,2013,2,2013-08-26,2013-08-26,36298462.37,,25093081.11,12944409.13,,-24147599.58,,2026-04-19 18:15:20.188052+08:00,
000025.SZ,2013,1,2013-04-24,2013-04-24,-4583172.09,,-14696556.35,-3651291.24,,-6462093.02,,2026-04-19 18:15:18.665267+08:00,
000025.SZ,2013,4,2014-04-01,2014-04-01,-2629634.80,,8020916.71,-3171696.95,,13826240.38,,2026-04-19 18:15:23.184510+08:00,
000025.SZ,2013,3,2013-10-30,2013-10-30,28206996.62,,20726313.83,4932669.04,,-12411116.22,,2026-04-19 18:15:21.577006+08:00,
000026.SZ,2013,1,2013-04-26,2013-04-26,52376507.66,,84555414.83,-18076384.90,,50255928.23,,2026-04-19 18:15:18.665267+08:00,
000026.SZ,2013,3,2013-10-24,2013-10-24,140162346.92,,13461056.90,-81467682.69,,-44593437.72,,2026-04-19 18:15:21.577006+08:00,
000026.SZ,2013,4,2014-03-01,2014-03-01,79047490.92,,-32757883.97,-118283033.43,,7030524.33,,2026-04-19 18:15:23.184510+08:00,
000026.SZ,2013,2,2013-08-21,2013-08-21,133994800.57,,-44930869.69,-57808318.28,,-120444793.36,,2026-04-19 18:15:20.188052+08:00,
000027.SZ,2013,4,2014-03-28,2014-03-28,2294482046.83,,-891619849.50,-2172635918.80,,-1000957085.17,,2026-04-19 18:15:23.184510+08:00,
000027.SZ,2013,1,2013-04-27,2013-04-27,192627829.87,,-78594195.10,-245310627.09,,-26131240.92,,2026-04-19 18:15:18.665267+08:00,
000027.SZ,2013,3,2013-10-25,2013-10-25,1800572263.32,,-560895084.33,-1484968337.77,,-881532845.70,,2026-04-19 18:15:21.577006+08:00,
000027.SZ,2013,2,2013-08-15,2013-08-15,1051675662.55,,-755666951.28,-674719733.06,,-1132917149.15,,2026-04-19 18:15:20.188052+08:00,
000028.SZ,2013,2,2013-08-20,2013-08-20,238276873.08,,-38436801.92,-31163438.89,,-245550234.63,,2026-04-19 18:15:20.188052+08:00,
000028.SZ,2013,1,2013-04-25,2013-04-25,109790134.68,,13675680.22,-16935102.75,,-79179351.43,,2026-04-19 18:15:18.665267+08:00,
000028.SZ,2013,3,2013-10-24,2013-10-24,244812738.44,,-63810978.94,-42313046.74,,-266304098.38,,2026-04-19 18:15:21.577006+08:00,
000028.SZ,2013,4,2014-03-22,2014-03-22,465028099.83,,177200310.92,-131241842.13,,-156566167.75,,2026-04-19 18:15:23.184510+08:00,
000029.SZ,2013,1,2013-04-24,2013-04-24,270776251.76,,130564097.02,-665014.76,,-139519254.53,,2026-04-19 18:15:18.665267+08:00,
000029.SZ,2013,4,2014-03-29,2014-03-29,194953683.40,,55570669.67,1625041.55,,-140761985.36,,2026-04-19 18:15:23.184510+08:00,
000029.SZ,2013,3,2013-10-23,2013-10-23,-12312244.25,,-118616676.33,4656321.37,,-110648977.30,,2026-04-19 18:15:21.577006+08:00,
000029.SZ,2013,2,2013-08-21,2013-08-21,349447741.01,,129467480.64,3751823.13,,-223496227.17,,2026-04-19 18:15:20.188052+08:00,
000030.SZ,2013,2,2013-08-13,2013-08-13,-144610812.96,,-223070268.81,33772932.47,,-111082402.10,,2026-04-19 18:15:20.188052+08:00,
000030.SZ,2013,4,2014-04-30,2014-04-30,-74906133.27,,-268308143.07,-18837414.42,,-172628543.77,,2026-04-19 18:15:23.184510+08:00,
000030.SZ,2013,1,2013-04-19,2013-04-19,-106231200.68,,-174125996.10,-16203173.67,,-51285915.45,,2026-04-19 18:15:18.665267+08:00,
000030.SZ,2013,3,2013-10-23,2013-10-23,-232157487.79,,-290945469.25,41474879.29,,-98730875.76,,2026-04-19 18:15:21.577006+08:00,
000031.SZ,2013,2,2013-08-29,2013-08-29,1400749301.16,,855119920.96,234423437.56,,-779880148.22,,2026-04-19 18:15:20.188052+08:00,
000031.SZ,2013,1,2013-04-25,2013-04-25,1112495445.22,,1264996065.58,157574523.93,,-5073903.57,,2026-04-19 18:15:18.665267+08:00,
000031.SZ,2013,4,2014-04-12,2014-04-12,-3281900009.57,,8758764.70,314942542.36,,2975736732.15,,2026-04-19 18:15:23.184510+08:00,
000031.SZ,2013,3,2013-10-29,2013-10-29,-680873843.17,,140270161.42,196692030.57,,624624643.56,,2026-04-19 18:15:21.577006+08:00,
000032.SZ,2013,4,2014-04-29,2014-04-29,-54597517.99,,-108055312.14,-1325547.73,,-46500644.26,,2026-04-19 18:15:23.184510+08:00,
000032.SZ,2013,2,2013-08-26,2013-08-26,4364199.35,,-1815962.51,1381856.50,,-3645493.33,,2026-04-19 18:15:20.188052+08:00,
000032.SZ,2013,3,2013-10-29,2013-10-29,-35939991.28,,-82682494.17,1008478.80,,-43131184.26,,2026-04-19 18:15:21.577006+08:00,
000032.SZ,2013,1,2013-04-27,2013-04-27,8742515.47,,3117716.65,-518750.62,,-3319200.00,,2026-04-19 18:15:18.665267+08:00,
000033.SZ,2013,3,2013-10-24,2013-10-24,3325142.69,,89659089.62,-36292480.90,,122626427.83,,2026-04-19 18:15:21.577006+08:00,
000033.SZ,2013,4,2014-04-30,2014-04-30,42822709.57,,58942078.45,-52860204.06,,68982183.21,,2026-04-19 18:15:23.184510+08:00,
000033.SZ,2013,2,2013-07-26,2013-07-26,2653366.31,,57812732.64,-28521340.00,,83680706.33,,2026-04-19 18:15:20.188052+08:00,
000033.SZ,2013,1,2013-04-25,2013-04-25,1924006.82,,-5653354.01,-123840.00,,-7453520.83,,2026-04-19 18:15:18.665267+08:00,
000034.SZ,2013,2,2013-08-08,2013-08-08,379640.59,,-6966388.38,-5822895.50,,-1523133.47,,2026-04-19 18:15:20.188052+08:00,
000034.SZ,2013,4,2014-03-12,2014-03-12,7254417.80,,28022808.59,24331112.26,,-3562721.47,,2026-04-19 18:15:23.184510+08:00,
000034.SZ,2013,1,2013-04-20,2013-04-20,-8417214.86,,-11427823.27,-2534447.50,,-476160.91,,2026-04-19 18:15:18.665267+08:00,
000034.SZ,2013,3,2013-10-23,2013-10-23,8846607.56,,4652339.26,-1641620.45,,-2552647.85,,2026-04-19 18:15:21.577006+08:00,
000035.SZ,2013,2,2013-08-26,2013-08-26,-93523736.08,,-325494.18,93198241.90,,,,2026-04-19 18:15:20.188052+08:00,
000035.SZ,2013,1,2013-04-27,2013-04-27,-57430.41,,-57430.41,,,,,2026-04-19 18:15:18.665267+08:00,
000035.SZ,2013,4,2014-03-12,2014-03-12,-106677214.39,,9456699.56,106133985.46,,10000000.00,,2026-04-19 18:15:23.184510+08:00,
000035.SZ,2013,3,2013-10-22,2013-10-22,-106089134.27,,46798.33,106136085.46,,,,2026-04-19 18:15:21.577006+08:00,
000036.SZ,2013,3,2013-10-28,2013-10-28,-143727436.61,,-579372365.14,-468879227.71,,33238149.46,,2026-04-19 18:15:21.577006+08:00,
000036.SZ,2013,4,2014-04-22,2014-04-22,-265751989.11,,5713516.81,328130833.80,,-56659274.41,,2026-04-19 18:15:23.184510+08:00,
000036.SZ,2013,1,2013-04-27,2013-04-27,-50508755.21,,-138281671.82,-76141613.08,,-11630593.21,,2026-04-19 18:15:18.665267+08:00,
000036.SZ,2013,2,2013-08-29,2013-08-29,-118105734.85,,-251170594.66,-179151380.10,,46090370.57,,2026-04-19 18:15:20.188052+08:00,
000037.SZ,2013,1,2013-04-24,2013-04-24,312733181.47,,241988156.23,-9651826.96,,-61056370.38,,2026-04-19 18:15:18.665267+08:00,
000037.SZ,2013,4,2014-04-25,2014-04-25,482279180.11,,11202708.11,14136129.27,,-485208195.83,,2026-04-19 18:15:23.184510+08:00,
000037.SZ,2013,2,2013-08-13,2013-08-13,505430314.24,,91004926.21,-16214944.45,,-398063841.88,,2026-04-19 18:15:20.188052+08:00,
000037.SZ,2013,3,2013-10-25,2013-10-25,559028964.17,,250726811.37,-18074182.98,,-290052191.39,,2026-04-19 18:15:21.577006+08:00,
000038.SZ,2013,1,2013-04-26,2013-04-26,-2028758.72,,-2569583.34,,,-540824.62,,2026-04-19 18:15:18.665267+08:00,
000038.SZ,2013,4,2014-04-25,2014-04-25,44954268.43,,2987634.94,-5761354.03,,-36205279.46,,2026-04-19 18:15:23.184510+08:00,
000038.SZ,2013,2,2013-08-10,2013-08-10,34556680.26,,-7616394.74,-5776375.00,,-36396700.00,,2026-04-19 18:15:20.188052+08:00,
000038.SZ,2013,3,2013-10-19,2013-10-19,42589720.91,,416645.91,-5776375.00,,-36396700.00,,2026-04-19 18:15:21.577006+08:00,
000039.SZ,2013,2,2013-08-28,2013-08-28,-3021559000.00,,-1164186000.00,-892669000.00,,2924851000.00,,2026-04-19 18:15:20.188052+08:00,
000039.SZ,2013,1,2013-04-27,2013-04-27,-2186927000.00,,122769000.00,-598045000.00,,2969976000.00,,2026-04-19 18:15:18.665267+08:00,
000039.SZ,2013,3,2013-10-30,2013-10-30,-3142389000.00,,-1066107000.00,-1790267000.00,,4023640000.00,,2026-04-19 18:15:21.577006+08:00,
000039.SZ,2013,4,2014-03-26,2014-03-26,2749926000.00,,-216016000.00,-6504459000.00,,3632937000.00,,2026-04-19 18:15:23.184510+08:00,
000040.SZ,2013,4,2014-03-29,2014-03-29,-471653896.89,,124620343.41,12571393.21,,583705157.25,,2026-04-19 18:15:23.184510+08:00,
000040.SZ,2013,1,2013-04-27,2013-04-27,-164966653.10,,-80673767.08,-1323276.43,,85616162.45,,2026-04-19 18:15:18.665267+08:00,
000040.SZ,2013,3,2013-10-26,2013-10-26,-347659889.19,,213827794.82,10768738.04,,550718945.97,,2026-04-19 18:15:21.577006+08:00,
000040.SZ,2013,2,2013-08-23,2013-08-23,-244233797.59,,23622066.83,-3310402.82,,271166267.24,,2026-04-19 18:15:20.188052+08:00,
000042.SZ,2013,4,2014-03-28,2014-03-28,165754440.62,,353220133.51,207171639.57,,-19551458.27,,2026-04-19 18:15:23.184510+08:00,
000042.SZ,2013,3,2013-10-22,2013-10-22,241304678.60,,497855376.00,215605329.80,,41057531.52,,2026-04-19 18:15:21.577006+08:00,
000042.SZ,2013,1,2013-04-20,2013-04-20,13730766.74,,626592083.76,197982913.10,,414895742.39,,2026-04-19 18:15:18.665267+08:00,
000042.SZ,2013,2,2013-08-03,2013-08-03,172834177.57,,484115979.51,211576759.04,,99801459.73,,2026-04-19 18:15:20.188052+08:00,
000045.SZ,2013,3,2013-10-25,2013-10-25,-121003527.06,,467778051.09,-345816429.17,,935246094.09,,2026-04-19 18:15:21.577006+08:00,
000045.SZ,2013,2,2013-08-24,2013-08-24,-57514854.53,,512091863.52,-354699383.79,,924435962.69,,2026-04-19 18:15:20.188052+08:00,
000045.SZ,2013,1,2013-04-27,2013-04-27,-33554913.31,,899876906.94,-54835887.16,,988330731.41,,2026-04-19 18:15:18.665267+08:00,
000045.SZ,2013,4,2014-03-29,2014-03-29,-186726206.07,,716724197.25,-25761481.51,,929754452.50,,2026-04-19 18:15:23.184510+08:00,
000046.SZ,2013,3,2013-10-26,2013-10-26,-2462091576.49,,3850646219.79,-559169176.74,,6871917732.19,,2026-04-19 18:15:21.577006+08:00,
000046.SZ,2013,4,2014-03-28,2014-03-28,-2825900342.96,,738853448.25,-686919995.43,,4253992214.15,,2026-04-19 18:15:23.184510+08:00,
000046.SZ,2013,1,2013-04-27,2013-04-27,-1536748475.73,,3227315990.01,-3750616.36,,4767815083.01,,2026-04-19 18:15:18.665267+08:00,
000046.SZ,2013,2,2013-08-24,2013-08-24,-1827396814.84,,2338041842.15,-554703528.23,,4720153449.65,,2026-04-19 18:15:20.188052+08:00,
000047.SZ,2013,4,2014-04-24,2014-04-24,-412226.42,,25818.02,,,438044.44,,2026-04-19 18:15:23.184510+08:00,
000047.SZ,2013,3,2013-10-29,2013-10-29,-348110.65,,7282.13,,,355392.78,,2026-04-19 18:15:21.577006+08:00,
000047.SZ,2013,1,2013-04-23,2013-04-23,-151569.36,,6076.60,,,157645.96,,2026-04-19 18:15:18.665267+08:00,
000047.SZ,2013,2,2013-08-29,2013-08-29,-257792.63,,-2025.71,,,255766.92,,2026-04-19 18:15:20.188052+08:00,
000048.SZ,2013,1,2013-04-26,2013-04-26,-44435683.51,,-130096484.79,-113089104.03,,27441502.92,,2026-04-19 18:15:18.665267+08:00,
000048.SZ,2013,3,2013-10-29,2013-10-29,-80641164.06,,-98511139.28,-77015354.71,,59218173.28,,2026-04-19 18:15:21.577006+08:00,
000048.SZ,2013,2,2013-08-29,2013-08-29,-69643551.44,,-112159419.09,-90740673.25,,48286021.79,,2026-04-19 18:15:20.188052+08:00,
000048.SZ,2013,4,2014-04-29,2014-04-29,-76003714.41,,-116641931.58,-71668041.72,,31146199.50,,2026-04-19 18:15:23.184510+08:00,
000049.SZ,2013,3,2013-10-22,2013-10-22,136826258.95,,4942264.26,-159186845.96,,31634754.34,,2026-04-19 18:15:21.577006+08:00,
000049.SZ,2013,4,2014-02-25,2014-02-25,55093593.35,,33786551.55,-90751321.61,,81203544.63,,2026-04-19 18:15:23.184510+08:00,
000049.SZ,2013,2,2013-08-06,2013-08-06,331574708.49,,95711547.52,-101994752.40,,-131166156.29,,2026-04-19 18:15:20.188052+08:00,
000049.SZ,2013,1,2013-04-23,2013-04-23,424737218.63,,236117573.10,-93478532.66,,-94794713.51,,2026-04-19 18:15:18.665267+08:00,
000050.SZ,2013,2,2013-08-24,2013-08-24,414361128.00,,-36547754.00,-109418728.00,,-336705664.00,,2026-04-19 18:15:20.188052+08:00,
000050.SZ,2013,1,2013-04-25,2013-04-25,109174194.39,,3990407.85,-61611040.37,,-41870691.74,,2026-04-19 18:15:18.665267+08:00,
000050.SZ,2013,3,2013-10-28,2013-10-28,423714938.00,,-83977089.00,-137808227.00,,-361782231.00,,2026-04-19 18:15:21.577006+08:00,
000050.SZ,2013,4,2014-03-05,2014-03-05,1421687316.00,,495553344.00,-248355085.00,,-674218306.00,,2026-04-19 18:15:23.184510+08:00,
000055.SZ,2013,4,2014-03-11,2014-03-11,156544620.31,,45069882.52,-51655827.26,,-59354192.64,,2026-04-19 18:15:23.184510+08:00,
000055.SZ,2013,3,2013-10-23,2013-10-23,19467237.44,,-64291293.31,-42655223.39,,-41103300.30,,2026-04-19 18:15:21.577006+08:00,
000055.SZ,2013,1,2013-04-20,2013-04-20,-41819154.03,,-60345769.78,-15633266.86,,-2893348.89,,2026-04-19 18:15:18.665267+08:00,
000055.SZ,2013,2,2013-07-30,2013-07-30,1089862.59,,7456427.28,-55371598.84,,61738199.71,,2026-04-19 18:15:20.188052+08:00,
000056.SZ,2013,1,2013-04-19,2013-04-19,-54479886.26,,-1822069.11,,,52657817.25,,2026-04-19 18:15:18.665267+08:00,
000056.SZ,2013,2,2013-08-22,2013-08-22,-201466027.05,,-1069937.44,,,200396095.50,,2026-04-19 18:15:20.188052+08:00,
000056.SZ,2013,4,2014-03-15,2014-03-15,-403263195.08,,320516.69,-519062.00,,404106364.90,,2026-04-19 18:15:23.184510+08:00,
