ts_code,report_year,report_type,ann_date,f_ann_date,comp_type,total_revenue,revenue,total_cogs,oper_cost,sell_exp,admin_exp,fin_exp,operate_profit,total_profit,income_tax,n_income,n_income_attr_p,basic_eps,created_at,updated_at
000004.SZ,2016,1,2016-04-30,2016-04-30,1,13480946.58,13480946.58,16188868.65,10407534.77,2057459.73,3117390.01,-31045.03,-2771850.02,-2853904.78,,-2853904.78,-2392487.15,-0.0285,2026-04-19 18:11:31.081735+08:00,2026-05-05 19:43:58.936867+08:00
000004.SZ,2016,4,2017-04-11,2017-04-11,1,287670026.58,287670026.58,262561568.11,188072713.09,12021276.86,27328271.66,2606891.05,51576371.77,46185673.06,6469356.84,39716316.22,39299310.06,0.4680,2026-04-19 18:11:36.793691+08:00,2026-05-05 19:43:58.936867+08:00
000004.SZ,2016,2,2016-08-31,2016-08-31,1,102150497.70,102150497.70,97848545.73,73722303.90,4280395.93,9261842.57,2790110.82,4174096.07,4396936.98,1404492.48,2992444.50,2985718.12,0.0356,2026-04-19 18:11:32.958735+08:00,2026-05-05 19:43:58.936867+08:00
000004.SZ,2016,3,2016-10-29,2016-10-29,1,217567647.19,217567647.19,190368969.38,151215210.21,10313336.37,14731393.00,2966664.42,27006893.96,27428249.31,6934111.98,20494137.33,14698532.21,0.1750,2026-04-19 18:11:34.903553+08:00,2026-05-05 19:43:58.936867+08:00
000005.SZ,2016,1,2016-04-27,2016-04-27,1,43421543.62,43421543.62,50483937.91,21822309.43,4649399.04,20235382.03,2132883.80,-7062394.29,-6420800.80,,-6420800.80,-6804122.51,-0.0064,2026-04-19 18:11:31.081735+08:00,
000005.SZ,2016,4,2017-04-27,2017-04-27,1,481863433.31,481863433.31,481319794.26,336523034.60,14435164.26,92569956.94,22065242.10,129010582.49,126764589.37,9802169.50,116962419.87,108657351.50,0.1026,2026-04-19 18:11:36.793691+08:00,
000005.SZ,2016,3,2016-10-31,2016-10-31,1,350496893.11,350496893.11,338549283.22,249050623.43,10019292.61,54965711.36,14876906.61,149747109.45,150788655.48,8904275.65,141884379.83,133769378.05,0.1260,2026-04-19 18:11:34.903553+08:00,
000005.SZ,2016,2,2016-08-25,2016-08-25,1,189952624.19,189952624.19,192447231.50,130681922.24,6046854.33,41934585.09,4248270.55,135304892.25,136346438.28,4982983.91,131363454.37,126977992.28,0.1200,2026-04-19 18:11:32.958735+08:00,
000006.SZ,2016,3,2016-10-31,2016-10-31,1,1145705667.59,1145705667.59,971989547.03,672064512.63,38901442.71,42032141.70,121308198.05,161896222.63,163757248.86,43984549.09,119772699.77,114482862.92,0.0848,2026-04-19 18:11:34.903553+08:00,2026-05-05 19:43:59.601658+08:00
000006.SZ,2016,4,2017-03-30,2017-03-30,1,3358826445.85,3358826445.85,2910668324.68,2380532052.71,70816700.94,68807168.84,152816927.68,910717401.09,924397480.39,120520954.88,803876525.51,778580909.98,0.5767,2026-04-19 18:11:36.793691+08:00,2026-05-05 19:43:59.601658+08:00
000006.SZ,2016,2,2016-08-19,2016-08-19,1,868689205.80,868689205.80,717889626.69,498818330.27,21660578.00,26943229.55,89375120.05,140948210.43,142724669.17,36695009.73,106029659.44,102085228.83,0.0756,2026-04-19 18:11:32.958735+08:00,2026-05-05 19:43:59.601658+08:00
000006.SZ,2016,1,2016-04-23,2016-04-23,1,382487016.97,382487016.97,319299940.27,212991524.56,6916259.08,12068983.02,54595390.44,58370449.31,58499896.31,8569509.83,49930386.48,48808316.64,0.0362,2026-04-19 18:11:31.081735+08:00,2026-05-05 19:43:59.601658+08:00
000007.SZ,2016,3,2016-10-29,2016-12-01,1,28220936.93,28220936.93,45401635.82,8427465.24,,36565523.19,-2048510.74,32949662.34,32553956.04,6444374.84,26109581.20,17387780.18,0.0753,2026-04-19 18:11:34.903553+08:00,2026-05-05 19:44:00.030982+08:00
000007.SZ,2016,4,2017-04-19,2017-04-19,1,38860398.61,38860398.61,70072948.74,13138109.17,,49434568.40,1427450.46,91154708.91,90207368.99,8639407.89,81567961.10,78019021.13,0.3378,2026-04-19 18:11:36.793691+08:00,2026-05-05 19:44:00.030982+08:00
000007.SZ,2016,1,2016-04-30,2016-04-30,1,8242021.85,8242021.85,14300551.92,2464199.93,,10700044.69,477061.25,19483278.27,17715487.98,6095345.17,11620142.81,7664533.73,0.0332,2026-04-19 18:11:31.081735+08:00,2026-05-05 19:44:00.030982+08:00
000007.SZ,2016,2,2016-08-30,2016-12-01,1,17163900.71,17163900.71,31597961.47,5184918.89,,25931513.95,-961188.64,29978771.08,26972241.28,9777895.94,17194345.34,10784030.21,0.0467,2026-04-19 18:11:32.958735+08:00,2026-05-05 19:44:00.030982+08:00
000008.SZ,2016,2,2016-08-25,2016-08-25,1,615808607.39,615808607.39,582970649.17,315205600.56,58905903.83,181157745.78,-870041.40,32466366.02,56164980.66,14202849.86,41962130.80,41939218.59,0.0100,2026-04-19 18:11:32.958735+08:00,2026-05-05 19:44:00.558967+08:00
000008.SZ,2016,1,2016-04-30,2016-04-30,1,212666576.76,212666576.76,217163704.10,110803968.40,23394216.14,79633178.70,-226850.94,-5566005.71,16385921.52,4872807.41,11513114.11,11592551.90,0.0029,2026-04-19 18:11:31.081735+08:00,2026-05-05 19:44:00.558967+08:00
000008.SZ,2016,3,2016-10-26,2016-10-26,1,1007329258.24,1007329258.24,906735795.74,495259885.24,88835747.02,281535215.58,-973688.46,247355163.28,287025595.23,67810516.94,219215078.29,216897945.64,0.0367,2026-04-19 18:11:34.903553+08:00,2026-05-05 19:44:00.558967+08:00
000008.SZ,2016,4,2017-04-01,2017-04-01,1,1876006502.09,1876006502.09,1468911433.60,886008111.58,128639651.48,388728541.19,1313295.80,563740757.51,642858971.33,112317329.97,530541641.36,521866228.20,0.1920,2026-04-19 18:11:36.793691+08:00,2026-05-05 19:44:00.558967+08:00
000009.SZ,2016,1,2016-04-29,2016-04-29,1,1388897960.63,1379832178.52,1240300001.17,894246839.73,99747945.42,140897115.41,69817889.77,111166235.06,126903832.82,19254732.13,107649100.69,30139112.69,0.0200,2026-04-19 18:11:31.081735+08:00,2026-05-05 19:44:01.019752+08:00
000009.SZ,2016,2,2016-08-30,2016-08-30,1,2812909026.33,2794445066.40,2662149513.70,1862111443.32,241852280.72,349590948.34,138669261.79,197410355.73,238548850.12,37358033.04,201190817.08,72516537.15,0.0460,2026-04-19 18:11:32.958735+08:00,2026-05-05 19:44:01.019752+08:00
000009.SZ,2016,3,2016-10-28,2016-10-28,1,4217581046.18,4189033618.77,4069625337.30,2829723205.85,387864864.78,544990836.98,210192437.42,401682863.12,457790871.15,91364435.69,366426435.46,210365462.59,0.0980,2026-04-19 18:11:34.903553+08:00,2026-05-05 19:44:01.019752+08:00
000009.SZ,2016,4,2017-04-27,2017-04-27,1,6449506322.28,6411749425.42,6379068774.51,4445689645.70,612809067.21,744843102.14,366663054.00,451131117.21,541729178.71,122247073.63,419482105.08,233383867.18,0.1100,2026-04-19 18:11:36.793691+08:00,2026-05-05 19:44:01.019752+08:00
00001.HK,2016,2,,,,,,,,,,,,,,,,,2026-05-02 23:56:49.962742+08:00,
00001.HK,2016,4,,,,,,,,,,,,,,,,,2026-05-02 23:56:49.962742+08:00,
000010.SZ,2016,1,2016-04-29,2016-04-29,1,121254638.15,121254638.15,157689230.18,88704612.89,8649652.81,25714104.87,32489145.40,-36366537.24,-36900982.57,-3737187.60,-33163794.97,-32706655.40,-0.0399,2026-04-19 18:11:31.081735+08:00,2026-05-05 19:44:01.581471+08:00
000010.SZ,2016,2,2016-08-24,2016-08-24,1,560878292.08,560878292.08,535725227.73,404178511.25,15067736.13,52319967.32,58855491.01,42423008.16,41544176.71,15762023.61,25782153.10,26322432.52,0.0321,2026-04-19 18:11:32.958735+08:00,2026-05-05 19:44:01.581471+08:00
000010.SZ,2016,4,2017-04-22,2017-04-22,1,1053529409.92,1053529409.92,1128459291.32,763265747.19,30805642.89,117418487.02,92354283.86,70009769.16,68712468.43,29777171.41,38935297.02,39877126.94,0.0486,2026-04-19 18:11:36.793691+08:00,2026-05-05 19:44:01.581471+08:00
000010.SZ,2016,3,2016-10-25,2016-10-25,1,708031859.80,708031859.80,682682200.94,508085253.75,21261660.53,77763914.91,79923458.11,42619602.67,40015610.50,18806952.07,21208658.43,21946868.85,0.0268,2026-04-19 18:11:34.903553+08:00,2026-05-05 19:44:01.581471+08:00
000011.SZ,2016,4,2017-03-31,2017-03-31,1,2059204077.18,2059204077.18,1566730359.40,872534223.43,47306701.76,99528601.79,-22407438.75,494699431.49,491207657.33,136350415.59,354857241.74,354857241.74,0.5954,2026-04-19 18:11:36.793691+08:00,
000011.SZ,2016,1,2016-04-30,2016-04-30,1,196079291.87,196079291.87,196929475.94,152504124.12,7399801.43,21323784.82,-2099504.69,-200032.72,227151.33,-349874.68,577026.01,577026.01,0.0010,2026-04-19 18:11:31.081735+08:00,
000011.SZ,2016,2,2016-08-27,2016-08-27,1,372057479.96,372057479.96,376637158.32,295007821.86,16539759.59,44572155.45,-7038438.94,-3421102.04,-2636724.14,2611980.49,-5248704.63,-5248704.63,-0.0088,2026-04-19 18:11:32.958735+08:00,
000011.SZ,2016,3,2016-10-29,2016-10-29,1,529718717.13,529718717.13,538472557.97,425159240.17,27517133.33,70448478.37,-14076786.73,-6828530.21,-5759308.17,1443177.42,-7202485.59,-7202485.59,-0.0121,2026-04-19 18:11:34.903553+08:00,
000012.SZ,2016,1,2016-04-25,2016-04-25,1,1949421848.00,1949421848.00,1743978936.00,1436818441.00,59556544.00,169343405.00,64997957.00,217401231.00,232395787.00,27560320.00,204835467.00,204835467.00,0.1000,2026-04-19 18:11:31.081735+08:00,2026-05-05 19:44:02.388314+08:00
000012.SZ,2016,4,2017-04-28,2017-04-28,1,8974083407.00,8974083407.00,8058461401.00,6562214373.00,301815090.00,766589059.00,265820569.00,864934254.00,956108619.00,151882095.00,804226524.00,797721576.00,0.3800,2026-04-19 18:11:36.793691+08:00,2026-05-05 19:44:02.388314+08:00
000012.SZ,2016,3,2016-10-28,2016-10-28,1,6522141590.00,6522141590.00,5748510149.00,4730036597.00,204545473.00,564611454.00,207662634.00,759367082.00,840681331.00,122021126.00,718660205.00,714899313.00,0.3400,2026-04-19 18:11:34.903553+08:00,2026-05-05 19:44:02.388314+08:00
000012.SZ,2016,2,2016-08-16,2016-08-16,1,4228165642.00,4228165642.00,3720133533.00,3076818503.00,128564831.00,358937506.00,133353393.00,493767750.00,543144486.00,77843164.00,465301322.00,466883254.00,0.2200,2026-04-19 18:11:32.958735+08:00,2026-05-05 19:44:02.388314+08:00
000014.SZ,2016,3,2016-10-29,2016-10-29,1,171840423.63,171840423.63,208515986.72,140313316.05,12602589.83,41761074.97,3048263.92,-36675563.09,-23093817.29,-5016967.21,-18076850.08,-17536217.16,-0.0869,2026-04-19 18:11:34.903553+08:00,2026-05-05 19:44:02.866274+08:00
000014.SZ,2016,1,2016-04-23,2016-04-23,1,32351799.80,32351799.80,43910949.42,23443971.42,3477200.22,13452236.07,926600.61,-11559149.62,-6143604.02,-1304630.11,-4838973.91,-4849099.43,-0.0240,2026-04-19 18:11:31.081735+08:00,2026-05-05 19:44:02.866274+08:00
000014.SZ,2016,4,2017-03-30,2017-03-30,1,620757228.92,620757228.92,597881357.19,490984758.46,24362690.39,54302449.28,3933690.00,22875871.73,39609122.48,10496414.94,29112707.54,28596797.03,0.1418,2026-04-19 18:11:36.793691+08:00,2026-05-05 19:44:02.866274+08:00
000014.SZ,2016,2,2016-08-27,2016-08-27,1,122517432.24,122517432.24,145588436.89,98184449.25,7713670.73,28040217.41,2064468.61,-23071004.65,-13566779.45,-3205092.14,-10361687.31,-10449032.34,-0.0518,2026-04-19 18:11:32.958735+08:00,2026-05-05 19:44:02.866274+08:00
000015.SZ,2016,4,2017-04-29,2017-04-29,1,815591226.39,815591226.39,742902205.90,705795410.41,14288995.36,18205882.50,2276933.15,72857873.84,74199512.54,12584415.49,61615097.05,61615097.05,0.0400,2026-04-19 18:11:36.793691+08:00,
000015.SZ,2016,3,2016-10-28,2016-10-28,1,381648878.86,381648878.86,361936768.76,337597984.84,10420362.66,14647156.17,1624217.68,19712110.10,19443628.50,473437.29,18970191.21,18970191.21,,2026-04-19 18:11:34.903553+08:00,
000015.SZ,2016,1,2016-04-29,2016-04-29,1,234101540.89,234101540.89,219848742.09,209609535.83,3105072.29,5703430.46,383311.94,14252798.80,13905543.41,4110695.64,9794847.77,9794847.77,0.0620,2026-04-19 18:11:31.081735+08:00,
000015.SZ,2016,2,2016-09-01,2016-09-01,1,293779733.57,293779733.57,276428810.85,259769015.31,6962333.04,11200925.89,815576.70,17350922.72,17091724.16,363935.34,16727788.82,16727788.82,0.1060,2026-04-19 18:11:32.958735+08:00,
000016.SZ,2016,4,2017-03-31,2017-03-31,1,20299348136.21,20299348136.21,20865416619.07,17518330342.99,2285998285.97,607579115.65,154764546.12,-232239924.29,27734857.51,-64440500.57,92175358.08,95673028.03,0.0397,2026-04-19 18:11:36.793691+08:00,2026-05-05 19:44:03.308785+08:00
000016.SZ,2016,3,2016-10-29,2016-10-29,1,14617241214.26,14617241214.26,14905733137.33,12551157276.22,1712736570.94,439299154.00,101508905.20,-264054348.14,-90913911.69,-41702555.84,-49211355.85,-44330957.31,-0.0184,2026-04-19 18:11:34.903553+08:00,2026-05-05 19:44:03.308785+08:00
000016.SZ,2016,1,2016-04-29,2016-04-29,1,4072311262.92,4072311262.92,4087027057.79,3295207195.04,581981228.20,128846125.87,49908929.45,-64346552.34,29652321.86,15988231.88,13664089.98,8429549.66,0.0035,2026-04-19 18:11:31.081735+08:00,2026-05-05 19:44:03.308785+08:00
000016.SZ,2016,2,2016-08-30,2016-08-30,1,8609080822.24,8609080822.24,8741569244.93,7177725092.42,1109146923.61,290919290.02,68373432.00,-140043696.46,10612947.82,705997.10,9906950.72,12834736.76,0.0053,2026-04-19 18:11:32.958735+08:00,2026-05-05 19:44:03.308785+08:00
000017.SZ,2016,4,2017-04-27,2017-04-27,1,141970520.80,141970520.80,137756603.41,126243374.59,5547948.66,5705338.80,-577245.96,4213917.39,4798188.16,906608.43,3891579.73,2603637.47,0.0047,2026-04-19 18:11:36.793691+08:00,2026-05-05 19:44:03.773555+08:00
000017.SZ,2016,3,2016-10-28,2016-10-28,1,119949590.90,119949590.90,116586845.40,108398018.87,4773540.42,3721048.96,-558942.46,3362745.50,3923265.32,1014665.68,2908599.64,2080568.20,0.0038,2026-04-19 18:11:34.903553+08:00,2026-05-05 19:44:03.773555+08:00
000017.SZ,2016,2,2016-08-26,2016-08-26,1,65774013.33,65774013.33,65399767.36,60321233.37,3228182.36,2348640.07,-544525.55,374245.97,714826.79,195895.21,518931.58,448356.29,0.0008,2026-04-19 18:11:32.958735+08:00,2026-05-05 19:44:03.773555+08:00
000017.SZ,2016,1,2016-04-27,2016-04-27,1,21999259.18,21999259.18,21880745.57,20231383.00,1232155.97,929402.00,-536694.83,118513.61,313977.43,101337.66,212639.77,146355.64,0.0003,2026-04-19 18:11:31.081735+08:00,2026-05-05 19:44:03.773555+08:00
000018.SZ,2016,4,2017-04-28,2017-04-28,1,4664999117.17,4664999117.17,4110727814.02,3459377744.66,30318688.27,313930733.56,127437227.95,556497654.12,561337756.70,89244861.75,472092894.95,473661862.67,0.2800,2026-04-19 18:11:36.793691+08:00,
000018.SZ,2016,3,2016-10-26,2016-10-26,1,3233597223.19,3233597223.19,2895825957.45,2452777768.51,18366539.49,196940207.67,106481367.68,338016528.82,364260070.98,62107362.14,302152708.84,303165970.06,0.1785,2026-04-19 18:11:34.903553+08:00,
000018.SZ,2016,1,2016-04-30,2016-04-30,1,924667155.55,924667155.55,829822766.63,725086112.57,2429168.94,42252271.83,14979885.12,94854920.20,94854920.20,18875632.10,75979288.10,76587282.98,0.1714,2026-04-19 18:11:31.081735+08:00,
000018.SZ,2016,2,2016-08-27,2016-08-27,1,1953574755.51,1953574755.51,1740558572.84,1460727131.33,9259264.24,112993754.29,70024674.60,213063051.16,239440408.16,37862759.83,201577648.33,202299416.64,0.1200,2026-04-19 18:11:32.958735+08:00,
000019.SZ,2016,2,2016-08-23,2016-08-23,1,149155529.71,149155529.71,173217380.85,116893235.04,20601283.18,34369699.17,213297.58,-25809361.48,-19962034.93,-501745.09,-19460289.84,-15099180.63,-0.0334,2026-04-19 18:11:32.958735+08:00,2026-05-05 19:44:04.194037+08:00
000019.SZ,2016,1,2016-04-26,2016-04-26,1,72574451.04,72574451.04,84211773.90,57275476.16,10325053.51,15585314.66,429118.91,-12559907.36,-8101091.40,86717.21,-8187808.61,-6183061.88,-0.0205,2026-04-19 18:11:31.081735+08:00,2026-05-05 19:44:04.194037+08:00
000019.SZ,2016,3,2016-10-25,2016-10-25,1,226387555.74,226387555.74,266576542.95,179781605.80,31320003.48,54288084.87,-421863.74,-42343534.83,-34931998.76,-355712.54,-34576286.22,-27559013.30,-0.0610,2026-04-19 18:11:34.903553+08:00,2026-05-05 19:44:04.194037+08:00
000019.SZ,2016,4,2017-04-24,2017-04-24,1,273383642.99,273383642.99,341363913.26,204648621.41,44338389.32,86120689.47,-1182236.05,94177768.53,114206078.20,24060552.12,90145526.08,96620658.92,0.2139,2026-04-19 18:11:36.793691+08:00,2026-05-05 19:44:04.194037+08:00
000020.SZ,2016,1,2016-04-30,2016-04-30,1,137699187.33,137699187.33,137536986.38,117411777.37,2441634.16,13936016.77,2052788.71,162200.95,605806.45,135870.76,469935.69,469935.69,0.0017,2026-04-19 18:11:31.081735+08:00,2026-05-05 19:44:04.604704+08:00
000020.SZ,2016,2,2016-08-31,2016-08-31,1,309538525.56,309538525.56,301336765.71,264288398.24,5283735.71,27295883.47,2312379.13,8201759.85,9657170.68,2384214.46,7272956.22,7272956.22,0.0257,2026-04-19 18:11:32.958735+08:00,2026-05-05 19:44:04.604704+08:00
000020.SZ,2016,4,2017-04-25,2017-04-25,1,619167770.74,619167770.74,611110771.22,534736613.02,11415270.82,50261495.60,5012897.34,8390973.58,8683012.22,3225301.89,5457710.33,5457710.33,0.0193,2026-04-19 18:11:36.793691+08:00,2026-05-05 19:44:04.604704+08:00
000020.SZ,2016,3,2016-10-27,2016-10-27,1,456933423.45,456933423.45,452911993.54,397033133.61,7889841.76,40843439.93,4602555.08,4021429.91,6042176.98,1532808.42,4509368.56,4509368.56,0.0159,2026-04-19 18:11:34.903553+08:00,2026-05-05 19:44:04.604704+08:00
000021.SZ,2016,4,2017-03-31,2017-03-31,1,15069170534.44,15069170534.44,14961758443.07,14214455732.92,39352506.15,497842156.23,47212061.62,338822133.58,373399806.37,149659132.71,223740673.66,214423542.75,0.1457,2026-04-19 18:11:36.793691+08:00,2026-05-05 19:44:05.137414+08:00
000021.SZ,2016,2,2016-08-31,2016-08-31,1,6868763353.29,6868763353.29,6750266511.39,6512510189.33,18624558.92,228706689.89,-25632895.43,298836384.87,306533609.14,88995289.46,217538319.68,217536717.34,0.1479,2026-04-19 18:11:32.958735+08:00,2026-05-05 19:44:05.137414+08:00
000021.SZ,2016,3,2016-10-31,2016-10-31,1,10570534205.61,10570534205.61,10396365218.66,10003371786.25,27859676.46,349052019.78,-1148831.64,411976129.76,429871226.82,128323507.81,301547719.01,303533167.46,0.2063,2026-04-19 18:11:34.903553+08:00,2026-05-05 19:44:05.137414+08:00
000021.SZ,2016,1,2016-04-27,2016-04-27,1,3575304377.73,3575304377.73,3541434418.90,3393720941.55,13252214.50,112944931.16,13884073.57,187693867.53,189718293.56,38693291.35,151025002.21,151025002.21,0.1027,2026-04-19 18:11:31.081735+08:00,2026-05-05 19:44:05.137414+08:00
000023.SZ,2016,3,2016-10-25,2016-10-25,1,724006162.00,724006162.00,703306755.50,623847589.54,9492277.89,44980090.19,14500670.90,20699406.50,19689293.77,6412912.48,13276381.29,8267795.68,0.0600,2026-04-19 18:11:34.903553+08:00,
000023.SZ,2016,4,2017-03-14,2017-03-14,1,1009960351.96,1009960351.96,990765147.43,878892462.97,12814319.16,63175812.05,19029223.79,19195204.53,21749310.77,5920769.34,15828541.43,9952192.98,0.0717,2026-04-19 18:11:36.793691+08:00,
000023.SZ,2016,2,2016-08-06,2016-08-06,1,450294453.54,450294453.54,435527919.40,383875876.15,6471357.24,27307588.21,9685135.02,14766534.14,15266442.98,5641572.73,9624870.25,7759603.52,0.0559,2026-04-19 18:11:32.958735+08:00,
000023.SZ,2016,1,2016-04-27,2016-04-27,1,178713371.05,178713371.05,177963493.85,153534912.04,3434587.79,14140975.27,4841951.14,749877.20,1312316.28,1250639.91,61676.37,-420889.19,-0.0030,2026-04-19 18:11:31.081735+08:00,
000025.SZ,2016,1,2016-04-29,2016-04-29,1,79720863.02,79720863.02,73849418.46,58812336.35,3535418.08,9471745.05,407067.07,6472448.65,6476926.40,292561.83,6184364.57,6162157.52,0.0207,2026-04-19 18:11:31.081735+08:00,
000025.SZ,2016,3,2016-10-28,2016-10-28,1,240749333.55,240749333.55,219579399.79,172714010.44,11291756.73,33043336.94,-120070.39,27776550.81,27824625.22,1374550.92,26450074.30,26215339.85,0.0882,2026-04-19 18:11:34.903553+08:00,
000025.SZ,2016,4,2017-04-08,2017-04-08,1,324240841.90,324240841.90,297539255.62,229042849.63,16656674.49,42446751.49,-505960.97,31800579.85,30485330.35,2867397.81,27617932.54,27193562.63,0.0915,2026-04-19 18:11:36.793691+08:00,
000025.SZ,2016,2,2016-08-26,2016-08-26,1,157147166.48,157147166.48,143719895.22,112822380.88,7399760.23,20805027.12,289000.78,18527842.22,18567358.28,597869.12,17969489.16,17747952.63,0.0597,2026-04-19 18:11:32.958735+08:00,
000026.SZ,2016,4,2017-03-10,2017-03-10,1,2993864561.43,2993864561.43,2866928721.59,1772811718.01,760530356.03,201274142.02,68887564.91,127382433.07,145031289.97,34656442.67,110374847.30,110662681.59,0.2522,2026-04-19 18:11:36.793691+08:00,2026-05-05 19:44:05.924029+08:00
000026.SZ,2016,3,2016-10-27,2016-10-27,1,2234135318.36,2234135318.36,2095795948.68,1319761817.34,560297890.37,141317767.23,51358824.77,138339541.87,139559074.14,31528361.21,108030712.93,108321268.16,0.2469,2026-04-19 18:11:34.903553+08:00,2026-05-05 19:44:05.924029+08:00
000026.SZ,2016,1,2016-04-15,2016-04-15,1,732961459.52,732961459.52,699085465.34,436060603.32,189666151.53,47858157.93,18789950.59,33875994.18,33878181.52,6776540.61,27101640.91,27251347.69,0.0621,2026-04-19 18:11:31.081735+08:00,2026-05-05 19:44:05.924029+08:00
000026.SZ,2016,2,2016-08-26,2016-08-26,1,1479527783.18,1479527783.18,1404258390.87,881663280.51,378007640.11,94847009.60,35230653.98,75269564.50,76142955.76,15779713.54,60363242.22,60513019.44,0.1379,2026-04-19 18:11:32.958735+08:00,2026-05-05 19:44:05.924029+08:00
000027.SZ,2016,3,2016-10-28,2016-10-28,1,8625109976.01,8625109976.01,7155234252.60,5871435974.25,73700405.59,461107101.49,661994506.14,1820309052.60,1934361838.28,496374312.78,1437987525.50,1337934728.26,0.3375,2026-04-19 18:11:34.903553+08:00,2026-05-05 19:44:06.378807+08:00
000027.SZ,2016,4,2017-04-08,2017-04-08,1,11318112180.40,11318112180.40,9781238907.70,8043574948.55,108357637.19,616852764.77,820999866.37,1870264994.43,2041867212.19,635231732.97,1406635479.22,1347070276.49,0.3400,2026-04-19 18:11:36.793691+08:00,2026-05-05 19:44:06.378807+08:00
000027.SZ,2016,2,2016-08-26,2016-08-26,1,5029873390.35,5029873390.35,4174876700.29,3400959463.88,43681356.82,249708833.44,425023714.08,1079355833.58,1160124717.06,240807521.95,919317195.11,852170625.07,0.2150,2026-04-19 18:11:32.958735+08:00,2026-05-05 19:44:06.378807+08:00
000027.SZ,2016,1,2016-04-30,2016-04-30,1,2019257683.99,2019257683.99,1866462336.13,1495518147.59,21114592.95,116648997.66,214121400.38,247226993.87,262771235.76,45961868.48,216809367.28,204119690.72,0.0515,2026-04-19 18:11:31.081735+08:00,2026-05-05 19:44:06.378807+08:00
000028.SZ,2016,2,2016-08-18,2016-08-18,1,14089052871.88,14089052871.88,13585116509.33,13040493792.81,256587355.57,223764647.62,31429057.49,653481677.19,664828943.94,110456898.44,554372045.50,542122083.86,1.4950,2026-04-19 18:11:32.958735+08:00,2026-05-05 19:44:06.818013+08:00
000028.SZ,2016,3,2016-10-22,2016-10-22,1,21421432387.92,21421432387.92,20699097249.68,19885386463.56,376963304.41,340813141.37,51355771.48,880203373.54,898548740.01,157104950.97,741443789.04,722812308.65,1.9930,2026-04-19 18:11:34.903553+08:00,2026-05-05 19:44:06.818013+08:00
