ts_code,report_year,report_type,ann_date,f_ann_date,n_cashflow_act,cash_recp_sg_and_rs,n_incr_cash_cash_equ,n_cashflow_inv_act,cash_recp_disp_withdrw_invest,n_cash_flows_fnc_act,cash_recp_cap_contrib,created_at,updated_at
000001.SZ,2025,1,2025-04-19,2025-04-19,162946000000.00,NaN,29361000000.00,24943000000.00,243429000000.00,-158398000000.00,NaN,2026-04-19 18:16:44.330933+08:00,2026-05-05 13:32:32.321627+08:00
000001.SZ,2025,2,2025-08-23,2025-08-23,174682000000.00,NaN,48574000000.00,38688000000.00,466277000000.00,-164644000000.00,NaN,2026-04-19 18:16:46.244720+08:00,2026-05-05 13:32:41.241723+08:00
000001.SZ,2025,3,2025-10-25,2025-10-25,71783000000.00,NaN,-22108000000.00,-13245000000.00,680442000000.00,-80581000000.00,NaN,2026-04-19 18:16:48.012608+08:00,2026-05-05 13:32:50.241663+08:00
000001.SZ,2025,4,2026-03-21,2026-03-21,315858000000.00,,85689000000.00,-79036000000.00,,-149236000000.00,,2026-05-02 23:52:24.851328+08:00,2026-05-05 13:32:58.889681+08:00
000002.SZ,2025,1,2025-04-30,2025-04-30,-5792568806.59,30117548492.03,-12887348422.99,2679660473.25,14441110.95,-9753878009.75,2482094.06,2026-04-19 18:16:44.330933+08:00,2026-05-05 13:32:32.321627+08:00
000002.SZ,2025,2,2025-08-23,2025-08-23,-3038704592.78,61654267948.57,-14661829078.91,2844106068.35,288179917.20,-14331865609.79,4886390.06,2026-04-19 18:16:46.244720+08:00,2026-05-05 13:32:41.241723+08:00
000002.SZ,2025,3,2025-10-31,2025-10-31,-5889347829.66,90445466278.83,-23621570182.68,2756992264.44,673178652.58,-20321052829.12,174782850.93,2026-04-19 18:16:48.012608+08:00,2026-05-05 13:32:50.241663+08:00
000002.SZ,2025,4,2026-04-01,2026-04-01,-988124860.96,,-22488633582.73,3688961756.87,,-24921346545.66,,2026-05-02 23:52:24.851328+08:00,2026-05-05 13:32:58.889681+08:00
000004.SZ,2025,1,2025-04-29,2025-04-29,-25951717.65,21660588.54,-29777943.92,-1312148.91,NaN,-2514077.36,1305000.00,2026-04-19 18:16:44.330933+08:00,2026-05-05 13:32:32.321627+08:00
000004.SZ,2025,2,2025-08-23,2025-08-23,-29415144.12,57388083.50,-33931803.21,-1651919.12,NaN,-2869721.22,1885908.00,2026-04-19 18:16:46.244720+08:00,2026-05-05 13:32:41.241723+08:00
000004.SZ,2025,3,2025-10-31,2025-10-31,-12366192.92,,-17390526.17,-2083528.13,,-2944564.28,,2026-05-04 14:40:55.296047+08:00,
