ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
000509.SZ,20220118,20211231,-0.0053,-0.0053,0.2745,0.2745,0.2337,0.0184,-1.1199,21161943.75,-26807036.68,45733276.02,1.0908,0.4778,0.3831,7.7926,1.0258,6.0153,0.6953,-19267820.29,3225763.79,13956150.58,-67530511.6484,-86430511.6484,302874427.9,12971082.9,40688988.79,11793740.78,66160603.92,30099500.45,29797822.57,259042902.42,-1181997147.99,-0.0053,0.1287,-0.132,-1.1015,-0.1212,0.003,-0.0629,-0.0805,-0.5571,15.5244,84.4756,19.6268,-0.5571,0.7696,17.8694,0.9877,-0.7794,106.5405,0.642,1.095,-3.9437,-3.89,-18.7276,0.7614,-0.3873,-1.1063,-3.9437,0.7614,62.018,2.6328,2.9599,62.8935,37.1065,11.5084,15.7074,53.3346,92.9694,7.0306,-0.4272,1.6328,0.3875,3.3955,0.1856,1.626,5.6098,-0.3972,196.756,-0.3873,-1.3324,107200393.66,0.7948,0.6197,101.9804,-5.418,-7.04,-0.8301,-29.2626,-175.7143,-175.7143,-48.6486,-93.5221,-84.8257,-174.6713,-8.76,-48.5281,-180.0569,-6.7391,110.9779,-6.7272,488.1877,488.1877,1555.6773,156.0768,-6.7272,1
002107.SZ,20220121,20211231,0.2831,0.2831,1.6332,1.6332,0.0041,0.0996,0.3182,6063889.46,157328113.26,730296324.83,3.0458,2.2315,2.1039,9.0281,1.3327,2.056,0.7448,179374406.94,187856723.13,220902392.08,163358940.2334,-25476428.1366,203742261.6,28086781.96,0.0,-326843819.45,730643564.34,416823425.27,89979605.82,929263081.09,241160708.94,0.2831,1.4219,0.3467,0.4178,-0.2818,0.3255,0.283,-0.0441,17.1133,77.4707,22.5293,55.1315,17.1133,44.7464,10.4728,-0.0877,-1.7074,80.9718,20.4404,19.9281,20.0713,20.71,19.3264,14.8434,12.7468,15.6711,20.0713,14.8434,19.9665,1.2495,1.5547,53.4467,46.5533,62.9273,0.0,88.3191,87.8847,12.1153,0.9822,0.2495,3.5402,,3.1516,,,0.8632,277.6562,12.7468,12.9103,447747065.0,20.1507,42.484,85.5317,3.2839,3.2637,1.8413,23.4157,-9.6774,-9.6774,1.791,-13.4389,-13.833,-8.6585,-6.9,1.8015,-10.1407,1.6514,-15.2546,1.6494,-6.3024,-6.3024,-9.3794,-6.0413,1.6494,1
300803.SZ,20220125,20211231,0.44,0.43,2.3023,2.3023,0.6422,0.1897,1.3337,15923515.0,160273178.0,821526222.0,6.458,6.454,6.3617,97.6676,0.6258,2.809,0.5059,162888229.0,159186255.0,181506806.0,161051159.3295,235681159.3295,186259211.0,500124823.0,77124209.0,-1530365303.0,1262105737.0,1432426166.0,-98876572.0,1359204394.0,617003074.0,0.4351,3.1656,0.9211,1.5235,0.9902,0.3931,0.3977,0.5819,18.8967,88.1068,11.8932,69.9736,18.8967,53.7603,18.8633,-2.65,,82.5306,20.4138,17.0724,14.666,14.66,13.3406,8.6377,9.5607,11.9258,14.666,8.6377,37.3246,1.5955,1.534,82.855,17.145,61.6989,5.6742,94.3258,34.3737,65.6263,1.4214,0.5955,1.6792,16.6236,1.653,16.3646,,0.4886,5.8214,9.5607,9.5607,327929532.0,20.3422,61.7301,103.8287,0.9853,0.123,0.6339,21.7258,100.0,95.4545,61.7952,105.596,105.6931,97.5064,101.88,61.7859,72.6462,14.3972,24.7117,14.3995,34.6265,34.6265,45.0967,-72.5705,14.3995,1
600272.SH,20220128,20211231,0.09,0.09,2.7565,2.7565,0.0634,0.239,0.9068,17412860.03,4304296.82,176969265.03,1.3545,1.0595,0.9982,6.3848,1.3615,2.796,0.636,1994614.3,23346667.59,53729050.05,-131567338.3076,-131567338.3076,296860649.09,195879413.7,23687661.11,-149815562.47,526923791.22,109037433.32,-53758889.23,570231267.73,278426618.07,0.0894,2.2034,0.1099,1.1458,-0.3866,0.0961,-0.5414,-0.5414,2.445,26.42,73.58,26.1433,2.445,12.4252,12.8858,0.8323,0.01,99.7022,3.84,3.4855,4.1298,4.14,0.8185,2.2167,1.555,2.846,4.1298,2.2167,48.5834,1.9449,2.0028,39.1925,60.8075,49.5708,4.154,93.8973,59.5567,40.4433,0.0869,0.9449,1.0368,22.6038,1.0203,22.2447,,0.0517,124.9658,1.555,2.062,494925795.38,3.6767,8.167,99.283,2.7736,0.3495,1.1909,25.9476,50.0,50.0,-67.2917,9.5471,7.8976,58.8115,89.54,-67.2855,53.1394,3.7041,1.869,3.7038,-12.0752,-12.0752,4.9828,864.1551,3.7038,1
300708.SZ,20220129,20211231,0.34,0.34,3.6959,3.6959,1.3091,0.0675,0.6624,135719687.42,41356911.09,339261902.32,1.5281,1.3341,0.9579,4.9678,1.3055,1.8876,0.7096,172662146.93,212423474.17,359336224.12,277326084.2462,-463965594.2638,961055708.09,69076666.66,325650136.84,-117653791.23,1589994837.87,577962976.15,267972555.45,1977710139.2,396779633.66,0.3257,3.0389,0.8561,0.7299,0.2374,0.3907,0.5101,-0.8535,8.8133,16.8854,83.1146,8.4999,8.8133,0.5177,6.7796,1.2026,-0.0318,91.4064,9.5323,10.5726,14.649,14.02,3.4213,7.5018,6.2535,10.2079,14.649,7.5018,45.0749,1.8207,2.3425,55.5991,44.4009,52.8616,16.466,83.534,80.7186,19.2814,0.4253,0.8207,1.2185,5.0731,1.1728,4.8825,,0.3433,115.0385,6.2535,6.2535,1199114437.08,9.4722,0.5437,93.9051,2.6912,-0.0156,1.4465,9.3367,325.0,325.0,-4.2715,1148.3179,1159.0924,728.4341,163.64,99.9471,283.8824,3.3183,13.2729,115.8041,42.8332,42.8332,32.1559,-37.3394,115.8041,1
002188.SZ,20220129,20211231,0.511,0.511,0.9364,0.9364,5.927,0.0317,-6.7824,143239182.07,6174429.65,94070508.43,1.5014,1.4998,1.4927,25.4208,1.8492,20.217,1.57,37975590.56,160330745.34,165448178.69,130478354.8194,130478354.8194,178851750.96,56358984.54,2542780.71,-245450412.99,49685894.05,90312291.85,-156414794.39,55148089.45,-1974832382.03,0.5107,0.1763,0.2328,-6.7507,0.7354,0.5481,0.446,0.446,54.1163,34.3389,65.6611,19.7975,54.1163,0.2341,18.7676,0.7958,0.0238,86.1376,51.4154,58.5261,,-645.96,,91.8881,84.9645,,,91.8881,81.8827,5.5196,,93.1365,6.8635,17.1119,4.6108,93.5235,75.7582,24.2418,0.3782,4.5196,0.2169,20.2835,0.209,19.54,,0.2865,15.4446,84.9645,85.6313,15260478.13,57.9466,0.1772,57.6478,,,55.0058,59.1116,235.5438,235.5438,537.594,763.4228,243.8405,234.2045,125.42,1950.0114,,145.5556,81.7377,152.7166,62.7825,62.7825,102.4586,11824.8439,-152.7166,1
001266.SZ,20220209,20211231,2.36,2.36,9.1228,9.1228,3.0475,0.3078,2.8782,6929900.0,123327300.0,229574287.8,3.6778,2.8131,2.6202,4.8004,1.1174,77.5671,1.0535,136017586.8,148358948.76,158625980.26,67278897.9994,67278897.9994,130112115.06,0.0,23502365.64,-151255463.87,387897858.47,369136397.18,202116510.32,421972933.64,175487980.29,2.3649,7.2344,1.48,3.1861,1.0909,2.6935,1.2215,1.2215,25.9227,45.688,54.312,17.5392,25.9227,2.6139,14.7584,0.1669,-0.5179,72.9309,29.4051,29.5252,39.0795,39.08,37.0004,31.105,27.3098,37.9797,39.0795,31.105,27.8244,1.3855,1.431,91.8312,8.1688,70.2605,5.5696,94.4304,89.7377,10.2623,0.5926,0.3855,2.594,16.9545,2.5251,16.5046,,0.5318,206.2513,27.3098,27.3098,7760064.39,29.3456,2.9344,73.2661,7.2158,,5.208,73.4694,-1.6667,-1.6667,29.8246,11.4549,11.3171,13.2589,11.8182,29.5512,-23.7806,48.5961,37.3902,48.596,25.6117,25.6117,,242.2807,48.596,1
000798.SZ,20220210,20211231,-0.2688,-0.2688,1.4474,1.4474,1.3821,0.259,-0.8933,-3687333.57,-82172298.9,-61187978.66,0.6879,0.2811,0.2444,16.937,1.6093,1.0431,0.4296,-164549777.07,-76381208.83,-23550289.14,40205861.91,-35106380.62,285639957.34,81830188.44,85213981.84,27739155.62,505925876.75,-111025766.8,-98402551.45,644473291.62,-202640430.05,-0.2688,1.6312,0.2788,-0.6343,-0.0457,-0.2391,0.1259,-0.1099,-19.2194,-13.233,113.233,20.4467,-19.2194,2.653,14.2649,3.5288,-1.7621,135.5867,-17.7695,-16.5188,-15.202,-15.73,-14.5492,-7.0957,-8.2557,-10.7036,-15.202,-7.0957,44.7341,1.8094,1.9059,24.1824,75.8176,49.9955,13.2223,80.857,78.5842,21.4158,0.2504,0.8094,1.1511,6.1152,1.1176,5.9371,18.2387,0.1967,140.5949,-8.2557,-7.9762,517462644.07,-19.2183,2.9773,159.678,-10.5199,-9.3369,-5.6643,20.3339,44.2324,44.2324,241.5947,48.979,43.3736,44.2345,48.08,241.6158,34.8838,-14.3592,-11.3073,-14.3601,3.8412,3.8412,-29.5477,-42.7974,-14.3601,1
300390.SZ,20220208,20211231,1.59,1.59,5.8289,5.8289,1.3922,0.1041,2.2436,50626912.83,860070322.78,1736084668.53,1.6601,1.042,0.8711,10.5351,1.61,3.5927,0.7769,1417723900.9,1495279139.62,1596762608.12,-385852450.9872,108656920.8428,1002140392.58,139644821.78,1049566908.93,-48273349.71,2885251124.18,1315775066.38,1209025347.74,5113906810.44,1368469688.31,1.5624,5.5645,0.3096,2.3478,0.3034,2.5653,-0.662,0.1864,36.8218,51.098,48.902,8.0056,36.8218,1.1346,5.76,1.111,-0.2129,58.2723,43.2543,44.0104,40.8702,42.37,38.5981,34.1914,28.6067,35.5782,40.8702,34.1914,35.0297,1.5392,1.9626,52.8959,47.1041,46.122,20.5238,63.4239,90.959,9.041,0.0905,0.5392,1.4801,3.0903,1.3167,2.749,,0.0824,200.0013,28.6067,20.8242,1623409089.23,43.2835,1.0015,42.6734,12.4021,12.4834,8.9288,37.5327,205.7692,205.7692,-51.2287,347.987,348.5887,218.4353,274.5,-48.4269,19.0998,152.8743,151.1493,167.3685,158.728,158.728,331.4649,53.8757,167.3685,1
000670.SZ,20220215,20211231,0.004,0.004,3.539,3.539,0.4352,,-0.7487,524571.99,2713167.14,212791461.09,0.8191,0.6401,0.6122,4.4851,2.8184,690.5648,1.9378,86797404.29,107002584.82,113389459.61,-121426911.7222,-47198674.5222,1068764031.25,3572563.43,207376371.33,187227917.95,-426454174.98,-230504382.14,-45092822.46,442001727.41,-611369096.01,0.004,0.0401,-0.1648,-0.7487,-0.0848,0.131,-0.1487,-0.0578,1.9318,7.363,92.637,4.2686,1.9318,1.4248,2.06,0.7838,-0.012,96.9967,2.9365,3.7025,13.3489,13.35,11.1862,7.1747,3.7435,14.5986,13.3489,7.1747,84.5064,6.4543,61.4883,68.9291,31.0709,-28.1611,46.9175,7.4071,99.5789,0.4211,-0.1056,5.4543,0.0256,0.1579,-0.3332,-2.0564,-2.2777,-0.1052,101.4857,3.7435,0.2171,4487718.47,2.9298,0.6869,97.5341,1.6497,0.9281,0.8822,-0.7544,-67.7419,-67.7419,-34.8609,167.2945,160.7199,-68.0044,28.91,-34.8781,-84.5886,107.772,3.1271,107.6093,312.8811,312.8811,14.5711,-20.0503,107.6093,1
