ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
601628.SH,20200424,20200331,0.6,0.6,11.9502,11.9502,1.9476,2.6592,6.6361,-30000000.0,17120000000.0,,,,,,,,0.0889,-25246000000.0,,,,,,,,,,,,,262729000000.0,0.6046,14.3614,4.43,9.2952,0.6005,,,,5.1283,,,,5.1283,,2.8581,,0.2614,,6.2557,,4.1811,4.24,4.1885,,0.4558,,16.7244,,89.1733,9.2364,9.2987,,,,,,,,,8.2365,0.1197,,,,,0.0363,,1.8232,0.4497,62961000000.0,6.2415,,,4.1811,4.1885,0.4558,37.0987,-34.7826,-34.7826,12.1,-36.617,-36.7135,-34.3551,-34.3,12.1183,-42.187,2.5,3.9709,2.4646,8.1819,8.1819,8.1819,1115.3772,13.5469,0
688055.SH,20200729,20200331,0.008,0.008,0.279,0.279,0.0134,0.008,0.0312,2839744.16,19812600.0,168415029.41,0.9091,0.4512,0.416,1.3581,0.4768,0.3032,0.1636,23841170.32,33260933.55,,-142996970.4427,-66854014.6827,952557443.84,21722807.3,948279384.94,731963522.82,3098970066.35,-172736763.76,559226759.06,4106012071.21,117607739.94,0.0076,1.0526,-0.0208,0.0392,-0.0346,0.0111,-0.0477,-0.0223,2.7063,20.1207,79.8793,14.4573,2.7063,1.908,11.6979,0.8514,-2.3367,97.1517,3.1611,3.9737,0.7199,0.72,0.6297,0.6503,0.4429,0.7005,2.8796,2.6012,37.8435,1.6088,1.6257,34.0158,65.9842,60.9998,23.0949,76.9051,98.8701,1.1299,-0.0329,0.6088,1.6425,3.33,1.6119,3.268,4.2338,-0.0325,178.4886,1.7716,0.4429,3277603369.48,3.1694,1.908,97.1517,0.7199,0.6297,0.4429,-7.4648,-11.1111,-11.1111,,165.3685,166.1764,206.5701,992.138,22.1676,,0.7273,-1.3478,0.7225,1.6941,1.6941,1.6941,-85.1181,,1
688065.SH,20200724,20200331,0.32,0.32,1.0815,1.0815,9.1801,0.0966,2.4061,5298446.9,112990553.86,194418123.58,2.9553,1.9601,1.4413,2.1047,0.1542,0.3138,0.0681,133207903.7,142179277.13,,86141759.7887,-43858240.2113,774740632.02,218728917.54,169923418.93,-178856504.79,4484425182.29,1690701664.46,1431845159.67,4933161764.41,938555830.19,0.3154,12.7015,-0.0804,2.5027,-0.0997,0.3791,0.2297,-0.117,29.1667,47.9379,52.0621,13.1604,29.1667,3.2542,10.5857,-0.6794,-0.0937,67.1548,34.5609,35.0573,2.5154,2.53,2.4028,2.3879,1.9866,2.4469,10.0616,9.5516,19.6299,1.2442,1.2662,43.1167,56.8833,75.6657,3.4445,96.5555,74.3226,25.6774,-0.0349,0.2442,4.0943,28.0317,3.8546,26.3909,,-0.0259,403.0496,7.9464,1.9866,3011849699.93,34.3227,3.2542,67.1548,2.5154,2.4028,1.9866,-7.4377,,,,-20.8447,-5.376,-3.4661,-21.7635,-176.1333,,2.6152,-0.9219,2.6149,-32.3832,-32.3832,-32.3832,34.4412,,0
300852.SZ,20200623,20200331,,,3.611,3.611,4.3593,0.3488,2.9197,1664538.96,29298400.0,52217104.0,2.2172,1.8317,1.7675,1.4217,0.5189,0.902,0.3029,34656797.01,36798468.5,42891071.35,-18001467.0712,-358033.6712,121633336.7,14916573.03,28324547.2,1410477.74,345710641.06,174078639.92,168543242.62,395108791.38,138809018.78,0.7291,8.6278,0.4897,3.2685,-0.5478,0.8665,-0.4239,-0.0084,20.1894,34.05,65.95,9.8638,20.1894,2.6595,8.1194,-0.9151,-0.3371,77.4008,24.1799,23.9957,8.5893,,8.1276,7.2681,6.1151,8.1811,34.3572,29.0724,31.0113,1.4495,1.4045,59.6418,40.3582,65.0249,7.1688,92.7358,86.7399,13.2601,0.1454,0.4495,2.2223,12.936,2.0968,12.2053,245.1018,0.1261,106.4265,24.4604,6.1155,179644320.63,23.8749,2.6595,77.4008,8.5893,8.1276,6.1151,13.5618,,,,86.0712,83.7203,83.2776,81.71,8.2163,,3.343,10.5434,3.3429,44.9821,44.9821,44.9821,23.674,,1
605336.SH,20200915,20200331,0.14,0.14,0.5568,0.5568,2.4972,0.3304,3.0703,7837663.16,7202900.0,27307331.34,1.5624,1.0598,0.9573,211448.3459,0.1592,0.3601,0.0601,8432123.0,14650652.5,18516256.32,-108664344.8281,-108664344.8281,211119034.98,6037880.12,0.0,-56288481.3,668365660.43,118726670.5,62438189.2,728424897.28,359117472.91,0.1424,6.898,-0.84,3.4007,-0.4877,0.1387,-1.029,-1.029,25.5818,46.4456,53.5544,28.8744,25.5818,20.0221,13.9325,-5.0802,-1.5178,85.6583,32.6632,24.9185,2.0864,2.09,0.9991,1.4976,1.5375,1.7314,8.3456,5.9904,22.9654,1.2981,1.357,34.8828,65.1172,70.683,0.0,100.0,97.2196,2.7804,-0.4194,0.2981,3.3544,,3.0778,,,-0.4077,279.5035,6.15,1.5375,245294058.87,30.0279,20.0221,85.6583,2.0864,0.9991,1.5375,-150.601,,,,,,,,,,2.1094,-6.4624,2.1083,,,,-74.5314,,1
300841.SZ,20200602,20200331,1.44,1.44,3.4911,3.4911,5.8881,0.5973,6.8177,300159.04,64575513.71,150738564.16,6.2592,5.6969,5.6092,0.5236,0.2638,2.051,0.2193,76828362.8,76713201.91,79633756.59,-23152779.5533,-23152779.5533,88023379.14,2087189.18,10000000.0,-213879079.36,612967748.16,515525165.7,301646086.34,653641863.14,333675198.33,1.4417,14.3032,0.09,7.415,-0.3945,1.7047,-0.5145,-0.5145,41.296,95.9513,4.0487,46.9337,41.296,37.4486,9.7829,-0.2978,,51.0956,49.1659,48.8311,10.6503,10.69,10.601,10.7075,9.0552,10.4147,42.6012,42.83,13.4602,1.1555,1.1761,82.4937,17.5063,82.4156,1.5299,98.4701,97.9151,2.0849,0.0399,0.1555,6.4293,64.3642,6.1229,61.2968,,0.0391,905.9815,36.2208,9.0552,78278388.67,49.1292,37.4486,51.0956,10.6503,10.601,9.0552,2.4895,82.2785,82.2785,-80.43,84.6829,84.6115,82.5867,82.28,-81.0758,,11.98,7.9253,12.0058,20.3795,20.3795,20.3795,-33.5996,,1
300850.SZ,20200622,20200331,0.34,0.34,1.8224,1.8224,2.6957,0.3077,4.2828,182112.52,27001600.0,49890290.43,1.3965,1.0458,0.9077,0.4942,0.1925,0.6262,0.1257,31800723.78,35284660.84,42759095.06,153506137.7517,156714471.0717,440132527.89,27026186.66,152238066.06,9362885.96,640093928.95,234433059.94,242670945.9,825856804.05,364950591.87,0.3419,8.4732,1.2433,4.5906,-0.4889,0.4438,1.9309,1.9713,18.7631,34.436,65.564,13.2577,18.7631,2.4621,8.3604,2.4353,1.1142,78.0501,22.0978,24.3547,4.138,4.12,4.1103,3.0618,2.3589,3.6359,16.552,12.2472,47.9033,1.9195,1.7542,63.8568,36.1432,49.504,18.434,81.566,95.4551,4.5449,0.1672,0.9195,1.0875,4.4248,1.0334,4.2046,68.365,0.1596,340.0072,9.4356,2.3589,261822090.01,22.0978,2.4621,78.0501,4.138,4.1103,2.3589,68.2234,183.3333,183.3333,,190.201,187.9121,189.1412,243.14,435.3955,,5.2166,27.7948,5.216,39.5242,39.5242,39.5242,-32.3545,,1
688568.SH,20200616,20200331,-0.12,-0.12,0.2282,0.2282,0.0162,0.0612,0.5547,1188623.78,-20942580.03,16975993.27,1.8424,1.5571,1.1258,0.1218,0.0666,1.4468,0.0617,-22678060.85,-19171920.17,-15533916.81,-108399940.92,-50929056.92,186884815.12,34735431.18,117464278.29,46343938.88,258995448.21,256386520.48,302730459.36,385965357.12,101619178.78,-0.1197,1.632,-0.5751,0.6159,-0.2419,-0.1162,-0.657,-0.3087,-53.1691,45.0917,54.9083,98.9723,-53.1691,30.4433,66.0854,2.4436,,160.2375,-54.9722,-50.9245,-7.0761,-7.08,-7.5019,-3.1404,-3.2788,-5.2453,-28.3044,-12.5616,55.8085,2.2629,2.1868,92.2892,7.7108,42.627,30.4339,69.7699,89.7561,10.2439,-0.3118,1.2629,0.7942,2.2925,0.7638,2.2049,5.5886,-0.2798,1257.9474,-13.1152,-3.2358,24651660.21,-52.9204,30.4433,160.2375,-7.0761,-7.5019,-3.2788,-252.0528,,,,-85.1655,-78.2543,-96.1138,,-1001.3365,,-6.8387,-0.9467,-6.8343,-18.1336,-18.1336,-18.1336,-122.9203,,1
603931.SH,20200730,20200331,0.37,0.37,1.7957,1.7957,3.0805,0.3235,2.4542,1051013.42,27049000.0,44315421.41,2.3968,2.1475,2.1116,1.0502,0.3849,0.7713,0.1961,31660574.59,33035327.11,38692156.51,25494067.3265,25494067.3265,101412374.74,7966332.8,52753180.0,-134444259.24,470283480.9,215333963.9,80889704.66,604656531.82,212107597.6,0.368,7.2275,0.3781,2.7777,0.2985,0.4326,0.3339,0.3339,20.4929,32.3185,67.6815,8.0344,20.4929,2.599,5.8572,-0.4218,,76.9105,23.9046,24.0921,5.2285,5.23,5.0329,4.7235,4.0179,4.7971,20.914,18.894,22.7064,1.2938,1.3013,51.7481,48.2519,65.8628,8.7245,91.2755,95.0865,4.9135,0.1873,0.2938,3.404,10.462,2.9006,8.9148,,0.1781,128.1789,16.0716,4.0179,246743739.37,23.9156,2.599,76.9105,5.2285,5.0329,4.0179,21.0559,27.5862,27.5862,,25.4107,25.4508,25.6736,26.19,-32.3266,,5.531,4.2813,5.5309,-0.4039,-0.4039,-0.4039,27.7446,,1
300847.SZ,20200615,20200331,0.1135,0.1135,1.3094,1.3094,1.2095,0.1345,2.389,1265202.6,15531400.0,38947920.95,4.7584,3.3459,3.1731,1.5748,0.3951,0.693,0.2365,16980282.12,18062118.97,26456181.05,-22193942.8592,-22193942.8592,102665233.55,10929264.03,0.0,-166282619.71,663990257.93,385852430.72,219569811.01,700486375.87,373483547.07,0.1135,4.733,-0.1415,2.5235,-0.142,0.122,-0.15,-0.15,8.6675,20.0982,79.9018,8.5871,8.6675,2.8409,6.6281,-0.8818,,91.2377,9.4126,9.3206,2.4269,2.43,2.2441,2.2041,2.0496,2.373,9.7076,8.8164,13.9537,1.1622,1.1841,60.0085,39.9915,81.5632,0.0,100.0,90.3787,9.6213,-0.204,0.1622,6.1666,,5.8453,,,-0.1843,138.2531,8.1984,2.0496,286817079.61,9.5326,2.8409,91.2377,2.4269,2.2441,2.0496,-10.805,-1.7316,-1.7316,,-1.0843,0.1861,-1.7045,-8.3369,28.2797,,2.457,-1.3117,2.4568,-6.4026,-6.4026,-6.4026,-26.8165,,1
