ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
000022.SZ,20141025,20140930,0.569,0.569,2.0778,2.0778,0.2583,0.8066,4.2552,2476339.09,364224214.78,627276125.23,0.8418,0.8249,0.8133,5.229,1.2672,0.4332,0.1825,452177455.36,590817113.38,,120932369.9495,-19892630.0605,689175223.05,76537820.66,1635583478.38,874615191.77,2909245064.05,-210444927.19,-330536584.76,5701172059.48,3263700197.39,0.5687,6.3055,0.7469,5.0619,0.0705,0.9163,0.1876,-0.0309,34.0058,46.8232,53.1768,12.5685,34.0058,,8.3696,4.1989,0.061,66.2471,39.5399,44.1018,9.1521,9.12,9.0903,8.048,6.2056,6.4836,12.2028,10.7307,32.734,1.4866,1.8322,15.2623,84.7377,39.6582,28.6885,71.3115,55.3889,44.6111,0.3621,0.4866,1.6931,2.4857,1.2115,1.7787,3.3263,0.2006,59.909,8.2741,4.9951,3413403746.05,39.9029,,65.8235,3.2847,3.2789,2.2444,42.9073,-17.8932,-17.8932,-23.3792,-18.1663,-17.5217,-17.9258,-18.39,-23.3801,-21.3864,2.9822,-0.1462,2.9824,1.594,1.594,2.2659,3.385,4.402,0
601236.SH,20141013,20140930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9042,,,,,,-10.8002,2.7346,,,,,2.0594,1
603093.SH,20150302,20140930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3081,5.4368,,,,,,1
000043.SZ,20141027,20140930,-0.103,-0.103,4.3489,4.3489,0.6654,0.2372,2.5167,43292673.23,-111984525.39,810366085.09,1.4874,0.3735,0.2442,6.2727,0.1997,14.9008,0.1486,-100316634.11,201506182.85,,-3621724779.82,21523002.08,6255261568.9,537390117.84,10878074831.97,9636946374.37,2842732468.86,5351876421.05,8836280201.45,14526287406.84,1836749270.28,-0.103,4.4238,-4.0659,2.7539,-0.1777,0.3021,-5.4302,0.0323,-3.136,27.9386,72.0614,22.965,-3.136,4.5557,9.6799,8.7293,-0.0082,103.4586,-2.3239,6.9472,-2.2187,-2.15,-3.617,1.0324,-0.466,2.7782,-2.9583,1.3765,82.8875,5.8437,6.3043,76.6111,23.3889,13.3343,74.8854,20.3117,62.1412,37.8588,-0.247,4.8437,0.167,0.2712,0.1609,0.2613,0.295,-0.1535,1413.6021,-0.6213,-0.3519,4304422561.75,-1.7821,4.9864,104.201,-1.409,-1.4383,-0.2598,-19.6146,-373.9362,-373.9362,-79.1619,-231.0733,-158.0439,-373.668,-2025.34,-79.164,-365.4196,-8.9791,20.3233,-8.9782,8.9745,8.9745,-36.1471,8.5265,3.1077,1
688981.SH,20141105,20140930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6925,,1.0082,25.7282,,,,,-22.4322,-21.3399,,-20.663,-32.0654,,6.8136,15.1777,-8.5528,-5.8337,-2.2888,,15.7881,1
000675.SZ,20141030,20140930,-0.1747,,0.0,0.0,0.519,0.1113,-11.1328,967217.79,-20945804.92,0.0,0.0215,0.0212,0.0212,,0.0,0.0,,-20945804.92,-2191994.02,-106755.24,-329383539.86,-329383539.86,243243826.19,630678311.49,307227823.2,303853780.63,-1137142100.39,-535149121.73,-234887244.87,-792175653.84,-1260313434.81,-0.1747,-9.61,-0.0333,-11.0215,-0.0149,-0.0192,-2.8805,-2.8805,,,,,,,,,,,,,,,,-2.6084,-23.7734,,,-3.4779,1432.3204,,,14.2251,85.7749,-1378.9543,,,46.3006,53.3953,-0.007,,-0.9308,-3.5785,-0.9627,-3.7013,-3.7424,-0.0032,,-31.6979,-23.7734,31079842.93,,,,,,-8.0322,,4.4311,,-579.5918,1.3537,4.4391,4.4391,1.3537,-579.0005,,-1.7901,-3.6759,-1.8362,,,,4.5809,5.9084,1
000047.SZ,20141031,20140930,,,0.0,0.0,1.9874,0.3287,-13.3842,0.0,-28679672.84,0.0,-0.0126,-0.0126,-0.0126,,,0.0,,-28679672.84,-3501121.42,-119353.27,25178551.42,25178551.42,350306785.87,,1010189060.5,1010171623.83,-1372669069.3,-1354938815.9,-367192192.07,-202042508.8,-1571933521.41,-0.2382,-10.068,-0.0017,-13.0554,-0.0003,-0.0291,0.2091,0.2091,,,,,,,,,,,,,,,,-2.3331,-19.1115,,,-3.1108,917.6154,,,-11.377,111.377,-925.8259,,,98.3517,,-0.0002,,-0.891,-1.2,-1.0089,-1.3588,-1.3588,-0.0002,,-25.482,-19.1115,4616109.93,,,,,,-6.4188,,,,41.3793,0.5303,0.5304,0.5304,0.5304,39.9848,,-2.42,-2.371,-2.4232,,,,-0.1539,3.1997,1
000563.SZ,20141029,20140930,0.201,0.201,0.5193,0.5193,1.1953,0.0955,0.6428,50134205.81,194055525.44,,,,,,,10.9108,0.1561,213124017.29,,,,,,,,,,,,,896893822.54,0.201,3.0965,-0.6315,0.7384,-0.6264,,,,38.7158,,,,38.7158,,23.6444,,18.9119,,51.688,,6.7172,6.71,5.3381,,6.0437,,8.9563,,9.4052,1.1038,1.1114,,,,,,,,,0.1038,9.6324,,,,,-1.9644,,8.0583,6.0437,56103895.33,51.7597,,,0.6632,0.1875,0.6038,-83.0218,5.9009,5.9009,-409.2742,9.6975,5.7068,5.9433,17.02,-409.3975,-3.4085,7.175,5.6612,7.1728,4.0429,4.0429,-17.855,-83.0779,9.6818,1
688063.SH,20141227,20140930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6345,-50.5655,,,,,,1
688779.SH,20141105,20140930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.4319,,,-39.2949,,31.5034,790.2293,27.9903,27.9903,,,297.7128,1
