ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
000022.SZ,20150827,20150630,0.375,0.375,1.3661,1.3661,0.2523,0.8066,4.3855,-1785709.37,243763081.71,417360497.19,0.5375,0.5206,0.5094,4.0345,1.2864,0.2692,0.1291,294917050.67,377481274.81,499554513.32,395780227.6398,128074315.3198,772115490.1,92501869.59,867717204.36,559544528.14,3006797062.48,-528339059.39,-466155627.16,5019145165.12,3347667838.67,0.3753,6.4387,0.5669,5.1921,-0.2489,0.5855,0.6138,0.1986,35.2197,47.3849,52.6151,13.4394,35.2197,,9.5598,3.8796,0.0174,66.5167,39.0278,42.8572,5.8542,5.757,5.8975,5.5319,4.5461,4.6677,11.7084,11.0638,25.811,1.3479,1.6509,9.1503,90.8497,44.7999,17.2881,82.7119,65.9498,34.0502,0.3199,0.3479,2.3964,4.7843,1.7357,3.4652,5.3737,0.211,52.0822,9.0922,3.5461,3308797040.9,39.1319,,64.0787,3.3307,3.3214,2.5923,43.2225,2.7397,2.7397,29.3111,1.6614,0.5903,2.8209,4.58,29.3275,-2.5913,0.879,-3.2327,0.8779,0.5487,0.5487,0.2329,27.2857,5.5563,0
601577.SH,20150731,20150630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7711,,,-21.0025,,18.3631,6.8265,16.9672,16.9672,,,32.6259,1
000043.SZ,20150821,20150630,-0.1671,-0.1671,2.419,2.419,0.6697,0.3111,3.0171,801811.08,-112237506.05,444512159.09,1.6567,0.3898,0.2681,3.9652,0.1035,10.8123,0.0761,-117087050.79,33303774.63,63017398.49,-1255826999.36,112412784.4,6205043176.21,634820658.48,11373249557.02,10130793003.58,3217364715.77,6627961222.8,9273544502.69,15469536206.19,2219809285.74,-0.1671,4.9882,-1.119,3.3282,0.4839,0.0499,-1.8829,0.1685,-8.461,27.5511,72.4489,26.4218,-8.461,5.5386,11.2981,9.5852,-0.0016,107.2571,-7.2238,2.0642,-3.2611,-3.26,-3.2846,0.1572,-0.6443,0.2633,-6.5222,0.3144,81.6387,5.4462,6.2008,74.9507,25.0493,14.4216,73.5203,21.5063,55.4166,44.5834,-0.0739,4.4462,0.1827,0.2925,0.1767,0.2829,0.3176,-0.041,1882.1296,-1.2886,-0.5259,5383849236.63,-7.2974,4.9434,104.9273,-1.2779,-1.2485,-0.2463,-25.1069,-325.0,-325.0,70.4812,-696.2078,-700.3892,-325.2903,-63.59,70.4805,-293.8289,-5.1439,11.1669,-5.1436,-17.898,-17.898,-14.5518,35.2945,7.9886,1
688010.SH,20160106,20150630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.6786,1459.4404,,,,,,1
601916.SH,20151221,20150630,,,0.7255,0.7255,0.8395,0.1427,0.5494,,,,,,,,,,0.0135,4440783000.0,,,,,,,,,,,,,10041480000.0,0.2292,3.1122,8.5855,0.6921,-0.1457,,,,31.5921,,,,31.5921,,24.4682,,27.7975,,41.9793,,8.4939,16.99,,,0.4271,,16.9878,,94.9118,19.6533,19.8889,,,,,,,,,18.6533,0.0536,,,,,0.1479,,0.8542,0.4271,1817023000.0,41.8764,,,,,,,,,,12.9769,12.7032,13.4213,,245.9557,,8.0287,32.4704,36.2213,31.0012,31.0012,,,,1
688180.SH,20150828,20150630,-0.56,,0.068,0.068,7.4564,,-0.6731,4982123.14,-13169611.68,875405.42,6.1278,6.1278,5.6862,,0.0081,0.1012,0.0075,-13219107.64,-8208666.74,-7084140.54,-20527201.96,-20527201.96,20729630.63,2140151.24,0.0,-10480139.07,114153679.68,106298318.83,95818179.76,114169791.58,-9894941.85,-0.557,7.7667,-0.8341,-0.6731,-1.0445,-0.5584,-1.3964,-1.3964,-818.7489,87.5405,12.4595,1404.5018,-818.7489,0.2456,1404.1439,0.1123,4.9496,1421.9108,-847.5788,-820.8667,-6.9228,-7.17,-11.1354,-6.1524,-6.1366,-6.9407,-13.8456,-12.3048,16.6885,1.2003,1.1281,92.6944,7.3056,83.2998,0.0,100.0,90.642,9.358,-0.5915,0.2003,4.9922,,4.9915,,,-0.5361,,-12.2732,-6.1366,9929687.09,-818.7489,,,,,,,,,,27.7343,29.3425,29.3425,,-10.492,,-6.61,-58.8395,-63.7825,1313.3336,1313.3336,,,,1
000815.SZ,20150727,20150630,-0.47,-0.47,0.9327,0.9327,1.121,0.2179,-3.3435,-66640131.29,-82478720.67,14824598.87,0.6478,0.1199,0.1036,3.1596,0.415,0.5356,0.1989,-79478476.77,-132553453.32,-102908142.01,42916849.9,26916849.9,1053674695.76,541500424.96,188000000.0,171069071.76,-515974719.73,-382402704.57,-367333632.81,-130266423.03,-990195442.25,-0.4707,-1.0046,0.0092,-3.1256,-0.0139,-0.4184,0.1355,0.085,-50.4688,5.0173,94.9827,30.8833,-50.4688,2.4645,22.808,5.6108,0.7278,126.8993,-26.8993,-44.8623,,,,-8.9236,-10.0388,,,-17.8472,121.726,,,48.0079,51.9921,-35.2223,,,60.8844,39.1156,0.0027,,-0.1785,-1.6929,-0.2894,-2.7445,-3.0162,0.0016,421.8587,-20.0776,-10.0388,553428409.8,-50.4688,2.2478,132.3024,,,-5.7947,5.6577,-9.3023,-9.3023,106.2078,42.028,-9.6248,-9.6116,41.54,106.2099,,-88.1626,-2.7239,-88.159,-5.0899,-5.0899,-2.5159,-49.2535,-197.7275,1
000675.SZ,20150826,20150630,-0.125,,0.0,0.0,0.5201,0.1113,-11.4641,-900.0,-14288544.37,0.0,,,,,,,,-14290344.37,-2631511.16,-1109818.06,19351489.7,19351489.7,616092445.35,292770858.87,303465761.74,303465761.74,-1138001278.83,-915966303.32,-616092445.35,-834535517.09,-1298203591.27,-0.125,-9.95,-0.0184,-11.3529,-0.0187,-0.023,0.1692,0.1692,,,,,,,,,,,,,,,,-3.4355,-18.6552,,,-6.871,1619.9352,,,,100.0,-1520.6172,,,75.5543,24.1495,-0.0023,,-0.9387,-3.75,-0.9387,-3.75,-3.75,-0.0017,,-37.3104,-18.6552,,,,,,,-8.4749,,-7.2961,,38.0471,-0.0138,-7.2688,-7.2688,-0.0012,38.117,,-1.3238,-4.4908,-1.3691,,,,18.7024,4.1414,1
000765.SZ,20150829,20150630,2.65,2.65,0.0003,0.0003,1.2875,0.1154,-1.3756,660565877.38,19882398.36,43126.16,79.0543,74.6301,74.566,0.0672,0.0017,0.1223,0.0005,-1845443.37,658682211.04,659086995.4,-77053505.6,-77053505.6,1111672.57,0.0,0.0,-73357616.83,255651190.22,86770776.05,13413159.22,255666325.42,-313601652.56,2.647,1.0274,-0.0401,-1.2602,0.2813,2.6468,-0.3096,-0.3096,788414.6427,51.6172,48.3828,2453.2812,788414.6427,,2495.5022,-42.2211,-198.4748,2308.7892,23797.0058,788368.8941,,258.0,,357.2096,357.2304,,,714.4192,0.4329,1.0043,,34.2251,65.7749,99.5612,0.0,100.0,100.0,,-8.9872,0.0043,229.9835,,229.9699,,,-8.9872,23608.804,714.4608,357.2304,584564.17,788414.6427,,1266.2871,,,357.9461,-8580.7891,8933.3333,8933.3333,-2406.25,373.0288,9146.7351,9154.8824,373.2747,-2425.8275,,137.2462,129.2352,137.245,-97.0368,-97.0368,-93.0586,2482.6819,-152.9354,1
000563.SZ,20150819,20150630,0.2379,0.2379,0.5922,0.5922,1.1964,0.1244,0.8892,274485774.81,14424835.79,,,,,,,12.5757,0.1433,-7264550.6,,,,,,,,,,,,,1231199239.52,0.2379,3.5958,0.3969,1.0136,0.4011,,,,40.1635,,,,40.1635,,19.8104,,20.5973,,53.6156,,7.0625,7.03,0.3526,,5.7574,,14.125,,24.4203,1.3231,1.2267,,,,,,,,,0.3231,3.095,,,,,0.3416,,11.5148,5.7574,58724553.54,53.6173,,,5.058,-1.4353,4.1316,87.1618,31.6547,31.6547,180.6052,31.5119,31.3848,31.6215,-92.29,180.6026,11.0116,14.5196,35.7435,14.5214,68.3643,68.3643,117.7348,182.8576,18.5656,1
