ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
600873.SH,20220715,20220630,0.83,0.83,4.589,4.589,0.7182,0.3095,1.9228,45688072.99,2529570566.12,3835594026.27,1.5302,1.0372,0.9276,43.8209,1.5591,1.4114,0.6371,2952287624.66,3056922146.17,3756495829.25,4041277084.7578,3596412186.0478,5796192986.04,518986232.31,5402682122.97,758771575.24,10704152605.18,3694763522.12,223845757.5,17401500714.4,6917077491.67,0.8311,3.8723,1.119,2.2323,0.3935,0.9865,1.3042,1.1606,18.1106,26.9739,73.0261,5.2988,18.1106,1.6214,3.3626,0.3148,-0.0013,79.2379,21.1413,21.4979,22.7694,21.37,22.3654,13.6965,11.5384,15.4482,45.5388,27.393,49.4077,1.9766,1.9734,44.9639,55.0361,45.1334,31.0472,68.9528,59.4749,40.5251,0.4975,0.9766,1.024,2.2209,0.9135,1.9813,14.1072,0.2959,59.5758,23.0768,11.5384,10612251905.64,21.183,1.5598,78.4248,11.8828,11.6903,6.1466,36.4846,159.375,159.375,207.3332,147.452,149.1943,156.4478,159.85,207.1964,96.2816,12.9675,13.0472,12.4254,28.9586,28.9586,31.2894,21.1891,30.653,1
300463.SZ,20220716,20220630,0.6728,0.6728,2.9092,2.9092,2.9079,0.4543,5.6596,6354935.04,399415092.66,968282585.04,4.1418,3.3005,3.0778,0.9241,0.4069,0.9317,0.2438,458681359.06,479063809.4,597690902.92,89325323.1421,-89191630.1079,595880327.83,261832279.74,940800926.36,-345065187.36,5354661948.57,3718436174.22,3020235136.99,7194148082.43,3744540107.53,0.6625,9.8065,0.6891,6.1138,1.0607,0.7822,0.1458,-0.1456,23.0092,54.3426,45.6574,26.1785,23.0092,15.7851,9.4931,0.9003,-0.7549,74.2576,26.4802,26.8864,7.8754,9.01,7.752,6.5541,5.609,6.5426,15.7508,13.1082,22.3366,1.2876,1.4186,60.8801,39.1199,66.5022,13.0773,83.4872,65.8069,34.1931,0.3566,0.2876,3.3395,6.3841,2.9773,5.6916,,0.2347,424.0251,11.218,5.5514,2234931978.34,26.2195,17.0453,75.4764,3.3807,3.2969,2.4641,35.2312,-29.6455,-29.5276,-14.4188,-30.2325,-30.721,-23.6818,-23.95,-5.8687,-50.5547,26.9499,22.6129,39.7252,-9.1086,-9.1086,-3.7888,-11.6662,54.3488,1
002107.SZ,20220716,20220630,0.1,0.1,0.8725,0.8725,0.0041,0.0996,0.1554,300102.12,55781244.82,378102846.69,2.2883,1.6751,1.5347,4.9751,0.8394,1.142,0.4444,57732658.91,55950857.48,73031181.18,93255642.6596,93255642.6596,253160590.93,25773963.68,0.0,-268707036.03,637605040.23,326141921.21,57434885.18,826327122.07,147167559.88,0.0972,1.259,0.1601,0.255,-0.1023,0.0969,0.1616,0.1616,9.3604,75.0804,24.9196,61.2483,9.3604,50.8968,10.8093,-0.4578,-0.4416,88.5359,11.8042,11.1102,7.2483,7.25,7.2095,4.9375,4.1599,5.1535,14.4966,9.875,25.237,1.3376,1.4646,52.4132,47.5868,57.6882,0.0,87.9462,90.7599,9.2401,0.365,0.3376,2.6054,,2.2859,,,0.3313,266.477,8.3198,4.949,434237176.0,11.5772,50.2098,87.494,4.0994,4.1107,2.2376,17.8162,-44.4444,-44.4444,-30.1788,-50.6208,-51.3224,-44.9173,-44.76,-30.1953,-42.4605,-11.4565,-4.8084,-11.4526,-2.2483,-2.2483,-7.0372,11.876,-4.2699,1
000838.SZ,20220718,20220630,-0.1478,-0.1478,1.9422,1.9422,0.2258,0.0375,-0.3235,1827026.39,-164498256.94,615305139.93,1.1727,0.3529,0.2723,27.2158,0.1613,14.4608,0.1539,-136629328.12,-129158290.09,-121237732.31,124514292.54,-53164647.79,9845570281.34,160283160.26,1304498873.86,-255106517.08,562542115.19,1809398285.01,883641767.93,2988446152.75,-314713061.29,-0.1478,0.9398,-0.012,-0.286,-0.2044,-0.1174,0.1131,-0.0483,-8.5607,28.7888,71.2112,9.0068,-8.5607,6.4055,2.3494,0.252,-21.4901,106.3926,-6.3468,-6.043,-14.5285,-14.48,-14.6917,-0.9301,-1.3176,-5.5052,-29.057,-1.8602,87.0409,7.7166,12.4022,94.5708,5.4292,4.3291,43.6514,34.6078,92.6533,7.3467,-0.0013,6.7166,0.0914,0.7928,0.0497,0.4312,,-0.0012,1100.8387,-2.6352,-1.1714,183594935.4,-6.296,12.6102,130.3867,-16.0034,-16.1076,-1.6918,19.6048,-5574.0741,-5574.0741,-100.8578,-269.853,-272.2629,-5569.4981,-15554.89,-100.8605,-10400.4097,-14.1814,-12.0721,-14.1786,-0.3747,-0.3747,-49.9092,-318.3716,-46.9002,1
002843.SZ,20220719,20220630,0.2,0.2,1.373,1.373,0.529,0.3261,1.0516,4440183.83,37377435.08,109578682.76,0.9927,0.7871,0.7455,2.3663,0.6096,0.881,0.2621,38422860.05,48486097.66,68930409.95,42967005.9079,164965708.7979,292990606.04,23696056.55,257428459.23,132876702.35,589833192.43,-4012740.69,128863961.66,869744156.53,289331473.05,0.1991,2.9154,0.23,1.3778,0.2358,0.2309,0.2046,0.7856,14.4324,38.0059,61.9941,20.9708,14.4324,4.1421,16.3454,0.4832,-0.3886,86.6736,16.2281,16.8167,6.9554,6.98,6.2169,4.4075,3.7826,5.3861,13.9108,8.815,48.3901,1.9376,1.8297,46.0546,53.9454,49.7149,29.5982,70.3924,95.8726,4.1274,0.0877,0.9376,1.0664,2.3783,1.0274,2.2913,4.439,0.0841,187.2959,7.5652,3.8013,340279041.72,16.2785,4.6852,84.6991,4.4273,3.9876,2.3196,44.9257,33.3333,33.3333,-48.0813,33.9749,36.4556,39.6569,34.41,-48.0888,22.5207,3.7324,17.0357,3.7318,14.1146,14.1146,9.56,53.1867,13.9863,1
002865.SZ,20220720,20220630,1.94,1.94,31.2781,31.2781,5.3041,0.3078,2.9824,213422163.93,59397061.68,453220554.74,0.7616,0.6516,0.4292,41.126,2.3574,1.9302,0.7351,165036215.31,428290567.43,665849344.44,164996498.3598,1072512702.6898,2159305448.36,755693619.04,1074524621.51,4738198.24,312938728.28,-649141968.09,-1155597820.02,3113401532.6,465655183.68,1.9277,9.5944,-0.2347,3.2903,2.3362,3.0263,1.1659,7.5783,7.9386,10.2385,89.7615,5.9131,7.9386,0.1749,4.5012,1.237,-0.2317,96.2717,8.5171,9.6754,23.1235,22.75,5.0343,7.1123,5.8357,14.636,46.247,14.2246,66.1788,2.9567,5.1039,34.3954,65.6046,5.1911,34.5129,43.6129,68.2446,31.7554,-0.0122,1.9567,0.3404,1.2637,0.0784,0.2912,66.0459,-0.0083,21.0752,11.6714,4.5305,2614375897.5,8.4943,-0.1853,95.4752,20.492,3.0836,4.6941,-3.4472,818.5185,818.5185,-16.7081,1120.8071,1125.0825,885.0079,265.96,-24.6646,711.6092,32.9104,0.2193,35.5364,644.2813,644.2813,706.9416,485.2204,28.3512,1
600976.SH,20220720,20220630,1.31,1.31,11.9121,11.9121,1.9831,0.956,6.9184,28564696.19,169848927.33,738841741.93,1.5679,1.4441,1.2098,3.3739,0.9571,5.1294,0.6351,108862530.91,219437883.04,241132334.49,91791923.7084,76791923.7084,1219654921.67,18729183.14,42494741.47,-160007358.9,1408233059.96,711675586.09,542611476.49,1690132242.81,1207910803.36,1.2935,10.6939,0.5474,7.8743,-0.6658,1.4305,0.5984,0.5006,10.8679,40.4335,59.5665,33.8803,10.8679,28.8446,5.0382,-0.0026,,94.0424,12.0577,12.0089,12.3945,11.95,10.6101,7.6272,6.9025,11.9601,24.789,15.2544,43.7381,1.7774,1.7972,67.0909,32.9091,48.0869,2.5143,97.0589,97.8307,2.1693,0.067,0.7774,1.2807,38.603,1.0994,33.139,,0.0656,84.6616,13.805,6.8964,394703893.27,12.0287,25.8509,93.2022,6.6645,5.47,3.7236,22.522,19.0909,19.0909,8.246,17.7482,17.8419,18.702,6.87,8.2434,0.7674,5.0739,2.5363,10.7738,1.9288,1.9288,-4.4133,24.7615,17.798,1
688575.SH,20220721,20220630,1.17,1.17,4.1218,4.1218,0.6678,0.1032,1.836,55894759.11,609826699.39,1312984066.8,1.7831,1.2092,1.0887,9.0095,1.486,3.9959,0.8602,695069192.2,762478751.96,826400481.78,429540984.2587,681706195.1487,728510034.96,43294562.39,499615607.99,-263937055.88,1883221572.61,864034441.93,475355329.49,2523890608.93,1099522304.53,1.1741,3.5986,1.0908,1.9392,0.4355,1.3448,0.7576,1.2023,28.0888,56.1815,43.8185,23.4365,28.0888,15.0033,9.0052,-0.5719,-1.9242,70.2586,32.7608,32.6258,37.336,36.28,34.2012,28.0658,24.1629,30.7799,74.672,56.1316,38.5782,1.6281,1.5236,59.6966,40.3034,57.1419,19.7955,80.8435,86.7835,13.2165,0.5605,0.6281,1.6048,4.0839,1.4812,3.7693,,0.4865,107.6043,48.3258,24.5043,769873723.44,32.5772,18.1394,89.0173,7.5519,4.9046,4.6245,6.1873,588.2353,387.5,616.218,664.2741,660.7108,651.7042,648.18,902.646,414.911,-4.4755,54.1622,33.7344,326.4619,326.4619,209.535,-70.6601,45.9872,1
300378.SZ,20220723,20220630,0.13,0.13,3.0569,3.0569,2.7409,0.2685,2.4342,7855155.37,26607922.95,512678273.33,1.9338,1.8604,1.7475,4.9667,0.551,1.0976,0.3183,29959532.76,46869825.23,84341048.14,-114223065.3693,-55350017.5493,565677619.86,7949700.0,223254693.54,-520441370.43,1506613632.44,679000819.3,96728301.41,1906231432.88,720104728.86,0.1293,6.2743,-0.3159,2.7027,-0.2955,0.1759,-0.4287,-0.2077,4.3356,62.9452,37.0548,57.5825,4.3356,30.2634,27.5019,-0.1828,,96.3217,5.9594,5.7545,2.064,2.03,1.5936,1.8315,1.3799,1.7944,4.128,3.663,32.1342,1.4735,1.5326,56.7009,43.2991,60.754,11.7118,87.6988,91.2433,8.7567,-0.1157,0.4735,2.0979,7.488,1.8906,6.7484,,-0.1056,65.503,2.7598,1.3467,732155889.86,6.0386,25.0275,87.728,3.0898,3.004,2.0703,20.2931,0.0,0.0,-800.0,3.4508,4.4066,0.7963,5.17,-801.0462,-6.3137,0.246,-6.0021,0.2464,12.6067,12.6067,11.7741,580.1776,7.5892,1
601168.SH,20220723,20220630,0.68,0.68,7.1521,7.1521,2.217,0.2471,2.4197,16482044.0,1595213490.0,4303698119.0,0.7139,0.5496,0.4234,36.6238,1.3073,0.7981,0.3442,2708216972.0,3268341865.0,4193476174.0,4530817108.9146,3483867416.9146,6070053144.0,1624016005.0,23055554538.0,17617679923.0,7830943251.0,-4618093561.0,16724400.0,41391829249.0,6355071453.0,0.6763,5.9912,2.4852,2.6668,-0.3433,1.3715,1.9013,1.462,14.5612,25.2513,74.7487,5.9338,14.5612,0.1019,3.5652,2.2667,-1.3158,84.1099,16.994,19.1765,11.6923,11.69,11.5727,6.6005,5.012,6.6466,23.3846,13.201,62.6445,2.677,3.5922,23.4785,76.5215,15.9535,55.7007,34.4926,52.4974,47.5026,0.3669,1.677,0.4643,0.6192,0.2547,0.3397,0.4445,0.1926,46.2713,10.024,3.2549,22724063908.0,16.9953,0.0928,83.753,6.0766,6.0445,2.6463,40.7787,15.2542,15.2542,30.5184,23.4384,19.2612,14.2159,17.08,30.5179,-5.1572,7.4154,-1.7253,7.4204,-10.8539,-10.8539,-22.1588,19.4606,20.4265,1
