ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
600036.SH,20210424,20210331,1.27,1.27,3.3605,3.3605,2.6774,2.8215,15.9437,129000000.0,31886000000.0,,,,,,,,0.01,32553000000.0,,,,,,,,,,,,,473257000000.0,1.2694,26.608,-1.28,18.7651,-0.2406,,,,38.0515,,,,38.0515,,26.5413,,,,47.1971,,4.3297,4.885,4.3122,,0.3788,,17.3188,,91.2073,11.3731,11.513,,,,,,,,,10.3731,0.0955,,,,,-0.0041,,1.5152,0.3761,71683000000.0,47.3068,,,4.3297,4.3122,0.3788,-38.2155,15.4545,15.4545,-136.9942,13.8498,14.8698,15.1826,14.22,-137.1648,-2.0658,4.93,3.6261,4.3326,10.6367,10.6367,10.6367,62.6281,17.6122,1
000686.SZ,20210427,20210331,0.14,0.14,0.5541,0.5541,2.4551,0.4583,2.3636,5463483.99,332972899.06,,,,,,,,0.0183,-253011852.41,,,,,,,,,,,,,6604497735.19,0.1446,7.2669,0.3729,2.8219,0.7825,,,,25.4059,,,,25.4059,,43.9571,,,,32.751,,2.0099,2.01,1.9774,,0.4641,,8.0396,,75.7926,4.131,4.2159,,,,,,,,,3.131,0.3062,,,,,0.0157,,1.8564,0.4767,729064126.62,32.7615,,,2.0099,1.9774,0.4641,67.2981,0.0,0.0,17.7827,-3.3597,-2.0589,1.39,-1.04,17.79,-5.1226,2.0302,6.7097,2.03,-28.1969,-28.1969,-28.1969,-15.8844,6.8639,1
002945.SZ,20210428,20210331,0.07,0.07,0.1339,0.1339,0.2508,0.0926,0.6414,150678.59,183930343.7,,,,,,,,0.0127,112641594.56,,,,,,,,,,,,,1981720433.13,0.0682,2.2948,2.2337,0.734,-0.0469,,,,50.9195,,,,50.9195,,41.7265,,,,57.9977,,3.0137,3.01,3.0112,,0.6442,,12.0548,,80.8522,5.2225,4.6785,,,,,,,,,4.2225,0.2368,,,,,0.2305,,2.5768,0.6442,99800830.42,58.0444,,,3.0137,3.0112,0.6442,1668.2731,16.67,16.67,2122.5871,9.6632,12.9843,10.64,7.4,2122.85,-1.2435,2.9151,30.4994,2.91,15.3638,15.3638,15.3638,27.641,12.0329,1
002926.SZ,20210428,20210331,0.12,0.12,0.3641,0.3641,3.0911,0.3761,2.6223,1598845.03,319346368.28,,,,,,,,0.0123,350272349.42,,,,,,,,,,,,,7870755592.76,0.1223,8.2502,1.9022,2.9984,0.1874,,,,35.6352,,,,35.6352,,53.0688,,,,44.7816,,1.4935,1.49,1.4861,,0.4394,,5.974,,72.1679,3.593,3.6073,,,,,,,,,2.593,0.3857,,,,,0.0889,,1.7576,0.414,594813194.05,44.5721,,,1.4935,1.4861,0.4394,522.3709,-14.29,-14.29,5473.4463,-7.385,-12.6432,-14.42,-9.26,5479.9233,-20.7466,1.5722,0.752,1.57,4.4263,4.4263,4.4263,-12.9827,7.9794,1
600878.SH,20210428,20210331,,,0.16,0.16,-0.2694,0.0658,0.4567,,,5984884.48,1.626,0.3608,0.1127,4.3607,0.1293,0.2961,0.0773,748028.01,1459108.67,,-24404804.67,-24704804.67,156834706.22,-100000.0,38979981.94,37452746.27,262571331.19,117003484.19,145534248.52,336330016.97,121835106.12,0.0033,1.275,0.063,0.5224,0.0001,0.0063,-0.1046,-0.1059,2.0544,16.0437,83.9563,12.1034,2.0544,0.5881,9.6583,1.857,,97.9948,2.0052,3.9114,0.2588,0.67,,0.3024,0.1588,0.4354,1.0352,1.2096,39.6935,1.6582,1.6298,61.6341,38.3659,53.2529,11.5898,88.4102,95.4924,4.5076,0.0786,0.6582,1.5193,7.6283,1.3416,6.7361,7.0107,0.075,703.4917,0.6352,0.1588,154389828.94,2.0544,0.5881,97.9948,0.2588,,0.1588,39.3704,,,10600.0,140.2888,141.5827,141.5827,,11028.2916,141.0907,0.8623,4.4552,0.8639,270.4989,270.4989,270.4989,-90.3402,1.1973,1
000832.SZ,20210428,20210331,-0.0003,,,,0.4148,0.0838,-2.7835,,,,0.0025,0.0025,0.0025,,,,,-144202.66,-142509.08,,1361.66,1361.66,453474287.33,,0.0,-54833.47,-452333174.62,-452337507.23,-452392340.7,-452333174.62,-950449623.94,-0.0004,-1.2848,0.0,-2.6996,0.0,-0.0004,0.0,0.0,,,,,,,,,,,,,,,,-12.4747,-12.6229,,,-49.8988,39739.6579,,,99.6203,0.3797,-39639.6579,,,100.0,,0.0,,-0.9975,,-0.9975,,,0.0,,-50.4916,-12.6229,4332.61,,,,,,-12.6229,,,,,-41.7283,-41.7283,-41.7283,,-123.2732,,-0.0311,-0.2225,-0.0319,,,,66.6522,0.1186,1
600837.SH,20210429,20210331,0.28,0.28,0.8567,0.8567,5.7334,0.5866,3.4296,195273055.22,3422356881.51,,,,,,,,0.016,-516259723.93,,,,,,,,,,,,,52468438438.54,0.2769,11.9636,2.1379,4.0162,2.0521,,,,35.1002,,,,35.1002,,28.9271,,,,46.5882,,2.3359,2.34,2.2098,,0.5621,,9.3436,,75.609,4.0999,4.5123,,,,,,,,,3.0999,0.2938,,,,,0.0525,,2.2484,0.5177,14775125875.72,46.5842,,,2.3359,2.2098,0.5621,249.5489,40.0,40.0,532.8893,64.5316,65.3496,58.48,74.86,618.96,29.6129,1.8551,1.3684,1.85,60.1991,60.1991,60.1991,44.8377,22.2707,1
601628.SH,20210429,20210331,1.01,1.01,13.2127,13.2127,1.9242,3.0436,7.5149,-50000000.0,28639000000.0,,,,,,,,0.0856,-31107000000.0,,,,,,,,,,,,,298437000000.0,1.0115,16.5486,5.7,10.5585,1.005,,,,7.7612,,,,7.7612,,2.5082,,0.3058,,9.4393,,6.2299,6.23,6.2408,,0.6646,,24.9196,,89.3748,9.4116,9.5036,,,,,,,,,8.4116,0.1171,,,,,0.0404,,2.6584,0.6555,66118000000.0,9.4078,,,6.2299,6.2408,0.6646,43.1727,68.3333,68.3333,28.7,66.8339,66.654,67.285,67.3,28.6675,47.961,3.9,5.1151,3.9308,10.5651,10.5651,10.5651,4419.4872,13.0602,1
000563.SZ,20210428,20210331,0.0436,0.0436,0.0878,0.0878,1.0372,0.1115,0.691,14362526.65,158469062.98,,,,,,,,0.0215,221316496.61,,,,,,,,,,,,,3181050554.78,0.0436,3.0191,0.1811,0.8025,0.1184,,,,49.6862,,,,49.6862,,30.2211,,,,66.5163,,1.4546,1.45,1.3338,,1.0663,,5.8184,,24.7343,1.3286,1.3642,,,,,,,,,0.3286,3.043,,,,,0.1825,,4.2652,1.0663,65250976.35,66.5026,,,1.4546,1.3338,1.0663,206.3901,-17.8908,-17.8908,412.7807,-19.0383,-17.5774,-17.8609,-25.83,412.8208,-23.7957,1.4653,-3.7307,1.4653,-14.9409,-14.9409,-14.9409,15.5622,7.7881,1
600030.SH,20210429,20210331,0.4,0.4,1.2684,1.2684,5.077,0.7301,5.3988,80469030.55,5084330302.93,,,,,,,,0.0149,-268574741.13,,,,,,,,,,,,,79228161124.04,0.3995,14.3847,-1.3705,6.129,-0.003,,,,32.5871,,,,32.5871,,38.3371,,,,41.6938,,2.8096,2.81,2.7658,,0.4854,,11.2384,,83.466,6.0481,5.9881,,,,,,,,,5.0481,0.194,,,,,-0.0185,,1.9416,0.4692,8474608615.16,41.7298,,,2.8096,2.7658,0.4854,-108.0436,25.0,25.0,-157.9959,23.558,23.6678,26.73,25.1,-157.9942,20.8703,2.3312,9.086,2.33,27.5786,27.5786,27.5786,86.7641,4.8455,1
600901.SH,20210428,20210331,0.19,0.19,0.3492,0.3492,1.4328,0.2563,1.4816,4517300.0,552539900.0,,,,,,,,0.0125,739933742.95,,,,,,,,,,,,,5190316793.49,0.1865,4.5439,0.5689,1.7378,0.1837,,,,53.4068,,,,53.4068,,8.0916,,,,71.1957,,4.1913,4.19,4.1573,,0.665,,16.7652,,84.2644,6.355,6.3027,,,,,,,,,5.355,0.1867,,,,,0.0234,,2.66,0.665,543169067.69,71.2243,,,4.1913,4.1573,0.665,162.8917,18.75,18.75,364.7278,16.6377,16.8804,16.8711,15.93,364.7445,6.0021,4.13,6.094,4.3084,13.346,13.346,13.346,20.1216,10.2536,1
601878.SH,20210429,20210331,0.12,0.12,0.9023,0.9023,2.0301,0.1894,1.662,5877435.61,415078143.59,,,,,,,,0.0332,-1582974155.1,,,,,,,,,,,,,6690711576.69,0.1165,5.471,0.7149,1.8513,1.037,,,,12.9088,,,,12.9088,,26.8258,,,,17.2517,,2.152,2.15,2.122,,0.4286,,8.608,,81.2281,5.3271,5.0208,,,,,,,,,4.3271,0.2311,,,,,0.0302,,1.7144,0.4286,887679243.64,17.2446,,,2.152,2.122,0.4286,79.2351,20.0,20.0,-50.7135,29.3476,31.6616,31.88,32.74,-46.56,1.2208,2.1872,15.633,2.19,73.0498,73.0498,73.0498,-28.9353,30.2904,1
600918.SH,20210429,20210331,0.1,0.1,0.3515,0.3515,1.8777,0.2957,0.9793,1495110.6,664844919.02,,,,,,,,0.0137,214933769.09,,,,,,,,,,,,,8884552855.05,0.0956,4.8615,-0.1653,1.2749,0.2738,,,,27.882,,,,27.882,,53.3612,,,,34.098,,1.9844,1.98,1.98,,0.3832,,7.9376,,80.7304,5.1895,5.3068,,,,,,,,,4.1895,0.2307,,,,,-0.0078,,1.5328,0.3739,1294390207.37,34.0329,,,1.9844,1.98,0.3832,-47.0379,-9.09,-9.09,-135.9348,-13.1272,-13.2562,-11.32,-11.29,-139.63,-9.7478,1.803,4.2206,1.8,1.3543,1.3543,1.3543,134.9627,-1.7371,1
601319.SH,20210429,20210331,0.23,0.23,3.9291,3.9291,0.1706,0.3012,2.6026,35000000.0,9999000000.0,,,,,,,,0.1339,-1521000000.0,,,,,,,,,,,,,128417000000.0,0.2269,4.6979,0.5246,2.9038,-0.0547,,,,7.9672,,,,7.9672,,11.1866,,0.1922,,9.3099,,4.8952,4.9,4.8781,,1.0671,,19.5808,,79.0122,4.7647,6.3291,,,,,,,,,3.7647,0.1963,,,,,0.0219,,4.2684,0.7734,45947000000.0,9.307,,,4.8952,4.8781,1.0671,13.3504,43.75,43.75,1081.5315,33.4626,33.9851,42.1045,41.3,1080.5598,28.474,2.8,6.6685,2.7518,2.8902,2.8902,2.8902,2788.75,10.6096,1
603323.SH,20210429,20210331,0.14,0.13,0.5098,0.5098,1.2691,1.9882,0.8487,-47000.0,254147000.0,,,,,,,,0.0065,188870000.0,,,,,,,,,,,,,5115149000.0,0.1409,6.7722,0.3069,2.8369,-0.6561,,,,27.8564,,,,27.8564,,33.7711,,,,31.7226,,2.0842,2.08,2.0846,,0.1814,,8.3368,,91.2585,11.4397,11.5761,,,,,,,,,10.4397,0.0949,,,,,0.0042,,0.7256,0.18,1601218000.0,31.7168,,,2.0842,2.0846,0.1814,60.192,7.6923,8.3333,-89.7608,3.0429,4.0868,4.7753,3.85,-89.7622,0.5259,2.85,2.4242,2.8496,-0.8221,-0.8221,-0.8221,297.9162,4.2272,1
601108.SH,20210429,20210331,0.12,0.12,0.3708,0.3708,2.3032,0.2953,1.8778,7607618.7,439179606.18,,,,,,,,0.0138,254257016.44,,,,,,,,,,,,,7799417196.08,0.1245,6.3772,0.8183,2.1731,0.1644,,,,33.5733,,,,33.5733,,61.1952,,,,39.2493,,1.9084,1.85,1.8759,,0.4649,,7.6336,,75.527,4.0861,4.1051,,,,,,,,,3.0861,0.3239,,,,,0.0407,,1.8596,0.4649,338903742.5,39.2214,,,1.9084,1.8759,0.4649,220.6537,140.0,140.0,59.2023,123.8168,134.5541,130.69,122.91,59.2,112.7788,1.9064,-1.1425,-0.31,49.2791,49.2791,49.2791,-45.333,8.4191,1
601377.SH,20210430,20210331,0.1785,0.1785,0.822,0.822,2.1469,0.3003,1.5488,90808475.52,1104548054.61,,,,,,,,0.0294,-390100977.25,,,,,,,,,,,,,12383088276.72,0.1785,5.7984,1.1904,1.8491,1.0863,,,,28.4099,,,,28.4099,,37.5316,,,,37.3663,,3.1223,3.12,2.8851,,0.834,,12.4892,,78.2001,4.5872,4.8983,,,,,,,,,3.5872,0.2559,,,,,0.0525,,3.336,0.6374,755330642.71,37.3647,,,3.1223,2.8851,0.834,144.8143,340.74,340.74,-29.7285,375.112,379.0812,340.56,459.12,-29.73,294.0097,2.8924,7.1887,2.89,52.4963,52.4963,52.4963,36.3022,11.8156,1
601916.SH,20210430,20210331,0.17,0.17,0.6113,0.6113,1.5054,0.3996,1.6976,24000000.0,4552000000.0,,,,,,,,0.0063,3947000000.0,,,,,,,,,,,,,44606000000.0,0.2151,5.6064,-3.3,2.0972,-0.8888,,,,35.8176,,,,35.8176,,25.0577,,,,44.647,,3.4573,3.7025,3.4392,,0.2267,,13.8292,,93.3834,15.1135,15.5201,,,,,,,,,14.1134,0.0698,,,,,-0.0365,,0.9068,0.2228,13397000000.0,44.77,,,3.4573,3.4392,0.2267,-539.3632,0.0,0.0,-306.25,3.1633,3.4844,1.0601,0.55,-306.0709,-1.3544,3.31,0.5825,2.8266,-3.4314,-3.4314,-3.4314,135.0202,2.454,1
601288.SH,20210430,20210331,0.18,0.18,0.5556,0.5556,0.4959,0.5605,2.549,98000000.0,65763000000.0,,,,,,,,0.007,57798000000.0,,,,,,,,,,,,,1088280000000.0,0.1882,5.5553,1.0937,3.1095,0.9775,,,,34.0382,,,,34.0382,,22.3495,,,,41.5732,,2.9475,3.4125,2.9431,,0.2374,,11.79,,92.0469,12.5737,12.4755,,,,,,,,,11.5736,0.0862,,,,,0.0146,,0.9496,0.2363,149077000000.0,41.5681,,,2.9475,2.9431,0.2374,196.8455,0.0,0.0,45.7878,-0.7294,-0.6844,2.608,2.56,45.7799,-8.4108,3.15,4.9333,2.692,4.1488,4.1488,4.1488,22.9225,12.0307,1
601166.SH,20210430,20210331,1.15,1.15,2.6795,2.6795,3.6061,0.5143,17.3407,30000000.0,23823000000.0,,,,,,,,0.007,20257000000.0,,,,,,,,,,,,,370920000000.0,1.1482,26.6899,-14.31,17.855,0.2935,,,,43.2549,,,,43.2549,,19.7851,,,,50.1159,,3.7987,4.4,3.7939,,0.3031,,15.1948,,91.8723,12.3036,12.651,,,,,,,,,11.3036,0.0872,,,,,-0.0405,,1.2124,0.3003,28290000000.0,50.1752,,,3.7987,3.7939,0.3031,-534.1376,13.8614,13.8614,-497.48,15.5018,15.6624,13.6669,13.58,-497.4773,-0.023,4.66,1.2626,4.0077,10.7545,10.7545,10.7545,50.5532,13.6931,1
601328.SH,20210430,20210331,0.3,0.3,0.9203,0.9203,1.5005,2.8601,3.1806,22000000.0,21924000000.0,,,,,,,,0.0062,8402000000.0,,,,,,,,,,,,,448597000000.0,0.2955,10.1856,-1.1091,6.0407,-0.6321,,,,32.6466,,,,32.6466,,25.9935,,,,36.3909,,2.4991,2.9475,2.4966,,0.204,,9.9964,,91.9263,12.3859,12.4527,,,,,,,,,11.3858,0.0866,,,,,-0.008,,0.816,0.2007,174982000000.0,36.5299,,,2.4991,2.4966,0.204,-120.5168,20.0,20.0,-157.6186,2.0684,2.5466,2.3076,2.98,-157.6204,-6.8229,3.24,4.4459,2.6652,5.1398,5.1398,5.1398,-13.6304,9.7991,1
601456.SH,20210430,20210331,0.07,0.07,0.1979,0.1979,1.5327,0.2547,1.0867,4302357.22,153008717.57,,,,,,,,0.0095,31904802.24,,,,,,,,,,,,,3190136394.17,0.0661,4.5191,-0.0859,1.3415,-0.753,,,,33.4285,,,,33.4285,,54.9536,,,,43.6253,,1.4743,1.47,1.4339,,0.3169,,5.8972,,79.7442,4.9369,4.6519,,,,,,,,,3.9368,0.254,,,,,-0.0048,,1.2676,0.3169,87740782.75,43.9261,,,1.4743,1.4339,0.3169,-43.4179,-41.67,-41.67,,-34.4891,-33.4267,-31.4,-33.09,81.8004,,1.4411,14.7904,1.44,-4.95,-4.95,-4.95,32.4447,,1
601099.SH,20210430,20210331,0.001,0.001,0.0187,0.0187,0.4104,0.051,-0.1532,1475235.02,3199336.82,,,,,,,,0.0056,-52254767.62,,,,,,,,,,,,,-696635429.88,0.0007,1.4097,-0.0538,-0.1022,-0.1254,,,,2.7275,,,,2.7275,,177.9942,,,,-67.5652,,0.0487,0.05,0.0333,,0.0152,,0.1948,,57.9207,2.3765,2.3743,,,,,,,,,1.3765,0.7225,,,,,-0.0276,,0.0608,0.0205,232115655.52,6.4004,,,0.0487,0.0333,0.0152,-288.0947,-92.86,-92.86,-134.1587,-245.1681,-84.9683,-95.25,-96.84,-134.16,-94.8359,0.0497,1.3332,0.05,-61.2606,-61.2606,-61.2606,87.7012,-7.9575,1
601998.SH,20210430,20210331,0.32,0.29,1.0609,1.0609,1.2101,0.8948,4.8894,51000000.0,15590000000.0,,,,,,,,0.0068,13539000000.0,,,,,,,,,,,,,283048000000.0,0.3196,9.8505,-0.64,5.7842,-1.2857,,,,30.4966,,,,30.4966,,23.6564,,,,35.7707,,2.8317,3.3225,2.8225,,0.207,,11.3268,,92.6051,13.5228,13.8472,,,,,,,,,12.5228,0.0777,,,,,-0.0043,,0.828,0.2045,33890000000.0,35.8535,,,2.8317,2.8225,0.207,-59.9453,6.6667,7.4074,57.05,9.2417,9.1416,8.2197,8.18,57.3248,3.7477,3.23,3.6542,2.8542,0.7863,0.7863,0.7863,35.6266,4.3105,1
600000.SH,20210430,20210331,0.61,0.56,1.6872,1.6872,2.7855,4.863,6.9976,69000000.0,18628000000.0,,,,,,,,0.0062,14834000000.0,,,,,,,,,,,,,348134000000.0,0.637,18.4995,-4.42,11.8607,-1.8207,,,,38.078,,,,38.078,,22.5778,,,,45.0204,,2.8901,3.35,2.8794,,0.2355,,11.5604,,91.7756,12.1589,12.3792,,,,,,,,,11.1589,0.0886,,,,,-0.0175,,0.942,0.2335,33738000000.0,45.0446,,,2.8901,2.8794,0.2355,-261.9139,8.9286,7.6923,-240.3175,7.5754,7.7321,7.6954,7.7,-240.4068,-5.4838,3.28,1.4689,2.7408,-10.6488,-10.6488,-10.6488,48.2085,13.9439,1
600908.SH,20210430,20210331,0.2,0.16,0.5902,0.5902,0.5829,3.0161,0.8165,902000.0,361812000.0,,,,,,,,0.0059,257302000.0,,,,,,,,,,,,,7134962000.0,0.1948,6.6431,1.0453,3.8326,-0.2372,,,,33.4529,,,,33.4529,,26.408,,,,37.5375,,2.5557,2.56,2.5493,,0.1981,,10.2228,,92.412,13.1787,13.075,,,,,,,,,12.1786,0.0816,,,,,0.011,,0.7924,0.1955,954942000.0,37.6263,,,2.5557,2.5493,0.1981,177.1206,5.2632,0.0,-52.2149,2.5972,3.49,5.9563,5.11,-51.8674,-10.9646,3.4686,6.1633,3.0519,3.615,3.615,3.615,21.897,19.0047,1
