ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
000022.SZ,20131025,20130930,0.693,0.693,2.0452,2.0452,0.2578,0.7502,4.0459,469969.0,446321275.0,706878351.0,0.4269,0.415,0.409,5.0942,1.836,0.4976,0.1867,570513787.0,671651801.0,,848758277.5405,467238277.5405,692391919.0,124799608.0,1727099555.0,1227499543.0,2545832685.0,-1101773472.0,-371418039.0,5621265207.0,3092354194.0,0.693,6.0397,0.9748,4.7961,0.2865,1.0417,1.3164,0.7247,42.9119,53.6063,46.3937,10.0194,42.9119,,8.2355,1.7838,-0.0013,56.735,49.0875,50.9349,11.8008,11.76,11.7884,9.5096,8.0117,7.9885,15.7344,12.6795,34.6413,1.53,1.8655,11.1724,88.8276,34.6623,30.7244,69.2756,75.5553,24.4447,0.327,0.53,1.5306,2.2547,1.0006,1.4741,2.074,0.247,62.7271,10.6823,6.3259,3382547112.0,49.151,,59.2518,3.9602,3.9683,2.5317,59.7084,22.007,22.007,18.301,9.2204,8.6674,21.9292,22.7,18.2822,11.956,5.8761,8.3104,5.8763,-2.9879,-2.9879,-10.2432,-9.1185,8.9081,0
002916.SZ,20131216,20130930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9161,,,-23.7486,,15.0095,5.1167,4.5863,4.5863,,,14.2064,1
000043.SZ,20131030,20130930,0.0376,0.0376,3.9907,3.9907,0.8931,0.203,2.1913,30369461.43,-5269027.17,686258415.89,1.388,0.394,0.2686,7.4081,0.2343,12.5768,0.1638,53117857.21,275407190.4,,-1728527519.6596,603318063.9704,7121203602.68,487030635.23,6530194489.94,5206234627.71,2741957903.1,3627491649.99,4530531787.76,10463344884.2,1596874673.47,0.0376,4.2905,-2.2694,2.3943,-0.1912,0.4129,-2.5916,0.9046,1.0359,25.7832,74.2168,16.0378,1.0359,1.8105,7.2259,7.0014,0.0,98.0043,1.9321,10.3472,0.8683,0.86,-0.1823,1.6949,0.1697,0.9008,1.1577,2.2599,78.2357,4.5947,5.6208,71.8017,28.1983,15.1728,62.4102,27.3488,66.1191,33.8809,-0.1619,3.5947,0.2024,0.4382,0.1939,0.4199,0.5267,-0.1071,1114.2909,0.2263,0.1545,4352333872.48,3.3458,1.5198,94.13,2.0393,2.0119,0.3118,-15.561,-87.1145,-87.1145,-133.5975,-82.5401,-70.9185,-87.1033,84.25,-133.5874,-87.6671,-2.0009,25.2696,-2.0015,64.6835,64.6835,140.8235,2423.9018,4.5714,1
601236.SH,20131028,20130930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4763,,,,,,20.2029,54.8039,,,,,53.8914,1
688981.SH,20131022,20130930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7468,,0.9821,50.4591,,,,,533.5806,745.6802,,95.4048,705.3199,,6.1674,5.3195,30.0258,25.7841,12.3224,,6.6676,1
600816.SH,20131026,20130930,0.3133,0.3133,0.6056,0.6056,0.085,0.0267,0.4282,2540046.49,139747712.37,,,,,,,6.1046,0.2502,186330283.16,,,,,,,,,,,,,206598768.82,0.3133,1.6019,-0.7198,0.455,-0.6024,,,,51.7356,,,,51.7356,,,,-0.2538,,69.525,,20.9551,20.72,20.581,,12.9425,,27.9401,,41.6931,1.7151,1.6191,,,,,,,,,0.7151,1.3985,,,,,-0.6284,,17.2567,12.9425,50040147.2,68.9808,,,4.4736,4.1442,2.7022,127.9691,9.8142,9.8142,-174.628,18.5817,10.1528,9.8335,16.39,-174.6725,-1.4921,15.3608,31.171,15.3633,2.4597,2.4597,4.3664,-53.2644,11.4971,1
002673.SZ,20131023,20130930,0.22,0.22,0.7248,0.7248,1.2299,0.3377,0.6735,107108.6,262355530.3,,,,,,,,0.081,195942688.52,,,,,,,,,,,,,1213502590.15,0.2187,3.8556,-0.9814,1.0113,-1.1459,,,,30.1932,,,,30.1932,,53.99,,0.37,,40.6836,,5.7846,5.76,5.7822,,2.4458,,7.7128,,57.7621,2.3675,2.3664,,,,,,,,,1.3675,0.7312,,,,,-0.1861,,3.2611,2.4444,135588141.85,40.7,,,1.9113,1.9058,0.7871,-146.1033,46.67,46.67,-12.8046,62.28,61.05,59.68,60.89,-12.8137,73.0375,4.0199,3.7649,4.02,34.7116,34.7116,36.8418,134.1853,-7.7216,1
300909.SZ,20140118,20130930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.6304,,,271.7762,,24.9978,,,,,,13.6787,1
000035.SZ,20131022,20130930,6.0,6.0,0.2166,0.2166,4.1079,0.0901,-5.1752,1135731704.18,-2345066.0,4352165.7,,,,,0.4673,6687.9562,0.2636,-2739007.53,1133241912.51,,-916058296.73,-916058296.73,-1752223.34,,0.0,-867978.89,4314599.59,4306918.63,3438939.74,4314599.59,-960842926.38,5.9982,0.0228,-0.5615,-5.0851,0.0002,5.9975,-4.8481,-4.8481,2769.5702,10.6351,89.3649,17.2745,2769.5702,,17.6282,-0.3537,0.03,106.6931,-6.6931,2769.2165,,,,730.028,730.1212,,,973.3704,-68.3827,0.5939,,99.7002,0.2998,168.3827,0.0,100.0,,,,-0.4061,,,,,,,,973.4947,730.1212,7680.96,2769.5702,,,,,2313.9586,,1171.4286,1171.4286,75.7974,-103.4312,1163.1383,1163.1383,-121.35,69.5689,,100.2319,-99.1678,100.2322,-56.7142,-56.7142,-100.0,-404.9907,-100.3248,1
000047.SZ,20131029,20130930,,,0.0,0.0,1.9874,0.3287,-13.072,0.0,-28832587.05,0.0,-0.0112,-0.0112,-0.0112,,,0.0,,-28832567.05,-3653838.55,-272070.4,25178748.5,25178748.5,330273650.79,,999313128.6,999281629.09,-1339333998.64,-1321862769.44,-345006140.35,-175333370.04,-1534348450.75,-0.2395,-9.7558,-0.0029,-12.7433,0.0001,-0.0303,0.2091,0.2091,,,,,,,,,,,,,,,,-2.3302,-18.3875,,,-3.1069,858.1285,,,-9.4882,109.4882,-864.4195,,,98.3134,,-0.0003,,-0.8835,-1.1755,-1.0073,-1.3403,-1.3403,-0.0003,,-24.5167,-18.3875,4875134.13,,,,,,-6.1587,,,,-31.8182,-0.0869,-0.087,-0.087,-0.087,-33.6401,,-2.5157,-2.3507,-2.5163,,,,0.2492,3.3832,1
