ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
000022.SZ,20150425,20150331,0.159,0.159,0.6328,0.6328,0.2523,0.8066,4.4933,-2172695.82,104753391.4,187068984.43,0.5942,0.5801,0.5695,1.9627,0.52,0.1239,0.0587,125076558.85,167326766.91,,4028383.5595,4028383.5595,691906126.54,94289909.59,1175262051.18,646103509.09,3052507298.31,-555986707.86,-407044842.63,5394335428.91,3417174610.43,0.1591,6.5436,0.25,5.2999,0.0939,0.2595,0.0062,0.0062,32.5671,45.8531,54.1469,14.686,32.5671,,10.8227,3.8633,0.0291,69.3421,37.0715,41.014,2.4616,2.46,2.5138,2.4064,1.9108,1.9097,9.8464,9.6256,28.1374,1.3915,1.6686,11.6772,88.3228,43.7887,21.787,78.213,69.8463,30.1537,0.1176,0.3915,2.151,3.5899,1.5562,2.5973,4.7245,0.0822,53.6763,7.6432,1.4753,3341085040.0,37.1507,,69.3421,2.4616,2.5138,1.9108,39.5026,-3.6364,-3.6364,9.553,-1.0441,-3.3381,-3.7289,0.05,9.52,-7.4762,2.5225,0.5071,2.5217,0.9173,0.9173,0.9173,6.3841,4.0501,0
002930.SZ,20150729,20150331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4947,2.3192,,,,,,1
601236.SH,20150407,20150331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8467,,,,,,12.6421,-3.0395,,,,,4.7308,1
000043.SZ,20150430,20150331,-0.1023,-0.1023,1.074,1.074,0.6714,0.3111,3.1819,1795663.03,-70006962.2,198902032.22,1.5332,0.4186,0.2691,1.7829,0.0471,4.706,0.0344,-72883155.72,-5527264.85,,-1038208670.74,108484502.02,5499693247.86,634588606.18,11191702946.02,9733781639.01,3321075796.98,5547278853.85,8993463876.17,15409816557.45,2329729823.14,-0.1023,5.1547,-0.7813,3.4931,0.8621,-0.0083,-1.5566,0.1627,-11.5199,27.7685,72.2315,29.6979,-11.5199,6.2839,14.214,9.2,0.0,110.1751,-9.879,-0.7717,-1.9642,-1.96,-2.0159,-0.0266,-0.3966,-0.0436,-7.8568,-0.1064,80.421,5.1075,5.9915,74.0392,25.9608,15.4152,72.6271,22.3103,60.0474,39.9526,-0.0501,4.1075,0.1984,0.3072,0.1917,0.2967,0.3412,-0.0301,2019.845,-1.5864,-0.3278,5383436003.54,-9.9716,6.2839,110.1751,-1.9642,-2.0159,-0.3966,-72.7516,-241.8863,-241.8863,75.4486,-264.3857,-263.4894,-241.8485,-317.47,75.4482,-235.7102,-1.9777,7.3534,-1.9772,-21.7366,-21.7366,-21.7366,-109.6746,4.5231,1
688025.SH,20150529,20150331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.7804,14.4389,,,,,,1
688981.SH,20150507,20150331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.866,,0.9137,26.3385,,,,,152.7256,173.3711,,-20.8534,128.3577,,-3.5915,2.4365,12.2425,12.8346,12.8346,,19.7118,1
300909.SZ,20150523,20150331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.6063,-5.9648,,,,,,1
000563.SZ,20150429,20150331,0.0619,0.0619,0.1398,0.1398,1.1964,0.1244,0.7433,164499.61,75061550.15,,,,,,,3.0688,0.0385,83009699.6,,,,,,,,,,,,,1053954699.3,0.0619,3.3604,0.0025,0.8677,0.0594,,,,44.3045,,,,44.3045,,34.897,,-0.0272,,59.3288,,1.9055,1.91,1.9014,,1.7054,,7.622,,10.5867,1.1184,1.1174,,,,,,,,,0.1184,8.4458,,,,,0.0064,,6.8216,1.7054,54983010.97,59.3171,,,1.9055,1.9014,1.7054,1.8197,0.487,0.487,100.4509,0.9769,0.8877,0.6065,0.46,100.4588,-11.0309,7.0225,7.2291,7.0229,-2.897,-2.897,-2.897,-28.6681,13.0803,1
301010.SZ,20150708,20150331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7619,1.0499,,,,,,1
301024.SZ,20150801,20150331,0.34,0.34,0.4898,0.4898,,0.05,1.8171,5634810.59,-4622784.6,6925914.87,17.2084,17.2084,16.3673,0.8279,0.2247,10.7765,0.1906,-4677826.8,1892376.18,2199662.96,-3790317.28,-3790317.28,4334690.15,794628.86,0.0,-21084305.05,85507647.09,70258446.76,49174141.71,86011916.37,56011916.37,0.0337,2.8671,-0.42,1.8671,0.5055,0.0631,-0.1263,-0.1263,6.8876,47.1363,52.8637,77.8628,6.8876,26.4652,51.6201,-0.2224,0.409,131.8363,13.1139,12.8791,1.4055,1.73,-6.42,2.4554,1.3131,1.3803,5.622,9.8216,5.6279,1.0596,1.0703,81.8435,18.1565,93.8188,0.0,100.0,84.5081,15.4919,-2.9215,0.0596,16.7687,,16.6704,,,-2.4689,108.7088,5.2524,1.3131,6043829.19,13.1139,26.4652,131.8363,1.4055,-6.42,1.3131,-86.1868,,,,,,,,,,-85.1701,44.6661,48.2967,,,,,,1
601728.SH,20150429,20150331,,,1.0038,1.0038,0.3587,0.8535,1.4299,,,27308024729.33,0.3286,0.31,0.2759,3.3139,1.2741,0.2209,0.1439,7718657964.52,7789288312.24,,-20483426251.0701,-26950633024.2901,176850608729.37,64818003938.5,30789801587.06,6751577928.88,223309155235.78,-138901270403.95,-132898975350.11,326423295665.49,184795989235.27,0.0624,3.6413,0.3159,2.2833,0.0145,0.0962,-0.2531,-0.333,6.2225,33.6133,66.3867,22.7763,6.2225,14.4208,6.9553,1.4002,0.872,90.4991,9.3986,9.5878,1.7285,,,1.3794,0.8952,1.7888,6.914,5.5176,47.9603,1.9216,1.9342,11.9681,88.0319,39.3086,9.4325,90.2815,75.9349,24.0651,0.1236,0.9216,1.0816,9.5713,0.8196,7.2527,33.0751,0.0938,33.8959,3.5808,0.8936,422913819919.09,8.1876,14.4208,90.4991,1.7285,,0.8952,31.4692,,,27.8947,-3.6623,-9.3248,-9.1064,,27.8752,-12.6263,1.9059,1.2135,1.9051,-4.8757,-4.8757,-4.8757,462.6603,4.0286,1
688722.SH,20150625,20150331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1012,2.5688,,,,,,1
833874.BJ,20151013,20150331,0.57,0.57,0.8684,0.8684,0.7701,0.0128,0.1148,1074060.16,8425578.46,16567233.64,1.6974,1.3203,1.1428,1.501,0.5442,1.5912,0.3149,11074319.63,12253472.26,13134657.5,-13082622.51,-18082622.51,41125509.55,187500.0,5000000.0,-14211039.96,80811989.81,32166085.78,17955045.82,90396922.7,5742060.01,0.2111,1.8977,0.04,0.1276,0.0798,0.2723,-0.2907,-0.4018,24.3084,42.3935,57.6065,12.313,24.3084,3.6069,8.5034,0.2027,0.8326,71.6622,30.7301,31.3551,12.579,12.3,11.1568,9.8749,7.6556,11.4899,50.316,39.4996,35.1629,1.5423,1.6431,59.4424,40.5576,61.356,5.5312,94.4688,99.5951,0.4049,0.0403,0.5423,1.8439,17.0794,1.7449,16.1624,,0.0401,126.7404,30.6224,7.6556,38333404.03,31.2261,3.6069,71.6622,12.579,11.1568,7.6556,4.7519,,,,,,,,,,-71.0902,13.0909,30.0944,,,,,,0
833819.BJ,20150522,20150331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7403,1.421,,,,,,0
