ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
000022.SZ,20160427,20160331,0.188,0.188,0.6846,0.6846,0.2568,0.8066,5.0167,1116768.5,120104236.05,204759958.01,1.0792,1.0609,1.0453,1.9428,0.4581,0.1384,0.0639,149449239.77,191396225.62,,-16157071.6013,-157006631.9013,805551971.47,97021244.33,622748443.44,-45423283.06,3444866449.53,73672075.75,-469715042.96,5183745988.54,3754662963.3,0.188,7.0739,0.1576,5.8233,-0.0232,0.2968,-0.0251,-0.2435,34.826,46.3872,53.6128,12.119,34.826,,9.1846,2.9344,0.0053,66.1431,40.1251,43.3597,2.6936,2.69,2.6688,2.7694,2.2243,2.3367,10.7744,11.0776,22.0785,1.2833,1.5357,14.5327,85.4673,49.8632,12.0135,87.9865,60.9928,39.0072,0.1092,0.2833,2.9902,7.324,2.2585,5.5317,,0.0666,52.8565,8.8972,1.754,3213940880.28,40.4253,,66.1431,2.6936,2.6688,2.2243,23.0156,18.239,18.239,-36.96,17.1088,17.7335,18.1714,14.65,-36.961,9.3124,2.7347,-0.0743,2.7344,8.1966,8.1966,8.1966,16.9868,8.1042,0
300688.SZ,20170727,20160331,-0.08,-0.08,,,,,,70767.43,-4030300.0,12533038.34,,,,,,10.403,,-2552916.06,-3107413.66,-2459531.16,,,,,,,,,,,,,,,,,,,,-15.4956,51.6852,48.3148,60.4864,-15.4956,23.0029,40.0139,-2.5303,-0.2252,110.528,-10.4137,-12.8147,-2.9422,-2.99,-2.9948,-1.3855,-1.6754,-2.8239,-11.7688,-5.542,,,,,,,,,,,,,,,,,,,,-6.7016,,,-10.1681,23.0029,110.528,-2.9422,-2.9948,-1.6754,-19.6793,,,,,,,,,,,,,,,,,,1
300680.SZ,20170711,20160331,0.13,0.13,,,,,,238373.17,6288265.66,16791751.32,,,,,,1.3883,,6519083.31,8420197.62,9443776.01,,,,,,,,,,,,,,,,,,,,12.8914,33.1671,66.8329,17.638,12.8914,4.1446,12.0522,1.4412,2.15,87.1235,12.8765,16.6316,3.6509,3.59,3.5176,2.6824,2.0792,2.8505,14.6036,10.7296,,,,,,,,,,,,,,,,,,,,8.3168,,,15.2079,4.1446,87.1235,3.6509,3.5176,2.0792,-6.0409,,,,,,,,,,,,,,,,,,1
603233.SH,20170711,20160331,0.32,0.32,,,,,,-1337826.9,115991378.84,574935090.82,,,,,,4.8539,,151848341.75,160456745.16,,,,,,,,,,,,,,,,,,,,,7.821,39.2188,60.7812,27.7483,7.821,22.5097,4.7025,0.5361,0.3293,89.6418,10.3582,10.9455,11.2274,,11.3584,6.0358,4.3129,8.9466,44.9096,24.1432,,,,,,,,,,,,,,,,,,,,17.2516,,,10.4094,22.5097,89.6418,11.2274,11.3584,4.3129,9.2323,,,,,,,,,,,,,,,,,,1
300643.SZ,20170504,20160331,0.04,0.04,,,,,,1166198.64,4245808.49,14905674.24,,,,,,0.7778,,4815581.96,6024571.48,,,,,,,,,,,,,,,0.11,,,,,,9.7931,28.7508,71.2492,21.2564,9.7931,4.2433,17.2211,-0.208,-3.3555,90.7115,9.2885,11.6205,2.8484,2.81,2.2346,2.1711,1.8297,2.6976,11.3936,8.6844,,,,,,,,,,,,,,,,,,,,7.3188,,,11.8285,4.2433,90.7115,2.8484,2.2346,1.8297,30.5719,,,,,,,,,,,,,,,,,,1
002866.SZ,20170425,20160331,0.1,,,,,,,169299.6,10806630.17,25435340.7,,,,,,0.9748,,13331747.86,14030820.59,,,,,,,,,,,,,,,0.08,,,,,,9.4595,21.9211,78.0789,10.4027,9.4595,3.6441,6.3021,0.4566,-1.3391,88.5102,11.6106,12.0923,3.6862,3.51,3.6293,3.1933,2.498,3.5664,14.7448,12.7732,,,,,,,,,,,,,,,,,,,,9.992,,,11.6357,3.6441,88.5102,3.6862,3.6293,2.498,7.507,-23.0769,,-80.9524,-6.1964,-11.7654,-10.026,-5.8508,-80.8412,,,,,61.2221,61.2221,61.2221,-6.1964,,1
300653.SZ,20170515,20160331,0.1285,,,,,,,2209773.55,5501022.42,26413554.74,,,,,,1.1981,,6502754.73,8783792.29,,,,,,,,,,,,,,,0.03,,,,,,26.9533,92.3294,7.6706,69.2072,26.9533,49.1729,21.1483,-1.114,,77.2694,22.7306,30.704,4.298,3.7839,3.0663,4.3841,3.8486,4.298,17.192,17.5364,,,,,,,,,,,,,,,,,,,,15.3944,,,31.818,49.1729,77.2694,4.298,3.0663,3.8486,6.9867,,,,,,,,,,,,,,,,,,1
300659.SZ,20170508,20160331,,,,,,,,-94400.0,-2313500.0,20263444.85,,,,,,0.7822,,-4358409.09,-803195.64,,,,,,,,,,,,,,,,,,,,,-7.4968,63.0903,36.9097,73.8505,-7.4968,18.4131,55.4568,-0.0195,1.8735,113.5699,-13.5699,-2.5008,-1.6595,,-1.5945,-0.3213,-0.9632,-1.5728,-6.638,-1.2852,,,,,,,,,,,,,,,,,,,,-3.8528,,,-2.4813,18.4131,113.5699,-1.6595,-1.5945,-0.9632,-168.0456,,,,,,,,,,,,,,,,,,1
300658.SZ,20170509,20160331,0.29,0.29,,,,,,2184998.0,19293400.0,51199305.0,,,,,,1.048,,22830257.0,27472031.0,,,,,,,,,,,,,,,,,,,,,16.6113,39.5838,60.4162,20.6235,16.6113,8.391,9.5984,2.6342,0.3454,82.3492,17.6508,21.2395,12.2293,11.0,10.9852,6.8471,5.3551,7.0972,48.9172,27.3884,,,,,,,,,,,,,,,,,,,,21.4204,,,19.6382,8.391,82.3492,12.2293,10.9852,5.3551,24.5622,,,,,,,,,,,,,,,,,,1
603229.SH,20170508,20160331,0.1,0.1,,,,,,121928.86,11326400.0,24561884.65,,,,,,0.3663,,13228043.73,14091160.0,,,,,,,,,,,,,,,,,,,,,27.8522,59.7558,40.2442,26.4493,27.8522,2.0759,22.2107,2.1627,0.4659,67.8179,32.1821,34.2819,6.0871,,6.0223,3.5062,2.8486,4.7121,24.3484,14.0248,,,,,,,,,,,,,,,,,,,,11.3944,,,32.4215,2.0759,67.8179,6.0871,6.0223,2.8486,-14.1725,-52.381,-52.381,,15.6527,16.345,15.0444,14.422,-184.7052,,,,,-8.9944,-8.9944,-8.9944,15.6527,,1
