ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
000022.SZ,20110329,20101231,0.925,0.925,2.6993,2.6993,0.2247,0.5949,3.2256,1369757.0,595310399.0,998105384.0,0.4761,0.4655,0.4511,8.9493,1.6767,0.7159,0.2967,813924853.0,987628395.0,1208975710.0,867772681.8536,1178572681.8536,402033809.0,136286152.0,1856706949.0,1074986866.0,2038510490.0,-1183379659.0,-108392793.0,5096256007.0,2463294876.0,0.9254,5.024,1.437,3.8205,0.063,1.5318,1.3459,1.8279,47.4966,57.3486,42.6514,6.909,47.4966,,7.5143,-0.6053,0.0068,53.2339,55.2993,56.7466,19.5873,19.7,19.5423,16.8393,14.0944,12.5436,19.5873,16.8393,38.6159,1.6291,1.9253,17.3384,82.6616,32.8676,36.4328,63.5672,94.3096,5.6904,0.4103,0.6291,1.3526,1.7448,0.8511,1.0979,1.8963,0.387,52.2308,14.0944,10.1735,2696930975.0,55.4128,,61.4943,3.6639,3.6789,2.6149,67.9917,42.3077,42.3077,27.51,42.8694,41.8466,42.4517,44.31,27.5765,25.4534,13.54,12.1984,13.5495,18.7646,18.7646,17.801,-30.0006,13.5495,0
603693.SH,20110928,20101231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.9476,,,-30.7188,,15.8562,4.0,,28.0,,,4.0,1
000043.SZ,20110226,20101231,1.2112,1.2112,17.6293,17.6293,4.2677,0.5395,3.0892,29898075.49,239383739.23,1221734702.08,1.4579,0.6083,0.5375,18.6076,0.6815,12.8069,0.5448,376555364.12,490956291.21,557977341.63,-840450260.821,-23418548.911,2401577495.45,118474838.13,3060010000.0,1922319272.19,1644603169.31,1969623454.13,2731942726.32,5422302733.93,806751136.48,1.2112,8.8965,-0.98,3.6288,0.9035,2.2083,-3.7804,-0.1053,7.5401,31.1719,68.8281,13.9295,7.5401,6.5961,5.5511,1.7823,0.4948,90.3924,10.9922,12.5265,14.5775,14.58,12.959,6.8241,4.1077,7.5128,14.5775,6.8241,70.257,3.3621,3.8947,78.9591,21.0409,20.7067,56.4338,36.4765,77.0885,22.9115,-0.0506,2.3621,0.3545,0.6464,0.2947,0.5375,0.8555,-0.039,492.7197,4.1077,3.7429,1283408655.85,11.1234,4.4422,88.1704,10.7637,9.253,2.7905,15.9969,332.1429,332.1429,-140.66,263.6185,193.0649,328.3321,4149.55,-140.5997,271.7555,15.28,23.2052,15.2188,123.7401,123.7401,172.821,225.9731,15.2188,1
600025.SH,20110426,20101231,,,1.8968,1.8968,2.2617,0.1898,0.3447,,,3625715838.54,0.104,0.0965,0.0952,11.2079,4.413,0.2308,0.1189,1974588720.96,3447131201.49,5232108385.64,,,6670338883.64,5637112050.77,44673165712.78,44107307687.45,15756462122.2,-18671807282.89,-5068999595.44,60786233882.16,2226641455.21,0.4024,3.7892,1.229,0.5345,0.0193,0.8275,,,21.5511,45.8841,54.1159,19.0625,21.5511,0.3067,0.9142,17.8417,,75.0112,25.221,43.624,11.652,,,5.1874,2.5627,5.0724,11.652,5.1874,77.9556,4.5363,4.6194,2.965,97.035,21.5565,73.4922,25.9684,36.5721,63.4279,0.2457,3.5363,0.277,0.3533,0.2765,0.3527,0.3572,0.0899,44.2908,2.5627,2.5224,70814634673.01,25.7824,0.3557,84.7658,1.7557,,0.3858,69.0672,,,186.8814,190.4837,187.0052,211.9253,,186.9079,156.6089,21.5578,22.2476,21.5567,90.0137,90.0137,81.5305,-75.9665,21.5567,1
603093.SH,20110430,20101231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.056,,,,,,,-8.2972,,,,,1
002961.SZ,20110430,20101231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
601916.SH,20110427,20101231,,,0.5409,0.5409,0.4919,0.0383,0.0991,,,,,,,,,,0.0284,2032190785.0,,,,,,,,,,,,,1374365822.0,0.1642,1.7803,0.1341,0.1373,0.8827,,,,30.354,,,,30.354,,41.8576,,11.2856,,39.8557,,12.3918,,,,0.863,,12.3918,,91.8018,12.1978,14.3585,,,,,,,,,11.1978,0.0893,,,,,0.0067,,0.863,0.863,1084225338.0,39.9946,,,,,,,13.0435,13.0435,-95.1323,104.9548,103.9994,89.4975,,-90.6649,-7.4602,6.7454,32.9795,104.774,63.4201,63.4201,,,104.774,1
688981.SH,20110330,20101231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2739,,1.8036,60.3708,,,,,100.874,101.3187,,137.584,101.1257,,7.4108,17.1471,47.6873,45.3258,19.9218,,17.1471,1
600958.SH,20110427,20101231,,,0.9383,0.9383,0.3776,0.261,0.859,,,,,,,,,,0.081,557734688.35,,,,,,,,,,,,,3689134933.33,0.3993,3.1013,-0.4116,1.12,0.1334,,,,42.5593,,,,42.5593,,42.6216,,0.0021,,52.595,,13.6931,,,,3.4483,,13.6931,,75.3723,4.0605,3.971,,,,,,,,,3.0605,0.3267,,,,,-0.0434,,3.4483,3.4483,277904713.42,53.4588,,,,,,,-31.0345,-31.0345,-111.4607,-33.4338,-32.4781,-31.3028,,-111.4606,-39.5038,13.555,19.1624,13.5562,-18.9156,-18.9156,,,13.5562,1
600816.SH,20110426,20101231,0.2041,0.2041,0.6702,0.6702,0.1166,,-0.4169,4316979.79,88346782.81,,,,,,,37.3643,0.4754,55497821.5,,,,,,,,,,,,,-189318930.43,0.2041,0.7182,0.15,-0.4169,0.1352,,,,30.6666,,,,30.6666,,1.7013,,0.6612,,39.442,,33.1188,33.12,31.5759,,14.5792,,33.1188,,47.6499,1.9102,2.288,,,,,,,,,0.9102,0.9939,,,,,0.2123,,14.5792,14.4753,211356933.39,40.8496,,,4.0431,3.7528,2.1595,9.7485,96.0615,96.0615,-57.14,181.6693,165.6885,96.0726,113.79,-56.2131,40.3611,39.7,16.3762,39.6915,83.3926,83.3926,187.1948,-42.1034,39.6915,1
