ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
002945.SZ,20200812,20200630,0.11,0.11,0.2127,0.2127,0.2508,0.066,0.5076,28353194.66,256253778.65,,,,,,,,0.0239,152897813.96,,,,,,,,,,,,,1548735773.7,0.1054,2.0808,0.4795,0.5736,0.7502,,,,49.5542,,,,49.5542,,43.0094,,,,56.4751,,5.1952,5.2,4.6777,,1.1859,,10.3904,,82.1589,5.605,4.3809,,,,,,,,,4.605,0.2172,,,,,0.05,,2.3718,1.1859,106360375.26,55.6457,,,2.1209,1.5249,0.4887,392.1574,57.14,57.14,16.0736,59.7,54.1652,55.74,43.12,16.07,40.8074,5.2397,90.7361,5.24,26.71,26.71,9.3509,-30.3525,10.605,1
000563.SZ,20200820,20200630,0.1029,0.1029,0.2336,0.2336,1.0372,0.0942,0.6033,-3531684.94,411590033.03,,,,,,,,0.0599,282701527.93,,,,,,,,,,,,,2764871077.34,0.1029,2.9055,-0.1595,0.6975,-0.0771,,,,44.0727,,,,44.0727,,32.8702,,,,59.6938,,3.628,3.61,3.6594,,2.6395,,7.256,,29.1357,1.4111,1.3745,,,,,,,,,0.4111,2.4322,,,,,-0.1335,,5.279,2.6395,68124329.78,59.1005,,,1.7475,1.7499,1.3115,-77.9312,17.1982,17.1982,6.8885,19.8771,19.0932,17.3003,18.17,6.8843,7.5804,4.9182,10.8139,4.9197,11.2964,11.2964,83.0861,-6.6045,9.035,1
600680.SH,20200819,20200630,-0.035,-0.035,0.1068,0.1068,2.2723,0.3105,-3.5665,-3089338.34,-10386960.71,13786969.57,0.1637,0.1567,0.0878,1.1273,0.1691,1.0158,0.029,-28320037.53,15735482.85,21188712.27,-183682183.61,-468682183.61,251517421.45,92551668.36,889800000.0,835541113.46,-34903489.61,-954433329.86,-118892216.4,885375868.28,-1244538346.63,-0.0353,0.0058,0.4472,-3.256,-0.1592,0.0412,-0.4806,-1.2262,-33.0961,33.7698,66.2302,103.504,-33.0961,7.046,46.7512,49.7067,-0.2079,169.3672,-26.4939,38.5425,-150.5022,-150.502,-116.0007,1.1181,-0.9601,1.4776,-301.0044,2.2362,100.3598,,157.171,15.2007,84.7993,-2.839,100.4997,0.2503,92.4991,7.5009,0.1498,-278.8952,0.0018,0.0025,-0.0283,-0.0392,-0.0418,0.1385,219.518,-1.9202,-0.9576,185140410.33,-33.0961,6.2645,135.8067,13.9001,173.6994,0.02,750.1057,85.6557,85.6557,144.7729,84.0366,85.6331,85.5666,84.5992,144.7443,-409.0985,-85.8881,-22.4443,-85.878,-58.2802,-58.2802,-56.5106,121.7738,-97.1649,1
600725.SH,20200822,20200630,0.0102,0.0102,0.4361,0.4361,1.4613,0.0856,-2.2925,8226018.57,4295952.95,15331344.51,5.1663,4.581,2.292,5.8207,1.3297,891.5564,1.3277,3892046.43,12161934.8,12231380.23,-61704016.56,-61704016.56,78707454.18,14883000.0,0.0,-93450342.78,313604886.9,327916735.52,234466392.74,313604886.9,-2719887787.98,0.0102,0.2545,-0.0519,-2.2069,-0.0453,0.0099,-0.0501,-0.0501,2.3299,2.8526,97.1474,2.0823,2.3299,1.0255,1.1212,-0.0644,,99.2758,0.8255,2.2629,4.0743,4.07,1.3978,3.0045,3.0935,3.9571,8.1486,6.009,22.9842,1.2984,1.317,99.8597,0.1403,77.0158,0.0,100.0,84.0977,15.9023,-0.8127,0.2984,3.3508,,3.3508,,,-0.6834,30.9241,6.187,3.0935,571151.38,2.3299,0.8667,99.0937,1.82,0.9898,1.3942,-5.3106,72.8814,72.8814,-204.2169,21.4065,71.8817,71.8817,17.57,-204.2627,62.1065,4.1752,1.1969,4.159,102.5024,102.5024,320.7104,108.9964,6.0301,1
002797.SZ,20200825,20200630,0.12,0.12,0.4054,0.4054,0.7447,0.0845,0.5539,6166397.45,415948577.22,,1.506,1.506,,,,,0.0399,-95470700.0,,,,,,,,,,,,,2236044797.32,0.1205,2.6777,0.4281,0.6384,0.5149,,,,31.4387,,,,31.4387,,53.3789,,,,37.4062,,4.5828,4.58,4.5159,,1.2537,,9.1656,,72.3664,3.6188,3.8656,,,,,,,,,2.6188,0.3636,,,,,0.0581,,2.5074,1.1855,480440209.13,37.7874,,,2.0098,1.991,0.5544,-5.8605,100.0,100.0,-51.8177,88.8905,89.0596,102.02,100.87,-51.82,88.1332,3.7024,0.1774,3.7,19.9498,19.9498,88.169,-20.0037,7.3815,1
002839.SZ,20200825,20200630,0.27,0.24,1.173,1.173,0.4773,2.0681,0.9288,21790828.85,471460481.58,,,,,,,,0.0166,149269132.51,,,,,,,,,,,,,5417164965.38,0.2729,5.738,2.5347,2.9969,0.4776,,,,23.2329,,,,23.2329,,28.0045,,,,23.7863,,4.5905,4.59,4.3877,,0.3853,,9.181,,91.7597,12.1355,11.8983,,,,,,,,,11.1354,0.0889,,,,,0.0376,,0.7706,0.3858,873192250.21,24.0013,,,1.8344,1.7506,0.1534,-3.1371,3.8462,4.3478,161.3551,0.1407,1.1132,4.1532,5.96,161.3554,-3.3497,1.5072,7.8088,1.4448,17.5688,17.5688,16.5688,-41.4043,7.763,1
002766.SZ,20200825,20200630,-0.15,-0.15,0.9472,0.9472,2.164,0.0903,-2.035,14157957.92,-78836238.02,96263907.58,0.9566,0.8671,0.8283,0.5343,0.0946,1.128,0.0737,-91178457.05,970317.34,32240936.77,74089179.76,73805425.93,3048424179.74,23345170.55,1731254509.37,1599931399.71,-327161681.76,-186002671.1,916873185.07,2213914315.97,-820197840.24,-0.1534,1.1404,0.0429,-1.9447,0.0337,0.0023,0.1757,0.175,-16.1722,24.0981,75.9019,46.2724,-16.1722,5.0732,21.9901,19.2091,-0.5329,122.8251,-21.4531,0.2429,-12.4733,-12.43,-15.2036,0.0179,-1.1917,0.0431,-24.9466,0.0358,90.8685,10.9511,10.4548,77.5041,22.4959,-6.1896,78.1988,21.7257,89.1651,10.8349,0.0042,9.9512,0.1001,0.2778,-0.0681,-0.189,-0.2045,0.0038,547.8846,-2.3834,-1.1931,345538932.25,-18.9057,5.573,121.685,-7.5778,-9.5186,-0.699,-1.5585,42.3077,42.3077,140.8571,33.2182,41.4076,40.7867,29.27,140.8674,-48.166,-13.5078,-4.878,-13.5044,5.9226,5.9226,25.7149,-78.9559,-60.0359,1
600069.SH,20200827,20200630,-0.0714,-0.0714,0.2617,0.2617,0.9226,0.0453,-1.1891,2556966.12,-118531764.33,30353715.5,0.949,0.9039,0.5821,0.386,0.1501,0.3504,0.0992,-131978104.84,-84123484.02,-25241201.93,245247706.05,187309245.38,2101676023.5,16089037.91,901463777.17,844247855.85,1111577155.45,-146699932.73,572986560.35,2043202007.77,-1857226788.6,-0.0714,0.7788,-0.0116,-1.1437,-0.0179,-0.0518,0.151,0.1154,-29.2524,7.1427,92.8573,35.6405,-29.2524,4.4119,21.1249,10.1037,,131.0567,-29.1378,-19.7957,-8.7682,-8.77,-8.9615,-1.9633,-2.9013,-3.9182,-17.5364,-3.9266,72.5607,3.6444,3.2394,65.6549,34.3451,26.7144,44.1201,61.8974,95.3415,4.6585,-0.0066,2.6444,0.4189,1.4029,0.3682,1.2331,1.3166,-0.0063,530.6,-5.8026,-2.7067,1204245835.39,-29.2524,4.0154,124.1766,-3.8276,-4.0935,-1.2495,-7.0742,11.5242,11.5242,40.5128,11.4654,10.8652,11.4767,9.1115,40.473,-32.2833,-8.398,-5.6132,-8.3999,-60.9112,-60.9112,-57.4271,25.7964,-33.0806,1
603093.SH,20200828,20200630,0.06,0.06,9.17,9.17,1.4853,0.1248,1.3582,6834989.01,26421608.24,,,,,,,,0.3396,-5259705546.22,,,,,,,,,,,,,860100371.13,0.0573,4.2184,1.5075,1.4829,3.0442,,,,0.6132,,,,0.6132,,4.2131,,-0.0205,,0.8045,,1.3647,1.35,1.0842,,0.2082,,2.7294,,85.7379,7.0116,6.4265,,,,,,,,,6.0116,0.1652,,,,,0.059,,0.4164,0.2123,133559313.15,0.8783,,,0.0773,-0.0703,0.0093,1.987,-40.0,-40.0,7.0668,-42.5812,-33.7641,-36.7987,-41.59,21.7588,-45.5175,0.7981,22.9318,0.7962,39.4634,39.4634,25.785,-161.0499,16.0029,1
600215.SH,20200828,20200630,0.0392,0.0392,0.0913,0.0913,2.1042,0.4597,1.9574,53292.29,18159653.14,13623252.58,11.6147,6.6908,6.5466,147.1628,0.0156,24.0902,0.015,24637464.48,2361100.27,2973380.67,160712391.3145,160712391.3145,232287246.24,3883424.12,0.0,-1349001012.55,2521791361.78,2465660196.35,1116659183.8,2567580992.19,1124032848.84,0.0392,5.5213,-0.0469,2.4171,0.3568,0.0051,0.3456,0.3456,42.9168,32.1017,67.8983,-26.3777,42.9168,1.7532,24.5631,-52.6941,,41.9445,58.1793,5.5637,0.7086,0.7086,0.7066,0.0836,0.6448,0.0676,1.4172,0.1672,8.4234,1.092,1.099,96.2263,3.7737,89.9435,0.0,100.0,98.3557,1.6443,-0.0939,0.092,10.8717,,10.6778,,,-0.0924,7172.5378,1.2896,0.6448,60014589.55,58.3467,1.288,52.5685,0.4227,0.4206,0.3848,-13.7946,-70.2128,-70.2128,-149.6822,-69.6289,-69.5359,-70.2287,-70.38,-149.6788,-70.3412,-0.1952,-1.4662,-0.1959,-61.0101,-61.0101,-47.8342,39.8388,0.3791,1
