ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
000022.SZ,20151030,20150930,0.648,0.648,2.1568,2.1568,0.2534,0.8066,4.6577,-1525602.1,419035408.25,674392642.52,0.695,0.6775,0.6673,6.0823,1.8586,0.4281,0.202,493308239.44,626421150.84,,323413353.6568,162150086.0568,887642864.43,82161469.83,676267106.37,250682508.08,3189864113.62,-325214690.02,-572094921.69,5002409568.54,3523200272.48,0.6475,6.7097,1.0004,5.4643,-0.0668,0.9716,0.5016,0.2515,37.39,48.4963,51.5037,12.5922,37.39,,9.1086,3.4836,0.019,64.5256,41.4713,45.0467,9.8919,9.86,9.9281,9.0986,7.5521,8.0667,13.1892,12.1315,24.0872,1.3173,1.6312,10.8451,89.1549,46.6777,13.5188,86.4812,64.7813,35.2187,0.6049,0.3173,2.6282,6.3971,1.9379,4.7169,12.7247,0.3919,51.5068,10.0695,6.0642,3269867736.61,41.563,,61.0858,4.1411,4.135,3.0968,54.8231,14.0351,14.0351,33.9403,8.8727,8.1209,13.8558,15.05,33.9359,6.9985,5.1249,-1.4709,5.1234,3.8022,3.8022,9.9486,21.0066,6.4088,0
603722.SH,20160108,20150930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4821,,,,,,,,,,,,,19.7933,32.0499,,,,,,1
000043.SZ,20151031,20150930,-0.2537,-0.2537,4.6077,4.6077,0.668,0.3111,2.9305,30728836.56,-199943861.67,694476945.39,1.6333,0.3606,0.2747,7.2696,0.1984,20.7529,0.1442,-190378179.85,99632544.7,,-1340333268.16,296637061.4,5945940087.3,633296058.24,11941980269.49,10713989143.19,3160343295.4,6406830305.1,9349119994.8,15974225145.27,2162029955.6,-0.2537,4.8998,-0.8485,3.2416,0.5609,0.1494,-2.0096,0.4448,-6.341,22.5983,77.4017,21.1337,-6.341,4.4658,8.1925,8.4754,-0.0008,106.1949,-6.2144,3.242,-4.995,-4.99,-5.9021,0.4675,-0.9144,0.8093,-6.66,0.6233,82.1214,5.5933,6.2907,73.2617,26.7383,14.0127,74.7578,20.458,54.6196,45.3804,-0.0559,4.5933,0.1764,0.2737,0.1706,0.2646,0.295,-0.0306,1395.9734,-1.2192,-0.794,5828933268.46,-5.2334,3.2801,105.0209,-1.7522,-2.6598,-0.2602,12.359,-146.3107,-146.3107,79.1313,-183.3305,-211.139,-146.3393,-78.55,79.1305,-122.4081,-6.8249,12.3831,-6.8234,5.9513,5.9513,56.0551,-62.5504,10.76,1
601916.SH,20160219,20150930,0.45,0.45,1.2077,1.2077,0.8395,0.1427,0.7087,,,,0.5025,,,,,,0.0209,7333863000.0,,,,,,,,,,,,,12352764000.0,0.3885,3.2816,10.4622,0.8513,-0.2333,,,,32.1674,,,,32.1674,,24.6958,,27.0514,,42.8735,,13.9589,18.66,,,0.6734,,18.6119,,95.259,21.0926,20.7302,,,,,,,,,20.0925,0.0498,,,,,0.1587,,0.8979,0.6734,1899194000.0,42.8279,,,4.9827,,0.2443,389.1729,15.3846,15.3846,,26.4143,26.6161,26.8024,,44.5091,,13.9088,49.9072,43.6339,40.3722,40.3722,57.3016,305.2105,,1
688981.SH,20151110,20150930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3723,,1.1371,31.6172,,,,,59.8458,78.2737,,14.8539,35.5405,,11.842,27.1564,13.5501,13.3002,12.9489,,31.528,1
000047.SZ,20161027,20150930,,,,,1.9874,0.3287,-13.6952,,,,-0.0311,-0.0311,-0.0311,,,,,-27740279.04,-3494231.73,,318316720.42,318316720.42,402593104.33,858750280.03,132355200.47,132343686.71,-1405873961.66,-551559404.03,-419215717.32,-1117331261.19,-1609388413.77,-0.2304,-10.3791,-0.0019,-13.3665,-0.0001,-0.029,2.6437,2.6437,,,,,,,,,,,,,,,,-4.6405,-36.8403,,,-6.1873,967.7648,,,-11.5345,111.5345,-976.2192,,,38.3834,61.6166,-0.0004,,-0.8967,-9.4419,-1.0087,-10.622,-10.6229,-0.0002,,-49.1204,-36.8403,4357085.73,,,,,,-5.9672,,,,-11.7647,3.2755,3.2755,3.2755,,-10.2309,,-2.35,2086.8902,-67.8651,,,,9.5966,3.0897,1
000675.SZ,20151027,20150930,,,0.0,0.0,0.5201,0.1113,-11.537,900.0,-22619406.46,0.0,0.0059,0.0058,0.0058,,0.0,0.0,,-22619406.46,-5034609.28,-2751436.29,19246490.3,19246490.3,622032835.86,292770858.87,304502102.57,303715988.17,-1182808016.75,-917502922.15,-617378837.75,-841828238.35,-1306532653.36,-0.1978,-10.02,-0.0232,-11.4257,-0.0236,-0.044,0.1683,0.1683,,,,,,,,,,,,,,,,-6.6313,-29.792,,,-8.8417,1659.2403,,,7.4029,92.5971,-1609.5738,,,75.6941,24.0113,-0.0029,,-0.9401,-3.7646,-0.9701,-3.8844,-3.8945,-0.0022,,-39.7227,-29.792,29653000.16,,,,,,-11.2309,,,,30.3303,-7.9902,-13.2137,-13.2137,-7.9902,30.1524,,-2.0367,-6.2166,-2.111,,,,-29.9774,4.2684,1
000689.SZ,20151029,20150930,,,,,1.1152,0.1082,-10.0834,,,,0.0067,0.0067,0.0067,,,,,-37296198.61,-298207.69,,36997990.92,36997990.92,622891888.91,124436308.2,148813000.0,148656587.06,-874665941.14,-766501365.3,-617844778.24,-725852941.14,-1110048242.66,-0.3352,-7.86,,-9.9753,,-0.0027,0.3325,0.3325,,,,,,,,,,,,,,,,-1.3864,-173.3952,,,-1.8485,4172.9011,,,24.2303,75.7697,-4072.9011,,,86.1142,13.8858,,,-0.976,-5.8776,-0.976,-5.8776,-5.8838,,,-231.1935,-173.3952,1774497.15,,,,,,-59.2629,,,,,-7.8921,-7.8921,-7.8921,,,,-4.52,-0.3166,-4.454,,,,-3.3196,5.9912,1
000563.SZ,20151031,20150930,0.2821,0.2821,0.7573,0.7573,1.1964,0.1244,0.9334,317662400.64,24952451.16,,,,,,,13.2385,0.1889,-1715481.54,,,,,,,,,,,,,1284903480.72,0.2821,3.3699,0.0767,1.0578,0.3603,,,,37.2475,,,,37.2475,,27.1924,,17.0224,,49.7358,,8.6659,8.65,0.6311,,7.0343,,11.5545,,25.3606,1.3398,1.232,,,,,,,,,0.3398,2.9431,,,,,0.067,,9.3791,7.0343,83287279.58,49.7371,,,1.2695,0.2489,0.9536,-193.9889,40.3483,40.3483,112.1457,40.3292,40.1384,40.3068,-87.14,112.1435,28.9225,7.3251,28.8175,7.3261,45.8375,45.8375,-1.4639,-74.7988,8.8304,1
601728.SH,20151030,20150930,,,3.0351,3.0351,0.3598,0.8535,1.4936,,,83060180195.2,0.3395,0.3212,0.2763,9.4723,3.5119,0.6665,0.4205,23333021689.37,24854871560.65,,-42211559363.3162,-52714799899.7062,210131451216.26,65207479454.92,30731101162.66,1388970791.99,228000267496.82,-156321647330.27,-159125683744.36,331797372459.91,189950389501.54,0.2022,3.7077,1.2901,2.347,0.0799,0.3071,-0.5216,-0.6513,6.6792,33.8136,66.1864,23.0275,6.6792,14.7388,6.9947,1.2939,0.8504,90.5012,9.2315,10.1184,5.5531,,,4.2545,2.8084,5.6387,7.4041,5.6727,50.4121,2.0166,1.9828,13.2339,86.7661,37.5534,9.262,90.4393,77.3253,22.6747,0.4412,1.0166,0.9804,9.7645,0.7449,7.4192,164.1505,0.3411,35.6151,3.7445,2.8006,449706115224.48,8.8244,15.1474,91.489,1.809,,0.915,58.7251,,,43.2489,1.3062,1.1443,1.1105,,43.256,-3.0035,3.7641,8.1698,3.7639,-0.5425,-0.5425,4.7988,-20.8198,4.2414,1
