ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
000022.SZ,20100818,20100630,0.479,0.479,1.2931,1.2931,0.2243,0.5949,2.7793,1836856.0,307126626.0,496871795.0,0.7704,0.7576,0.756,3.6604,0.6681,0.3808,0.1455,406671128.0,496759173.0,607628056.0,518352795.2134,573792795.2134,413587700.0,63402919.0,1818059110.0,710050380.0,1788239847.0,-445792010.0,-26141630.0,4769638418.0,2175578202.0,0.4792,4.578,0.586,3.3742,0.5691,0.7705,0.8039,0.8899,51.2751,59.594,40.406,7.2327,51.2751,,6.6431,0.5896,,51.2245,58.9003,59.5805,10.6455,10.27,10.5822,8.6689,7.4605,6.7261,21.291,17.3378,38.6842,1.6309,1.9744,25.2066,74.7934,30.1416,38.1173,61.8827,84.5841,15.4159,0.1945,0.6309,1.2861,1.6235,0.7792,0.9836,2.5185,0.1645,62.6603,14.921,5.3917,2764923522.0,59.1838,,51.3773,5.9899,5.9364,4.2297,50.5442,54.5161,54.5161,28.51,53.4512,50.6656,54.3703,57.95,28.4027,37.7478,3.46,7.3249,3.4559,16.7148,16.7148,18.3114,29.5315,12.0673,0
603693.SH,20100903,20100630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1712,-2.8,,,,,,1
000043.SZ,20100818,20100630,0.0112,0.0112,3.1859,3.1859,4.2817,0.5326,1.8961,1346453.67,1135496.94,265843154.86,1.3828,0.4711,0.396,4.0063,0.1155,3.3642,0.0963,18719369.16,26145821.17,55260198.67,-968755446.395,34204553.605,3487658264.19,133406717.43,2562960000.0,1304626302.24,1483145568.52,1947175748.06,2287842050.3,4638664576.55,539951272.37,0.0112,7.7104,-2.3971,2.4287,1.4402,0.1176,-4.3575,0.1539,0.903,37.5332,62.4668,28.3583,0.903,13.4125,13.382,1.5639,0.0754,97.3571,2.6429,3.6914,0.1447,0.14,0.0662,0.3556,0.087,0.206,0.2894,0.7112,74.8696,3.9792,4.2865,85.1582,14.8418,17.9563,55.2521,36.9544,82.2548,17.7452,-0.1048,2.9792,0.2772,0.6688,0.2398,0.5787,1.1368,-0.0862,1687.265,0.174,0.0338,943331664.74,2.8381,12.9619,99.5558,-0.1676,-0.1863,-0.0276,-0.629,-78.3784,-78.3784,-237.44,-52.2216,-49.5075,-78.444,-89.57,-237.4404,-78.8835,-0.14,28.1284,-0.1414,35.8965,35.8965,23.6212,-90.4287,2.0816,1
688981.SH,20100827,20100630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7447,,2.767,43.9455,,,,,66.7596,69.1194,,162.859,55.158,,-2.8032,-4.933,76.1869,75.9835,41.6691,,-31.1346,1
600958.SH,20100706,20100630,,,0.371,0.371,0.1711,0.2218,0.7565,,,,,,,,,,0.0354,325237610.63,,,,,,,,,,,,,3222660108.71,0.1625,2.6537,,0.9784,,,,,43.7867,,,,43.7867,,40.6835,,,,53.6483,,6.034,,,,1.5508,,12.068,,74.4426,3.9128,3.8908,,,,,,,,,2.9128,0.3433,,,,,,,3.1016,1.5508,152305061.37,53.486,,,,,,,,,,-46.2952,-46.4796,-41.9845,,,-48.5929,-2.834,-1.7439,-2.8318,-33.6718,-33.6718,,,12.855,1
000675.SZ,20100809,20100630,,,0.0,0.0,0.4674,0.1113,-8.4596,149741.42,-11319640.25,0.0,0.0214,0.0181,0.0181,,0.0,0.0,,-11319640.25,703507.19,2534497.06,11272790.02,11459790.02,319287834.34,289651016.81,306207306.82,303537216.0,-848295687.04,-608614656.87,-308669344.64,-491362766.31,-954639817.99,-0.0977,-6.97,-0.0021,-8.3484,-0.0004,0.0062,0.0986,0.1002,,,,,,,,,,,,,,,,0.5884,-9.3426,,,1.1768,768.7858,,,11.1633,88.8367,-712.6268,,,67.9567,31.6508,-0.0004,,-0.8715,-2.6047,-0.927,-2.7703,-2.7947,-0.0003,,-18.6852,-9.3426,53108666.66,,,,,,-5.6261,,,,-5.0,15.8831,10.5347,10.5347,1.8025,-1.1904,,-1.3081,-0.8686,-1.4204,,,,-54.0529,5.7911,1
000047.SZ,20100826,20100630,,,0.0,0.0,1.9874,0.3287,-12.0396,0.0,-19221086.83,0.0,-0.007,-0.007,-0.007,,,0.0,,-19221086.83,-2435474.68,-180962.58,16785612.15,16785612.15,265312398.14,,960873790.39,960856424.65,-1228839345.54,-1212209944.99,-273778520.34,-89465555.15,-1410041297.65,-0.1596,-8.7234,-0.0015,-11.7109,0.0,-0.0202,0.1394,0.1394,,,,,,,,,,,,,,,,-1.3755,-10.8554,,,-2.751,697.3035,,,-4.8046,104.8046,-698.8123,,,98.1712,,-0.0002,,-0.8566,-1.0931,-1.0022,-1.2789,-1.2789,-0.0001,,-21.7108,-10.8554,5716962.78,,,,,,-5.4438,,,,0.0,29.1322,29.1322,29.1322,29.1322,-0.3883,,-1.8637,-1.3663,-1.8641,,,,0.0987,-3.7909,1
000660.SZ,20100827,20100630,-0.06,,0.0562,0.0562,1.0403,0.1717,-10.1299,19652.93,-8551601.23,2191178.9,0.0409,0.0355,0.0334,0.691,0.158,0.4414,0.0978,-9574620.27,-977357.62,-434615.72,11562267.23,11562267.23,105257379.57,665815.41,1055743040.82,1054326885.33,-1101400136.27,-1113476976.86,-59150091.53,-33531473.25,-1323577627.86,-0.0642,-8.2,-0.0239,-9.9582,-0.0239,-0.0074,0.087,0.087,-113.4417,29.3085,70.6915,157.3758,-113.4417,8.9555,33.163,115.2573,,228.0672,-128.0672,-13.0728,,,,-1.278,-11.0897,,,-2.556,1520.356,,,62.1973,37.8027,-1441.4814,,,99.9427,0.0573,-0.0027,,-0.9377,-1.0318,-0.9481,-1.0432,-1.0446,-0.0027,462.7619,-22.1794,-11.1561,16758450.23,-128.3301,7.9096,185.4041,,,-4.2894,-27.9829,90.1639,,-900.0,8.1046,7.8423,10.701,10.42,-923.7933,,-1.2346,-0.1839,-1.2182,-5.4709,-5.4709,1.1179,29.8809,7.9156,1
000892.SZ,20100826,20100630,-0.0039,-0.0039,0.0,0.0,0.1691,0.0,-1.2012,0.0,-1609917.72,0.0,0.0039,0.0039,0.0039,,0.0,,0.0,-1609917.72,-1609917.86,,0.0,0.0,13314227.93,,0.0,-51441.25,-13262786.68,-13262786.68,-13314227.93,-13262786.68,-497131233.44,-0.0039,-0.032,0.0,-1.2012,0.0,-0.0039,0.0,0.0,,,,,,,,,,,,,,,,-2362.9246,-2362.9244,,,-4725.8492,25882.3958,,,100.0,,-25782.3958,,,100.0,,-0.0001,,-0.9961,,-0.9961,,,-0.0001,,-4725.8488,-2362.9244,,,,,,,-1473.7092,,-8.3333,-8.3333,0.0,-8.4716,-8.5476,-8.5476,-8.55,-170.1057,,-13.82,-39.355,-13.8156,,,,-47.8302,51.9273,1
601788.SH,20100814,20100630,0.24,0.24,0.57,0.57,3.1934,0.2866,1.265,96583738.24,732662166.6,,,,,,,,0.0326,1127222947.12,,,,,,,,,,,,,5303329029.96,0.2426,6.2827,-0.02,1.5516,-0.5771,,,,44.1979,,,,44.1979,,44.3644,,0.0997,,50.255,,3.7752,3.68,3.3355,,1.4402,,7.5504,,62.4342,2.662,2.722,,,,,,,,,1.662,0.5976,,,,,-0.0015,,2.8804,1.3869,1019352435.96,57.0187,,,2.1969,2.0,0.8196,-347.5798,-42.86,-42.86,97.2222,-41.69,-34.19,-31.97,-39.7,97.3821,-61.9816,-4.37,-7.1981,-4.37,-22.1286,-22.1286,-17.7704,45.2953,78.929,1
