ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
300060.SZ,20161026,20160930,0.2454,0.2454,1.5569,1.5569,1.6805,0.2259,1.2862,751594.09,22970261.17,47013830.12,8.8569,7.8395,6.9504,3.3275,0.5266,2.7002,0.4149,27251164.75,23716816.84,,-34058908.7952,-34058908.7952,51721861.49,,0.0,-296325525.23,484788843.58,406371307.79,110045782.56,503705439.51,181462563.14,0.1977,4.1975,0.1,1.5122,1.3157,0.1976,-0.2838,-0.2838,12.6971,25.1642,74.8358,9.8543,12.6971,3.251,8.9683,-2.365,0.1482,85.4138,14.7624,12.6944,5.9173,6.87,5.7298,5.2674,5.2685,4.988,7.8897,7.0232,9.3121,1.1027,1.1231,82.4758,17.5242,87.2821,0.0,100.0,100.0,,0.232,0.1027,9.7387,,9.373,,,0.232,185.0001,7.0247,5.2685,72003614.79,15.0595,3.154,87.5859,1.9176,1.8073,1.6945,-6.3896,-21.7724,-21.7724,,-17.3331,-16.7052,-15.9836,-12.95,39.6095,,26.7361,60.9529,68.9858,16.4907,16.4907,29.6516,-31.0991,,0
000022.SZ,20161028,20160930,0.663,0.663,2.1998,2.1998,0.2598,0.8066,5.0813,2149388.81,425090855.59,660445594.24,0.7224,0.7059,0.6927,6.2001,1.6499,0.4511,0.2082,511270239.78,636881864.41,,-74935203.9956,-570466790.9856,481569303.89,103760566.96,620320240.78,162042728.94,3502449870.74,-305862620.24,-143819891.3,5227459019.63,3796329073.85,0.6626,7.1455,0.8892,5.8879,-0.3487,0.9878,-0.1162,-0.8848,37.7712,46.5644,53.4356,10.155,37.7712,,8.6243,1.5308,0.0708,63.9531,43.1793,44.9031,9.4452,9.41,9.3977,9.3491,7.8642,8.2012,12.5936,12.4655,17.9661,1.219,1.506,11.8621,88.1379,52.1921,11.8666,88.1334,91.3938,8.6062,0.5203,0.219,3.8213,7.427,2.905,5.6462,21.6144,0.4755,49.8714,10.4856,6.2717,3183501308.27,43.3723,,61.3901,3.5506,3.5433,3.0134,39.8541,2.3148,2.3148,-11.1156,6.1959,6.4349,2.3306,1.45,-11.1154,-3.9107,3.7745,-2.9373,3.7737,1.995,1.995,0.7299,12.1668,6.4953,0
002925.SZ,20171226,20160930,0.76,0.76,,,,,,4103199.53,286108900.0,443998267.59,,,,,,10.0044,,331740079.13,336845171.9,350384933.78,,,,,,,,,,,,,,,,,,,,26.8968,41.1737,58.8263,9.0728,26.8968,1.1547,8.7808,-0.8628,0.4833,69.2364,30.8543,31.237,68.1621,54.97,67.1984,48.622,41.8662,62.8464,90.8828,64.8293,,,,,,,,,,,,,,,,,,,,55.8216,,,31.2342,1.2899,65.2518,,,,,,,,,,,,,,,,,,,,256.5097,,1
600903.SH,20171106,20160930,0.08,0.08,,,,,,5221196.63,47829865.0,386723761.58,,,,,,0.6836,,31946418.54,169662477.41,,,,,,,,,,,,,,,0.4,,,,,,3.0201,23.7117,76.2883,19.683,3.0201,4.3104,8.9982,6.3743,0.634,98.0412,3.8383,10.4027,5.0435,3.44,4.5471,2.9033,0.8429,1.266,6.7247,3.8711,,,,,,,,,,,,,,,,,,,,1.1239,,,4.0284,4.1384,98.8119,1.4831,2.3872,0.2066,0.9,,,,,,,,,,,,,,,,,,1
603466.SH,20171019,20160930,1.03,1.03,,,,,,8294789.57,103172900.0,291122799.72,,,,,,4.7881,,124645089.62,136813501.27,,,,,,,,,,,,,,,0.3,,,,,,10.3492,27.0293,72.9707,10.0857,10.3492,2.6571,7.2049,0.2237,3.4178,88.4273,11.8398,12.7025,24.1669,21.54,22.3685,9.1422,7.4485,21.4057,32.2225,12.1896,,,,,,,,,,,,,,,,,,,,9.9313,,,12.4787,,,,,,,,,,,,,,,,,,,,,,,,1
300712.SZ,20171030,20160930,0.42,0.42,,,,,,1679546.96,42913716.84,118523921.34,,,,,,0.9184,,50478452.28,58992532.5,,,,,,,,,,,,,,,-0.0129,,,,,,19.9802,53.1051,46.8949,27.1107,19.9802,5.6417,18.407,3.062,2.1038,77.3829,22.6173,26.4318,12.8866,11.24,12.4013,9.5313,7.2048,8.6657,17.1821,12.7084,,,,,,,,,,,,,,,,,,,,9.6064,,,23.3699,,,,,,,,,,,,,,,,,,,,,,,,1
603916.SH,20171109,20160930,0.41,0.41,,,,,,10406320.3,83922200.0,397330367.28,,,,,,1.9784,,97168175.28,148711164.24,,,,,,,,,,,,,,,0.44,,,,,,10.0509,42.255,57.745,29.9445,10.0509,13.6032,12.7029,3.6384,1.0584,89.6664,10.3336,15.815,9.0846,9.02,8.0824,6.122,3.8907,5.0408,12.1128,8.1627,,,,,,,,,,,,,,,,,,,,5.1876,,,12.1767,,,,,,,,,,,,,,,,,,,,,,,,1
603619.SH,20171116,20160930,0.84,0.84,,,,,,602772.89,301296800.0,573754076.97,,,,,,1.3118,,405921713.49,424856139.65,,,,,,,,,,,,,,,,,,,,,25.3454,48.1685,51.8315,13.106,25.3454,1.7995,9.7674,1.539,0.8636,65.9216,34.0784,35.668,34.1354,29.16,34.0672,16.9029,12.011,24.4977,45.5139,22.5372,,,,,,,,,,,,,,,,,,,,16.0147,,,34.129,0.4967,52.761,,,,33.1364,,,,,,,,,,,,,,,,,,1
603365.SH,20171117,20160930,0.57,0.57,,,,,,3889568.6,109391053.16,449019329.2,,,,,,5.4838,,129485538.64,143722280.2,,,,,,,,,,,,,,,,,,,,,9.2143,36.5233,63.4767,24.4804,9.2143,15.4071,8.2875,0.7858,0.9516,89.4676,10.5324,11.6904,15.0511,,14.5343,10.6949,8.4297,10.7821,20.0681,14.2599,,,,,,,,,,,,,,,,,,,,11.2396,,,10.9046,,,,,,,,,,,,,,,,,,,,,,,,1
300726.SZ,20171120,20160930,0.38,0.3841,,,,,,-2724216.55,140651955.84,240154862.67,,,,,,5.6386,,154518847.07,166931949.59,,,,,,,,,,,,,,,0.09,,,,,,44.5849,76.2859,23.7141,23.5553,44.5849,12.339,11.2024,0.0138,2.1275,50.9166,52.7171,53.0264,25.0571,20.51,25.552,24.7035,20.7708,23.2621,33.4095,32.938,,,,,,,,,,,,,,,,,,,,27.6944,,,53.0126,,,,,,,,,,,,,,,,,,,,,,,,1
