ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
300060.SZ,20160725,20151231,0.469,0.469,2.52,2.52,0.4551,0.3013,1.5514,1954970.11,40252614.49,63889243.62,5.348,4.1792,4.0627,5.5388,0.9667,3.1698,0.6957,46183508.05,46999775.28,54922771.58,1041032.7641,1041032.7641,47011341.26,,0.0,-138440701.8,281735684.09,204403600.72,65962898.92,298075537.39,166740707.88,0.469,3.312,0.19,1.8527,-0.0498,0.5222,0.0116,0.0116,18.6099,28.1696,71.8304,6.1558,18.6099,2.9248,6.4091,-3.1782,0.9815,79.6371,20.8306,20.7228,15.0054,15.14,14.3104,14.4161,12.9462,14.4835,15.0054,14.4161,13.623,1.1577,1.1591,72.8555,27.1445,81.642,0.0,100.0,100.0,,0.3582,0.1577,6.3405,,5.9929,,,0.3582,168.6886,12.9462,12.9462,71183267.33,21.4695,2.6193,78.0238,4.6877,,4.0491,12.4124,0.4283,0.4283,-57.7778,5.5103,2.4463,0.3686,7.8182,-58.4072,-10.9401,12.6991,12.422,12.6979,5.4084,5.4084,,4.3581,12.6979,0
000022.SZ,20160328,20151231,0.819,0.819,2.9043,2.9043,0.2568,0.8066,4.8287,-292038.46,528043530.88,869892687.11,0.8486,0.8327,0.8183,9.5381,2.2312,0.5733,0.2704,627283827.58,786813532.47,1027380858.38,727111469.9921,460997149.4921,833891158.69,98655624.95,751915663.23,68777539.57,3313328886.11,-164710936.54,-593697780.56,5191516200.28,3633441958.75,0.8185,6.8856,1.5166,5.6353,0.3327,1.2203,1.1277,0.715,34.8561,46.4535,53.5465,12.5571,34.8561,,9.3797,3.1774,-0.0048,66.5021,38.8817,42.017,12.338,12.338,12.3448,11.3623,9.4258,10.0138,12.338,11.3623,24.3639,1.3221,1.6189,13.355,86.645,47.9236,14.4835,85.5165,64.5929,35.4071,0.8987,0.3221,2.6356,5.9044,1.967,4.4065,48.1746,0.5805,44.2759,9.4258,7.6212,3262150844.24,38.8777,,72.2044,2.5153,2.4871,1.9315,69.0515,26.3889,26.3889,19.4926,8.3696,8.2508,26.379,26.44,19.4956,17.1473,7.8808,-0.3179,7.8804,3.7591,3.7591,3.6348,-35.0074,7.8804,1
002936.SZ,20180830,20151231,0.85,0.85,1.5317,1.5317,0.5178,0.2407,1.0958,37034000.0,3319337000.0,,,,,,,,0.0335,4143449000.0,,,,,,,,,,,,,6872078000.0,0.6527,3.4607,1.94,1.3365,0.8605,,,,42.6065,,,,42.6065,,22.8331,,16.4745,,55.2596,,22.9885,26.22,22.7349,,1.4282,,22.9885,,93.2897,14.9025,16.0927,,,,,,,,,13.9025,0.0718,,,,,0.0312,,1.4282,1.4285,1604561000.0,55.3804,,,,,,,37.0968,37.0968,-74.0295,34.9705,36.1795,36.2671,33.8814,-73.7831,-12.6598,19.6067,30.0231,56.0187,42.3447,42.3447,,,56.0187,1
000043.SZ,20160302,20151231,0.6016,0.6016,8.2745,8.2745,0.8448,0.4195,3.6774,307523212.24,93695656.93,1334905435.67,1.2374,0.274,0.2448,14.4003,0.3928,37.2576,0.257,-26461048.29,967944168.37,1027886350.0,2401690804.2053,3223234525.3153,6371888965.32,788402037.11,11025383468.61,9556038144.83,3856111778.29,2617125722.88,5800387333.1,15720727614.09,2732463849.88,0.6016,5.9339,0.8082,4.0969,0.9374,1.4513,3.6009,4.8327,6.7173,24.1885,75.8115,16.583,6.7173,3.6895,6.1287,6.7648,0.0241,100.4795,10.257,17.5392,10.7493,10.9,2.5103,4.5074,1.7263,4.0058,10.7493,4.5074,79.4793,4.8731,5.7534,59.6198,40.3802,16.8529,70.1328,25.175,60.6219,39.3781,0.0489,3.8731,0.2176,0.359,0.212,0.3497,0.4035,0.0296,957.8837,1.7263,1.8683,8991335066.12,10.9745,2.714,93.2975,15.789,8.1276,2.4896,45.1821,-18.5265,-18.5265,120.1491,-14.7521,-11.374,-18.5342,-10.34,120.1494,-27.8046,12.8397,14.0153,12.8407,-11.3629,-11.3629,-26.4635,1117.1509,12.8407,1
300761.SZ,20190122,20151231,1.2397,1.24,12.1596,12.1596,1.0456,0.0245,2.5152,-25142673.51,462930193.52,715673917.62,1.4233,0.7927,0.1165,418.4413,3.5182,5.3008,1.7825,433677243.52,460480255.72,594666079.57,-102343449.63,-320124689.67,781419956.73,53136328.99,228689088.24,121808887.63,1475502200.59,419144647.0,520953534.63,1891299406.06,920869113.27,1.2074,4.5852,2.12,2.5396,0.0403,1.2699,-0.2822,-0.8829,9.9293,16.2319,83.7681,6.0985,9.9293,1.0958,4.4465,0.5562,0.2973,90.164,9.7454,10.444,32.2118,33.36,34.0618,18.6166,17.6991,27.1395,32.2118,18.6166,39.0059,1.6395,1.82,51.6995,48.3005,54.1299,12.0916,87.9084,93.1214,6.8786,0.7756,0.6395,1.5637,7.2702,1.3877,6.452,12.1133,0.7223,61.3889,17.6991,17.6991,982534473.65,9.9293,1.197,92.9488,5.0232,5.0413,3.0056,15.9793,23.97,24.0,-73.4003,32.2432,24.6326,24.4972,14.4845,-3.6706,-20.9583,-56.5619,22.7232,57.5083,8.2332,8.2332,,,57.5083,1
688008.SH,20160426,20151231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.0924,-63.664,,,-62.0948,,-15.8899,-4.1397,-6.9661,,,,-4.1397,1
688010.SH,20171230,20151231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.6354,,,18.2665,,507.0628,1682.107,336.4734,336.4734,,,1682.107,1
688033.SH,20170802,20151231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
688126.SH,20160520,20151231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
688516.SH,20160413,20151231,1.2887,1.2887,5.2228,5.2228,0.0893,0.091,0.8191,236421.24,66297450.85,107956845.7,1.3346,0.5637,0.4045,8.2589,1.1471,45.9525,1.1036,53964837.65,67809569.32,70196609.6,29233812.81,32633812.81,223036947.67,2658081.57,16849947.28,-36811614.75,84927955.97,80273437.71,43461822.96,106820266.51,40952668.41,1.4785,1.9993,1.5316,0.9101,0.7226,1.5069,0.6496,0.7252,28.3093,45.9342,54.0658,21.5766,28.3093,5.1667,15.5874,0.8225,0.6536,77.0387,23.0501,28.8521,117.3367,112.28,116.9197,31.84,31.241,94.801,117.3367,31.84,72.9425,3.6958,3.7559,96.2844,3.7156,25.5411,15.7741,84.2259,98.9041,1.0959,0.2873,2.6958,0.3709,5.3395,0.3502,5.0403,,0.2842,369.0572,31.241,31.241,7166299.83,28.061,,,,,,,230.7692,230.7692,950.8889,312.5673,290.3553,301.8817,283.0892,940.4555,1.1927,-14.6911,270.9551,297.145,222.9421,222.9421,,,297.145,1
