ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
000022.SZ,20170328,20161231,0.826,0.826,2.9547,2.9547,0.2598,0.8066,5.2444,1760512.82,530615980.15,854641259.91,1.1318,1.1065,1.0732,10.4979,2.4044,0.6096,0.2815,647635554.2,799893689.86,1033058868.3,282101471.3668,-309508707.0032,581786525.92,100797680.32,300898767.13,-125137935.74,3621022968.6,77008663.29,-346460779.3,5010714320.02,3901465322.42,0.8257,7.3047,1.2838,6.051,-0.3988,1.2406,0.4375,-0.48,35.1607,44.8605,55.1395,10.0542,35.1607,,9.1607,0.8935,0.2462,66.0053,40.319,41.9868,11.6374,11.637,11.5989,11.8203,9.8986,10.4365,11.6374,11.8203,14.8552,1.1745,1.4792,9.9896,90.0104,54.6943,6.0051,93.9949,59.4168,40.5832,1.4165,0.1745,4.7889,15.6525,3.6818,12.034,,0.8417,39.7882,9.8986,7.8671,3225065114.62,40.4522,,71.9851,2.2569,2.2652,2.0122,52.2705,0.8547,0.8547,-15.3501,5.4962,5.8557,0.8764,0.49,-15.3496,-4.9112,6.0866,-4.2422,6.0865,1.7355,1.7355,0.9866,-32.3513,6.0865,0
000043.SZ,20170309,20161231,0.242,0.242,9.4798,9.4798,0.8238,0.4628,3.826,529036902.37,-367646041.87,1276050099.29,1.302,0.6356,0.5993,13.1343,0.4848,16.2371,0.2834,-348320977.32,729408095.14,782710992.23,1119120439.2122,-28881457.6978,6248603504.16,767003797.52,9989748655.03,8033475727.49,4019451350.46,2886178921.14,4237457693.6,14717577964.01,2860506639.58,0.242,6.1212,3.5046,4.2889,0.817,1.0936,1.6779,-0.0433,2.1717,20.1821,79.8179,17.4765,2.1717,5.0811,5.3767,7.0187,2.1918,105.5091,4.4796,11.5364,4.0146,4.02,-9.1451,3.2698,0.6156,2.2216,4.0146,3.2698,78.246,4.5969,5.5488,57.2504,42.7496,18.4945,67.8763,27.7396,56.195,43.805,0.2446,3.5969,0.2401,0.4087,0.2364,0.4024,0.5003,0.1375,633.3678,0.6156,0.7235,9065502855.42,4.6851,6.9681,110.1368,4.7034,-5.6374,0.8179,43.7854,-59.7739,-59.7739,333.6303,-49.9646,-51.0899,-59.7749,-492.38,333.6231,-61.0055,3.1564,-5.0165,3.156,14.5673,14.5673,-9.2028,888.1605,3.156,1
688116.SH,20190904,20161231,,,1.391,1.391,0.9094,0.0036,-0.0459,4539462.25,5211782.22,65667946.59,1.9485,1.6563,1.6248,2.8934,0.8412,1.8088,0.4932,12012791.37,16190683.2,24569132.14,,,59631581.14,10089225.12,22000000.0,-33395446.01,161740717.11,77429902.29,44034456.28,201597542.36,-4073938.85,0.1014,1.867,-0.06,-0.0424,0.1099,0.1683,,,7.2875,49.0766,50.9234,38.6932,7.2875,5.6134,32.5807,0.4991,0.2759,91.0223,8.9777,12.1,5.4295,6.74,2.9019,5.9674,3.594,4.837,5.4295,5.9674,33.8056,1.5107,,58.6254,41.3746,59.6129,10.9128,89.0872,89.0001,10.9999,-0.0658,0.5107,1.9581,8.1635,1.7634,7.3519,,-0.0586,124.4211,3.594,,94400039.94,11.8171,,,,,,,,,,,,,,,,,,,,,,,,1
300856.SZ,20191114,20161231,0.54,0.54,7.3638,7.3638,1.2087,0.0314,1.0766,377500.0,43111356.44,155084879.14,0.6438,0.3385,0.2803,10.8357,2.3778,1.9824,0.9382,49007011.69,60153830.44,,-31706336.8101,-26721582.0101,187258646.71,21773548.77,188841843.34,148788862.22,239100291.59,-133239759.62,13549102.6,468268038.3,91584666.41,0.5261,3.3804,1.18,1.108,-0.6085,0.7277,-0.3836,-0.3233,7.1447,25.4786,74.5214,16.6317,7.1447,3.8596,11.2645,1.5076,0.2186,91.9487,8.0364,9.8825,15.5625,16.79,15.4274,9.2715,6.7029,11.0439,15.5625,9.2715,58.7441,2.4239,2.3218,35.5619,64.4381,35.302,40.3277,59.6723,94.0249,5.9751,0.2602,1.4239,0.7023,1.4797,0.6009,1.2661,1.607,0.2447,120.2221,6.7029,6.7029,391943612.55,8.375,,,,,,,107.6923,107.6923,-26.25,103.7818,86.3952,105.9099,135.4782,-23.8054,105.9402,-3.2319,9.1871,-0.0147,32.0685,32.0685,,,-0.0147,0
300858.SZ,20181026,20161231,0.26,0.26,4.3437,4.3437,1.8576,0.0512,0.3098,-40288800.0,51824100.0,116106771.45,3.0997,2.531,1.5961,3.922,1.4536,15.2906,1.1562,20080256.46,28157253.67,,-90559152.9361,-90559152.9361,54696934.73,3993393.8,13000000.0,-17849273.06,161746056.49,142146033.23,124296760.17,207572752.6,21657280.18,0.1923,3.2185,0.55,0.361,-0.279,0.4693,-1.5093,-1.5093,4.4106,44.55,55.45,36.5006,4.4106,6.3226,28.8791,1.2989,-0.3525,92.2952,7.7209,10.8039,9.3867,11.65,42.1709,12.4917,5.0997,7.9104,9.3867,12.4917,26.9246,1.3684,1.8342,78.8104,21.1896,60.7467,6.2629,93.0339,94.4297,5.5703,0.4835,0.3684,2.6937,14.8548,2.2562,12.442,,0.4566,179.49,5.0997,5.1175,17955600.47,9.505,,,,,,,-75.7009,-75.7009,227.7712,-56.7484,-47.5898,-67.0589,43.6394,1118.9406,-91.0158,-2.2267,44.2738,266.6576,40.5617,40.5617,,,266.6576,0
000627.SZ,20170426,20161231,0.44,0.44,3.9903,3.9903,1.6241,0.0256,0.4514,557634060.33,1221084868.88,,,,,,,52.5752,0.2826,-3919785014.14,,,,,,,,,,,,,2031867377.95,0.4176,3.2405,-0.55,0.4771,2.553,,,,18.2921,,,,18.2921,,7.3261,,0.3942,,20.1512,,22.89,15.02,15.7139,,5.1691,,22.89,,82.6959,5.779,7.7397,,,,,,,,,4.779,0.1416,,,,,-0.024,,5.1691,2.9575,8554985303.5,20.1968,,,6.8579,6.3312,1.6169,41.3311,144.4444,144.4444,-1494.2029,930.9688,926.3809,619.3525,899.5296,-4912.1971,-9.328,152.1397,4792.7471,693.3565,1466.9612,1466.9612,1103.5187,5868.2696,693.3565,1
300646.SZ,20170410,20161231,0.48,0.48,4.2491,4.2491,0.2412,0.1887,1.8314,599891.77,42527658.57,169530133.22,0.8681,0.7817,0.6836,5.2867,2.7368,0.7758,0.5553,56923670.38,78764994.79,144037681.3,146374286.8199,57374286.8199,50123185.91,5698785.68,286552626.66,272662689.52,300742748.37,-20672698.54,71989990.98,612267233.82,181807259.77,0.4792,3.6191,1.47,2.0201,0.0972,0.8752,1.6264,0.6375,11.2776,44.3311,55.6689,27.1472,11.2776,14.5694,6.8442,5.7337,1.3049,85.1148,14.8943,20.5966,14.3081,14.31,14.1091,11.4378,6.2627,9.3281,14.3081,11.4378,51.2468,2.0511,2.2846,20.357,79.643,45.0154,46.8019,53.1981,45.7615,54.2385,0.8464,1.0511,0.9513,1.1367,0.8784,1.0495,1.103,0.3873,90.4083,6.2627,6.2627,504809970.14,15.0639,,,,,,,65.5172,65.5172,70.9302,52.3549,40.0285,63.4234,87.4565,70.847,39.0451,17.5338,-5.7946,17.5327,8.7002,8.7002,,,17.5327,0
688183.SH,20170331,20161231,,,,,,,,,,,,,,,,,,1478813949.39,,,,,,,,,958511251.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,4.5127,,,,,,4.5127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.965,,,52.8567,,,-13.6675,3.8422,3.8422,,,-13.6675,1
688456.SH,20170314,20161231,,,,,,,,,,1166427059.0,,,,,,,2.1566,1166427059.0,,,,,,,,,461335295.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.8953,,,,,,10.8953,,,,1.223,,,81.6973,,,,,,,,,,,,,,,8.909,,,,,,,,,,,,,,12.1598,,,2.8834,,9.2171,9.0164,7.9321,7.9321,,,9.0164,1
688425.SH,20170331,20161231,,,,,,,,,,,,,,,,,,,,,,,,,,,6903711000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,13.956,,,,,,13.956,,,,,,,61.0973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
