ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
600415.SH,20250408,20250331,0.15,0.15,0.5765,0.5765,0.4337,0.3942,2.0431,8152065.13,795172367.25,1143697545.52,0.5965,0.5093,0.3408,7.4178,0.3347,0.579,0.0822,956713009.2,1041876197.69,,1142831134.0905,1074445928.6105,12604845442.28,218235701.82,3556679232.63,-737962579.15,15165275513.7,-6195166089.11,-8141179937.96,24939972668.89,13365617148.2,0.1465,3.8869,-0.0507,2.4374,-0.2262,0.19,0.2084,0.1959,25.4244,36.1796,63.8204,4.3619,25.4244,1.5501,2.6588,0.153,,69.7355,32.1524,32.9586,3.842,3.84,3.803,2.7086,2.0894,3.0981,15.368,10.8344,43.3751,1.766,1.8397,24.252,75.748,40.159,14.261,85.4624,93.7344,6.2656,-0.0181,0.766,1.3013,5.9928,0.9259,4.2639,,-0.017,72.2733,8.3576,2.0884,13572520427.52,32.1705,1.5501,69.7355,3.842,3.803,2.0894,-8.7987,15.3846,15.3846,-254.5732,13.751,12.087,12.6649,15.14,-254.4365,-2.5369,3.9528,-3.5881,3.9532,17.9276,17.9276,17.9276,-3.0277,15.5975,1
300489.SZ,20250409,20250331,0.0695,0.0695,3.4239,3.4239,5.2188,0.1384,-1.8085,3176785.07,6388816.3,127493379.07,0.9044,0.3004,0.237,2.3642,0.2815,0.2728,0.1142,26922656.18,50654000.08,,56823209.6133,66623209.6133,1033124691.13,741817151.34,1487770679.12,1322839099.98,447099194.58,-185375030.53,554683919.14,2414412419.76,-229927214.46,0.0695,4.5464,0.2529,-1.6701,0.8117,0.3679,0.4127,0.4839,4.0205,27.047,72.953,20.183,4.0205,1.8928,13.7746,4.5156,0.0,94.2885,6.3159,10.746,1.5401,1.54,1.0286,1.2267,0.459,1.3644,6.1604,4.9068,77.881,4.521,6.6482,41.838,58.162,10.6723,61.6204,25.924,59.402,40.598,0.018,3.521,0.1918,0.4207,0.137,0.3005,0.338,0.0107,352.5332,1.836,0.2317,2226271103.14,6.2802,1.8928,94.2885,1.5401,1.0286,0.459,7.3857,123.0285,123.0285,117.7436,157.4389,157.1117,123.0209,113.55,117.7421,100.8436,1.5592,2.9517,1.5574,101.0152,101.0152,101.0152,-60.5277,2628.7938,1
000655.SZ,20250409,20250331,0.0825,0.0825,0.5986,0.5986,0.8197,0.5405,3.3228,773875.47,48325193.27,85854102.24,8.4043,7.9935,7.9283,11.1561,0.148,1.2025,0.0913,57185496.7,47973746.07,,-42462324.716,-42462324.716,286111306.67,168659574.06,4694535.82,-2107914060.75,3109710737.3,2127719686.62,16361680.82,3457400512.5,2299982316.41,0.0825,5.725,0.0067,3.8633,-0.0002,0.0806,-0.0713,-0.0713,14.0428,24.0919,75.9081,6.4289,14.0428,0.1905,10.3469,-4.1086,,83.9529,17.3756,13.4621,1.4516,1.45,1.4288,1.2285,1.2815,1.1175,5.8064,4.914,11.7445,1.1331,1.1545,61.7325,38.2675,79.4881,0.1358,98.5804,62.5427,37.4573,0.0139,0.1331,7.418,726.0183,6.7681,662.4107,,0.0087,42.696,5.126,1.2573,334868019.19,17.5707,0.1905,83.9529,1.4516,1.4288,1.2815,1.1194,122.372,122.372,105.1698,125.2004,128.6574,122.5276,121.81,105.1713,114.8594,1.5485,0.3672,1.5483,26.9836,26.9836,26.9836,105.4381,3.5689,1
000810.SZ,20250410,20250331,0.0047,0.0047,1.5637,1.5637,1.2803,0.3645,3.0273,3231403.31,2096023.54,222090918.15,2.0303,1.5777,1.4942,0.7061,0.2187,1.3798,0.1689,-23086901.86,-23071721.95,,-125278373.73,-129943903.76,3188832942.69,235680947.12,877235862.11,-2363316857.22,5673410495.65,4168856398.24,1785679911.57,7216614402.5,3901302386.46,0.0046,5.5291,0.0951,3.3918,-0.0749,-0.0201,-0.1089,-0.113,0.1162,12.348,87.652,12.6553,0.1162,5.5164,8.3263,-1.1875,-0.3615,101.2836,-0.3335,-1.2828,0.0832,0.08,0.0327,-0.2166,0.0196,-0.3179,0.3328,-0.8664,40.4257,1.6786,1.6638,77.2011,22.7989,53.3159,12.1558,88.1247,94.0596,5.9404,0.027,0.6786,1.4784,7.2496,1.3189,6.4674,,0.0254,223.1443,0.0784,0.05,1443064179.05,-0.3272,5.5164,101.2836,0.0832,0.0327,0.0196,6.0836,-94.9462,-94.9462,135.725,-105.5856,-105.4816,-94.9833,-97.85,135.7298,-94.8945,-1.2784,-0.1561,-1.2798,-21.2415,-21.2415,-21.2415,-252.1498,-1.739,1
603517.SH,20250410,20250331,0.19,0.19,2.4766,2.4766,3.9867,0.5208,5.1374,14146602.11,105834908.62,462205453.42,1.2635,0.8694,0.7808,7.0789,0.7125,0.6815,0.1817,175070206.21,182393688.19,,241154913.7926,294954913.7926,1002958154.99,109354080.41,857695402.06,-47577189.53,5941338039.78,456242894.15,129754950.99,7189051247.69,3428873695.69,0.198,10.5408,0.5673,5.6582,0.3098,0.301,0.3979,0.4867,7.6758,30.7965,69.2035,18.3908,7.6758,9.695,8.3581,0.3377,,88.3352,12.0297,12.1528,1.8924,1.89,1.6693,2.2084,1.3948,1.6534,7.5696,8.8336,23.7311,1.3112,1.3027,26.3569,73.6431,71.5706,11.9306,88.8537,87.9054,12.0946,0.1985,0.3112,3.2425,7.4476,3.0159,6.9271,,0.1745,80.8595,5.5792,1.4527,2757304270.23,11.8646,9.695,88.3352,1.8924,1.6693,1.3948,22.9061,-26.9231,-26.9231,-9.377,-21.1368,-24.1127,-27.2904,-32.13,-11.4121,-21.0626,3.8472,1.0256,1.5146,-11.4738,-11.4738,-11.4738,201.9024,-7.8895,1
600312.SH,20250411,20250331,0.2641,0.2641,1.85,1.85,3.6011,0.5626,2.8337,2781814.99,355614603.12,721496743.56,1.5976,1.3978,1.3086,0.3817,0.1522,1.2162,0.1146,434557249.53,431424306.03,,-678708170.5725,-678708170.5725,10422225232.58,222684161.7,46837360.71,-6447227737.37,9339679211.49,6229882014.86,-261205761.04,11405549281.24,4608541481.03,0.2641,7.9862,-0.4036,3.3963,-0.5012,0.3179,-0.5002,-0.5002,15.3885,28.7412,71.2588,10.7074,15.3885,4.3788,7.1143,-0.7857,,82.6892,17.9156,17.186,3.364,3.36,3.3378,1.9703,1.7642,3.3008,13.456,7.8812,48.4876,1.9413,2.0552,75.5317,24.4683,42.3559,0.4107,95.012,97.507,2.493,-0.0525,0.9413,1.0136,231.3674,0.8735,199.4066,,-0.0512,350.4224,7.0568,1.6368,2134303307.35,17.9438,4.3788,82.6892,3.364,3.3378,1.7642,-21.8172,55.9032,55.9032,-708.7481,48.5303,47.7616,55.9369,56.23,-708.9138,47.7037,3.4884,1.416,3.4879,22.8235,22.8235,22.8235,113.0074,5.5741,1
600388.SH,20250412,20250331,0.15,0.15,1.5479,1.5479,1.9199,0.4727,4.7996,13052742.57,172067921.73,501150900.48,1.1703,0.7752,0.4924,0.5586,0.1242,0.3923,0.073,175522930.72,231807595.7,,-581871066.3211,-458756841.3911,11846817026.98,512159426.48,4164949144.19,1961649688.29,7916092809.71,2317260942.18,1871950555.85,14703331195.0,6696086695.96,0.1458,8.1695,-0.1077,5.2723,-0.1666,0.1825,-0.4581,-0.3612,9.386,25.4925,74.5075,14.3009,9.386,2.633,10.9374,0.7305,-0.3016,91.0715,10.9689,11.7916,1.8018,1.8,1.6747,0.8609,0.6852,1.3645,7.2072,3.4436,61.0588,2.568,2.6208,58.8348,41.1652,29.2514,28.3266,70.5669,82.334,17.666,-0.01,1.568,0.6279,2.4912,0.4791,1.9006,4.0354,-0.0083,542.473,2.7408,0.6875,7764229406.98,10.9644,2.633,91.0715,1.8018,1.6747,0.6852,-6.9549,-16.6667,-11.7647,-427.3556,-10.0504,-8.4411,-6.9503,0.5,-484.8606,-28.9483,1.99,1.0077,1.9906,-13.6879,-13.6879,-13.6879,2.6781,30.9605,1
833394.BJ,20250412,20250331,0.21,0.21,0.7869,0.7869,1.947,0.2909,1.8692,713358.21,29837167.86,45699183.11,3.6459,2.9606,2.7413,2.3525,0.2032,0.4438,0.1168,33583898.46,34099472.3,,31639973.6384,31639973.6384,156431145.21,63162982.6,5455305.9,-264132526.56,715958396.75,415258663.69,146185959.04,771159456.65,315925821.08,0.2089,5.1072,0.1934,2.1602,-0.2046,0.2332,0.2163,0.2163,26.2924,39.7089,60.2911,8.2798,26.2924,2.1497,7.3033,-1.1732,-0.8657,70.8183,30.7088,29.6297,4.1763,4.18,4.0787,3.4603,3.0705,3.9353,16.7052,13.8412,22.715,1.2939,1.3471,57.7545,42.2455,72.264,0.7074,96.8574,69.7386,30.2614,0.1802,0.2939,3.3189,136.9172,3.1813,131.2407,,0.1257,175.5151,12.282,3.1001,340795829.81,30.1407,2.1497,70.8183,4.1763,4.0787,3.0705,24.5812,50.0,50.0,18.2152,56.8801,53.978,49.9216,75.3,18.217,33.3184,4.3009,1.0815,4.2998,27.425,27.425,27.425,12.6608,12.4538,1
688475.SH,20250412,20250331,0.18,,1.7527,1.7527,3.9734,0.1668,2.0171,333972.77,137722286.33,587262165.8,2.5425,2.22,2.1782,1.2827,0.2378,1.6886,0.1671,151863734.18,142033941.31,,-268057493.1846,-268057493.1846,2204413631.94,305494152.19,25522628.94,-3700152833.83,5262711400.05,3415834826.12,-299792036.37,5658066803.51,1719775254.18,0.1753,7.1524,-0.0828,2.1838,-0.273,0.1804,-0.3404,-0.3404,10.0022,42.5473,57.4527,30.4535,10.0022,14.2792,17.813,-1.6387,0.0564,88.9974,11.3918,10.2904,2.4817,2.48,2.4757,1.7194,1.6712,2.2264,9.9268,6.8776,31.0411,1.4501,1.485,68.9314,31.0686,64.431,0.4511,99.5489,87.3407,12.6593,-0.0295,0.4501,2.2215,220.6882,2.0757,206.1979,,-0.0257,154.5052,6.6848,1.6712,2132151381.23,11.4185,14.2792,88.9974,2.4817,2.4757,1.6712,-4.7255,12.5,,69.6703,6.3962,6.5918,10.419,13.24,57.2394,5.5456,2.5345,-2.2235,2.5354,11.5899,11.5899,11.5899,23.1756,4.4304,1
601899.SH,20250412,20250331,0.383,0.376,2.9697,2.9697,1.0814,0.0514,3.8819,285481787.0,9881295308.0,18063503555.0,1.026,0.7042,0.5429,10.5613,0.742,0.8531,0.1953,13006039358.0,15103712407.0,,2505299238.3077,6873924426.3077,53448279729.0,18572368688.0,153930497090.0,113709135223.0,70607491950.0,2888721639.0,13027194190.0,339626173112.0,104539100553.0,0.3825,5.4304,0.4714,3.9334,0.2881,0.5683,0.0943,0.2586,15.7923,22.886,77.114,4.1035,15.7923,0.2374,3.1611,0.705,-0.0277,83.5217,19.1836,19.136,7.1167,7.12,6.9168,3.7374,3.0843,3.8464,28.4668,14.9496,54.8896,2.2168,2.8289,27.6466,72.3534,17.1524,45.3235,42.9682,49.0893,50.9107,0.113,1.2168,0.6459,0.948,0.3125,0.4587,0.6209,0.0554,60.9998,12.3372,2.5157,134079058561.0,18.6092,0.2374,83.5217,7.1167,6.9168,3.0843,15.8729,60.9244,57.9832,51.8686,66.7376,66.3722,62.3867,58.76,53.3055,29.8337,4.4488,3.7911,4.3966,5.5521,5.5521,5.5521,16.6616,25.0729,1
