ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
000022.SZ,20130424,20130331,0.202,0.202,0.6397,0.6397,0.2575,0.7207,3.9474,477394.0,129730051.0,223937749.0,0.4087,0.3952,0.3892,1.5338,0.6357,0.1537,0.0596,176438015.0,206635797.0,,171134162.5502,166134162.5502,419139532.0,128087214.0,1885736047.0,1536727682.0,2472476534.0,-986300117.0,-86315449.0,5694961793.0,3009819629.0,0.2019,5.9079,0.2202,4.6681,0.053,0.3205,0.2654,0.2577,40.6586,54.2911,45.7089,11.1864,40.6586,,8.508,2.6783,0.0039,57.2247,47.1887,50.0965,3.4781,3.47,3.4654,2.9844,2.4221,2.3128,13.9124,11.9376,34.4285,1.5251,1.8495,9.6485,90.3515,34.9877,33.1124,66.8876,68.5638,31.4362,0.0851,0.5251,1.5657,2.02,1.0162,1.3111,1.6089,0.0584,69.1475,9.6884,1.8805,3330823891.0,47.4181,,57.2247,3.4781,3.4654,2.4221,34.4244,14.7727,14.7727,7.4146,7.08,5.6992,14.849,16.85,7.537,7.9769,3.5656,4.2113,3.567,3.0996,3.0996,3.0996,34.7586,6.3644,0
601236.SH,20130417,20130331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.4477,,,,,,-7.077,3.1118,,,,,4.4474,1
000043.SZ,20130427,20130331,-0.0598,-0.0598,0.8006,0.8006,0.8965,0.203,2.1938,1121561.28,-41021280.96,150703883.35,1.4277,0.4779,0.373,1.4707,0.0529,2.6039,0.036,-37972865.61,22096534.34,,-508326183.96,210173816.04,5760405957.36,487030635.23,4902121480.0,3527087222.3,2732964402.58,3128596541.73,3308562284.03,8963055571.44,1598570661.13,-0.0598,4.2954,-0.8301,2.3968,-0.0427,0.0331,-0.7622,0.3151,-8.8052,28.2233,71.7767,27.6119,-8.8052,2.4141,14.1894,11.0085,0.0,107.1114,-7.1114,4.1382,-1.3794,-1.37,-1.4182,0.1491,-0.3173,0.3249,-5.5176,0.5964,73.3018,3.7456,5.1231,68.6631,31.3369,17.9676,54.6925,31.9627,65.6116,34.3884,-0.0757,2.7456,0.2569,0.5844,0.2451,0.5575,0.7749,-0.0497,1637.3774,-1.2692,-0.2693,4308512526.15,-6.8703,2.4141,107.1114,-1.3794,-1.4182,-0.3173,-103.6791,-522.9167,-522.9167,41.7228,-2005.7879,-302.958,-523.6343,-181.18,-16.5511,-463.3767,-1.8889,5.437,-1.8907,6.8494,6.8494,6.8494,-110.1863,10.6958,1
688981.SH,20130424,20130331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7655,,0.9996,30.8284,,,,,178.8812,194.4312,,330.1105,190.1258,,-1.5181,1.6064,53.7405,50.1558,50.1558,,4.7771,1
002673.SZ,20130422,20130331,0.11,0.11,0.2946,0.2946,1.2329,0.3377,0.6389,8340.0,136918450.08,,,,,,,,0.0328,64697052.45,,,,,,,,,,,,,1171966741.33,0.1141,3.824,-0.3226,0.9766,-0.3737,,,,38.7437,,,,38.7437,,43.6263,,,,52.0698,,3.0305,3.03,3.0303,,1.2705,,12.122,,58.3784,2.4026,2.3864,,,,,,,,,1.4026,0.7117,,,,,-0.06,,5.082,1.2699,145639251.06,52.073,,,3.0305,3.0303,1.2705,-109.4735,83.33,83.33,-1713.0,137.5059,137.4367,140.07,140.14,-1860.3271,69.3229,3.1673,4.6273,3.17,69.0415,69.0415,69.0415,407.9989,41.7832,1
000675.SZ,20130427,20130331,,,0.0,0.0,0.5133,0.1113,-10.471,21979.03,-6805030.4,0.0,0.0106,0.0104,0.0103,,0.0,0.0,,-6761072.34,-851288.03,-61508.18,5880064.2,5880064.2,529821206.48,282236325.02,309187071.4,305590032.79,-1063634997.18,-826568542.01,-524570412.99,-714931774.05,-1184644464.24,-0.06,-8.96,0.0022,-10.3598,0.0022,-0.0074,0.0514,0.0514,,,,,,,,,,,,,,,,-0.8652,-6.8937,,,-3.4608,1143.9788,,,9.0272,90.9728,-1085.2011,,,74.508,25.1717,0.0003,,-0.9134,-3.3123,-0.9486,-3.4401,-3.4806,0.0002,,-27.5748,-6.8937,47733726.0,,,,,,-6.8937,,,,-47.619,12.4886,10.4265,10.4265,11.9196,-48.1314,,-0.7104,-0.774,-0.6656,,,,78.7028,21.405,1
000047.SZ,20130423,20130331,,,0.0,0.0,1.9874,0.3287,-12.9127,0.0,-9648933.51,0.0,-0.0112,-0.0112,-0.0112,,,0.0,,-9648933.51,-1255512.56,-128256.51,8393420.95,8393420.95,320439894.71,,992414284.53,992383990.55,-1322275345.1,-1304933628.0,-334974637.45,-163048560.57,-1515164797.21,-0.0801,-9.6,-0.0013,-12.5839,0.0001,-0.0104,0.0697,0.0697,,,,,,,,,,,,,,,,-0.7945,-6.1057,,,-3.178,834.1337,,,-9.2155,109.2155,-840.1195,,,98.2919,,-0.0001,,-0.8801,-1.1643,-1.0072,-1.3324,-1.3324,-0.0001,,-24.4228,-6.1057,5004646.23,,,,,,-6.1057,,,,-62.5,-0.3154,-0.3154,-0.3154,,-53.6018,,-0.84,-0.806,-0.8421,,,,-0.4325,3.4418,1
000545.SZ,20130424,20130331,0.0,0.0,0.1253,0.1253,0.2098,0.0051,-1.4838,34050.86,536434.4,10756056.48,0.4778,0.2558,0.2304,0.4084,0.1782,0.2441,0.0995,536434.4,574809.52,,-2929665.47,-2929665.47,247413628.23,,0.0,0.0,-49374698.71,-129211577.55,-129211577.55,-42561759.12,-234001534.45,0.0036,-0.269,-0.0006,-1.4787,-0.0006,0.0036,-0.0185,-0.0185,2.8776,54.2557,45.7443,50.4502,2.8776,24.7947,25.6338,0.0218,,97.2941,2.7059,2.8995,,,,0.2884,0.2862,,,1.1536,120.7768,,,57.7012,42.2988,-24.1026,,,100.0,,-0.0004,,-0.172,,-0.1996,,,-0.0004,749.784,1.1448,0.2862,79836878.84,2.8776,24.7947,97.2941,,,0.2862,-0.4401,,,-106.0,-2.9249,11.7509,11.7509,-2.92,-105.0504,,1.3206,-82.4748,-106.4579,18.6478,18.6478,18.6478,-42.7152,-2.8027,1
000563.SZ,20130426,20130331,0.1276,0.1276,0.294,0.294,3.7012,0.1465,0.8023,-9736.76,73804622.42,,,,,,,2.839,0.0476,73898174.14,,,,,,,,,,,,,548810205.51,0.1276,5.7811,-0.0364,0.9488,1.218,,,,43.3961,,,,43.3961,,36.2558,,0.0399,,57.9549,,2.2339,2.23,2.2342,,2.064,,8.9356,,6.8507,1.0735,1.0823,,,,,,,,,0.0735,13.597,,,,,-0.0857,,8.256,2.064,59546532.34,57.9473,,,2.2339,2.2342,2.064,-12.3919,36.0341,36.0341,-115.8261,119.9118,119.9099,119.5843,119.59,-125.8509,-41.8976,2.4836,0.812,2.484,108.0382,108.0382,108.0382,9.5834,277.9262,1
300962.SZ,20130407,20130331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.2664,,,-28.6106,,-4.3853,-1.5488,8.2287,8.2287,,,13.0891,1
300388.SZ,20140715,20130331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4908,,,,,,,,,,,,,5.5812,1.9155,,,,,,1
430418.BJ,20130428,20130331,,,2.6302,2.6302,0.0277,0.4152,2.2309,,,17719367.33,1.4548,1.2224,1.1184,1.1875,0.5737,1.1143,0.3222,5793921.49,6951278.48,8175747.51,-3874181.04,-3874181.04,32586866.27,15143223.0,35973369.84,15288368.5,58681222.66,26646597.22,31961595.88,102101974.52,47629300.78,0.2776,3.6738,0.2089,2.6461,0.083,0.3862,-0.2152,-0.2152,10.5535,37.4278,62.5722,23.2522,10.5535,4.6603,16.3248,2.267,0.9585,87.7618,12.2382,14.6829,7.8524,,,4.7301,3.3998,5.9332,31.4096,18.9204,55.8649,2.2658,2.3096,56.886,43.114,39.1647,35.2328,64.7672,69.9934,30.0066,0.0642,1.2658,0.79,1.8383,0.7011,1.6312,3.8383,0.0449,122.8041,13.5992,3.3998,56988618.28,12.4158,4.6603,87.7618,7.8524,,3.3998,7.9409,,,214.1353,17.2841,18.7292,18.7292,,214.2499,-4.4726,8.1834,3.99,8.1824,13.3351,13.3351,13.3351,101.9533,24.2882,1
600767.SH,20130423,20130331,-0.029,-0.029,0.4601,0.4601,0.1561,0.0181,-0.0313,-2399.45,-9915331.83,2199256.83,3.4543,1.0756,0.8521,1.3855,0.3076,5.6483,0.2486,-9915469.32,-8577628.6,,-58370920.16,-33370920.16,96882737.69,0.0,146550000.0,138995795.82,387507784.13,366137766.04,410883561.86,539687503.26,-4529071.68,-0.0291,1.1405,-0.1,-0.0133,-0.0992,-0.0252,-0.1712,-0.0979,-6.321,1.4017,98.5983,7.6269,-6.321,0.2264,6.5463,0.8542,,106.3195,-6.3195,-5.4668,-2.5178,-2.518,-2.5172,-1.3593,-1.5717,-1.6119,-10.0712,-5.4372,38.2413,1.6192,1.602,80.9527,19.0473,60.8743,27.1546,72.0672,61.2829,38.7171,-0.2324,0.6192,1.5977,2.654,1.5918,2.6442,2.7879,-0.1424,264.3382,-6.2868,-1.5717,99819860.64,-6.321,0.2264,106.3195,-2.5178,-2.5172,-1.5717,-22.1007,27.5,27.5,-42.8571,35.1007,27.0868,27.0875,35.1014,-49.3404,34.2413,-2.56,1.7727,-2.4878,6531.827,6531.827,6531.827,-118.3316,10.8788,0
