ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
000022.SZ,20180831,20180630,0.49,0.49,1.9327,1.9327,0.2598,0.8066,4.702,-565617.57,316625908.24,576995648.36,0.6863,0.6728,0.6506,4.4179,1.2499,0.3556,0.1661,464948636.54,524159460.18,686372145.87,288062654.6855,954820654.6855,541480827.13,214119268.66,975940888.98,507653362.98,3453661574.63,-382115311.66,-173690989.75,5460103087.13,3551774507.53,0.4902,6.9547,0.5416,5.5086,-0.5427,0.8129,0.4468,1.4809,35.58,46.3028,53.6972,8.4666,35.58,,7.0327,1.434,0.0289,62.6888,41.6815,42.0628,6.7196,6.786,6.7316,6.9869,5.9101,5.7733,13.4392,13.9738,24.6357,1.3269,1.595,11.8954,88.1046,49.1374,17.874,82.126,70.3531,29.6469,0.2866,0.3269,2.5897,4.5947,1.9946,3.5388,6.8032,0.2017,45.9019,11.8202,4.213,3168909814.57,41.6375,,61.6483,3.851,3.847,3.0863,38.661,14.486,14.486,-16.7666,16.7187,16.198,14.4891,14.88,-39.227,19.1195,-8.9139,-11.8725,-8.9135,5.9053,5.9053,7.5384,16.9443,-4.0077,1
000043.SZ,20180823,20180630,0.1887,0.1887,4.1901,4.1901,0.8136,0.4636,4.0688,7895676.15,117946179.31,633392715.71,1.1689,0.6644,0.3903,4.1792,0.2489,4.4759,0.1452,198471025.62,354510290.26,378210537.17,393931311.3027,585680461.3027,5750640853.29,778372571.44,8189430949.62,5712360504.66,4146352909.65,1640720437.42,3126861283.67,12851053565.28,3022981086.5,0.1887,6.3594,-0.2148,4.5325,0.377,0.5315,0.5906,0.8781,4.9544,22.6648,77.3352,13.4368,4.9544,1.9535,6.1128,5.3706,0.0001,92.8981,7.238,12.6855,2.9891,2.99,2.8016,1.8419,0.7194,1.8636,5.9782,3.6838,75.9463,4.1574,4.5718,58.5889,41.4111,21.3949,63.7258,33.005,65.9978,34.0022,-0.0147,3.1574,0.2882,0.5179,0.2817,0.5063,0.7259,-0.0097,460.7038,1.4388,0.6538,7759270616.79,7.3978,2.4056,93.4045,1.3721,1.3062,0.331,0.6239,189.5586,189.5586,-109.7041,401.1849,304.6532,189.5507,207.84,-109.7038,182.1953,1.5084,1.3915,1.509,17.3979,17.3979,-8.0165,-20.662,8.9487,1
688278.SH,20180815,20180630,,,,,,,,,,,,,,,,2.5277,0.2973,184208014.76,,,,,,,97334695.03,97334695.03,,,,97334695.03,,,,,,,,,,,,,,,,,,,,,,0.9315,,,,,,1.863,,16.1713,1.1929,,,,,100.0,,,,,,,,,,,,,,0.7266,,,,,,,,,,,,,,164.1796,,,,,-5.5286,,,,,,,1
688981.SH,20180831,20180630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.7758,-23.6522,,-47.6172,-36.3655,,8.1,7.7668,10.1863,11.4927,,,19.9786,1
688569.SH,20180817,20180630,,,,,,,,,,,,,,,,2.3469,0.2836,405033579.2,,,,,,,,,910502206.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,3.9591,,,,,,7.9182,,,,1.7395,,,64.8498,,,,,,,,,,,,,,,2.276,,,,,,,,,,,,,,62.0887,,,35.7916,,-3.3227,24.4656,91.6119,91.6119,,,19.3658,1
300858.SZ,20181026,20180630,0.68,0.68,2.4049,2.4049,2.2814,0.1161,1.1774,2173400.0,40103200.0,72206453.31,4.3868,3.4886,3.368,1.6791,0.7138,7.7916,0.4489,48603455.15,51059255.1,,-43270149.1875,-43270149.1875,38761205.43,3739840.07,0.0,-40089113.21,258480384.08,131277183.3,91188070.09,283134750.21,80054542.41,0.6831,4.575,0.35,1.2935,-1.3176,0.825,-0.6992,-0.6992,28.4055,48.5153,51.4847,14.6235,28.4055,4.1986,10.4959,-0.071,0.3323,67.3435,34.3853,34.3065,14.9858,13.99,14.2154,15.4019,12.7526,14.9549,29.9716,30.8038,13.0517,1.1501,1.1751,52.2174,47.7826,79.3771,0.0,100.0,91.2006,8.7994,0.5526,0.1501,6.6618,,6.0817,,,0.504,183.201,25.5052,12.7526,128486531.19,34.3775,,,,,,,,,,,,,,,,0.7288,-3.4836,0.7292,,,,,,0
000594.SZ,20190501,20180630,-0.0048,-0.0048,0.001,0.001,0.8627,0.0579,-3.7774,121476.31,-7297578.44,-3886661.06,0.9595,0.9594,0.0972,0.8581,0.0015,0.0017,0.0008,-8311061.49,-8174427.58,-7867396.23,-3503508.68,-3503508.68,873305424.08,3568660068.23,119995080.13,117647395.01,-2814215366.63,-40261721.21,77385673.8,-2578868567.04,-5556059439.23,-0.0048,-1.8554,-0.0002,-3.7195,-0.0002,-0.0055,-0.0023,-0.0023,-568.5088,-270.1444,370.1444,223.3797,-568.5088,,223.0388,0.3409,84.1405,677.6647,-577.6647,-568.1679,,,,-0.4379,-0.4382,,,-0.8758,244.859,,,51.1535,48.8465,-151.0504,,,21.7735,78.2265,-0.0003,,-0.6075,-23.0971,-0.6169,-23.4528,-23.9208,-0.0001,211.6787,-0.8764,-0.3845,867382913.44,-568.5088,,,,,-0.0473,,30.4348,30.4348,33.3333,34.3602,30.5978,30.4889,33.99,45.1734,,-0.2594,-0.3714,-0.2596,-47.1401,-47.1401,-100.0,87.0745,1.0034,1
001896.SZ,20180831,20180630,-0.2713,-0.2713,3.3467,3.3467,4.3474,0.1472,-0.2438,9461772.77,-321598401.96,-241017811.68,0.7396,0.6381,0.558,1.5761,0.7337,0.2976,0.1815,-529068576.37,-353796897.95,179117128.17,-365190406.14,332763731.59,3969291292.54,118379026.19,10527682721.83,9658334677.17,5323004990.5,-1916333519.06,604803142.22,17457612446.19,-111222173.29,-0.2713,5.2507,0.2178,-0.0967,0.0416,-0.3075,-0.3174,0.2892,-10.5771,-6.2592,106.2592,6.4585,-10.5771,0.0903,1.4806,4.8876,0.002,113.7398,-13.9811,-9.188,-5.0365,-5.04,-5.1892,-1.6672,-1.9193,-2.0431,-10.073,-3.3344,67.8355,3.109,3.4241,25.2651,74.7349,24.7061,60.3043,34.6064,50.3565,49.6435,0.034,2.109,0.4134,0.5739,0.3642,0.5056,0.5511,0.0171,145.0348,-3.8386,-1.4709,14199697759.28,-14.0325,0.1079,115.6404,-1.8171,-1.8766,-0.5936,11.3966,-519.4064,-519.4064,-38.3178,-135.4101,-333.7237,-539.4305,-124.28,-38.3221,-562.0356,-4.9131,3.1054,-4.9128,20.2298,20.2298,10.9809,16.0568,-3.4145,1
000585.SZ,20180830,20180630,-0.0162,-0.0162,0.0164,0.0164,1.0115,0.1243,-2.3452,3394284.67,-17513717.49,2139365.28,0.4367,0.4176,0.2,0.2928,0.086,0.585,0.0476,-17866932.3,-14156164.42,-11398641.08,-23158033.3,-23158033.3,387534432.28,103065174.89,12756093.37,-27771792.59,-229796983.5,-225479921.63,-253251714.22,-195995136.35,-1939674612.01,-0.0162,-0.2432,-0.0059,-2.2209,-0.0057,-0.0162,-0.0265,-0.0265,-101.2345,14.9646,85.0354,131.5722,-101.2345,13.2703,115.7609,2.541,3.9418,224.9771,-124.9771,-99.0207,,,,-4.7121,-4.8175,,,-9.4242,170.8581,,,59.3374,40.6626,-78.0019,,,79.5244,20.4756,-0.0129,,-0.4219,-16.65,-0.4565,-18.0147,,-0.0103,756.8108,-9.635,-4.6999,51017300.41,-101.2345,11.877,202.6662,,,-3.2505,-10.162,28.9474,28.9474,-118.612,13.9642,28.6551,29.1542,14.2,-118.6276,,-6.9481,-3.7985,-6.9259,-18.8294,-18.8294,-19.9179,-21.3393,-216.3757,1
300927.SZ,20180830,20180630,,,,,,,,,,,,,,,,2.5585,0.8836,314611504.72,,,,,,,158498306.41,158498306.41,210389000.0,,,158498306.41,,,,,,,,,,,,,,,,,,,,,,17.9382,,,,,,35.8764,,42.9666,1.7534,1.78,,,57.0334,100.0,132.739,,,,,1.3274,1.3274,1.3274,1.3274,1.3274,,,,10.0775,,,,,,,,,,,,,,,,,,,7.4672,10.9148,,,,,,1
