ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag
300460.SZ,20201023,20200930,0.0442,0.04,1.0464,1.0464,0.8047,0.1179,0.3433,3266565.37,7155433.25,43006175.49,1.1362,0.6603,0.6115,1.2615,0.5766,0.8204,0.2706,6667747.98,12985339.02,,-193105281.0654,-19261102.7154,265847404.64,84026836.94,132530639.48,105837395.04,453120843.08,54253772.65,160091167.69,666339838.54,108642540.45,0.0442,2.2659,0.1424,0.4612,-0.0743,0.0551,-0.8197,-0.0818,4.2278,17.4458,82.5542,15.3421,4.2278,3.1259,11.2123,1.0038,0.9936,97.2952,3.8469,5.2676,1.9716,1.97,1.3537,1.4253,1.1439,2.0692,2.6288,1.9004,47.4708,1.9037,1.7236,44.541,55.459,44.5891,19.8893,80.1107,82.5817,17.4183,0.0842,0.9037,1.1066,4.0278,0.9393,3.419,4.2813,0.0695,432.5482,1.5252,1.1439,329565345.99,4.2638,3.1695,94.7603,1.1585,1.0208,0.6503,23.3795,137.6344,115.0538,0.636,190.3658,217.3794,233.5855,2480.06,40.9384,312.1088,-27.1485,26.0879,1.9913,11.3193,11.3193,6.7287,-50.0945,-19.054,1
002265.SZ,20201024,20200930,-0.1017,-0.1017,1.4044,1.4044,1.8781,0.0804,-0.1412,7436716.84,-39829872.96,49025314.99,1.3947,1.027,0.8095,1.8849,0.6887,0.7579,0.3093,-40739753.54,-29187426.18,,-140788158.95,-128788158.95,327297335.87,19906151.1,188000000.0,74144066.16,815038033.26,185647794.66,214791860.82,1089913390.44,-19380707.67,-0.1017,2.8285,0.0009,-0.0608,-0.1364,-0.0916,-0.4419,-0.4043,-7.3343,10.9579,89.0421,19.6842,-7.3343,2.6543,16.4117,0.6183,-0.0071,109.1059,-8.8671,-6.5238,-3.522,-3.52,-4.3306,-2.0181,-2.2688,-2.7179,-4.696,-2.6908,37.2415,1.5934,1.5725,45.6431,54.3569,56.7134,17.2491,82.6741,87.8726,12.1274,0.0006,0.5934,1.6836,4.793,1.5229,4.3353,10.9926,0.0005,250.7877,-3.0251,-2.2397,657128738.43,-7.1421,2.1819,106.2073,-0.7211,-1.209,-0.4392,25.0198,-44.051,-44.051,-98.7552,-37.0715,-43.5628,-44.0679,-32.6,-98.8179,-40.9274,-3.9754,-1.2604,-3.9747,-10.9759,-10.9759,16.5812,-3.7992,2.2285,1
601066.SH,20201024,20200930,0.94,0.94,2.0741,2.0741,1.1448,0.4673,2.9988,-6612486.99,7497647491.2,,,,,,,,0.0496,3314121223.88,,,,,,,,,,,,,26503022413.12,0.9797,6.7704,-2.3544,3.4661,-0.4392,,,,47.3585,,,,47.3585,,36.4596,,,,60.4547,,12.6631,14.6,12.6743,,2.349,,16.8841,,82.4582,5.7007,5.4049,,,,,,,,,4.7007,0.2116,,,,,-0.0617,,3.132,2.3429,518970696.54,60.2775,,,4.8215,4.8105,0.8785,-139.7332,88.0,88.0,-218.2462,89.544,89.1557,96.11,96.69,-218.24,75.7347,11.0903,23.8495,9.1,63.5469,63.5469,57.1837,8.6846,11.5956,1
002473.SZ,20201026,20200930,-0.0793,-0.0793,0.0336,0.0119,1.3947,0.0703,-1.4895,80500.0,-12769254.73,-3242505.12,8.9764,8.9657,7.8274,0.0486,0.0245,0.5945,0.0233,-13115582.88,-13112137.94,,-1153448.74,-1153448.74,23476048.23,44584831.91,0.0,-60486732.55,155519683.94,187253998.47,126767265.92,153676808.39,-227063311.07,-0.0793,0.9756,-0.1634,-1.4191,-0.3087,-0.082,-0.0072,-0.0072,-683.5403,-170.0601,270.0601,697.5036,-242.3527,4.8797,243.9052,-1.4814,0.035,343.8895,-243.9421,-243.8254,-7.8033,-7.8,-7.8528,-5.6725,-5.6382,-8.1767,-10.4044,-7.5633,30.6943,1.4429,1.4215,95.0357,4.9643,70.1368,0.0,101.5709,34.4927,65.5073,-1.1138,0.4429,2.2934,,2.285,,,-0.3842,5611.7237,-7.5176,-5.4893,7215250.63,-242.344,,,-3.2495,-1.4291,-2.3621,,71.6786,71.6786,50.0916,74.0515,72.2574,71.21,57.87,50.0871,53.1572,-7.701,-7.8274,-7.7061,-93.3787,-97.6524,-100.0002,-166.9446,-38.539,1
002839.SZ,20201027,20200930,0.42,0.37,1.715,1.715,0.4782,2.0677,1.0805,30656956.87,737213543.14,,,,,,,,0.0239,392995538.04,,,,,,,,,,,,,5691784154.96,0.4247,5.8079,2.7758,3.1482,-0.1164,,,,24.7946,,,,24.7946,,29.7119,,,,25.8206,,7.1038,7.11,6.8202,,0.5924,,9.4717,,91.8975,12.3419,12.0062,,,,,,,,,11.3419,0.0873,,,,,0.04,,0.7899,0.5917,920548550.61,25.9781,,,2.5226,2.4412,0.2052,44.5603,2.439,5.7143,212.4124,-0.1507,0.384,4.8162,5.32,212.4361,-1.1892,2.71,10.9446,2.6466,10.4568,10.4568,-2.3218,59.0025,6.0777,1
601236.SH,20201028,20200930,0.25,0.25,0.9279,0.9279,1.5226,0.1922,0.7541,12962738.04,911387198.0,,,,,,,,0.0787,-1974957934.46,,,,,,,,,,,,,3438112578.99,0.2544,3.8351,0.7749,0.9463,-0.2953,,,,28.0032,,,,28.0032,,21.1011,,,,36.1549,,6.7687,6.68,6.6738,,2.2038,,9.0249,,64.6986,2.8327,3.1368,,,,,,,,,1.8327,0.5356,,,,,0.1082,,2.9384,2.1578,136541505.07,36.5091,,,1.0399,0.9436,0.3679,172.8707,56.25,56.25,170.9745,71.4134,73.2499,74.5,72.14,170.9724,63.6797,4.1609,-11.5419,4.16,161.4043,161.4043,70.517,-44.8117,6.609,1
600725.SH,20201029,20200930,0.0097,0.0097,0.7113,0.7113,1.4613,0.0856,-2.293,8226018.57,3838717.46,23147768.36,7.2995,5.6756,2.9245,10.2817,2.2778,1469.088,2.2743,3294168.33,11935715.57,,-85628142.47,-85628142.47,50409283.52,5104579.82,0.0,-59471617.34,313007008.8,317552647.79,258081030.45,313007008.8,-2720485666.08,0.0097,0.254,-0.0592,-2.2073,-0.073,0.0097,-0.0695,-0.0695,1.3602,2.6405,97.3595,2.2275,1.3602,0.9426,1.2836,0.0013,,99.6242,0.4379,1.3615,3.8835,3.88,1.2502,3.0966,3.0936,3.8873,5.178,4.1288,15.064,1.1774,1.2554,99.8483,0.1517,84.936,0.0,100.0,90.8049,9.1951,-1.4466,0.1774,5.6384,,5.6384,,,-1.3136,26.2602,4.1248,3.0936,558940.83,1.3602,0.8113,100.1763,-0.1908,-0.1459,-0.1541,-2.6413,8.9888,8.9888,-432.5843,-48.1117,8.1164,8.1164,-48.11,-432.8691,3.4555,3.9705,-8.4145,3.9604,14.9893,14.9893,-31.7482,-119.924,4.5052,1
000033.SZ,20201030,20200930,-0.0329,-0.0329,0.0584,0.0584,0.3237,0.0228,-1.3999,1055788.52,-15197811.88,-672957.63,1.6295,1.5711,1.5681,12.9041,0.2394,24.9433,0.2367,-15201861.77,-14553794.1,,-868428.6,-868428.6,65412852.23,65161452.78,0.0,-13596942.16,-23007878.59,41179281.03,27582338.87,-22941690.48,-591763333.08,-0.0329,-0.0534,0.0003,-1.3771,-0.0462,-0.0339,-0.002,-0.002,-56.3383,-2.6801,102.6801,57.2383,-56.3383,2.6586,56.2035,-1.6238,,160.5431,-56.697,-57.9621,,,,-13.718,-13.3337,,,-18.2907,121.3148,,,99.0333,0.9667,-21.3763,,,50.0963,49.9037,0.002,,-0.1756,,-0.1762,,,0.001,61.6906,-17.7783,-13.3299,962289.22,-56.3383,0.8409,84.2304,,,2.9253,62.6271,-3190.0,-3190.0,-93.617,-2164.0914,-3041.0697,-3066.7299,-1902.41,-93.3175,,-161.7647,2.9464,-160.9304,-42.7648,-42.7648,23.9458,142.0009,1014.8551,1
600919.SH,20201030,20200930,1.04,0.88,3.2505,3.2505,1.3991,1.7202,3.5535,170920000.0,11785091000.0,,,,,,,,0.0173,6092944000.0,,,,,,,,,,,,,60883248000.0,1.0356,10.2413,1.2122,5.2738,2.5771,,,,33.1884,,,,33.1884,,22.6388,,,,35.6053,,8.1393,9.5325,8.0229,,0.5751,,10.8524,,92.7182,13.7329,14.741,,,,,,,,,12.7329,0.0766,,,,,0.0067,,0.7668,0.5522,5185016000.0,35.5323,,,2.3904,2.3352,0.1792,-172.9909,0.9709,-3.2967,139.4558,0.4967,0.3754,0.6388,0.02,139.4576,-18.0988,7.4559,9.7136,21.2372,12.9604,12.9604,10.3098,3.3253,22.8783,1
601998.SH,20201030,20200930,0.73,0.67,3.0484,3.0484,1.2052,0.7972,4.645,36000000.0,36882000000.0,,,,,,,,0.0212,30538000000.0,,,,,,,,,,,,,266313000000.0,0.7544,9.3181,1.03,5.4422,-0.7796,,,,25.0466,,,,25.0466,,23.0369,,,,29.5789,,7.0228,7.8975,7.016,,0.531,,9.3637,,92.4953,13.325,13.3861,,,,,,,,,12.3251,0.0788,,,,,0.0074,,0.708,0.5246,22761000000.0,29.5983,,,2.1366,2.1263,0.1583,-34.9844,-9.8765,-10.6667,24.1,-10.4663,-10.4165,-9.4081,-9.43,23.6986,-20.1381,3.76,8.4872,3.2385,4.7666,4.7666,-4.2163,-2.756,13.4356,1
