ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
605011.SH,20161109,20161109,20130630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2655350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735140000.0,,,,,,920210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
600032.SH,20161028,20161028,20130630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8902793100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5396783000.0,,,,,,3506010100.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
300917.SZ,20161122,20161122,20130630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94271100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28731700.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
605589.SH,20140127,20140127,20130630,1,1,2,257488400.0,192400886.77,1308386625.92,163935331.4,16143056.84,782878779.62,,636636643.28,1114028120.46,73774289.54,264946034.95,,,518775657.43,,,,,,,,,6380833.93,3397420359.21,,,156875273.72,,,,,832504579.98,819153081.69,,-162.41,,,196229110.86,,,2714261.32,13101144.62,,,2020577289.78,,,,,,,,,,,,,,,,,5417997648.99,444569899.97,1758738805.0,,,,,956790000.0,248413776.2,1444334.59,,,4465643.8,6624205.67,,,28004791.31,,,,,,,,,7231265.63,3011712822.2,,,18537700.0,,,,,463107599.97,,,,,,,,,,,,,,,,,3474820422.17,,,,,4822925.89,1938354300.93,1943177226.82,5417997648.99,,,,,,,,,,,,,,,1750664763.74,1205203776.2,73774289.54,832504417.57,819153081.69,28004791.31,18537700.0,,,1
601187.SH,20140317,20140317,20130630,1,2,2,1372800000.0,2007775373.98,423021692.23,150201517.34,,,1163184515.39,,,,,,530893309.77,,,,,445336743.85,,,,3650476818.37,,,17514898280.82,1873229428.08,8250000.0,32447560.79,,451561285.22,,323925485.68,133641638.78,,,,,32358370.87,,,,98898351.76,18127240309.87,,,13606128054.15,6170351430.06,,,,,,,,,,,,,,2614844293.83,66777665877.29,,,,,875018000.0,80000000.0,,,,1540000000.0,,99688670.33,107051015.9,899966834.39,,,,,,,,,,,,,297839689.57,,,9514948.69,,,,,8886689576.68,,49066753686.62,,282246612.78,,,,,,,,,,,,62144769034.96,,679098258.78,,,,4632896842.33,4632896842.33,66777665877.29,,,,,,,,,,,,,,,,,,,,,,,,1
688508.SH,20140122,20140122,20130630,1,1,2,20500000.0,20115526.55,34939684.81,2306845.16,,26211185.36,,,26586257.5,153127.35,3262703.72,,,27995442.96,,,,,,,,,22144809.21,106353526.1,,,2600000.0,,,,,2444436.44,,,,,,,,,,1754644.49,,,6799080.93,,,,,,,,,,,,,,,,,113152607.03,,,,,,,5000000.0,16766799.9,349395.15,,,1000000.0,1870829.21,,,235463.91,,,,,,,,,44740.88,25267229.05,,,,1451466.72,,,8571854.74,10023321.46,,,,,,,,,,,,,,,,,35290550.51,,,,,,77862056.52,77862056.52,113152607.03,,,,,,,,,,,,,,,26586257.5,21766799.9,153127.35,2444436.44,,235463.91,,,,1
300845.SZ,20140122,20140122,20130630,1,1,2,12000000.0,217093.91,6520684.99,695610.98,,6799431.5,,,10320470.89,2396286.7,1007465.8,,,8903117.12,,,,,,,,,,29426772.01,,,,,,,,7957123.25,,,,,,,,,105959.0,126133.35,,,8189215.6,,,,,,,,,,,,,,,,,37615987.61,,5000000.0,,,,,,476107.01,9589422.3,,,2812147.29,-298613.39,,,603534.52,,,,,,,,,,18182597.73,,,,,,,,,,,,,,,,,,,,,,,,,18182597.73,,,,,,19433389.88,19433389.88,37615987.61,,,,,,,,,,,,,,,10320470.89,476107.01,2396286.7,7957123.25,,603534.52,,,,1
601696.SH,20140312,20140312,20130630,1,4,2,1500000000.0,-48116645.0,2037865518.0,693286493.0,,7125790259.0,2892331826.0,,,,,,14405049.0,,,,1185294351.0,,,,,153090000.0,,,1441610308.0,1370000000.0,236861847.0,,,169801167.0,,89934329.0,,,,,,76409230.0,,,,77142411.0,,,,,,,,,,,,542862590.0,,,,5844302569.0,1088115138.0,27500518.0,,16516311563.0,,,,,200000000.0,,,,,678371000.0,,6938644.0,58282534.0,53469955.0,,,,,,,,6930767693.0,,,,,1400000000.0,,,14500000.0,4674520.0,,,,,696114.0,,,2091976676.0,,,,,,,,,,,,11439677136.0,,893599060.0,,,,5076634427.0,5076634427.0,16516311563.0,,,,,1140778195.0,,,,,,,,,,,,,,,,,,,1
688181.SH,20140122,20140122,20130630,1,1,2,44341400.0,44093721.26,13820466.38,398486.47,,1663097.13,,1143567.16,20296528.36,409399.4,1303998.93,,,23421968.88,,,,,,,,,786293.3,49024853.16,,,,,,,,6216479.54,13505750.04,,,,,43638393.0,149349.76,,2289631.49,202186.13,,,66001789.96,,,,,,,,,,,,,,,,,115026643.12,,7200000.0,,,,,,3893990.32,111051.78,,,80408.11,963677.29,,,123441.51,,,,,,,,,,12372569.01,,,,,,,,,,,,,,,,,,,,,,,,,12372569.01,,,,,,102654074.11,102654074.11,115026643.12,,,,,,,,,,,,,,,21440095.52,3893990.32,409399.4,6216479.54,13505750.04,123441.51,,,,1
920198.BJ,20130821,20130821,20130630,1,1,2,22492000.0,7750074.21,12698839.91,3272280.66,,16716950.48,83710.0,6605643.65,25594603.29,2750489.51,10106873.5,1369.61,,1763780.3,,,,,,,,,,63623420.34,,,,,,,,926642.35,254381.84,,,,,537787.56,,,,413108.03,,,2131919.78,,,,,,,,,,,,,,,,,65755340.12,,100000.0,,,,,4160725.91,11100508.84,1098135.36,,,2128873.78,694908.91,,,258992.54,,,,,,,,,,19542145.34,,,,,,,,,,,,,,,,,,,,,,,,,19542145.34,,,,,,46213194.78,46213194.78,65755340.12,,,,,,,,,,,,,,,32200246.94,15261234.75,2751859.12,926642.35,254381.84,258992.54,,,,1
