ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
000408.SZ,20230725,20230725,20230630,1,1,2,1580435073.0,1952442382.99,8376678003.4,1037068990.79,89967103.8,1533192243.14,44452270.37,,102273364.35,13244461.71,60524893.06,,,477645062.95,,,,,,,,,11369774.63,3393376428.94,,,3708738524.52,1398690.74,,,,2742731381.75,327278800.89,4270891.8,3263896.09,,,340946032.98,,,21999552.55,59220945.75,,2666219474.78,10091806282.69,,,,,,,,,,,,,,,,,13485182711.63,,,,,,,15905848.05,229805174.88,,,,14810497.1,220910521.54,,40761.09,33249606.45,,,,,,,,27373235.46,20858510.12,757014579.93,,,,,7805785.35,8480844.65,,26953324.1,,,,,,,,,,,,,,,,,783967904.03,300023777.99,,,,-2525176.75,12703739984.35,12701214807.6,13485182711.63,,-32827791.64,,,,,,,6292915.0,,,,,194060425.24,102273364.35,245711022.93,13244461.71,2745995277.84,331549692.69,33290367.54,,,,1
920394.BJ,20230725,20230725,20230630,1,1,2,146250000.0,280862104.39,148806069.96,23689319.57,,329722506.6,,25873768.66,36306393.1,154564.12,2276135.35,,,95750226.92,,,,,,,,,,494837196.7,,,,,,,,196069249.08,14225405.04,4654179.74,,,,7340377.29,,,,1614661.08,,37828992.06,261732864.29,,,,,,,,,,,,,,,,,756570060.99,,,,,,,59721610.9,13177759.57,11000000.0,,,1524965.96,4768859.43,,,2566048.81,,,,,,,,,22523795.0,116564669.55,,,,,3723747.68,36674149.84,,40397897.52,,,,,,,,,,,,,,,,,156962567.07,,,,,,599607493.92,599607493.92,756570060.99,,,,,,,,,,,,,,1281629.88,62180161.76,72899370.47,154564.12,196069249.08,18879584.78,2566048.81,,,,1
002288.SZ,20230802,20230802,20230630,1,1,2,931643744.0,548851409.8,-164715892.71,18353733.14,,246700299.34,,34192963.64,418221622.85,44947759.72,119725269.16,,,532921490.11,,,,,,,,,14122020.81,1411031425.63,,,,,,,,880618617.1,35104629.93,,,,,126100912.02,,,10403546.17,55158711.57,,2041342.53,1571167895.34,,,,,,,,,,,,,,,,,2982199320.97,122000000.0,757276913.0,,,,,80091419.38,374816188.09,,,,11525885.13,35657080.44,,,32652871.65,,,,,,,,125033153.43,26180176.21,1467881705.4,,,,11888784.8,9234950.21,22323100.0,,165816641.22,,,,,,,,,,,,,,,,,1633698346.62,,,,,1142772.61,1347358201.74,1348500974.35,2982199320.97,,13225207.51,,,,,,,,,,,,24648018.07,452414586.49,454907607.47,44947759.72,880618617.1,35104629.93,32652871.65,,,,0
838194.BJ,20230802,20230802,20230630,1,1,2,52930000.0,24538816.07,51984075.16,5394211.44,2085027.76,34842783.5,,17018394.93,36878333.12,855654.51,2312810.75,,,28353538.66,,,,,,,,,,130958186.46,,,,,,,,17101353.86,10213315.39,,,,,7539247.19,,,157764.89,1582869.39,,11389889.59,47984440.31,,,,,,,,,,,,,,,,,178942626.77,,,,,,,1484797.33,10065332.86,,,,5811333.92,687490.23,,,307878.59,,,,,,,,,9905887.58,39160375.09,,,,2850121.25,,,,2850121.25,,,,,,,,,,,,,,,,,42010496.34,,,,,,136932130.43,136932130.43,178942626.77,,,,,,,,,,,,,8271387.81,10897654.58,53896728.05,11550130.19,855654.51,17101353.86,10213315.39,307878.59,,,,0
301421.SZ,20230802,20230802,20230630,1,1,2,86788000.0,45855022.99,246544674.53,22885038.54,,89894198.56,,14398739.19,82831679.7,,6490874.34,,,124904018.8,,,,,,,,,4252884.42,332598903.95,,,2012395.68,,,,,196724866.37,6109822.21,,,,,40475420.4,,1553773.12,1182043.59,5105853.5,,7561604.49,262253569.08,,,,,,,,,,,,,,,,,594852473.03,21906675.23,15139555.42,,,,,4725947.02,85317595.39,,,,5370530.55,7895438.43,,,1341387.78,,,,,,,,16018466.48,12708004.68,160660483.89,,,,,,3465334.44,,25708983.07,,,,,,,,,,,,,,,,,186369466.96,,,,,1487942.69,406995063.38,408483006.07,594852473.03,,4922327.32,,,,,,,,,,,,12143558.14,97230418.89,90043542.41,2027407.65,196724866.37,6109822.21,1341387.78,,,,0
603063.SH,20230803,20230803,20230630,1,1,2,443227000.0,1176171378.14,1828326123.57,177472452.29,258844.53,852350849.33,135505261.24,38470611.54,1620880725.9,57418818.25,21750647.05,,,1145647584.13,,5688600.0,,,,,,,63564550.49,4255204415.63,,,251977779.26,,,,4521221.65,1153447552.77,117166430.0,,330458.31,,,86422642.37,,,15361379.52,118965187.29,,135851286.11,1956711524.02,,,,,,,,,,,,,,,,,6211915939.65,530611778.29,,,,,,903853757.24,782635005.28,,,,64108535.63,24326548.24,,,17874707.28,,,,,,,,40026800.83,14136221.6,1957133627.51,,10200494.43,,32340279.23,7206315.31,5826359.2,8227926.54,622523183.36,,,,,,,,,,,,,,,,,2579656810.87,,,,,4653949.45,3627605179.33,3632259128.78,6211915939.65,,2149380.8,,,,,,,,,,,46597169.29,110172051.41,1659351337.44,1686488762.52,57418818.25,1153778011.08,117166430.0,17874707.28,10200494.43,,,0
688670.SH,20230803,20230803,20230630,1,1,2,123200000.0,1116201419.89,211315898.2,26435583.9,,308616841.73,316200592.28,,225011693.65,515307.27,3984522.95,,,79174362.4,,,,,,,,,7675976.82,941179297.1,,,,,,,,155936996.42,639707053.2,,,,,37864593.37,35126739.21,,937758.87,12802080.72,,4014805.15,886390026.94,,,,,,,,,,,,,,,,,1827569324.04,,69851937.79,,,,,,103097085.74,,,,8505483.13,439584.23,,,120708870.78,,,,,,,,,,302652961.67,,,,22026538.06,178588.84,25558333.48,,47763460.38,,,,,,,,,,,,,,,,,350416422.05,,,,,,1477152901.99,1477152901.99,1827569324.04,,,,,,,,,,,,,,50000.0,225011693.65,103097085.74,515307.27,155936996.42,639707053.2,120708870.78,,,,0
920504.BJ,20230801,20230801,20230630,1,1,2,35000000.0,51135988.52,35940002.19,13866252.82,,62885377.28,0.01,4112219.75,30652188.48,418545.39,3557824.3,,,32739430.4,,1200335.35,,,,,,,590922.53,137172014.88,,,,,,,17037529.64,20473314.63,,,,,,9798085.94,,,923717.61,1645522.21,,,53984437.04,,,,,,,,,,,,,,,,,191156451.92,,1000000.0,,,,,,17476232.89,,,,2799600.07,4946540.72,,,3616849.44,,,,,,,,1210822.77,3680534.01,35827637.05,,,,,81130.48,1547500.0,,19386571.34,,,,,,,,,,,,,,,,,55214208.39,,,,,,135942243.53,135942243.53,191156451.92,,,,,,,,,,,,,,1097057.15,34764408.23,17476232.89,418545.39,20473314.63,,3616849.44,,,,1
603887.SH,20230805,20230805,20230630,1,1,2,450757119.0,2240402303.55,345867729.57,62242185.26,,797523502.42,,34358764.26,1956213010.31,60314043.15,107627122.42,,,794106013.25,,,,,,,,,306094393.7,4726423604.55,,,1174383.24,1690159.01,,,,735483000.92,1051104461.05,,,,,103021470.32,,833412903.8,13291952.84,114868296.63,,121855397.65,3432287528.8,,,,,,,,,,,,,,,,,8158711133.35,176898315.95,1257352581.33,,,,,130151219.12,1064885019.84,,,,11813393.27,10718065.51,11099096.9,0.0,31319795.93,,,,,,,,18032492.24,75284710.43,2895467930.7,1033416691.18,176443901.24,0.0,,12615221.04,12184019.28,,1840119164.11,,,,,,,,,,,,,,,,,4735587094.81,,,,,,3423124038.54,3423124038.54,8158711133.35,,,323854701.16,,,,,,,,,,651666321.65,284811556.13,1990571774.57,1195036238.96,60314043.15,735483000.92,1051104461.05,42418892.83,176443901.24,,,0
688082.SH,20230805,20230805,20230630,1,1,2,433557100.0,3927734214.86,1365175059.83,117557255.83,,1740743193.98,46065670.4,2997336.52,1195569987.73,60583738.22,128693495.32,0.0,634112.44,3315394761.3,,,,,,,,,200260542.41,6707617447.96,,,54815442.7,,,,,662996029.69,444234066.78,,,,,90695141.53,57524822.24,,18624089.22,38691843.35,,859599388.07,2294722047.56,,,,,,,,,,,,,,,,,9002339495.52,114874009.93,390335500.0,,,,,,1104583590.09,,,,61187639.89,65481429.82,0.0,161283241.2,51717984.1,,,,,,,,44713562.91,2093335.94,2897448203.11,,,,61985174.05,,41534995.86,,250445239.89,,,,,,,,,,,,,,,,,3147893443.0,,,,,,5854446052.52,5854446052.52,9002339495.52,5352797.54,8272113.0,,,,,,,,,,,16674609.64,1016051919.16,1198567324.25,1104583590.09,61217850.66,662996029.69,444234066.78,213001225.3,,,,1
688033.SH,20230807,20230807,20230630,1,1,2,561368496.0,3497699547.88,1002123365.55,132878766.46,,1640247006.7,,105792476.22,969588692.1,27908556.47,141589451.13,,,447939355.85,,,,,,,,,172009694.02,3547173540.84,,,,,,,2056780.14,1750719322.7,925392217.95,,,,,172274679.43,,353834996.79,7255348.92,42414896.64,,516391882.37,3919483105.21,,,,,,,,,,,,,,,,,7466656646.05,589141090.44,600160468.07,,,,,,448742850.3,,,,26653531.56,64608824.11,,,5338446.23,,,,,,,,5405187.53,87269009.23,1240672655.85,,212461253.85,,,8941329.9,49066194.97,,913762062.93,,,,,,,,,,,,,,,,,2154434718.78,,,,,83538521.02,5228683406.25,5312221927.27,7466656646.05,,33783130.36,,,,,,,,,,,7024455.69,2494338.82,1075381168.32,448742850.3,27908556.47,1750719322.7,925392217.95,5338446.23,212461253.85,,,1
430073.BJ,20230809,20230809,20230630,1,1,2,70725000.0,86949439.1,25667323.2,7408981.87,,154603133.12,20335342.47,1223225.9,34321554.79,620271.05,614361.2,,,10802248.08,,,,,,,,,3535448.12,226055584.73,,,,,,,,551056.79,,,,,,,,,,349493.77,,,3574024.03,,,,,,,,,,,,,,,,,229629608.76,,10000000.0,,,,,,8697112.1,,,,7775025.64,1171294.59,,,339858.17,,,,,,,,1397537.65,2160399.04,38746012.22,,,,,50301.37,,,132852.37,,,,,,,,,,,,,,,,,38878864.59,,,,,,190750744.17,190750744.17,229629608.76,,,,,,,,,,,,,,7204785.03,35544780.69,8697112.1,620271.05,551056.79,,339858.17,,,,0
