ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
002536.SZ,20240412,20240412,20240331,1,1,1,574785888.0,1626909904.94,1032938064.19,114582840.99,,741604325.99,321964069.44,26055404.74,796123421.53,,46129616.61,,,864660333.29,,,,,,,,,172393976.36,3110712220.27,,,,10093753.96,,,,1534020978.73,41511530.38,,,,,158312574.5,,,5009454.5,167288307.25,,123675608.94,2039912208.26,,,,,,,,,,,,,,,,,5150624428.53,,243900000.0,,,,,803421798.05,612690098.41,,,,39087498.9,15389085.85,,,,,,,,,,,,277296.36,1730860818.14,,,,,96970039.94,235411.39,,97812801.57,,,,,,,,,,,,,,,,,1828673619.71,,,,,-26904325.59,3348855134.41,3321950808.82,5150624428.53,,-361563.71,,,,,,,,,,,,2133048.9,822178826.27,1416111896.46,921145.09,1534020978.73,41511530.38,13961991.67,607350.24,,,1
002383.SZ,20240412,20240412,20240331,1,1,1,740360305.0,2961065931.51,-1927571101.52,59301191.37,,903504290.46,,5641505.9,618224969.41,,33779702.26,,428287.67,429070536.14,,,,,,,,,36434088.62,2195362124.17,,,162125418.65,185123698.67,,,,151409406.66,1453946.57,,,,,115082599.82,13595041.82,229542798.25,18246422.36,99134481.78,,409593157.96,1490692061.13,,,,,,,,,,,,,,,,,3686054185.3,203383825.0,637028350.6,,,,,,415356812.44,,,,62064235.71,40605692.46,1627397.23,,,,,,,,,,59342869.85,40490063.87,1482314438.41,,,,9372486.73,3432935.6,47918981.34,,293027052.31,,,,,,,,,,,,,,,,,1775341490.72,,,,,51588991.04,1859123703.54,1910712694.58,3686054185.3,4724748.42,25967377.18,,,,,,,298333.57,,,,103817108.92,116849441.23,623866475.31,415356812.44,64591588.89,151409406.66,1453946.57,110576972.25,,,,1
000818.SZ,20240403,20240403,20240331,1,1,1,679156000.0,860586588.92,1982763914.94,226367280.88,85343.55,447993858.04,,303886552.08,1047185084.67,,371898329.44,,,810361247.32,,,,,,,,,86538999.46,3140584834.75,,,23752610.09,52224696.76,,,,,351714557.47,,,,,612680332.65,16089554.58,919369277.43,43249929.21,43302201.62,,513352628.56,3825796671.67,,,,,,,,,,,,,,,,,6966381506.42,87704117.03,1009232235.68,,,,,201091520.98,332619211.81,,,,11800521.92,51860617.69,,,,,,,,,,,212777210.38,142085135.83,2229498166.79,,,,,29161478.9,12049457.21,,618295710.95,,,,,,,,,,,,,,,,,2847793877.74,59997350.55,,,,429130311.5,3689457317.18,4118587628.68,6966381506.42,,495539.44,,,,,,,,,,,,221682458.04,1351071636.75,533710732.79,16798790.28,1147063454.47,351714557.47,46349254.46,457981949.46,,,1
603102.SH,20240412,20240412,20240331,1,1,1,64000000.0,654948556.43,767587388.0,101029321.0,,1090598121.97,,8322088.91,40649183.81,,16873205.42,,,105721726.69,,,,,,,,,51402362.94,1321413294.42,,,,476705.18,,,,320367484.9,30651876.81,,,,,46404559.17,,517835.51,,2055628.07,,17133053.18,420362881.06,,,,,,,,,,,,,,,,,1741776175.48,,,,,,,,82339133.46,466972.84,,,13344786.56,9549869.01,,,,,,,,,,,1785735.98,11478904.49,175838420.93,,,,,,17229518.71,,17229518.71,,,,,,,,,,,,,,,,,193067939.64,38857029.59,,,,,1548708235.84,1548708235.84,1741776175.48,,,,,,,,,,,,,,41698652.23,48971272.72,82339133.46,1153325.57,320367484.9,30651876.81,15174366.36,,,,1
002697.SZ,20240412,20240412,20240331,1,1,1,1360000000.0,43743156.96,2442804754.47,427366788.78,,1603810915.09,400000000.0,,34534112.63,,60803502.55,,,2233622629.75,,,,,,,,,34471631.22,4468292368.52,,,1169095280.25,,,,,1036044944.01,,,,,,121680897.85,,,35242537.54,42227569.62,,,3552406032.36,,,,,,,,,,,,,,,,,8020698400.88,,,,,,,,1370178278.01,,,,50077904.3,65763488.46,,,,,,,,,,,506833230.64,131736319.46,3210599290.27,,,,,,33101339.19,,535525370.86,,,,,,,,,,,,,,,,,3746124661.13,,,,,659039.54,4273914700.21,4274573739.75,8020698400.88,,,,,,,,,,,,,,1013356303.56,34534112.63,1370178278.01,101049577.28,1036044944.01,,72653765.84,,,,0
300916.SZ,20240412,20240412,20240331,1,1,1,144644007.0,534696885.28,521401643.83,57626452.76,,654483178.93,434955380.83,5354392.81,441714110.02,,6158409.55,,,121843044.43,,,,,,,,,13660658.55,1685001682.42,,,,,,,,106662200.2,,,,,,3938404.46,,,5702729.8,7031518.86,,714595.0,193619516.78,,,,,,,,,,,,,,,,,1878621199.2,,140113055.56,,,,,75373825.89,309549962.94,,,,17837223.11,27289507.86,,,,,,,,,,,11534928.28,276080.25,591107846.19,,,,,5906201.48,1450564.87,,17729731.2,,,,,,,,,,,,,,,,,608837577.39,,,,,708464.41,1269075157.4,1269783621.81,1878621199.2,,10706168.53,,,,,,,,,,,,3657253.79,447068502.83,384923788.83,6832507.3,106662200.2,0.0,5476008.51,,,,0
300076.SZ,20240410,20240410,20240331,1,1,1,424000000.0,507845879.49,23832188.27,31879722.73,,63604929.77,512198317.08,4655990.16,106564460.85,,13840843.44,,986722.22,49579589.52,,4522610.97,,,,,,,1801545.23,770947208.54,,,70995633.4,,,,43404670.78,56403819.77,44596541.97,,,,,39319180.49,,,1806676.43,15149246.38,,5165624.04,327040135.14,,,,,,,,,,,,,,,,,1097987343.68,,,,,,,2239554.0,74571689.06,,,,2427249.37,299941.51,,,,,,,,,,,1693073.96,1360450.0,107961515.34,,,,,550554.54,,,1957548.17,,,,,,,,,,,,,,,,,109919063.51,,,,,568556.95,987499723.22,988068280.17,1097987343.68,,-58067.27,,,,,,,,,,,2004825.04,19154050.72,111220451.01,76811243.06,12174096.48,56403819.77,44596541.97,6215506.72,,,,0
688687.SH,20240410,20240410,20240331,1,1,1,170944422.0,1249966193.57,353764881.32,62189387.81,,824387398.81,358670466.26,25375477.73,337038126.98,,25572234.81,,,135791373.51,,,,,,,,,15191411.67,1764139425.69,,,4286415.83,,,,,203187016.97,136708792.79,,,,,95271017.93,90265953.33,,3736615.58,12696003.94,,46818082.43,659356748.57,,,,,,,,,,,,,,,,,2423496174.26,70484025.93,35512115.75,,,,,51217735.48,331482030.41,,,,19984820.54,13302470.07,,,,,,,,,,,1208799.58,1547098.61,500903587.78,,,,,6026335.09,35695728.02,,112962134.02,,,,,,,,,,,,,,,,,613865721.8,60108593.29,,,,33985351.63,1775645100.83,1809630452.46,2423496174.26,,-1111190.58,,,,,,,,,,,,32514127.54,362413604.71,382699765.89,3145981.18,203187016.97,136708792.79,14134389.8,,,,1
920394.BJ,20240412,20240412,20240331,1,1,1,146250000.0,283475587.23,202475914.74,32004484.28,,346820509.45,10016430.82,38246707.9,53061251.24,,3584872.93,,,95416249.95,,,,,,,,,2993629.97,557035700.86,,,,,,,500000.0,212898216.56,,,,,,13727687.08,,,5950933.53,1157062.12,,40244611.28,297105751.23,,,,,,,,,,,,,,,,,854141452.09,,,,,,,38339088.21,30688352.25,,,,3145983.77,6835294.33,,,,,,,,,,,,21067362.82,103607146.37,,,,,3486363.97,58454799.39,,64019501.15,,,,,,,,,,,,,,,,,167626647.52,,,,,22308818.32,664205986.25,686514804.57,854141452.09,,,,,,,,,,,,,,959933.57,91307959.14,69027440.46,206500.0,212898216.56,20606634.47,2571131.42,,,,1
600873.SH,20240409,20240409,20240331,1,1,1,2943426102.0,1032707760.4,10179426697.65,1326294444.3,5220632.05,4618039330.1,169727801.65,121916128.57,766005055.69,,393751276.98,,1968750.0,3170362210.33,,19356000.0,,,,,,,212560944.94,9608806563.4,,,18348923.11,,,,367919.83,11184309271.23,,,,,,1170883589.25,,11788911.79,113093002.63,92487464.52,,495434065.78,13825140752.91,,,,15000.0,,,,,,,,,,,,,23433947316.31,1655887788.31,2137941502.77,,,,,1005113214.2,1374572449.3,,,,247232495.16,175817765.85,,405000.0,,,,,,,,,514402181.61,99417145.7,6442166396.96,,,,31663389.07,25485988.2,373817967.68,,2126447645.28,,,,,,,,,,,,,,,,,8568614042.24,638328051.81,,,,,14865333274.07,14865333274.07,23433947316.31,,16585689.48,,,,,,,,,,,,633186469.08,887921184.26,2379685663.5,107759866.93,11184309271.23,190495295.92,254483173.29,36537696.18,10500000.0,,1
