ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
605011.SH,20161109,20161109,20111231,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005524300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792831900.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
600032.SH,20161028,20161028,20111231,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3270990000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
300987.SZ,20150109,20150109,20111231,1,1,4,10000000.0,6912360.69,19359112.28,2825170.3,,36793441.46,,,13772289.48,14172151.13,3432862.7,,,75110.0,,,,,,,,,,68245854.77,,,289258.36,,,,,4715117.39,,,,,,131690.05,,,409261.03,174171.95,,,5719498.78,,,,,,,,,,,,,,,,,73965353.55,,,,,,,,5822133.09,1532997.32,,,3750120.95,11091713.31,,,4930886.48,,,,,,,,,1246172.64,28374023.79,,,,,,5682247.11,,5682247.11,,,,,,,,,,,,,,,,,34056270.9,,,,,812439.38,39096643.27,39909082.65,73965353.55,,,,,,,,,,,,,,,13772289.48,5822133.09,14172151.13,4715117.39,,4930886.48,,,,1
688393.SH,20150206,20150206,20111231,1,1,4,10000000.0,4690600.0,30817300.0,2579500.0,,22252500.0,484400.0,,54169200.0,12012500.0,2714300.0,,,4857100.0,,,,,,,,,,96490100.0,,,,,,,,8975200.0,,,,,,114300.0,,467500.0,3702300.0,1652000.0,,,14911400.0,,,,,,,,,,,,,,,,,111401500.0,,,,,,,,17136400.0,1981600.0,,,1614300.0,8882300.0,,,29639600.0,,,,,,,,,,59254100.0,,,,,,,4060000.0,4060000.0,,,,,,,,,,,,,,,,,63314100.0,,,,,,48087400.0,48087400.0,111401500.0,,,,,,,,,,,,,,,54169200.0,17136400.0,12012500.0,8975200.0,,29639600.0,,,,1
601658.SH,20150901,20150901,20111231,1,2,4,41000000000.0,10443000000.0,14400000000.0,3848000000.0,,,7125000000.0,,,,,,23822000000.0,,,,,23393000000.0,,,,201572000000.0,,,168569000000.0,592406000000.0,,,,13028000000.0,,25423000000.0,,,,,,2124000000.0,,,,943000000.0,1035989000000.0,,,993519000000.0,822619000000.0,,,,,,,,,,,,,,197348000000.0,4107880000000.0,,,,,7915000000.0,,,,,15037000000.0,,918000000.0,2585000000.0,40432000000.0,,,,,,,,,,,,,,,,,,,,,13592000000.0,2000000.0,3915156000000.0,,22964000000.0,,,,,,,,,,,,4018601000000.0,,19588000000.0,,,,89279000000.0,89279000000.0,4107880000000.0,,,,,,,,,,,,,,,,,,,,,,,,1
830799.BJ,20140530,20140530,20111231,1,1,4,5000000.0,,1212046.22,134671.8,,1535261.3,,,3483082.72,1946062.75,,,,238493.69,,,,,,,,,14375.24,7217275.7,,,,,,,,23662.02,,,,,,,,,,,,,23662.02,,,,,,,,,,,,,,,,,7240937.72,,,,,,,,2.0,695250.0,,,,47829.35,,,151138.35,,,,,,,,,,894219.7,,,,,,,,,,,,,,,,,,,,,,,,,894219.7,,,,,,6346718.02,6346718.02,7240937.72,,,,,,,,,,,,,,,3483082.72,2.0,1946062.75,23662.02,,151138.35,,,,1
605589.SH,20140127,20140127,20111231,1,1,4,257488400.0,11691356.12,880345877.1,84873053.05,9466066.95,779573908.12,,772088847.46,639144973.86,26753068.48,266739184.4,1650000.0,,322909649.36,,,,,,,,,5785484.13,2814645115.81,,,29107781.08,,,,,713826866.9,160249096.88,,,,,128380194.81,,,51702.82,10922434.97,,,1042538077.46,,,,,,,,,,,,,,,,,3857183193.27,190339160.21,1397448038.5,,,,,427822507.37,228722212.17,48886047.53,,,12659827.8,47406211.18,1491700.0,,118672824.15,,,,,,,,127346666.68,,2410456035.38,,,3260000.0,,,,3610000.0,197209160.21,,,,,,,,,,,,,,,,,2607665195.59,,,-608548.77,,6261793.23,1243256204.45,1249517997.68,3857183193.27,,,,,,,,,,,,,,,1411233821.32,656544719.54,28403068.48,713826866.9,160249096.88,120164524.15,3260000.0,,,1
688216.SH,20141205,20141205,20111231,1,1,4,60000000.0,,28205514.19,3911723.79,,28620664.22,,,26697653.42,372336.35,,,284240.61,9976679.99,,,,,,,,,2042804.49,67994379.08,,,,,,,,107301540.95,,,,,,,,,3049716.45,,,,110351257.4,,,,,,,,,,,,,,,,,178345636.48,,18206142.21,,,,,18000000.0,41509796.39,1703879.29,,,3025529.3,1749645.13,69243.08,,1964163.1,,,,,,,,,,86228398.5,,,,,,,,,,,,,,,,,,,,,,,,,86228398.5,,,,,,92117237.98,92117237.98,178345636.48,,,,,,,,,,,,,,,26697653.42,59509796.39,656576.96,107301540.95,,2033406.18,,,,1
601528.SH,20141124,20141124,20111231,1,2,4,900000000.0,355103884.19,881137618.38,969909533.09,,,756016780.0,,,99062295.4,,,102780339.87,,,,,105000000.0,,,,2604395465.93,,,4793494056.75,1017799829.08,82000000.0,,,,,264775815.44,404692448.8,,,,,122025367.87,,,15946885.45,203498356.9,29942770511.42,,,8540723427.55,2241458969.94,,,,,,,,,,,,,,51800000.0,51348240550.4,,,200000000.0,,69031722.2,,,,,3663109222.17,,93855986.71,96111525.47,468414313.93,8722740.03,156621530.22,,,,,,,,,,,,,,,16815218.25,,,,500943769.34,,41446781833.18,,290418175.91,,,,,,,,,,,,47010826037.41,,1231263477.33,,,,4337414512.99,4337414512.99,51348240550.4,,,,,,,,,,,,,,,,,,,,,,,,1
001203.SZ,20140504,20140504,20111231,1,1,4,1289060000.0,43101716.0,586786002.9,75898388.39,68978167.4,199835101.62,,171982000.0,535556553.03,28700385.74,202553501.66,,,163459149.6,,,,,,,,,,1302086691.65,,,44000000.0,8915935.26,,,,1401815615.69,615328386.29,281978.18,,,,3338360537.95,1020000.0,,115073916.88,19989202.0,,,5544785572.25,,,,,,,,,,,,,,,,,6846872263.9,1092400000.0,1787150000.0,,,,,207122000.0,389442850.4,46161845.7,,,22131343.56,105868809.33,6447454.86,,118043272.98,,,,,,,,271000000.0,,2953367576.83,,707600000.0,,28080412.38,,,1600000.0,1829680412.38,,,,,,,,,,,,,,,,,4783047989.21,,,,,,2063824274.69,2063824274.69,6846872263.9,,,,,,,,,,,,,,,707538553.03,596564850.4,28700385.74,1401815615.69,615610364.47,124490727.84,707600000.0,,,1
605289.SH,20140226,20140226,20111231,1,1,4,10000000.0,,66007765.3,3795896.35,,22405067.73,,,66201187.02,13362091.59,4868991.44,43672.98,329178.08,1009255.01,,,,,,,,,,108219443.85,,5000000.0,773136.0,10105057.52,,,,2696990.88,,,,,,,,,,2482830.67,,,21058015.07,,,,,,,,,,,,,,,,,129277458.92,,,,,,,,28914589.17,8243216.47,,,,4202306.16,,,1800567.78,,,,,,,,,,43160679.58,,,,,,,,,,,,,,,,,,,,,,,,,43160679.58,,,,,6313117.69,79803661.65,86116779.34,129277458.92,,,,,,,,,,,,,,,66201187.02,28914589.17,13734942.65,2696990.88,,1800567.78,,,,1
688609.SH,20140218,20140218,20111231,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
