ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
605599.SH,20160315,20160315,20150331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3167960000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574280000.0,,,,,,1593680000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
601156.SH,20160331,20160331,20150331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252000000.0,,,,,,709000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
601568.SH,20160415,20160415,20150331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10587000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8699000000.0,,,,,,1888000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
920021.BJ,20151024,20151024,20150331,1,1,1,21000000.0,5000000.0,15176814.94,1292107.28,,34949275.95,,,47409979.94,6107518.16,5508479.33,,,4012631.16,,,,,,,,,730126.48,98718011.02,,,1176230.55,,,,,2225738.12,,,,,,79726.14,,46242175.29,178398.89,297328.45,,,50199597.44,,,,,,,,,,,,,,,,,148917608.46,,15000000.0,,,,,,21921152.62,853100.0,,,294886.91,9536079.8,157305.32,,375069.43,,,,,,,,7833600.0,,55971194.08,,39984000.0,,,,150000.0,,40134000.0,,,,,,,,,,,,,,,,,96105194.08,,,,,10343492.16,42468922.22,52812414.38,148917608.46,,,,,,,,,,,,,,,47409979.94,21921152.62,6107518.16,2225738.12,,532374.75,39984000.0,,,1
833874.BJ,20151013,20151013,20150331,1,1,1,45000000.0,34654862.69,5167854.01,574206.0,,19211039.96,,870000.0,31189515.39,532191.18,7284774.35,910000.0,,17394074.45,,,,,,,,,900000.0,78291595.33,10500000.0,,,,,,,24392116.63,13941287.4,,,,,4334226.0,,,,250706.89,,,53418336.92,,,,,,,,,,,,,,,,,131709932.25,,5000000.0,,,,,9325269.41,16725489.5,3609.0,,,1831542.65,7731648.95,,,5507950.04,,,,,,,,,,46125509.55,,,,,,,187500.0,187500.0,,,,,,,,,,,,,,,,,46313009.55,,,,,,85396922.7,85396922.7,131709932.25,,,,,,,,,,,,,,,32059515.39,26050758.91,1442191.18,24392116.63,13941287.4,5507950.04,,,,0
833994.BJ,20151030,20151030,20150331,1,1,1,44050000.0,1371111.32,16256880.13,1378130.32,,15572462.46,,5328259.48,182632580.68,47802727.36,3596585.45,,,85469583.14,,,,,,,,,1933065.9,342335264.47,,,,19745889.18,,,,107479475.97,1476000.0,,,,,21471536.14,,,6478475.05,878961.16,,5515252.77,163045590.27,,,,,,,,,,,,,,,,,505380854.74,,155784150.0,,,,,0.0,256197452.56,34183.18,,,6415366.81,5531344.86,395661.47,,12017842.66,,,,,,,,,,436376001.54,,,,,,3125798.78,,3125798.78,,,,,,,,,,,,,,,,,439501800.32,,,,,2820560.04,63058494.38,65879054.42,505380854.74,,2372.61,,,,,,,,,,,,,187960840.16,256197452.56,47802727.36,107479475.97,1476000.0,12413504.13,,,,0
920523.BJ,20150828,20150828,20150331,1,1,1,10000000.0,,5274296.1,586032.9,,1847755.9,,,3788886.7,568899.82,178328.56,,,15184970.55,,,,,,,,,,21568841.53,,,,,,,,5078191.86,189146.79,,,,,43256.68,,,10925.67,78033.18,,182060.0,5581614.18,,,,,,,,,,,,,,,,,27150455.71,,,,,,,,6413960.82,1991894.43,,,1607926.73,719709.96,,,256634.77,,,,,,,,,,10990126.71,,,300000.0,,,,,300000.0,,,,,,,,,,,,,,,,,11290126.71,,,,,,15860329.0,15860329.0,27150455.71,,,,,,,,,,,,,,,3788886.7,6413960.82,568899.82,5078191.86,189146.79,256634.77,300000.0,,,0
833819.BJ,20150522,20150522,20150331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6970385800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5366933800.0,,,,,,1603452000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
688722.SH,20150625,20150625,20150331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261692300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141614400.0,,,,,,120077900.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
601728.SH,20150429,20150429,20150331,1,1,1,80932368321.0,29034283209.07,115723571119.68,69072418115.59,,24038223658.18,,68375430.89,27507215916.53,5448060718.6,4137271843.92,350000.0,10458656.31,3850583219.56,,782660351.31,,,,,,,2146657242.14,67989857037.44,1603086832.21,,4110065591.58,361522357.36,,,84500188.04,364011581072.39,57142010303.79,1404822679.87,-6116494.32,,,32787526840.57,161829949.69,29924545430.65,5169403115.13,3347253907.62,,19521.34,500102051295.92,,,,,,,,,,,,,,,,,568091908333.36,749282875.04,29516370000.0,,,,-97614.17,4259151866.5,86912267596.18,49928286745.12,,,10778716681.69,2624106481.71,865726972.47,69942992.58,13412544579.7,,,,,,,,524246326.19,7999864813.42,206891127441.39,,61710350829.44,44651281.59,14309031.15,1249856683.51,1524308848.41,130965.2,65567286813.54,,,,,,,,,,,,,,,,,272458414254.93,,,,,933779598.99,294699714479.44,295633494078.43,568091908333.36,274396299.2,-62926285.9,,,,,,,,,,,,,27575591347.42,91171419462.68,5458869374.91,364005464578.07,58546832983.66,14348214544.75,61755002111.03,,,1
