ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
301067.SZ,20170125,20170125,20160630,1,1,2,30000000.0,3752407.08,1777295.32,,,2087712.97,,278416.0,44069591.51,2296575.1,587329.52,,,27568280.02,,,,,,,,,40000.0,76927905.12,,,,,,,,7811577.6,,,,,,37371.79,,,1187371.83,233141.72,,,9269462.94,,,,,,,,,,,,,,,,,86197368.06,,8570000.0,,,,,,33626976.9,429856.5,,,3485123.57,2096912.2,,,2445739.25,,,,,,,,,,50654608.42,,,,,13057.24,,,13057.24,,,,,,,,,,,,,,,,,50667665.66,,,,,,35529702.4,35529702.4,86197368.06,,,,,,,,,,,,,,,44348007.51,33626976.9,2296575.1,7811577.6,,2445739.25,,,,1
605189.SH,20170126,20170126,20160630,1,1,2,52000000.0,45010000.0,185733678.59,16892567.02,,141560871.47,,21161137.32,70715246.57,3480420.68,18063998.03,,,222244738.5,,,,,,,,,2097885.26,479324297.83,510000.0,,,,,,,178356498.45,9113809.71,,,,,50080645.59,,,108973.0,3057100.63,,2378901.0,243605928.38,,,,,,,,,,,,,,,,,722930226.21,31000000.0,46900000.0,,,,,36500000.0,131148389.84,37919041.59,,,9474024.85,38806771.14,,50259230.77,447096.44,,,,,,,,,,351454554.63,,,,,,6239425.97,34600000.0,71839425.97,,,,,,,,,,,,,,,,,423293980.6,,,,,,299636245.61,299636245.61,722930226.21,,,,,,,,,,,,,,,91876383.89,167648389.84,3480420.68,178356498.45,9113809.71,50706327.21,,,,1
601963.SH,20170315,20170315,20160630,1,2,2,3127055000.0,4680638000.0,8736506000.0,1522214000.0,,,2577162000.0,,,,,,1998453000.0,,,,,3306170000.0,,,,27747489000.0,,,20813966000.0,17218501000.0,30543000.0,4558000.0,,912188000.0,,2680723000.0,,,,,,224952000.0,,,,646972000.0,139206093000.0,,,42521980000.0,10384554000.0,,,,,,,,,,,,,,73041705000.0,343316009000.0,,,2266413000.0,,1100000000.0,,,,,14143088000.0,,508299000.0,478776000.0,2920185000.0,,,,,,,,,,,,,43690361000.0,,,,,,,,29960514000.0,,223715624000.0,,2030994000.0,,,,,,,,,,,,320814254000.0,,4042421000.0,,,,22501755000.0,22501755000.0,343316009000.0,,392921000.0,,,,,,,,,,,,,,,,,,,,,,1
605166.SH,20170120,20170120,20160630,1,1,2,208478388.0,2964762.1,19773651.88,,,28981519.52,,40555585.5,37749878.41,2090196.58,10738734.93,,,55467263.89,,,,,,,,,21998466.03,197581644.86,,,,,,,,225881545.2,11523320.0,,,,,29941140.69,,,,496708.93,,,267842714.82,,,,,,,,,,,,,,,,,465424359.68,27500000.0,510000.0,,,,,90000000.0,32457408.7,13249940.21,,,699799.15,1241299.71,144641.03,,2650468.9,,,,,,,,65754000.0,,206707557.7,,,,,,,,27500000.0,,,,,,,,,,,,,,,,,234207557.7,,,,,,231216801.98,231216801.98,465424359.68,,,,,,,,,,,,,,,78305463.91,122457408.7,2090196.58,225881545.2,11523320.0,2795109.93,,,,1
002989.SZ,20170106,20170106,20160630,1,1,2,113550000.0,75144400.0,157878300.0,21528500.0,12595900.0,31029500.0,,,384587700.0,30472800.0,2657200.0,,,144889800.0,,,,,,,,,,593637000.0,,,,,,,4143900.0,112359300.0,,,,,,2760200.0,,,,24562400.0,,25134400.0,168960200.0,,,,,,,,,,,,,,,,,762597300.0,22693400.0,26000000.0,,,,,,256926400.0,15925800.0,,,29742900.0,17678100.0,,,6563300.0,,,,,,,,4951200.0,,357787700.0,,,,,,1419000.0,,24112400.0,,,,,,,,,,,,,,,,,381900100.0,,,,,,380697200.0,380697200.0,762597300.0,,,,,,,,,,,,,,,384587700.0,256926400.0,30472800.0,112359300.0,,6563300.0,,,,1
300829.SZ,20170106,20170106,20160630,1,1,2,84609092.0,159202299.39,131780886.79,11030665.92,,31059220.47,,16103227.14,61543996.67,1644769.82,5607996.2,,,65844143.46,,,,,,,,,,181803353.76,17743105.44,,,,,,,388581373.4,394620.59,12874.72,,,,79790445.63,,,,499967.23,,16350639.96,503373026.97,,,,,,,,,,,,,,,,,685176380.73,18000000.0,170000000.0,,,,,,30394093.99,7081407.0,,,7271912.54,10827385.25,,,12835162.85,,,,,,,,21800000.0,,260209961.63,,,,,,20005438.4,,38005438.4,,,,,,,,,,,,,,,,,298215400.03,,,,,708019.18,386252961.52,386960980.7,685176380.73,,-369982.58,,,,,,,,,,,,,77647223.81,30394093.99,1644769.82,388581373.4,407495.31,12835162.85,,,,1
688228.SH,20170125,20180425,20160630,1,1,2,10000000.0,,6011668.01,2397285.13,,17633703.22,,,10559121.58,3891025.12,146291.67,,,27864074.84,,,,,,,,,2039847.84,62134064.27,,,,,,,,1583394.12,,,,,,375380.51,,,,596434.65,,,2555209.28,,,,,,,,,,,,,,,,,64689273.55,,,,,,,,5290054.1,33970362.61,,,3264937.92,2151831.61,,,1603134.17,,,,,,,,,,46280320.41,,,,,,,,,,,,,,,,,,,,,,,,,46280320.41,,,,,,18408953.14,18408953.14,64689273.55,,,,,,,,,,,,,,,10559121.58,5290054.1,3891025.12,1583394.12,,1603134.17,,,,1
600928.SH,20170106,20170106,20160630,1,2,2,4000000000.0,2130490422.0,5109607799.0,1128976913.0,,,607570448.0,,,,,,722190767.0,,,,,1096808000.0,,,,11191587788.0,,,36539493499.0,7947635475.0,103751685.0,,,633873838.0,,551435382.0,13215240.0,,,,,36416823.0,,,,379262833.0,86869108717.0,,,23669711885.0,14968905771.0,,,,,,,,,,,,,,,185330968152.0,,,170000000.0,,,,,,,2370000000.0,,101849971.0,163732215.0,1766610659.0,,,,,,,,,,,,,38796066721.0,,,,,,,,4344143391.0,,121405456166.0,,1172928726.0,,,,,,,,,,,,170290787850.0,,2570126881.0,,,65432704.0,14974747598.0,15040180302.0,185330968152.0,,35545583.0,,,,,,,,,,,,,,,,,,,,,,1
603109.SH,20170106,20170106,20160630,1,1,2,110000000.0,118208150.69,162665715.7,6425168.65,,198939136.48,,13314573.54,196938897.03,2295367.71,11341968.98,,,121765986.53,,,,,,,,,9507261.44,554103191.71,,,,,,,,139481519.03,26603002.75,,,,,140579584.44,,,,9995875.23,,47121155.71,363781137.16,,,,,,,,,,,,,,,,,917884328.87,,230000000.0,,,,,33797000.0,119465325.86,5479982.06,,,4606943.87,8738823.17,,,2201658.72,,,,,,,,,,404289733.68,,,,,589039.93,94362139.03,21210000.0,116161178.96,,,,,,,,,,,,,,,,,520450912.64,,,,,,397433416.23,397433416.23,917884328.87,,134381.19,,,,,,,,,,,,,210253470.57,153262325.86,2295367.71,139481519.03,26603002.75,2201658.72,,,,1
688268.SH,20170127,20170127,20160630,1,1,2,90000000.0,205108660.18,134669673.94,3920454.15,6529410.04,45244052.09,,9464574.17,167544787.89,8563840.73,15816779.32,,,89393328.31,,,,,,,,,995328.25,337022690.76,3000000.0,,5014701.46,,,,,188021969.96,46343627.86,,,,,14606745.92,,784236.13,2941826.7,7341066.45,,4895229.05,272949403.53,,,,,,,,,,,,,,,,,609972094.29,,34000000.0,,,,,6500000.0,84731383.24,11115995.35,,,5833284.17,7847267.67,,,10406280.88,,,,,,,,268448.58,,160702659.89,,,,725881.95,,6912049.49,,7637931.44,,,,,,,,,,,,,,,,,168340591.33,,,,,,441631502.96,441631502.96,609972094.29,,1403304.65,,,,,,,,,,,,,177009362.06,91231383.24,8563840.73,188021969.96,46343627.86,10406280.88,,,,1
