ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
605368.SH,20190118,20190118,20151231,1,1,4,397202000.0,215946054.91,514543662.19,83607671.22,25646102.11,275744802.77,,,25624232.77,,1572146.84,,,85649828.77,,,,,,,,,4963137.24,394769633.88,,,23041652.38,1983103.19,,,,2113974238.76,106180600.0,22550500.0,,,,242061577.77,,,,32247657.75,,31981205.0,2574020529.47,,,,,,,,,,,,,,,,,2968790163.35,359450000.0,470000000.0,,,,,,185849859.56,206385706.16,,,15513185.69,15900183.93,1873000.0,,27028500.0,,,,,,,,347387407.41,,1269937780.94,,,,,47904608.06,50274506.15,4277777.77,461906891.98,,,,,,,,,,,,,,,,,1731844672.92,,,,,,1236945490.43,1236945490.43,2968790163.35,,,,,,,,,,,,,,,25624232.77,185849859.56,1215485.49,2113974238.76,128731094.62,28901438.19,,,,1
688519.SH,20190125,20190125,20151231,1,1,4,172049496.8,26666143.26,69564299.93,31082811.24,,54765562.66,173694.24,11051702.75,335909816.49,65175199.79,2134050.43,,,88764282.87,,,,,,,,,,557974309.23,,,,,,,,155471637.74,115384.62,,,,,27344674.05,,,178656.24,5548894.17,,2229698.49,190888945.31,,,,,,,,,,,,,,,,,748863254.54,25000000.0,99545520.0,,,,,28000000.0,237901010.96,1171413.3,,,8213547.27,13632980.75,171954.04,26114123.14,8867815.53,,,,,,,,,,423618364.99,,,,,,882138.32,,25882138.32,,,,,,,,,,,,,,,,,449500503.31,,,,,,299362751.23,299362751.23,748863254.54,,,,,,,,,,,,,,,346961519.24,265901010.96,65175199.79,155471637.74,115384.62,35153892.71,,,,1
300860.SZ,20190111,20190111,20151231,1,1,4,26000000.0,41765551.09,5656431.89,1322808.31,,11682955.36,,2025200.0,10062013.02,1916492.97,1045380.5,,,2893675.51,,,,,,,,,1578796.4,31204513.76,,,,51519320.74,,,,19438369.77,,,,,,,,,68750.0,441834.07,,,71468274.58,,,,,,,,,,,,,,,,,102672788.34,7599235.03,100000.0,,,,,,2239987.64,9036001.37,,,1953412.67,2003765.13,16285.93,,2037669.96,,,,,,,,2941639.32,,20328762.02,,,,,,,,7599235.03,,,,,,,,,,,,,,,,,27927997.05,,,,,,74744791.29,74744791.29,102672788.34,,,,,,,,,,,,,,,12087213.02,2239987.64,1916492.97,19438369.77,,2053955.89,,,,1
300838.SZ,20190104,20190104,20151231,1,1,4,51127500.0,113675120.45,67661455.57,8755875.45,,6682540.56,,25933000.0,138350200.0,,2199545.73,,,65541497.41,,,,,,,,,56920.0,245605446.34,,,,,,,,99022388.23,13611541.46,,,,,17044822.02,,,187901.04,4066326.5,,467987.73,134400966.98,,,,,,,,,,,,,,,,,380006413.32,,76690000.0,,,,,4130000.0,40484500.0,5858260.39,,,3162991.26,3890512.62,125600.0,,726800.0,,,,,,,,,,135068703.39,,,,,,1012960.0,,3717758.46,,,,,,,,,,,,,,,,,138786461.85,,,,,,241219951.47,241219951.47,380006413.32,,,,,,,,,,,,,,,164283273.51,44614507.85,6841669.13,99022388.23,13611541.46,852431.27,2704798.46,,,1
002989.SZ,20190322,20190322,20151231,1,1,4,113550000.0,75144400.0,138275900.0,21528500.0,13312300.0,13923100.0,,2309100.0,395545100.0,,2125800.0,,,92743000.0,,,,,,,,,,577160700.0,,,,,,,4144400.0,106558900.0,,,,,,2931900.0,,,,26528600.0,,29491100.0,169654800.0,,,,,,,,,,,,,,,,,746815500.0,25169000.0,19500000.0,,,,,,243374100.0,15684500.0,,,40515800.0,30705000.0,,,,,,,,,,,4951200.0,,359100000.0,,,,,,735300.0,,25904300.0,,,,,,,,,,,,,,,,,385004300.0,,,,,,361811200.0,361811200.0,746815500.0,,,,,,,,,,,,,,,397854200.0,243374100.0,28514600.0,106558900.0,,4369400.0,,,,1
603950.SH,20190118,20190118,20151231,1,1,4,173641500.0,252265700.0,112623300.0,21172000.0,,76088000.0,,17030000.0,206789500.0,6809200.0,2679700.0,,,110224000.0,,,,,,,,,5042100.0,424662600.0,,,,,,,,533419900.0,,,,,,92434300.0,,,,8920900.0,,5545100.0,718863100.0,,,,,,,,,,,,,,,,,1143525700.0,,5000000.0,,,,,45084000.0,221309100.0,468400.0,,,8545900.0,26950000.0,321000.0,,2493700.0,,,,,,,,187000000.0,,497172200.0,,,,15077500.0,426700.0,53766700.0,,69270900.0,,,,,,,,,,,,,,,,,566443100.0,,,,,17380100.0,559702500.0,577082600.0,1143525700.0,,,,,,,,,,,,,,,223819500.0,266393200.0,6809200.0,533419900.0,78542900.0,2814700.0,,,,1
603095.SH,20190404,20190404,20151231,1,1,4,20000000.0,,769065341.28,10000000.0,,248676348.6,,33528400.0,118643500.0,,1336870.2,,,183961998.96,,1611486.0,,,,,,,235250054.76,907156946.2,21000000.0,,5228272.12,86624309.34,,,,67495506.37,,,,,,66842367.47,,,,2830321.08,,30089269.0,282305102.38,,,,,,,,,,,,,,,,,1189462048.58,,,,,,,43620000.0,127838700.0,99072624.58,,,10068506.13,39074807.92,,4478300.0,8374300.0,,,,,,,,,,332527334.71,,,,576903.15,,5444252.86,,6021156.01,,,,,,,,,,,,,,,,,338548490.72,,,,,51848216.58,799065341.28,850913557.86,1189462048.58,,,,,,,,,,,,,,,152171926.18,171458735.82,84148261.5,67495506.37,2195057.0,12852660.26,,,,1
300819.SZ,20190125,20190125,20151231,1,1,4,33380000.0,7861039.23,118798303.36,14237924.96,,50227453.2,55550.0,,68183911.68,16707169.42,10983391.05,,,71640822.69,,,,,,,,,1578737.72,219377035.76,,,,656471.04,,,,100934120.91,,,,,,7630796.38,,,,1695111.71,,300000.0,138006781.93,,,,,,,,,,,,,,,,,357383817.69,,69070000.0,,,,,38641000.0,53296109.4,3510046.91,,,8643797.09,5681201.42,145849.93,,2850158.69,,,,,,,,,,181838163.44,,,,,832.5,,,832.5,,,,,,,,,,,,,,,,,181838995.94,,,,,1267554.2,174277267.55,175544821.75,357383817.69,,,,,,,,,,,,,,,68183911.68,91937109.4,16707169.42,100934120.91,26790281.89,2996008.62,,,,1
603719.SH,20190111,20190111,20151231,1,1,4,152160574.0,48265430.21,36794105.5,42453108.66,,429574735.93,,,82536322.69,,130369687.15,106105900.0,,475800110.87,,,,,,,,,337572288.31,1498915598.67,,,,,,,,95509877.9,38201924.75,,,,,33735144.97,,,72291265.83,19652875.49,,46763268.49,306154357.43,,,,,,,,,,,,,,,,,1805069956.1,,,,,,,549563200.0,378104400.0,129079945.63,,,45687542.68,37619403.75,,279650000.0,,,,,,,,,,,1513983314.25,,,,,31450.6,,,31450.6,,,,,,,,,,,,,,,,,1514014764.85,,,,,11287621.04,279767570.21,291055191.25,1805069956.1,,94351.84,,,,,,,,,,,,,82536322.69,927667594.26,43062453.72,95509877.9,38201924.75,373928827.93,,,,1
002973.SZ,20190104,20190104,20151231,1,1,4,90000000.0,67155555.56,46052773.53,14390779.54,,88336036.89,,,106534285.92,,1694697.4,,,,,,,,,,,,14250823.61,267170473.2,,,,,,,,79244916.6,2079569.66,,,,,7794470.33,,,,2027360.28,,2261197.3,93407514.17,,,,,,,,,,,,,,,,,360577987.37,,30000000.0,,,,,,43769503.08,988348.67,,,33505405.58,26412796.52,,,,,,,,,,,,,140184898.91,,,,,,,,,,,,,,,,,,,,,,,,,140184898.91,,,,,2793979.83,217599108.63,220393088.46,360577987.37,,,,,,,,,,,,,,,106534285.92,43769503.08,56354629.38,79244916.6,2079569.66,5508845.06,,,,1
