ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
000033.SZ,20200321,20200321,20180331,1,1,1,429720035.0,139113611.54,-575942135.56,9816549.88,,27856662.82,,,3437312.12,,668027.37,,,5030205.05,,,,,,,,,778946.16,218531205.23,,,,,,,,948232.99,,,,,,66508.35,,,,,,,1014741.34,,,,,,,,,,,,,,,,,219545946.57,,,,,,,,4117458.88,260594.04,,,2474116.74,7053213.31,,,,,,,,,,,,,37134721.37,,,,179710732.59,,,,179710732.59,,,,,,,,,,,,,,,,,216845453.96,,,,,-7568.25,2708060.86,2700492.61,219545946.57,,,,,,,,,,,,,,,3437312.12,4117458.88,180760051.71,948232.99,,23229338.4,,,,1
688739.SH,20180414,20180414,20180331,1,1,1,374800000.0,734444685.8,1338567923.01,187400000.0,,908991574.53,,,511331335.71,1047979.2,7949572.51,,,209665048.48,,,,,,,,,438661804.38,2077647314.81,93821006.63,,,,,,,338425935.51,19768988.4,,,,,86664561.03,,,,10246282.36,,240079229.09,789006003.02,,,,,,,,,,,,,,,,,2866653317.83,,,,,,,,21223276.44,2748720.83,,,41954058.07,20306534.81,,,5226545.44,,,,,,,,6695892.16,,98155027.75,,,,,,92443945.15,40841736.12,133285681.27,,,,,,,,,,,,,,,,,231440709.02,,,,,,2635212608.81,2635212608.81,2866653317.83,,,,,,,,,,,,,,,511331335.71,21223276.44,1047979.2,338425935.51,19768988.4,5226545.44,,,,1
834682.BJ,20180428,20180428,20180331,1,1,1,120000000.0,54524788.39,239465851.86,28260148.68,,38637848.77,,13725616.11,667383648.16,11899933.52,6339621.38,,,304937222.38,,,,,,,,,15798597.45,1058722487.77,,,,,,,,214553034.46,15967460.61,,,,,80482805.37,,,,5508170.22,,10378546.0,326890016.66,,,,,,,,,,,,,,,,,1385612504.43,,706000000.0,,,,,76964844.0,115636743.32,23428754.15,,,4049740.83,2392717.07,1016576.6,,5134439.7,,,,,,,,,,934623815.67,,,,,,8737899.83,,8737899.83,,,,,,,,,,,,,,,,,943361715.5,,,,,,442250788.93,442250788.93,1385612504.43,,,,,,,,,,,,,,,681109264.27,192601587.32,11899933.52,214553034.46,15967460.61,6151016.3,,,,1
920198.BJ,20180427,20180427,20180331,1,1,1,56958920.0,55053270.25,55746247.39,16721282.51,,48243265.78,,9105693.0,78244474.61,3308913.6,10959210.65,,,19653445.16,,,,,,,,,,169515002.8,,,,,,,11380551.11,21452500.99,,,,,,11619408.13,,,,2996123.29,,964665.09,48413248.61,,,,,,,,,,,,,,,,,217928251.41,,,,,,,12720430.31,12844412.49,1772997.84,,,4568825.0,465053.55,,,1076812.07,,,,,,,,,,33448531.26,,,,,,,,,,,,,,,,,,,,,,,,,33448531.26,,,,,,184479720.15,184479720.15,217928251.41,,,,,,,,,,,,,,,87350167.61,25564842.8,3308913.6,21452500.99,,1076812.07,,,,1
830799.BJ,20180426,20180426,20180331,1,1,1,33690000.0,34133939.38,70748546.43,8486672.48,,71463353.96,,,79096248.23,341595.97,2536020.24,,,17076947.69,,,,,,,,,31014.51,170545180.6,,,,,,,,717123.34,,,,,,200791.94,,,12262.73,654247.18,,,1584425.19,,,,,,,,,,,,,,,,,172129605.79,,6288490.98,,,,,,224823.1,2486410.0,,,11881352.83,3207802.86,11906.85,,570730.36,,,,,,,,,,24671516.98,,,,,,67500.0,,67500.0,,,,,,,,,,,,,,,,,24739016.98,,,,,331430.52,147059158.29,147390588.81,172129605.79,,,,,,,,,,,,,,,79096248.23,224823.1,341595.97,717123.34,,582637.21,,,,1
920021.BJ,20180428,20180428,20180331,1,1,1,180000000.0,69962362.85,86679158.13,8380771.42,,108459651.4,,14873300.0,165535543.73,11354792.01,27723260.01,,,60938879.19,,,,,,,,,6217751.18,395103177.53,,,46083312.35,,,,,2394748.98,852905.96,,,,,8363377.08,,19232.19,1588482.35,1326478.1,,,60628537.01,,,,,,,,,,,,,,,,,455731714.54,,4800000.0,,,,,,97855313.16,1030572.91,,,1416264.68,4523736.74,,,210239.8,,,,,,,,,,109836127.3,,,,,,140000.0,,140000.0,,,,,,,,,,,,,,,,,109976127.3,,,,,733294.84,345022292.4,345755587.24,455731714.54,,,,,,,,,,,,,,,180408843.73,97855313.16,11354792.01,2394748.98,852905.96,210239.8,,,,1
920765.BJ,20180426,20180426,20180331,1,1,1,55700000.0,55637863.66,47184342.82,8058594.25,,106073436.75,794500.0,,56289282.64,15649371.16,5592510.53,,,44712873.86,,,,,,,,,617179.64,229729154.58,,,,,,,,47557817.7,6939845.7,,165162.69,,,6487357.52,,,4442950.14,1178905.35,,1157564.67,67929603.77,,,,,,,,,,,,,,,,,297658758.35,7758507.2,31440500.0,,,,,13480034.0,60305769.44,558569.45,,,6557360.73,3810509.64,326993.67,,186857.18,,,,,,,,5763869.4,,122430463.51,,,,,,1492416.73,,9250923.93,,,,,,,,,,,,,,,,,131681387.44,,,,,,165977370.91,165977370.91,297658758.35,,-603429.82,,,,,,,,,,,,,56289282.64,73785803.44,15649371.16,47722980.39,6939845.7,513850.85,,,,1
920964.BJ,20180427,20180427,20180331,1,1,1,201600000.0,53664453.36,125839277.91,9177115.69,,11485504.72,,,216589827.66,29969504.45,31845947.73,,,159343447.06,,,,,,,,,,449234231.62,,,,,,,,79063278.27,,,,,,12219290.44,,,1394486.53,2036333.8,,,94713389.04,,,,,,,,,,,,,,,,,543947620.66,40000000.0,18100000.0,,,,,,78638854.16,7581184.63,,,6094603.68,1586096.45,,,863534.77,,,,,,,,,,112864273.69,,,,,,,802500.01,40802500.01,,,,,,,,,,,,,,,,,153666773.7,,,,,,390280846.96,390280846.96,543947620.66,,,,,,,,,,,,,,,216589827.66,78638854.16,29969504.45,79063278.27,,863534.77,,,,1
430489.BJ,20180428,20180428,20180331,1,1,1,49204000.0,72725774.89,61312069.85,12303485.09,,109531552.61,,7728012.93,13536235.63,553494.58,1846135.19,,,13652453.3,,,,,,,,,,146847884.24,,,,,,,,38502930.29,6775439.84,,,,,40458416.39,,,153220.02,567196.04,,3460681.41,89917883.99,,,,,,,,,,,,,,,,,236765768.23,,8000000.0,,,,,,7972633.55,1911037.71,,,122887.41,1866162.47,,,677302.77,,,,,,,,,,20550023.91,,,18152000.0,,,,2518414.49,20670414.49,,,,,,,,,,,,,,,,,41220438.4,,,,,,195545329.83,195545329.83,236765768.23,,,,,,,,,,,,,,,21264248.56,7972633.55,553494.58,38502930.29,6775439.84,677302.77,18152000.0,,,0
920735.BJ,20180427,20180427,20180331,1,1,1,45591000.0,77341209.72,86604330.84,9292763.23,,69947667.46,,35694654.37,74927055.97,2366714.72,1684827.69,,,18711777.07,,,,,,,,,772518.06,204105215.34,,,,,,,,77331585.84,20105865.5,,,,,22049787.78,,,532423.44,4392795.73,,1141925.0,125554383.29,,,,,,,,,,,,,,,,,329659598.63,,58000000.0,,,,,,16117837.96,16198.68,,,6896423.33,5282936.08,85930.61,,8069337.62,,,,,,,,,,94468664.28,,,,,,16361630.56,,16361630.56,,,,,,,,,,,,,,,,,110830294.84,,,,,,218829303.79,218829303.79,329659598.63,,,,,,,,,,,,,,,110621710.34,16117837.96,2366714.72,77331585.84,20105865.5,8155268.23,,,,0
920418.BJ,20180428,20180428,20180331,1,1,1,72600000.0,32968107.22,137146239.39,18363349.24,,88364086.5,,19934306.28,80084863.09,418211.71,7514185.21,,,36994212.2,,,,,,,,,65664.0,233375528.99,,,,,,,,132706922.43,181600.72,,,,,10267735.07,,,130841.55,1320169.83,,9616774.07,154224043.67,,,,,,,,,,,,,,,,,387599572.66,,10000000.0,,,,,,66061807.87,1124996.21,,,3063468.15,2630622.48,,,1380339.75,,,,,,,,,,84261234.46,,,30540000.0,,,11728000.0,,42268000.0,,,,,,,,,,,,,,,,,126529234.46,,,,,,261070338.2,261070338.2,387599572.66,,-7357.65,,,,,,,,,,,,,100019169.37,66061807.87,418211.71,132706922.43,181600.72,1380339.75,30540000.0,,,0
920370.BJ,20180418,20180418,20180331,1,1,1,246280000.0,,84558163.26,1051012.18,,94080057.88,,,106138554.3,50784569.02,4636657.81,,,13286726.65,,,,,,,,,626231.31,269552796.97,1000000.0,,,,,,,171221673.07,,,,,,1909370.27,,11393573.55,478440.58,151795.87,,206000.0,186360853.34,,,,,,,,,,,,,,,,,455913650.31,29000000.0,31900000.0,,,,,,2192018.52,200240.0,,,16757347.52,3827650.4,,,19393190.48,,,,,,,,8101063.29,,82371510.21,,1289436.81,,,197685.15,,,30487121.96,,,,,,,,,,,,,,,,,112858632.17,,,,,11165842.7,331889175.44,343055018.14,455913650.31,,,,,,,,,,,,,,,106138554.3,2192018.52,50784569.02,171221673.07,,19393190.48,1289436.81,,,0
832317.BJ,20180427,20180427,20180331,1,1,1,118750000.0,64275422.56,78617626.51,8693347.69,,9940406.32,,,63312398.49,3701875.08,17284183.52,,,17824012.85,,,,,,,,,31540100.3,143602976.56,,,18000000.0,,,,,94239606.25,11979732.44,,,,,6799710.45,,,5399035.9,419695.67,,,136837780.71,,,,,,,,,,,,,,,,,280440757.27,,,,,,,,226767.92,,,,689401.05,9188191.54,,,,,,,,,,,,,10104360.51,,,,,,,,,,,,,,,,,,,,,,,,,10104360.51,,,,,,270336396.76,270336396.76,280440757.27,,,,,,,,,,,,,,,63312398.49,226767.92,3701875.08,94239606.25,11979732.44,,,,,0
920946.BJ,20180417,20180417,20180331,1,1,1,59300000.0,29376726.78,24283608.6,6063855.85,624060.62,14668477.34,,1141600.0,24863412.3,1897810.21,1576417.94,,,32100735.0,,,,,,,,,12729282.91,88977735.7,,,,,,,,160044779.16,1482054.13,,,,,24579258.47,,2494067.97,1981676.1,6053920.71,,,196635756.54,,,,,,,,,,,,,,,,,285613492.24,,,,,,,,32658718.84,5673784.48,,,1682677.3,2244033.64,121368.33,,4322955.7,,,,,,,,,91311600.0,138015138.29,,,,,1934681.86,,,1934681.86,,,,,,,,,,,,,,,,,139949820.15,,,,,26015420.24,119648251.85,145663672.09,285613492.24,,,,,,,,,,,,,,,26005012.3,32658718.84,1897810.21,160044779.16,1482054.13,4444324.03,,,,0
920961.BJ,20180427,20180427,20180331,1,1,1,72550276.0,94859255.55,144720009.32,14934505.71,,35092978.37,,600000.0,70447685.63,5467294.24,15731413.29,,,113066426.81,,,,,,,,,8732800.54,249138598.88,,,,,,,,41746841.63,,,,,,85712354.88,99755905.48,,,3579362.79,,5082680.78,235877145.56,,,,,,,,,,,,,,,,,485015744.44,,17470000.0,,,,,,33877780.02,2991066.44,,,97817.88,468867.23,,,1595735.28,,,,,,,,,,56501266.85,,,,,,,93868880.87,93868880.87,,,,,,,,,,,,,,,,,150370147.72,,,,,7581550.14,327064046.58,334645596.72,485015744.44,,,,,,,,,,,,,,,71047685.63,33877780.02,5467294.24,41746841.63,,1595735.28,,,,0
831445.BJ,20180421,20180421,20180331,1,1,1,54735000.0,26934635.36,41715723.61,8562872.15,,17387340.39,,,27370211.12,5752777.55,2839769.2,,,14494221.57,,,,,,,,,25012985.42,92857305.25,,,,,,,,58562026.45,6971619.87,,,,,7083626.85,,,432586.18,1571022.8,,,74620882.15,,,,,,,,,,,,,,,,,167478187.41,,,,,,,,22231488.67,820755.63,,,2661460.67,4618293.81,,,907207.54,,,,,,,,,,31239206.32,,,,,,4290749.97,,4290749.97,,,,,,,,,,,,,,,,,35529956.29,,,,,,131948231.12,131948231.12,167478187.41,,,,,,,,,,,,,,,27370211.12,22231488.67,5752777.55,58562026.45,6971619.87,907207.54,,,,0
920278.BJ,20180427,20180427,20180331,1,1,1,92500000.0,74160514.55,15476044.29,5228366.33,,58724670.85,,2313709.11,43236671.0,4893114.36,5173874.84,,,63246532.94,,,,,,,,,418012.42,178006585.52,,,,,,,,37586367.19,10652488.89,,,,,6579608.6,,,1143042.52,1899271.78,,,57860778.98,,,,,,,,,,,,,,,,,235867364.5,,,,,,,,29254526.05,9042716.93,,,3430443.47,1778965.74,,,2622704.35,,,,,,,,,,46129356.54,,,,,,,2373082.79,2373082.79,,,,,,,,,,,,,,,,,48502439.33,,,,,,187364925.17,187364925.17,235867364.5,,,,,,,,,,,,,,,45550380.11,29254526.05,4893114.36,37586367.19,10652488.89,2622704.35,,,,0
920090.BJ,20180428,20180428,20180331,1,1,1,85555665.0,8157231.1,66143167.13,7073651.08,,23187460.54,,1651700.0,94460465.48,10711178.7,11758026.61,,,150690601.26,,,,,,,,,1159517.38,293618949.97,,,,,,,,1967638.57,,,,,,2986436.02,,9190474.65,2054747.45,1055817.92,,164250.06,17419364.67,,,,,,,,,,,,,,,,,311038314.64,,47550000.0,,,,,,25904328.03,54011169.23,,,322501.14,10668865.63,,,5512443.11,,,,,,,,,,143969307.14,,,,,246420.21,,,246420.21,,,,,,,,,,,,,,,,,144215727.35,,,,,-107127.02,166929714.31,166822587.29,311038314.64,,,,,,,,,,,,,,,96112165.48,25904328.03,10711178.7,1967638.57,,5512443.11,,,,0
920566.BJ,20180428,20180428,20180331,1,1,1,56758800.0,142792842.37,77541180.17,11482142.13,,3440860.73,,10240159.35,75543885.67,20486827.89,3226895.64,,,29782090.23,,,,,,,,,56674130.65,199394850.16,950000.0,,,,,,,136519191.42,4560871.65,,,373374.73,,65615072.62,14085143.8,11301552.19,214285.72,13582725.98,,,247202218.11,,,,,,,,,,,,,,,,,446597068.27,,5000000.0,,,,,245000.0,16006641.63,2142881.41,,,950406.59,15485471.78,8690.0,,24706209.49,,,,,,,,,,64545300.9,,2000.0,,,11427238.2,67370482.78,,78799720.98,,,,,,,,,,,,,,,,,143345021.88,,,,,14677081.72,288574964.67,303252046.39,446597068.27,,,,,,,,,,,,,,,85784045.02,16251641.63,20486827.89,136519191.42,4560871.65,24714899.49,2000.0,,,0
920508.BJ,20180427,20180427,20180331,1,1,1,40000000.0,19588566.69,45505272.38,6861703.43,,2345020.65,,12576336.34,31000531.15,1382676.08,862677.92,,,15364679.23,,,,,,,,,61000000.0,124531921.37,,,,,,,,308407.75,,,,,,,,,,658631.01,,,967038.76,,,,,,,,,,,,,,,,,125498960.13,,,,,,,,7831654.65,4071768.43,,,1093427.32,512709.26,,,27857.97,,,,,,,,,,13537417.63,,,,,,6000.0,,6000.0,,,,,,,,,,,,,,,,,13543417.63,,,,,,111955542.5,111955542.5,125498960.13,,,,,,,,,,,,,,,43576867.49,7831654.65,1382676.08,308407.75,,27857.97,,,,0
920030.BJ,20180425,20180425,20180331,1,1,1,62504000.0,86764785.32,52769610.52,1793088.46,,40010562.23,,,7121253.87,65434086.39,19313570.68,,,201287187.18,,,,,,,,,31430664.1,364597324.45,32538072.95,,,,,,,109747304.23,2008913.0,,,,,41227049.04,,7193018.57,485070.48,2325004.9,,16911232.87,212435666.04,,,,,,,,,,,,,,,,,577032990.49,,283541778.4,,,,,24293750.0,16564487.97,13860933.13,,,4473738.3,12463433.85,324941.24,,2470343.88,,,,,,,,,168605.13,358162011.9,,,,,2692587.49,,,2692587.49,,,,,,,,,,,,,,,,,360854599.39,,,,,12346906.8,203831484.3,216178391.1,577032990.49,,,,,,,,,,,,,,,7121253.87,40858237.97,65434086.39,109747304.23,2008913.0,2795285.12,,,,0
920433.BJ,20180425,20180425,20180331,1,1,1,57250000.0,23296737.81,56681751.36,7358099.89,,55159555.3,,11427798.67,30534979.91,2338739.33,5159564.99,,,48901346.97,,,,,,,,,12000000.0,165521985.17,,,,,,,,22548034.28,53730320.09,239869.5,180.0,,,24992544.94,,,363378.7,273345.42,,12259124.0,114406796.93,,,,,,,,,,,,,,,,,279928782.1,,15000000.0,,,,,,21313035.28,15824392.0,,,1566395.49,2667605.34,,,15194778.85,,,,,,,,,18168736.14,89734943.1,,407249.94,45000000.0,,,200000.0,,45607249.94,,,,,,,,,,,,,,,,,135342193.04,,,,,,144586589.06,144586589.06,279928782.1,,,,,,,,,,,,,,,41962778.58,21313035.28,2338739.33,22548214.28,53970189.59,15194778.85,45407249.94,,,0
920163.BJ,20180424,20180424,20180331,1,1,1,73930000.0,87132501.06,35933984.86,5537424.96,,43750282.76,,,25480841.16,342719.08,7248178.96,,,71336684.21,,,,,,,,,897329.99,149056036.16,,,,,,,,66310475.12,155726.5,,,,,9639490.3,,,193333.23,363354.45,,,76662379.6,,,,,,,,,,,,,,,,,225718415.76,,,,,,,,16496527.58,3791254.52,,,1748132.0,1103745.58,,,44845.2,,,,,,,,,,23184504.88,,,,,,,,,,,,,,,,,,,,,,,,,23184504.88,,,,,,202533910.88,202533910.88,225718415.76,,,,,,,,,,,,,,,25480841.16,16496527.58,342719.08,66310475.12,155726.5,44845.2,,,,0
833874.BJ,20180425,20180425,20180331,1,1,1,52600000.0,48428183.44,123798575.81,21001538.05,,34588392.52,,11425675.96,34859320.93,262836.31,7932471.15,,,11195984.68,,,,,,,,,126984908.75,227249590.3,10500000.0,,,,,,,47856544.51,3614119.87,,,,,4234490.49,,,,589850.0,,,66795004.87,,,,,,,,,,,,,,,,,294044595.17,,,,,,,15275423.2,,2900410.83,,,13663046.51,,,1027484.18,,,,,,,,,,,45816377.87,,,,,,2399920.0,,2399920.0,,12950013.15,,,,,,,,,,,,,,,48216297.87,,,,,,245828297.3,245828297.3,294044595.17,,,,,,,,,,,,,,,46284996.89,15275423.2,262836.31,47856544.51,3614119.87,1027484.18,,,,0
920675.BJ,20180428,20180428,20180331,1,1,1,106800000.0,8382970.47,22724353.3,4261018.5,,8210250.97,,,28147813.14,2205767.98,14143388.27,,,60783150.85,,,,,,,,,,113490371.21,41940000.0,,,,,,,64673654.41,1955895.72,,,,,9463721.66,,,12686.2,184612.13,,865700.0,119096270.12,,,,,,,,,,,,,,,,,232586641.33,,73000000.0,,,,,,11829697.97,,,,1100000.0,305400.86,116390.1,,36705.12,,,,,,,,,,86388194.05,,,,290044.81,,3740060.2,,4030105.01,,,,,,,,,,,,,,,,,90418299.06,,,,,,142168342.27,142168342.27,232586641.33,,,,,,,,,,,,,,,28147813.14,11829697.97,2205767.98,64673654.41,1955895.72,153095.22,,,,0
920263.BJ,20180427,20180427,20180331,1,1,1,104970000.0,22363271.09,117070894.76,17075133.95,,12973883.99,,55130040.9,146236897.44,18161839.96,16473798.27,,,48960539.96,,,,,,,,,43265.16,297980265.68,2000000.0,,,,,,,3611949.93,,,,,,525187.89,,,,2826232.97,,,8963370.79,,,,,,,,,,,,,,,,,306943636.47,,10000000.0,,,,,0.0,31148625.15,1294900.7,,,1851703.03,39920.24,,,1128959.5,,,,,,,,,,45464108.62,,,,,228.05,,,228.05,,,,,,,,,,,,,,,,,45464336.67,,,,,,261479299.8,261479299.8,306943636.47,,,,,,,,,,,,,,,201366938.34,31148625.15,18161839.96,3611949.93,,1128959.5,,,,0
833994.BJ,20180427,20180427,20180331,1,1,1,59050000.0,281409038.52,167398369.48,3225685.57,,216537325.3,,13741026.32,678858989.42,26879698.59,12936254.81,,,239259434.86,,,,,,,,,47337919.41,1235550648.71,,,,16525222.36,,,,431861841.84,57711295.0,,,,,88948181.11,,23246143.77,13426578.27,12092635.16,,20843820.53,664655718.04,,,,,,,,,,,,,,,,,1900206366.75,84577237.0,307947235.33,,,,,11571570.67,699116139.44,4537318.46,,,38315663.0,10859752.9,4568871.34,,42501271.11,,,,,,,,49953375.0,,1169371197.25,,609520.77,,,1001858.53,,6200000.0,132087741.13,,,,,,,,,,,,,,,,,1301458938.38,,,,,87909426.98,510838001.39,598747428.37,1900206366.75,,-245092.18,,,,,,,,,,,,,692600015.74,710687710.11,26879698.59,431861841.84,57711295.0,47070142.45,609520.77,,,0
920670.BJ,20180426,20180426,20180331,1,1,1,29182000.0,43906026.39,43357278.74,5065300.38,,72131520.5,,,29012992.74,5966548.56,2768340.92,,,5326577.5,,,,,,,,,342833.3,115548813.52,,,,13982589.62,,,,1954035.69,,,,,,,,,231118.7,504555.72,,126200.0,16798499.73,,,,,,,,,,,,,,,,,132347313.25,,3000000.0,,,,,,2342659.4,1868605.75,,,1219775.75,112334.84,,,93332.0,,,,,,,,,,8636707.74,,,,,,2200000.0,,2200000.0,,,,,,,,,,,,,,,,,10836707.74,,,,,,121510605.51,121510605.51,132347313.25,,,,,,,,,,,,,,,29012992.74,2342659.4,5966548.56,1954035.69,,93332.0,,,,0
920184.BJ,20180428,20180428,20180331,1,1,1,100340000.0,132227939.63,123513948.19,17291359.52,,15750482.3,,,332780563.8,48987138.65,11538628.78,,,,,,,,,,,,19069.8,409075883.33,50000.0,,,,,,,19472460.58,,,,,,1090513.8,,,1249665.26,4160640.97,,,26023280.61,,,,,,,,,,,,,,,,,435099163.94,,11000000.0,,,,,,5407307.78,18217239.36,,,6303575.67,3872822.0,,14000000.0,2924971.79,,,,,,,,,,61725916.6,,,,,,,,,,,,,,,,,,,,,,,,,61725916.6,,,,,,373373247.34,373373247.34,435099163.94,,,,,,,,,,,,,,,332780563.8,5407307.78,48987138.65,19472460.58,,16924971.79,,,,0
920275.BJ,20180426,20180426,20180331,1,1,1,50242000.0,51023847.8,37331146.14,5557168.77,,49951621.58,,,25894350.07,642385.21,2176400.0,,,7810292.38,,,,,,,,,52623187.13,139098236.37,,,,,,,,3297594.08,72349.86,,,,,6888567.62,,,235783.81,204577.53,,,10698872.9,,,,,,,,,,,,,,,,,149797109.27,,,,,,,,4327592.75,388785.0,,,660535.62,1399293.55,,,-1133260.36,,,,,,,,,,5642946.56,,,,,,,,,,,,,,,,,,,,,,,,,5642946.56,,,,,,144154162.71,144154162.71,149797109.27,,,,,,,,,,,,,,,25894350.07,4327592.75,642385.21,3297594.08,72349.86,-1133260.36,,,,0
920475.BJ,20180425,20180425,20180331,1,1,1,28600000.0,75744928.48,24205279.86,3084818.45,,54667525.24,,48158054.0,44828765.26,4327615.95,19252333.12,,,42998662.05,,,,,,,,,2000000.0,216232955.62,,,,,,,,26862974.12,,,,,,6672817.85,,,,,,,33535791.97,,,,,,,,,,,,,,,,,249768747.59,,21400000.0,,,,,569761.6,6055593.81,81841737.62,,,720035.31,521446.28,,,,,,,,,,,,,111108574.62,,,,,,7025146.18,,7025146.18,,,,,,,,,,,,,,,,,118133720.8,,,,,,131635026.79,131635026.79,249768747.59,,,,,,,,,,,,,,,92986819.26,6625355.41,4327615.95,26862974.12,,,,,,0
