ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
600032.SH,20120423,20120423,20110331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2740433974.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831546442.01,,,,,,,,,,,,,,,,,,,,,,,,,,1
300765.SZ,20120308,20120308,20110331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
920185.BJ,20110608,20110608,20110331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748592800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110264400.0,,,,,,638328400.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
688187.SH,20110421,20110421,20110331,1,1,1,1084255637.0,1693508948.54,1960326195.27,227060371.34,,856317996.58,,580556596.97,2352310590.93,50991906.02,342237696.39,,,1784032940.09,,,,,,,,,68012167.71,6034459894.69,,,181485400.14,,,,4049141.81,1253415381.39,160895499.5,,,,,179988590.62,7124067.91,62590718.6,,43677600.98,,39438214.27,1932664615.21,,,,,,,,,,,,,,,,,7967124509.9,2976087.0,,,,,,170740500.0,1286295376.03,196823362.56,,,47177264.18,285166321.55,10820833.34,,111775928.24,,,500000000.0,,,,,171006377.41,,2779805963.31,,,,91150106.0,13714095.01,,37361121.05,145201409.06,,,,,,,,,,,,,,,,,2925007372.37,,,-18418465.99,,95384450.37,4946732686.16,5042117136.53,7967124508.9,,,,,,,,,,,,,,,2932867187.9,1457035876.03,50991906.02,1253415381.39,160895499.5,122596761.58,,,,1
601728.SH,20110429,20110429,20110331,1,1,1,80932368321.0,29148421588.71,77978227421.68,62633318542.29,,36871986218.03,,47234586.42,19060641379.89,3327240210.44,2015685835.89,,5850843.04,3440376115.2,,60610762.8,,,,,,,2552564794.96,67382190746.67,762114364.12,,1169411690.5,482011946.32,,,182551761.96,263023444010.78,18397504368.8,671127859.39,-12722657.81,,,36022931060.77,15870404.96,29927120980.62,4192955294.45,4625723075.27,,19521.34,359460063681.47,,,,,,,,,,,,,,,,,426842254428.14,2662475481.08,17603766000.0,,,,2925892.04,987734338.91,41265060004.55,37121754163.82,,,7891222480.16,2223123716.07,1075870931.57,,8922386634.52,,,,,,,,11725795834.3,,128819639995.94,39867167028.29,,33013944.22,34534807.03,1322511735.25,,3633262794.51,47552965790.38,,,,,,,,,,,,,,,,,176372605786.32,,,-727673169.11,,504985937.25,249964662704.57,250469648641.82,426842254428.14,,,,,,,,,,,,,,,19107875966.31,42252794343.46,3333091053.48,263010721352.97,19068632228.19,9998257566.09,33013944.22,,,1
601825.SH,20110430,20110430,20110331,1,2,1,5000000000.0,8188010000.0,4004864000.0,3738252000.0,,,1366903000.0,,,,,,894888000.0,,,,,,,,,20719599000.0,,,15723004000.0,32546253000.0,1749341000.0,,,4777004000.0,,3398313000.0,,,,,,,,,,442644000.0,150863687000.0,,,45894150000.0,3911358000.0,5670000.0,,,,,,,,,,,,,2523050000.0,284815864000.0,,,,,1500000000.0,,,,,17789890000.0,,354729000.0,511142000.0,3113318000.0,,,,,,,,,,,,,1500000000.0,,,243995000.0,69504000.0,,,,10216361000.0,,220460737000.0,,3742270000.0,,,,,,,,,,,,261259198000.0,,2625540000.0,,,,23556666000.0,23556666000.0,284815864000.0,,,,,,,,,,,,,,,,,,,,,,,,1
300962.SZ,20110729,20110729,20110331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384392000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98187300.0,,,,,,286204700.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
003035.SZ,20111018,20111018,20110331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,,348000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
002996.SZ,20110428,20110428,20110331,1,1,1,200000000.0,5200000.0,90131256.19,47394581.01,,60452825.59,,20517973.29,221211230.44,38297266.38,104708170.6,,,143446064.85,,5320.75,,,,,,,,588638851.9,,,85540000.0,,,,,18144778.35,21463803.52,,,,,8863606.0,,,,,,,134012187.87,,,,,,,,,,,,,,,,,722651039.77,70000000.0,161193000.05,,,,,61200000.0,3187891.21,36586852.8,,,1422082.93,1782161.7,,,22146575.14,,,,,,,,,,287518563.83,,,20024160.0,,,,,90024160.0,,,,,,,,,,,,,,,,,377542723.83,,,,,2382478.74,342725837.2,345108315.94,722651039.77,,,,,,,,,,,,,,,241729203.73,64387891.21,38297266.38,18144778.35,21463803.52,22146575.14,20024160.0,,,1
688519.SH,20110425,20110425,20110331,1,1,1,156665104.73,20222967.59,60701249.43,22188815.29,,73867811.8,289670.0,33517277.5,254252144.87,3661578.24,5851811.84,,,211913929.78,,,,,,,,,,583354224.03,,,3000000.0,,,,,81078770.64,157405445.94,,,,,29321530.84,,,,,,,270805747.42,,,,,,,,,,,,,,,,,854159971.45,95000000.0,92541780.0,,,,,5790000.0,322650831.75,892520.15,,,1773139.39,919458.74,419524.55,26114123.14,20927290.14,,,,,,,,,,472028667.86,30000000.0,,,,-2646833.45,,,122353166.55,,,,,,,,,,,,,,,,,594381834.41,,,,,,259778137.04,259778137.04,854159971.45,,,,,,,,,,,,,,,,,,,,,,,,1
