ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
000810.SZ,20250410,20250410,20250331,1,1,1,1150216072.0,1472642482.42,3482019967.59,419282418.87,0.0,3240552719.33,0.0,249729784.28,2456609598.08,98956316.31,118487361.85,0.0,0.0,1831468006.01,,29938137.16,0.0,0.0,0.0,0.0,0.0,0.0,189323650.57,8215065573.59,,,165467042.1,0.0,,,0.0,1394124354.72,,,,0.0,0.0,303727458.4,0.0,78179759.18,13573606.64,290728448.99,0.0,17867015.05,2426062718.72,,,,0.0,,,,,,,,,,,,,10641128292.31,0.0,851345477.9,0.0,0.0,0.0,0.0,385446843.55,1946907610.99,175177.12,0.0,0.0,175055633.31,54153567.41,0.0,0.0,492234884.9,,,,0.0,0.0,0.0,0.0,6030754.76,73649744.61,4046209175.35,0.0,,,38918041.14,8064.43,181498490.13,15256351.42,255540576.57,,0.0,,,,,,,,,,,,,,,4301749751.92,125230622.21,0.0,,,-20241228.47,6359619768.86,6339378540.39,10641128292.31,0.0,-39310549.81,0.0,0.0,,,,,0.0,0.0,,,0.0,61209480.8,2706339382.36,2332354454.54,98956316.31,1394124354.72,48939824.33,492234884.9,0.0,0.0,0.0,0
603517.SH,20250410,20250410,20250331,1,1,1,606001936.0,2415954391.35,3113291329.6,315582366.09,,905272591.59,150000000.0,,235161212.75,,128335179.71,,,682482098.68,,,,,,,,,24950528.82,2187985697.57,,,2458722152.04,33764187.95,,,,2185433314.53,538106767.75,,,,,337596554.86,,5488556.74,45993231.83,57322343.83,,120057543.15,6113377785.52,,,,,,,,,,,,,,,,,8301363483.09,,485550000.0,,,,,,549687414.14,601928.57,,,63557312.01,77351248.63,,351600.0,,,,,,,,,243234648.43,11917746.47,1731742803.42,,,,4477744.34,65194955.77,39681380.3,,238264834.04,,,,,,,,,,,,,,,,,1970007637.46,,,,,-56382881.41,6387738727.04,6331355845.63,8301363483.09,,-63091296.0,,,,,,,,,,,,138525915.19,235161212.75,549687414.14,61784086.02,2185433314.53,538106767.75,161316589.98,,,,1
002903.SZ,20250411,20250411,20250331,1,1,1,155805000.0,324860888.36,282370456.44,51026229.03,17538676.9,141729646.54,,,348108450.95,,31639114.19,,,165066214.04,,,,,,,,,201707431.2,913189967.0,,,816489.1,33286318.04,,,,165256536.73,7114516.7,,,,,81340830.32,,,2687339.75,10980353.13,,,301482383.77,,,,,,,,,,,,,,,,,1214672350.77,,,,,,,85956060.33,124245887.49,342459.08,,,6220029.66,10906248.79,,428400.0,,,,,,,,,,7541592.51,334336345.39,,,,,,15124733.24,,15124733.24,,,,,,,,,,,,,,,,,349461078.63,21719880.0,,,,55319206.07,809892066.07,865211272.14,1214672350.77,,10695.34,,,,,,,,,,,,72274726.81,348108450.95,210201947.82,18704375.6,165256536.73,7114516.7,26849340.72,,,,0
300708.SZ,20250411,20250411,20250331,1,1,1,676211846.0,1840442024.05,407502395.62,52029173.76,727584.41,1447847846.63,120000000.0,151347145.68,468282204.66,,5945787.64,,,292675082.55,,,,,,,,,28915319.95,2687368945.28,,,,83579197.98,,,,1615428906.17,87789348.69,,,,,23424518.91,,,,83732801.83,,86461318.23,1984536274.87,,,,,,,,,,,,,,,,,4671905220.15,,414500000.0,,,,,1014920990.48,459809528.83,,,,22564876.15,7765256.22,,,,,,,,,,,456693.37,60969532.78,1991562577.61,,,,,,,,3481138.97,,,,,,,,,,,,,,,,,1995043716.58,300051520.27,,,,,2676861503.57,2676861503.57,4671905220.15,,,,,,,,,,,,,,7260975.79,619629350.34,1474730519.31,10126304.42,1615428906.17,87789348.69,3314723.99,,,,0
300102.SZ,20250411,20250411,20250331,1,1,1,920333863.0,3047015403.09,308888488.06,81445308.49,5089993.69,693039377.99,286241922.99,36012933.88,889850190.56,,11396233.32,,,668116453.03,,,,,,,,,134898965.93,2980743246.27,,,101223477.08,,,,,2922321020.18,,,,,,156490400.19,,,816401.53,253115143.2,,9204473.59,3682817660.68,,,,,,,,,,,,,,,,,6663560906.95,122024727.32,845397533.86,,,,,279612596.48,659923711.42,,,,53404493.66,21280807.34,,,,,,,,,,,241193895.54,157018.9,2142787206.83,,,,,10001167.87,216651900.3,,360493730.03,,,,,,,,,,,,,,,,,2503280936.86,202883347.63,,,,390261.39,4159889708.7,4160279970.09,6663560906.95,,,,,,,,,,,,,,1437026.97,925863124.44,939536307.9,5292615.78,2922321020.18,155971452.27,40380122.66,,,,0
600550.SH,20250411,20250411,20250331,1,1,1,1841528480.0,3971722003.56,-5533416238.18,325620954.54,56984512.08,840176590.28,,65963958.01,1953360024.03,,451479605.28,,,1885343298.28,,59868772.11,,,,,,,71825343.93,5621202667.98,,,42076637.31,18107451.92,,,,939998246.64,22404747.98,,,,,305777897.99,,,3808501.03,8958355.63,,206174368.78,1553321328.85,,,,,,,,,,,,,,,,,7174523996.83,1000000000.0,1550643173.78,,,,,370041862.62,1907594838.46,57142.89,,,18031931.55,24328104.59,,,,,,,,,,,2863064.93,221410456.43,5413315699.66,,,,,2099803.31,19556062.73,,1025206521.04,,,,,,,,,,,,,,,,,6438522220.7,,,,,105656720.16,630345055.97,736001776.13,7174523996.83,,-32094656.03,,,,,,,2593713.06,,,,113440489.06,1224614310.83,2019323982.04,2277636701.08,68188699.87,939998246.64,22404747.98,93730813.58,,,,1
600379.SH,20250411,20250411,20250331,1,1,1,330201564.0,10206617.92,356003756.1,69880202.67,4019211.28,369993214.33,,74869538.57,520247864.94,,28309161.95,,,222847012.3,,,,,,,,,15330902.42,1355453362.48,,,,,,,,212279252.57,42972872.98,,,,,4329627.86,,,1364959.49,9664530.22,,60532475.65,355198932.95,,,,,,,,,,,,,,,,,1710652295.43,20000000.0,5000000.0,,,,,364742988.82,402688837.1,,,,7248200.61,8521239.04,,,,,,,,,,,10976530.99,6978381.03,849673655.25,,,,,,21435518.92,,61060630.88,,,,,,,,,,,,,,,,,910734286.13,,,,,29606657.33,770311351.97,799918009.3,1710652295.43,5260000.0,,,,,,,,,,,,5515264.16,10311088.58,595117403.51,767431825.92,17662964.2,212279252.57,42972872.98,33206389.08,,,,1
600388.SH,20250412,20250412,20250331,1,1,1,1270046293.0,2438318586.11,6095742524.56,600344171.4,38209283.49,2203299455.9,,92077355.36,3608874464.3,,454021886.12,,,5375346529.49,,62395524.61,,,,,,,2375022444.18,15922067038.73,,,100483010.77,226058769.1,,,17179752.98,5045014926.72,2493155711.16,,,,,1829429399.81,,307139338.83,62468985.11,260548619.69,,566993212.94,11140240609.73,,,,,,,,,,,,,,,,,27062307648.46,2368681915.57,714054749.78,,,,,606183184.06,5391514212.86,83468397.8,,,62878232.41,128369056.92,,56969107.03,,,,,,,,,1043934319.79,212620805.02,13604806096.55,,,,95440448.07,58776047.43,256487670.23,,2919119501.1,,,,,,,,,,,,,,,,,16523925597.65,64285600.0,,,,162702897.66,10375679153.15,10538382050.81,27062307648.46,,-2696105.41,,,,,,,,,,,956850294.31,5109395370.56,3700951819.66,5997697396.92,199332347.53,5045014926.72,2493155711.16,252387767.35,101455260.75,172024513.89,,0
600312.SH,20250411,20250411,20250331,1,1,1,1356921309.0,4886406379.28,3845164410.83,763377070.2,33792510.44,6494065098.08,,19486722.58,6791040389.15,,400970775.21,,1180000.0,2082497818.11,,3234680.24,,,,,,,82113221.46,16655084569.62,,,630449599.61,3093017.65,,,4329711.5,,81054921.9,,,,,1146568368.36,131826206.23,53482478.24,14435939.08,150646584.77,,1122621969.03,5395374105.9,,,,,,,,,,,,,,,,,22050458675.52,41000000.0,,,,,,2913023555.3,5448041249.9,,,,34128905.37,99204946.71,,,,,,,,,,,2977322.18,168893486.72,10425202554.76,,,,169679666.23,39846727.84,240000.0,,266544200.23,,,,,,,,,,,,,,,,,10691746754.99,,,,,522073132.36,10836638788.17,11358711920.53,22050458675.52,12917767.63,-49022891.58,,,,,,,,,,,443613018.48,1334719703.78,6810527111.73,8361064805.2,78100625.62,2050155367.8,81054921.9,424213384.8,,,,1
000400.SZ,20250411,20250411,20250331,1,1,1,1018874309.0,648568171.35,9365523291.15,539057897.68,72973328.13,5574920468.61,,231622331.2,7777451139.38,,931997983.12,,,2962908006.16,,77134383.69,,,,,,,451850788.39,20076524696.11,,,339553927.22,,,,107016390.04,1801544827.53,178367805.28,,,,,716188549.97,109726236.11,,7907356.57,240533162.87,,1233227577.51,4777638900.33,,,,,,,,,,,,,,,,,24854163596.44,153000000.0,78136900.0,,,,,715251626.3,8061591121.29,1089714.79,,,16678316.93,66022363.14,,,,,,,,,,,101153226.58,298206551.19,11758385646.61,,,,900946.1,6507480.12,168606630.87,,461309183.01,,,,,,,,,,,,,,,,,12219694829.62,126076610.0,,,,1116216990.57,11518251776.25,12634468766.82,24854163596.44,4553186.1,-668611.06,,,,,,,,,,,885474458.91,2167376108.92,8009073470.58,8776842747.59,679185500.21,1801544827.53,178367805.28,252879717.47,104559125.6,,,1
