ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
600918.SH,20190306,20190306,20180930,1,4,3,6271763200.0,10855162800.0,4260496800.0,1465935300.0,,23746884300.0,17116747800.0,,,,,,2238215300.0,,,,5753926500.0,,,,,18284882500.0,,,24451046700.0,2611201200.0,687765000.0,500256800.0,,3091677000.0,,989425200.0,5966400.0,,,,,200168700.0,,,,941643100.0,,,,,,,160917300.0,,,,,3467388700.0,,,,19451232700.0,4839211500.0,,,128228022500.0,1266658100.0,2735574800.0,,,5348458700.0,415752300.0,,,,15862455400.0,,1321970900.0,147376400.0,902691000.0,,,,,,,,26785458300.0,,,,,35823422800.0,,,,499130500.0,,,,,160903600.0,,,2070077400.0,,,,,,,,,,,,94634629900.0,,4108833200.0,,,1181422900.0,32411969700.0,33593392600.0,128228022500.0,,-550221600.0,6000000000.0,,23675383300.0,304526700.0,1093923000.0,200776800.0,,,,,,,,,,,,,,,,1
688519.SH,20190125,20190125,20180930,1,1,3,175800000.0,195759300.46,134064370.19,4753152.47,,135124722.98,,31551000.0,697172400.0,1297121.71,5079318.27,,,155368801.14,,,,,,,,,3191979.95,1028785249.09,,,,,,,,237589498.55,46648479.96,,,,,45262908.13,,,,10438784.58,,20870621.98,360810293.2,,,,,,,,,,,,,,,,,1389595542.29,22298200.0,188318840.0,,,,,176261600.0,396706600.0,496189.0,,,14339393.69,9982199.65,222800.0,,13626900.0,,,,,,,,24078145.66,,824032682.29,,,,,,32887836.88,,55186036.88,,,,,,,,,,,,,,,,,879218719.17,,,,,,510376823.12,510376823.12,1389595542.29,,,,,,,,,,,,,,,728723305.04,572968201.84,1297121.71,237589498.55,46648479.96,13849712.45,,,,1
300838.SZ,20190104,20190104,20180930,1,1,3,102255000.0,62547620.45,128164639.11,13628556.57,,23809535.12,,41420100.0,215603200.0,,2606876.74,,,109358522.5,,,,,,,,,683594.77,399808322.62,,,,,,,,113637100.5,9212243.29,,,,,19932863.48,,,50791.93,7097701.45,,5371558.77,155302259.42,,,,,,,,,,,,,,,,,555110582.04,,73770000.0,,,,,48377900.0,69425100.0,22533842.35,,,7542564.39,9025643.72,104600.0,,1324000.0,,,,,,,,,,232103688.41,,,,,,1315015.0,,16411077.5,,,,,,,,,,,,,,,,,248514765.91,,,,,,306595816.13,306595816.13,555110582.04,,,,,,,,,,,,,,,257023284.56,117803054.36,6326508.93,113637100.5,9212243.29,1428583.59,15096062.5,,,1
002989.SZ,20190322,20190322,20180930,1,1,3,113550000.0,75144400.0,277698800.0,44533100.0,3231900.0,73072700.0,,2983600.0,476580300.0,,3920600.0,,,249443900.0,,,,,,,,,234500.0,930207600.0,,,,4951100.0,,,6882900.0,97258000.0,,,,,,5690700.0,,,,26079700.0,,28518900.0,169381300.0,,,,,,,,,,,,,,,,,1099588900.0,11553200.0,94366700.0,,,,,,332442500.0,55751000.0,,,43437400.0,6674000.0,,,,,,,,,,,4951200.0,10643000.0,570432500.0,,,,,1550500.0,1894400.0,,14998200.0,,,,,,,,,,,,,,,,,585430700.0,,,,,,514158200.0,514158200.0,1099588900.0,,,,,,,,,,,,,,,479563900.0,332442500.0,53971900.0,97258000.0,,22166800.0,,,,1
603095.SH,20190404,20190404,20180930,1,1,3,99000000.0,513181613.57,195185742.99,3319706.33,,223558292.17,,81174500.89,185374793.56,,4171763.41,,,220588196.11,,,,,,,,,165975949.86,894451844.37,31079269.0,,,,,,,71405917.55,,,,,,117508206.89,,,892166.62,2518977.64,,1638200.0,230637345.08,,,,,,,,,,,,,,,,,1125089189.45,,20000000.0,,,,,20200000.0,124440625.67,98415947.66,,,10135382.74,12574759.56,23800.0,,18979900.0,,,,,,,,,,304770335.83,,,5500000.0,1075590.73,,3056200.0,,9631790.73,,,,,,,,,,,,,,,,,314402126.56,,,,,,810687062.89,810687062.89,1125089189.45,,,,,,,,,10820181.67,,,,,,266549294.45,144640625.67,2788166.7,71405917.55,5594607.38,19003620.2,5500000.0,,,1
603681.SH,20190212,20190212,20180930,1,1,3,124943703.0,346428901.28,374654264.99,24425879.08,,121026018.24,38374.0,240313.87,308862209.2,12272968.85,16582559.53,,,252755857.2,,,,,,,,,47129926.46,758908227.35,,,,,,,,476845041.22,4408577.46,,,,,23466976.46,,,2921934.57,9116977.99,,4500095.68,521259603.38,,,,,,,,,,,,,,,,,1280167830.73,,116000000.0,,,,,22360741.12,134539466.19,18789138.05,,,10666183.15,12641515.15,358027.78,,11960960.86,,,,,,,,,50831.17,327366863.47,,59667971.45,,,5756.1,22674491.36,,82348218.91,,,,,,,,,,,,,,,,,409715082.38,,,,,,870452748.35,870452748.35,1280167830.73,,,,,,,,,,,,,,,309102523.07,156900207.31,12272968.85,476845041.22,4408577.46,12318988.64,59667971.45,,,0
603956.SH,20190128,20190128,20180930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982399200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186917100.0,,,,,5321200.0,790160900.0,795482100.0,982399200.0,,,,,,,,,,,,,,,,,,,,,,,,0
688739.SH,20181031,20181031,20180930,1,1,3,374800000.0,734444685.8,1560253237.63,187400000.0,,1209772202.0,,,,,19395750.7,,,177187255.14,,,,,,,,,200142715.0,2318436655.18,94321006.63,,,,,,,511719615.95,7511028.0,,,,,131869127.73,2551284.21,,,17206071.81,,20788784.53,785966918.86,,,,,,,,,,,,,,,,,3104403574.04,,,,,,,,,993962.61,,,61436973.61,8185344.19,,,,,,,,,,,,,110739408.09,,,,,,136291717.03,474525.49,136766242.52,,,,,,,,,,,,,,,,,247505650.61,,,,,,2856897923.43,2856897923.43,3104403574.04,,,,,,,,,,,,,,,711034361.94,39973127.68,904370.4,511719615.95,7511028.0,150000.0,,,,1
920765.BJ,20181031,20181031,20180930,1,1,3,55700000.0,55598704.16,43793606.0,8058594.25,,80918933.84,,,,,3265673.56,,,55221205.95,,,,,,,,,4640433.79,247999943.77,,,,,,,,,,,,,,6284938.13,,,5290800.11,2995544.27,,1320545.03,68175835.62,,,,,,,,,,,,,,,,,316175779.39,4876572.5,27516800.0,,,,5588272.0,,,538017.05,,,6332490.17,5327889.83,,,,,,,,,,,5763869.4,,147392886.81,,,,,,1399916.77,,6276489.27,,,,,,,,,,,,,,,,,153669376.08,,,,,,162506403.31,162506403.31,316175779.39,,-644501.1,,,,,,,,,,,,,90628844.53,95602203.96,13324852.1,52284008.08,,723344.4,,,,1
920198.BJ,20181101,20181101,20180930,1,1,3,56958920.0,55053270.25,70431107.0,16721282.51,,44560076.71,,,,,9872859.91,,,23861785.86,,,,,,,,,,182016528.61,,,,,,,11380551.11,20191273.35,,,,,,11519977.85,,,,2126394.78,,,45290017.09,,,,,,,,,,,,,,,,,227306545.7,,,,,,,,,1781944.53,,,5138796.88,-2054174.01,,,,,,,,,,,,,28141965.94,,,,,,,,,,,,,,,,,,,,,,,,,28141965.94,,,,,,199164579.76,199164579.76,227306545.7,,,,,,,,,,,,,,,101883294.78,23050420.35,1838511.35,20191273.35,71820.0,224978.19,,,,1
