ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
603612.SH,20170628,20170628,20121231,1,1,4,180504900.0,643051199.34,304186752.1,19827922.71,,194211407.48,,42000000.0,307217628.61,7788269.87,38853457.12,,,368074313.94,,,,,,,,,,958145077.02,,,,,,,,1323357116.77,28883318.27,4174817.72,,,,119243170.19,,,,7985191.78,,,1483643614.73,,,,,,,,,,,,,,,,,2441788691.75,374700000.0,429802900.0,,,,,31000000.0,295780356.78,,,,10212020.39,-56998360.53,17523626.42,,11079394.49,,,,,,,,125300000.0,,863699937.55,,,,,,2350000.0,,377050000.0,,,,,,,,,,,,,,,,,1240749937.55,,,,,53467980.05,1147570774.15,1201038754.2,2441788691.75,,,,,,,,,,,,,,,349217628.61,326780356.78,7788269.87,1323357116.77,33058135.99,28603020.91,,,,0
605011.SH,20161109,20161109,20121231,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404390000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549590000.0,,,,,,854800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
600032.SH,20161028,20161028,20121231,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8806640000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407310000.0,,,,,,3399330000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
300917.SZ,20161122,20161122,20121231,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94328500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26395100.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
003006.SZ,20160219,20160219,20121231,1,1,4,190000000.0,194054.0,110362840.0,12262538.0,,44627971.0,,10000000.0,29964005.0,12857954.0,39000395.0,,332876.0,60574981.0,,,,,,,,,173000000.0,370358182.0,,,,,,,,67215584.0,2226580.0,,,,,,,,,4865060.0,,5515736.0,79822960.0,,,,,,,,,,,,,,,,,450181142.0,,,,,,,31921315.0,31373733.0,32862176.0,,,7413242.0,6499661.0,,,27033747.0,,,,,,,,,257836.0,137361710.0,,,,,,,,,,,,,,,,,,,,,,,,,137361710.0,,,,,,312819432.0,312819432.0,450181142.0,,,,,,,,,,,,,,,39964005.0,63295048.0,13190830.0,67215584.0,2226580.0,27033747.0,,,,1
600918.SH,20160325,20160325,20121231,1,4,4,5212245700.0,2542414400.0,1495014200.0,723295600.0,,16686225700.0,4677236300.0,,,,,,152722900.0,,,,1753918500.0,,,,,2229089400.0,,,2699336200.0,,113996100.0,44883100.0,,280706900.0,,1159045200.0,,,,,,117665600.0,,,,134814800.0,,,,,,,,,,,,2078485200.0,,,,12908764500.0,1550015300.0,,,33450007100.0,,,,,200000000.0,,,,,4480860000.0,,431480900.0,168728400.0,8001200.0,,,,,,,,16272343900.0,,,,,,,,53464200.0,36015500.0,,,,,,,,194058400.0,,,,,,,,,,,,21888839100.0,,1446591200.0,,,132860000.0,11428308100.0,11561168000.0,33450007100.0,,8747000.0,,,1277618400.0,44262900.0,,43886600.0,,,,,,,,,,,,,,,,1
300817.SZ,20160219,20160219,20121231,1,1,4,63160000.0,64418685.59,76353838.76,8583813.24,1100945.95,17198883.93,,28983517.12,55483551.88,331353.63,372440.33,,,42246085.95,,,,,,,,,2420000.0,147035832.84,,,,,,,,167931876.88,11119827.3,,,,,34724681.77,,,,3212160.55,,1941967.0,218930513.5,,,,,,,,,,,,,,,,,365966346.34,,108500000.0,,,,,,27271405.26,1899085.64,,,10272353.35,1321142.67,178676.1,,1664399.78,,,,,,,,,138000.0,151245062.8,,,,,,1104000.0,,1104000.0,,,,,,,,,,,,,,,,,152349062.8,,,,,,213617283.54,213617283.54,365966346.34,,,,,,,,,,,,,,,84467069.0,27271405.26,331353.63,167931876.88,11119827.3,1843075.88,,,,1
603882.SH,20160219,20160219,20121231,1,1,4,8078000.0,155835677.88,15264575.9,2577090.88,,180025578.61,,,232777081.92,8712754.16,7547154.44,,,39369838.19,,,,,,,,,3960597.56,472393004.88,,,,,,,,105888728.02,184135.98,,,,,3495841.39,,5817293.85,23314363.73,17854793.72,,,156555156.69,,,,,,,,,,,,,,,,,628948161.57,5342675.0,144800000.0,,,,,,186157277.07,1090569.81,,,34837994.48,5783623.35,2386184.39,1581996.0,31657902.15,,,,,,,,,,408295547.25,,,,,,11623944.29,,16966619.29,,,,,,,,,,,,,,,,,425262166.54,,,,,21930650.37,181755344.66,203685995.03,628948161.57,,,,,,,,,,,,,,,232777081.92,186157277.07,8712754.16,105888728.02,184135.98,35626082.54,,,,0
603922.SH,20160401,20160401,20121231,1,1,4,99000000.0,211647540.42,144963101.32,18822670.13,,67809149.34,,36924885.13,262925905.97,2938657.43,33650063.94,,,269962867.35,,,,,,,,,12946682.35,687158211.51,,,,,,,,208018269.38,3440547.1,,,,,53017136.13,,,19224867.45,4084978.39,,18239678.47,306025476.92,,,,,,,,,,,,,,,,,993183688.43,,265370377.76,,,,,77099042.71,118378570.1,28926158.29,,,14198379.02,3380329.39,678667.61,,2028764.0,,,,,,,,,3027591.46,513087880.34,,,,,,5662496.22,,5662496.22,,,,,,,,,,,,,,,,,518750376.56,,,,,,474433311.87,474433311.87,993183688.43,,,,,,,,,,,,,,,299850791.1,195477612.81,2938657.43,208018269.38,3440547.1,2707431.61,,,,0
603617.SH,20160205,20160205,20121231,1,1,4,60000000.0,81999035.74,25409506.52,5107139.38,,14459001.94,,,48181318.31,2004993.91,2845838.73,,,80952517.24,,,,,,,,,4888691.06,153332361.19,,,,6365423.92,,,,91613778.46,684733.0,,,,,26535239.05,,96280.23,,2019140.36,,552890.89,127867485.91,,,,,,,,,,,,,,,,,281199847.1,,38000000.0,,,,,,53384939.47,6283232.34,,,6796816.51,528792.37,108682.19,,3119565.67,,,,,,,,,,108222028.55,,,,,,462136.91,,462136.91,,,,,,,,,,,,,,,,,108684165.46,,,,,,172515681.64,172515681.64,281199847.1,,,,,,,,,,,,,,,48181318.31,53384939.47,2004993.91,91613778.46,684733.0,3228247.86,,,,0
