ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
600328.SH,20250715,20250715,20250630,1,1,2,1466309533.0,6829880295.51,3379759202.66,389211424.59,43132893.04,2849496802.17,,658028250.37,409282551.99,75643058.11,210153932.25,,,1008174271.19,,,,,,,,,69407342.0,6058159322.73,,,211710837.96,20029070.8,,,,11035548990.44,464090386.07,131378605.41,417563.08,,,1137578245.56,,600290362.8,3592447.64,162790512.61,,186236782.25,14080633931.38,,,,,,,,,,,,,,,,,20138793254.11,1112082004.42,1552222276.87,,,,,870375307.25,1898602533.22,,,,114734857.74,118199439.06,,,217126939.85,,,,,,,,79400000.0,371394225.65,5484827048.15,,8417007.22,0.0,53551696.3,213677945.93,135330469.55,,1609391806.02,,,,,,,,,,,,,,,,,7094218854.17,72724754.87,,,,1042798911.01,12001775488.93,13044574399.94,20138793254.11,,-33793105.0,,,,,,,,,,,,262771468.51,1067310802.36,2768977840.47,75643058.11,11035966553.52,595468991.48,217126939.85,8417007.22,,,0
430372.BJ,20250716,20250716,20250630,1,1,2,108750000.0,40429606.1,520614090.63,54375000.0,1862931.14,384848463.1,50000000.0,135787783.89,77763291.14,6909496.01,1373097.26,,,24657232.17,,,,,,,,,53557.85,689721491.1,,,,,,,25638361.05,58039905.5,32852690.66,,,,,41428301.39,,,,2541400.99,,4731524.98,165232184.57,,,,,,,,,,,,,,,,,854953675.67,,55030453.23,,,,,,8772471.75,,,,8133077.21,17141712.63,,,291785.08,,,,,,,,,30725089.21,122389676.06,,,,,1836293.74,4696078.0,,6532371.74,,,,,,,,,,,,,,,,,128922047.8,,,,,,726031627.87,726031627.87,854953675.67,,,,,,,,,,,,,,2295086.95,213551075.03,8772471.75,6909496.01,58039905.5,32852690.66,291785.08,,,,0
605228.SH,20250719,20250719,20250630,1,1,2,429368410.0,701929059.34,434156025.57,46443879.3,,511974381.28,220296164.38,149387869.37,541982121.03,1895893.28,25751031.69,,,252583205.23,,,,,,,,,19835578.21,1723706244.47,,,,11475287.94,,,,746329107.32,57774274.35,,,,,188540109.94,,,97815563.38,24557153.08,,29205646.12,1182999182.2,,,,,,,,,,,,,,,,,2906705426.67,,,,,,,236191555.42,410396299.97,1071077.88,,,16215949.1,12839945.12,,,5273685.7,,,,,,,,9416387.5,708473.56,697720433.31,562673669.18,,,13752809.46,8065305.12,17522832.29,,616308982.91,,,,,,,,,,,,,,,,,1314029416.22,67354932.23,,,,,1592676010.45,1592676010.45,2906705426.67,,250930.61,47882637.86,,,,,,,,,,,5607059.06,691369990.4,646587855.39,1895893.28,746329107.32,57774274.35,5273685.7,,,,0
000673.SZ,20250719,20250719,20250630,1,1,2,1289604108.0,1685178597.88,-3147878472.92,24695629.51,,28561567.69,,,24286837.99,256630942.24,169175045.52,,,207694347.44,,,,,,,,,28652864.26,715001605.14,,,31444257.19,,,,,3579160.48,,,,,,5563691.07,,,3670833.82,,,103491492.0,159795067.66,,,,,,,,,,,,,,,,,874796672.8,,,,,,,17615317.5,35779524.89,,,,14320067.71,96589576.35,3402787.5,,180544208.48,,,,,,,,362176.4,367829437.02,754407407.93,,,,301283636.35,,,,309986994.84,,,,,,,,,,,,,,,,,1064394402.77,35783703.0,,,,-4604475.34,-184993254.63,-189597729.97,874796672.8,,-809414.1,,,,,,,,,,,,37964312.08,24286837.99,53394842.39,256630942.24,3579160.48,,183946995.98,,,,0
002997.SZ,20250722,20250722,20250630,1,1,2,209321325.0,985630517.97,1025301540.61,93117439.4,20020666.97,487890155.36,132576344.73,,619479646.46,35958971.12,328859867.54,,,2073955865.29,,161638086.3,,,,,,,6476114.58,4286885652.38,,,267333587.82,,,,,1123965900.89,38007303.6,,,,,152675574.05,,,155722397.23,48517388.81,,17707779.51,2126704404.04,,,,,,,,,,,,,,,,,6413590056.42,172172667.74,45024861.11,,,,,712976409.1,842223636.61,,,,125774509.7,42360481.21,,,40043794.88,,,,,,,,30661970.13,10118751.88,3413824608.38,,,,20705607.56,,74156346.27,,326510946.67,,,,,,,,,,,,,,,,,3740335555.05,,,,,340339595.11,2332914906.26,2673254501.37,6413590056.42,52036132.29,-476583.69,,,,,,,,,,,187133253.77,1564640193.76,619479646.46,1555200045.71,35958971.12,1123965900.89,38007303.6,40043794.88,,282505733.76,,0
300604.SZ,20250722,20250722,20250630,1,1,2,630465854.0,1423899623.0,1412550575.11,141518124.12,,1307298297.53,,,1649966182.27,48113772.39,8184617.5,,,3001687392.24,,820603.1,,,,,,,300865855.48,6412979793.85,,,19663922.12,,,,859670.6,1174516719.17,37577346.55,,,,,321046395.37,196711708.56,424062791.35,10393868.03,117737214.83,,718288.7,2473926564.8,,,,,,,,,,,,,,,,,8886906358.65,1103317049.25,764090426.88,,,,,735933090.12,1348738795.21,,,,210666958.71,23834654.37,,63046585.4,31001095.93,,,,,,,,206550842.24,17748766.63,3464747627.6,,,,,12589426.68,130939180.14,,1255076733.19,,,,,,,,,,,,,,,,,4719824360.79,,,,,383749393.91,3783332603.95,4167081997.86,8886906358.65,,176537228.72,,,,,,,,,,,23045745.01,63136412.11,1649966182.27,2084671885.33,48113772.39,1174516719.17,37577346.55,94047681.33,,,,1
603162.SH,20250722,20250722,20250630,1,1,2,925381288.0,1153436563.4,1969133953.93,79344023.58,,344112263.97,164393869.16,,192320288.51,306846140.29,28835353.66,,,106056276.2,,,,,,,,,29433059.39,1200202553.83,,,,9289238.11,,,,4284928130.46,,,,,,3452697.03,,,2722179.24,11707382.19,,42608053.25,5030408007.96,,,,,,,,,,,,,,,,,6230610561.79,255433401.87,3786524.48,,,,,,195480527.29,31965932.16,,,36568567.9,10486725.77,,,90381844.57,,,,,,,,602082566.27,7779471.9,998520441.99,,650779223.34,0.0,,,,,1065390668.48,,,,,,,,,,,,,,,,,2063911110.47,57997097.37,,,,,4166699451.32,4166699451.32,6230610561.79,,97400719.78,,,,,,,,,,,,19988281.65,192320288.51,195480527.29,306846140.29,4284928130.46,,90381844.57,650779223.34,,,0
603838.SH,20250722,20250722,20250630,1,1,2,320016000.0,414340084.89,181671333.89,39571201.99,,91476334.71,255183648.24,,94776775.91,656652.22,34518118.08,,,207994227.08,,,,,,,,,9449655.64,694055411.88,,,1929911.27,,,,,224691187.05,977940.0,,,,,88683581.93,,,1708312.12,10287369.89,,,339690322.41,,,,,,,,,,,,,,,,,1033745734.29,,,,,,,,6738841.57,,,,6796329.07,3884377.65,,,5108356.29,,,,,,,,4419462.3,109971.91,42753363.7,,,,,3293978.56,25722506.06,,35670644.3,,,,,,,,,,,,,,,,,78424008.0,,,,,-276894.48,955598620.77,955321726.29,1033745734.29,,,,,,,,,,,,,,15696024.91,94776775.91,6738841.57,656652.22,224691187.05,977940.0,5108356.29,,,,0
300708.SZ,20250722,20250722,20250630,1,1,2,680152346.0,1859261504.47,463029688.46,52029173.76,485890.11,1545941252.08,,114669019.8,503299344.9,14505630.18,2635609.98,,,334064346.88,,,,,,,,,40755138.81,2728901149.75,,,,82882170.43,,,,1616988838.04,207888743.47,,,,,23106374.23,,,,83899714.07,,52466420.73,2071115056.4,,,,,,,,,,,,,,,,,4800016206.15,,299500000.0,,,,,1158317924.73,481690050.1,,,,24095481.74,5561258.89,,,3226227.53,,,,,,,,904790.97,62058900.98,2042054497.19,,,,,,,,3054626.43,,,,,,,,,,,,,,,,,2045109123.62,300051520.27,,,,,2754907082.53,2754907082.53,4800016206.15,,,,,,,,,,,,,,6699862.25,617968364.7,1640007974.83,14505630.18,1616988838.04,207888743.47,3226227.53,,,,0
002107.SZ,20250722,20250722,20250630,1,1,2,577209600.0,,118562949.38,46272148.97,,431483318.34,,2446864.21,67529425.93,1683658.87,2983407.61,,,101298840.45,,,,,,,,,4760440.04,614656806.24,,,,17294061.36,,,,339479026.23,,,,,,34938625.66,,32508664.53,,377525.82,,10000.0,426197766.22,,,,,,,,,,,,,,,,,1040854572.46,,,,,,,,50754116.66,,,,7520734.01,12568613.01,,,40613301.04,,,,,,,,903388.13,147529059.32,262310794.09,,,,,3940969.81,13499465.83,,18351939.72,,,,,,,,,,,,,,,,,280662733.81,,,,,18147140.3,742044698.35,760191838.65,1040854572.46,121788.49,,,,,,,,,,,,,2421581.92,69976290.14,50754116.66,1683658.87,339479026.23,,40613301.04,,,,0
