ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
000033.SZ,20200321,20200321,20180630,1,1,2,429720035.0,139113611.54,-575812783.01,9816549.88,,28178546.33,,,2881548.22,180872170.02,985045.53,,,5049675.7,,,,,,,,,406274.01,218373259.81,,,,,,,,922988.89,,,,,,59179.29,,,,,,,982168.18,,,,,,,,,,,,,,,,,219355427.99,,,,,,,,3891056.59,396669.2,,,2115210.43,7058039.82,,,23222623.06,,,,,,,,,,36683599.1,,,,179848510.82,,,,179848510.82,,,,,,,,,,,,,,,,,216532109.92,,,,,-14095.34,2837413.41,2823318.07,219355427.99,,,,,,,,,,,,,,,2881548.22,3891056.59,180872170.02,922988.89,,23222623.06,,,,0
688778.SH,20190312,20190312,20180630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3754183300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3036854500.0,,,,,,717328800.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
605368.SH,20190118,20190118,20180630,1,1,2,397202000.0,215946054.91,600942319.03,120547592.02,31590263.54,328785616.64,,7736688.0,12765494.03,,67918687.81,,,86294067.19,,,,,,,,,34165558.45,559473021.27,,,75052684.44,1855435.59,,,,2133243390.27,126922400.0,17883200.0,,,,245705022.41,,,,49991721.27,,18480310.4,2669134177.8,,,,,,,,,,,,,,,,,3228607199.07,398671972.39,530000000.0,,,,,,162273773.34,350294957.35,,,5223503.48,4711426.24,1078600.0,,37044500.0,,,,,,,,216467652.69,,1307094460.26,,,,,42729748.88,110623528.8,3259259.24,555284509.31,,,,,,,,,,,,,,,,,1862378969.57,,,,,,1366228229.5,1366228229.5,3228607199.07,,,,,,,,,,,,,,,20502182.03,162273773.34,21806909.15,2133243390.27,144805613.42,38123147.16,,,,1
300860.SZ,20190111,20190111,20180630,1,1,2,54054057.0,115311586.3,117721034.2,9107361.66,,372153015.41,,9750000.0,62566733.56,4316761.55,20616275.65,,,121708077.93,,,,,,,,,22563600.86,613674464.96,,,,47386173.34,,,,28919717.67,,,,,,,,,3343236.61,1323445.29,,,80972572.91,,,,,,,,,,,,,,,,,694647037.87,245136.75,,,,,,,67615723.99,284612229.72,,,3444710.98,20456355.18,7827.35,,12011907.56,,,,,,,,2941639.31,7117467.87,398207861.96,,,,,,,,245136.75,,,,,,,,,,,,,,,,,398452998.71,,,,,,296194039.16,296194039.16,694647037.87,,,,,,,,,,,,,,,72316733.56,67615723.99,4316761.55,28919717.67,,12019734.91,,,,1
603950.SH,20190118,20190118,20180630,1,1,2,173641500.0,252265700.0,370155700.0,40202600.0,,534604200.0,,102331000.0,406453400.0,21811400.0,5587000.0,,,124092800.0,,,,,,,,,30580100.0,1225459900.0,,,48265700.0,,,,,675166900.0,,,,,,89082100.0,,,,13807300.0,,152716200.0,1124108500.0,,,,,,,,,,,,,,,,,2349568400.0,809740000.0,40000000.0,,,,,83950000.0,305226600.0,2318300.0,,,14509100.0,16751600.0,874300.0,,22732300.0,,,,,,,,66580000.0,,552942200.0,,,,14720500.0,427200.0,59780400.0,,944668100.0,,,,,,,,,,,,,,,,,1497610300.0,,,,,15692600.0,836265500.0,851958100.0,2349568400.0,,,,,,,,,,,,,,,508784400.0,389176600.0,21811400.0,675166900.0,145070400.0,23606600.0,60000000.0,,,1
300819.SZ,20190125,20190125,20180630,1,1,2,74600000.0,195672802.47,93741235.2,5501822.36,,127518044.38,,100000.0,100578040.37,4284286.24,5542627.39,,,73140435.53,,,,,,,,,138494.14,311301928.05,,,,,,,,163872165.74,,,,,,9980393.0,,,,2735300.07,,,181436700.87,,,,,,,,,,,,,,,,,492738628.92,,,,,,,46250000.0,44645447.18,781161.46,,,8109299.63,3591009.28,,15000000.0,485147.75,,,,,,,,,,118862065.3,,,,,,1940845.46,,1940845.46,,,,,,,,,,,,,,,,,120802910.76,,,,,2419858.13,369515860.03,371935718.16,492738628.92,,,,,,,,,,,,,,,100678040.37,90895447.18,4284286.24,163872165.74,4848842.06,15485147.75,,,,1
603719.SH,20190111,20190111,20180630,1,1,2,360000000.0,418180774.38,170983692.78,975858.59,,298555097.1,,,84228800.0,,159969991.06,,,421106037.01,,,,,,,,,1070553713.43,2096087424.93,,,,,,,,329662200.08,107280757.18,,,,,126551335.2,,,33324032.46,38506855.08,,12869500.58,648194680.58,,,,,,,,,,,,,,,,,2744282105.51,,,,,,,738346200.0,470748900.0,109169768.11,,,55414814.14,32010710.67,,,,,,,,,,,,,1768546738.33,,,,,27711.85,6655461.32,,6683173.17,,,,,,,,,,,,,,,,,1775229911.5,,,,,18828732.71,950223461.3,969052194.01,2744282105.51,,83135.55,,,,,,,,,,,,,85128815.97,1209095099.41,60773770.36,329662200.08,107280757.18,362856346.0,,,,1
002973.SZ,20190104,20190104,20180630,1,1,2,367770000.0,115622990.69,189300370.15,17380902.24,144601.97,178094465.77,,,385374028.28,,6698106.68,,,,,,,,,,,,41326031.78,789668781.18,,,14387598.28,,,,,389205840.81,,,,,,139392377.6,,,21614117.17,6791801.92,,13774991.01,585166726.79,,,,,,,,,,,,,,,,,1374835507.97,40155674.11,86340456.49,,,,,,246327468.72,1363001.99,,,69702340.15,10528527.95,,,,,,,,,,,49908476.84,,479943101.51,,,,,,28771137.39,,144380510.63,,,,,,,,,,,,,,,,,624323612.14,,,,,60293030.78,690218865.05,750511895.83,1374835507.97,,,,,,,,,,,,,,,385374028.28,246327468.72,178176148.67,389205840.81,,15772829.37,75453699.13,,,1
600928.SH,20190115,20190115,20180630,1,2,2,4000000000.0,2133703858.0,7997315446.0,1544326806.0,,,,,,,,,807146163.0,,,,,1461660000.0,,,,9249633991.0,,,25167352082.0,40894078163.0,347746431.0,,,882456683.0,,427988279.0,15237561.0,,,,,44584541.0,,,,742833784.0,117456065891.0,,,26404903837.0,1710410760.0,,,,,,,,,,,,,,12910641953.0,238522740119.0,,,8110000000.0,,124106090.0,,,,,3294880000.0,,205682907.0,246099104.0,2511316940.0,,,,,,,,,,,,,51911671338.0,,,,,,,,849977492.0,,151427518144.0,,1078837712.0,,,,,,,,,,,,219760089727.0,,3163112963.0,,,41479630.0,18721170762.0,18762650392.0,238522740119.0,,-117288311.0,,,,,,,,,,,,,,,,,,,,,,1
603053.SH,20190111,20190111,20180630,1,1,2,800000000.0,510844240.88,607737445.45,38162131.45,4507819.94,851744184.08,,,233267222.39,,181523220.34,,,281312169.79,,754893.26,,,,,,,33823531.64,1612064818.96,20295776.62,,229148461.81,41115312.91,,,3861822.43,1638866540.12,1066272565.12,,,,,224430976.22,,,15751620.24,14313268.38,,10590374.25,3264646718.1,,,,,,,,,,,,,,,,,4876711537.06,240478021.94,10000000.0,,,,,96875300.0,917815900.0,709483730.37,,,117082420.15,18204999.82,,233861800.0,,,,,,,,,2480508.26,,2376877013.73,,397160.0,,,,110648268.37,,351523450.31,,,,,,,,,,,,,,,,,2728400464.04,,,,,187059435.3,1961251637.72,2148311073.02,4876711537.06,,,,,,,,,,,,,,,233267222.39,1014691185.43,29639597.46,1638866540.12,1066272565.12,504934169.7,397160.0,,,1
