ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
002521.SZ,20241012,20241012,20240930,1,1,3,494685819.0,1861630506.23,1219147171.02,164618662.81,,486028431.41,272811240.62,213717594.45,763932361.83,,73677788.75,,,555439647.26,,,,,,,,,48359377.2,2790299864.56,,,,,,,,1523027413.69,,,,,,114700341.45,,2319539.54,2091548.71,15668297.26,,20795480.49,2356887493.97,,,,,,,,,,,,,,,,,5147187358.53,,591862280.56,,,,,316410000.0,350453156.18,,,,60759350.86,18169407.0,,,,,,,,,,,,4648220.25,1380438564.2,,,,,6493904.69,4112227.5,,23610072.01,,,,,,,,,,,,,,,,,1404048636.21,,,,,3056563.26,3740082159.06,3743138722.32,5147187358.53,,,,,,,,,,,,,,35755540.35,977649956.28,666863156.18,955599.44,1523027413.69,86210414.62,2380609.0,,464219904.1,,0
600096.SH,20241015,20241015,20240930,1,1,3,1834328747.0,7243105825.35,11582969059.91,782017671.52,175537286.38,6899414305.68,931700.0,0.0,1644540263.69,135890999.69,1162240220.69,0.0,86613.33,5075462348.52,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217865177.45,16239669187.54,,,3575329143.01,169675377.53,,,26785787.11,,2303807479.58,,,23370858.38,0.0,4451783554.93,0.0,86713377.25,1127862653.01,493841393.19,0.0,24646400.0,34468532153.2,,,,0.0,,,,,,,,,,,,,50708201340.74,10832488361.84,3143387873.4,0.0,0.0,0.0,0.0,67934247.08,5173011519.7,35581698.47,0.0,0.0,596353471.01,485452099.24,30511476.41,9000000.0,624628610.66,,,,0.0,0.0,0.0,0.0,2040230379.33,140089486.18,14244757855.4,0.0,,,411152128.12,268536137.94,340112027.91,0.0,12380540399.18,,0.0,,,,,,,,,,,,,,,26625298254.58,199994611.05,0.0,,,2616855402.65,21466047683.51,24082903086.16,50708201340.74,205313534.83,48083704.4,0.0,0.0,,,,,0.0,0.0,,,0.0,1898576993.92,1644540263.69,5240945766.78,135977613.02,21187525906.26,2303807479.58,664140087.07,158014743.61,0.0,0.0,0
301215.SZ,20241015,20241015,20240930,1,1,3,1322400000.0,1120348273.56,336419926.17,51040698.42,,207238022.59,356965469.47,2895325.0,217281587.21,,3031109.83,,,1051909.5,,,,,,,,,22850815.97,848763441.19,,,,,,,,1757920025.47,151719433.84,,,,,546365976.89,,,7876066.3,72484963.37,,11556064.07,2548141381.52,,,,,,,,,,,,,,,,,3396904822.71,,,,,,,9500000.0,212122324.5,,,,10450555.78,11197900.76,,,,,,,,,,,449541.28,212435.31,283532931.82,,,,,131310.98,283031681.76,,283162992.74,,,,,,,,,,,,,,,,,566695924.56,,,,,,2830208898.15,2830208898.15,3396904822.71,,,,,,,,,,,,,,35629434.27,220176912.21,221622324.5,17269707.91,1757920025.47,151719433.84,3970739.92,,,,0
600674.SH,20241015,20241015,20240930,1,1,3,4874606828.0,8111462591.92,18777299455.84,9525143907.76,17652743.77,900327522.05,1722240000.0,14351935.89,736132485.12,124085497.0,18354440.12,980934383.89,2782858.34,96497711.13,,,,,,,,,7755613.74,4625235699.6,,,45318436965.98,,,,,,3629851470.18,,,,,499470760.77,,,15883473.74,80357368.66,,285970216.27,59915591414.35,,,,,,,,,,,,,,,,,64540827113.95,7249895518.38,2658862479.93,,,,,1136224.43,193790293.26,246449.51,,,214584162.08,109149331.44,24456739.52,81720996.72,706258828.57,,,,,,,,990372073.69,920.35,4998361404.42,5310000000.0,,,32819934.4,279392953.66,4595544.41,,15765556127.05,,,,,,,,,,,,,,,,,20763917531.47,,,,,1709828287.47,42067081295.01,43776909582.48,64540827113.95,327815716.69,760915767.72,,,,,,,,,,,14579247.41,17782904.92,750484421.01,194926517.69,1107802739.23,6492028427.18,3629851470.18,812436564.81,2445749021.42,48700000.0,,0
002380.SZ,20241016,20241016,20240930,1,1,3,239991649.0,1393557664.65,503232411.51,0.0,0.0,380589813.71,425375600.92,213892321.49,710518391.5,,63851945.16,,,713514098.79,,,,,,,,,69120454.3,2776051735.14,,,,7273038.37,,,,436431115.8,127274.65,,,,,64740971.33,,,61521.7,31829643.06,,233147161.66,776251576.69,,,,,,,,,,,,,,,,,3552303311.83,,37860100.0,,,,,6975590.28,455129429.18,1131232.48,,,43434308.69,34933763.89,,,,,,,,,,,819733.73,122934507.5,1426401874.28,,,,,,46571062.31,,46790105.28,,,,,,,,,,,,,,,,,1473191979.56,0.0,,,,-55170392.89,2134281725.16,2079111332.27,3552303311.83,,-2500000.0,,,,,,,,,,,71283284.98,672635239.32,924410712.99,462105019.46,81721921.85,436431115.8,127274.65,50547969.21,,,,0
001207.SZ,20241016,20241016,20240930,1,1,3,202355964.0,1019821202.1,607765469.86,39407467.3,,716554154.21,13730.0,49407116.33,474447289.23,,60389751.69,,991776.88,160624854.81,,,,,,,,,21961559.07,1612606160.4,,,,,,,,705949863.36,,,,,,154052743.64,,,4310105.47,7070481.6,,27219152.92,1032042966.32,,,,,,,,,,,,,,,,,2644649126.72,,84497940.78,,,,,424625931.77,231262499.82,,,,17806021.88,18576645.94,,48500.0,,,,,,,,,,300859.23,789870571.05,,,,,7794825.19,8264082.94,,16058908.13,,,,,,,,,,,,,,,,,805929479.18,42905128.74,,,,12274673.02,1826444974.52,1838719647.54,2644649126.72,,,,,,,,,,,,,,2882693.77,523854405.56,655888431.59,6020425.76,705949863.36,133440619.33,9917977.86,,,,1
300102.SZ,20241012,20241012,20240930,1,1,3,919900633.0,3017792996.59,236095589.54,79161701.25,4120148.97,522225524.31,406543409.66,16554152.18,870846548.33,,18357812.64,,,527231021.1,,,,,,,,,58977616.15,2752644278.4,,,107712152.24,,,,,2823636809.54,,,,,,147606141.86,17141646.37,,722053.79,242756995.72,,19310406.72,3695582478.67,,,,,,,,,,,,,,,,,6448226757.07,610421553.95,507157666.67,,,,,253925563.15,506438572.28,,,,37873493.12,15189718.73,,,,,,,,,,,215362065.81,123889.98,1554443577.8,,,,,14767132.66,202080025.78,,839205164.37,,,,,,,,,,,,,,,,,2393648742.17,202883347.63,,,,390293.18,4054187721.72,4054578014.9,6448226757.07,,,,,,,,,,,,,,1061098.69,887400700.51,760364135.43,2925899.96,2823636809.54,246637202.08,17311509.37,,,,0
600415.SH,20241015,20241015,20240930,1,1,3,5484334176.0,2352342993.91,9935609599.49,1879651431.02,,1778898610.21,14892442.5,,577916760.98,,2453865450.1,,,995436341.12,,,,,,,,,761785812.91,6711048685.9,,,6933197165.61,4547639938.35,,,293264904.74,4266312596.46,4059365844.45,,,,,6017324229.18,16553271.76,284916367.87,259145331.11,97980628.06,,,29187118511.3,,,,,,,,,,,,,,,,,35898167197.2,886480063.03,160165750.01,,,,,,1184072528.33,393742102.25,,,21016504.16,404159516.9,,208262665.6,,,,,,,,,3752796330.8,3546995269.81,14730359021.55,,,,,122756841.74,151822347.67,,1343617448.35,,,,,,,,,,,,,,,,,16073976469.9,38398518.55,4893646.97,,,67217394.94,19756973332.36,19824190727.3,35898167197.2,,139228253.52,,,,,,,,,,,,3457176349.31,577916760.98,1184072528.33,128253268.08,4266312596.46,4059365844.45,1810234669.98,,48066000.0,,1
002852.SZ,20241015,20241015,20240930,1,1,3,343968305.0,1593083191.45,62231004.05,82682144.66,,688653890.91,,,61301344.1,,66869334.27,,,1385074411.54,,,,,,,,,35059401.64,2564717235.96,,,,,,,,1780071746.24,16910008.06,,,,,324368895.68,,,,150654087.68,,2991147.5,2276701096.36,,,,4983370.0,,,,,,,,,,,,,4841418332.32,,1663944126.69,,,,3947750.0,,352395697.13,,,,9871028.49,11247094.68,,,,,,,,,,,1276799.71,43552885.58,2671083728.89,,,,,1127364.91,82247611.91,,83531364.24,,37513240.0,,,,,,,,,,,,,,,2754615093.13,,,,,52250544.03,2034552695.16,2086803239.19,4841418332.32,,-47411950.0,,,,,,,,,,,,485859707.44,61301344.1,352395697.13,322775483.5,1780071746.24,16910008.06,61475399.17,,,,1
920394.BJ,20241016,20241016,20240930,1,1,3,146250000.0,285507209.08,221643646.03,32004484.28,,278223026.02,13000374.74,58241067.21,57172489.64,,2668135.94,,,109987254.72,,,,,,,,,627938.59,532578574.09,,,,,,,700000.0,209681828.44,43921650.31,,,,,13483763.0,,,5605504.79,1350132.39,,59903357.32,336320452.8,,,,,,,,,,,,,,,,,868899026.89,,,,,,,10062559.0,24623551.84,,,,2350099.01,6418992.96,,,,,,,,,,,,45264222.49,99494512.17,,,,,3657152.76,59024969.32,,64061376.31,,,,,,,,,,,,,,,,,163555888.48,,,,,19937799.02,685405339.39,705343138.41,868899026.89,,,,,,,,,,,,,,8249592.18,115413556.85,34686110.84,263520.26,209681828.44,43921650.31,2525494.69,,,,1
