ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
601187.SH,20130401,20130401,20100331,1,2,1,660000000.0,577039360.42,125073654.24,51780444.76,,,1722899807.65,,,,,,90526086.53,,,,,16000000.0,,,,2652250599.85,,,3344214793.99,1130542156.81,8250000.0,45490722.57,,77911990.56,,204487487.34,,,,,,20039662.24,,,,60491141.63,9065984600.78,,,5246610710.17,1237867696.06,,,,,,,,,,,,,,60012254.69,24983579710.87,,,,,127327887.89,,,,,2282800000.0,,10799272.85,27364041.07,140215410.89,,,,,,,,,,,,,297121937.03,,,3871492.6,,,,,1351315182.59,,18651635367.4,,560803566.71,,,,,,,,,,,,23453254159.03,,116432092.42,,,,1530325551.84,1530325551.84,24983579710.87,,,,,,,,,,,,,,,,,,,,,,,,1
301041.SZ,20120522,20120522,20100331,1,1,1,36176470.0,18930316.86,73860827.39,6449268.16,,46730661.55,,2337932.36,59817246.18,1459016.87,7624122.88,,,14232515.07,,,,,,,,,250000.0,132451494.91,,,,,,,,58980853.78,22995832.38,,,,,11528815.1,,,4159799.5,147403.5,,,97812704.26,,,,,,,,,,,,,,,,,230264199.17,20000000.0,10000000.0,,,,,,45377422.22,2942502.55,,,1751178.47,2715334.49,,,1449340.69,,,,,,,,,,64235778.42,,,,,,,1830000.0,21830000.0,,,,,,,,,,,,,,,,,86065778.42,,,,,8781538.34,135416882.41,144198420.75,230264199.17,,,,,,,,,,,,,,,,,,,,,,,,1
688187.SH,20100708,20100708,20100331,1,1,1,1084255637.0,1694217559.16,1086713739.44,142124172.75,,768318848.89,,446474095.78,1525379226.09,29237830.0,263941376.48,,,944260709.06,,,,,,,,,,3977612086.3,,,118911657.72,,,,,1003660367.0,395805855.0,,,,,216769802.58,9000745.06,61407857.79,,20828194.5,,,1826384479.65,,,,,,,,,,,,,,,,,5803996565.95,3635123.4,,,,,,227521877.5,856521322.71,225711904.12,,,45371395.85,89180815.41,,,89190296.38,,,,,,,,122504375.72,,1656001987.7,,,,,12856637.0,,37190415.98,53682176.38,,,,,,,,,,,,,,,,,1709684164.08,,,-11130431.02,,98131724.54,3996180677.33,4094312401.87,5803996565.95,,,,,,,,,,,,,,,,,,,,,,,,1
601728.SH,20100430,20100430,20100331,1,1,1,80932368321.0,29237963998.0,70343275668.69,60605318542.29,,30517705130.81,,86756464.53,18933173397.95,2377233148.51,2003840159.1,,1293605.55,2593837943.19,,27598023.71,,,,,,,1739502064.65,58280939938.0,765787057.28,,1030116411.58,557080963.21,,,29953343.07,273282027286.64,15043934761.82,655814900.76,20179769.03,,,39111587717.67,23808187.95,29928996273.54,5152959895.11,6558141458.25,,19521.34,372160407547.25,,,,,,,,,,,,,,,,,430441347485.25,2922387075.46,42703842000.0,,,,6147254.04,670532972.86,33199959641.31,30708710564.43,,,7704567710.78,1495453147.89,1104757330.03,,9268244977.37,,,,,,,,3046102570.7,,129908318169.41,49789406618.05,,25178816.04,27855881.59,1488200450.5,,4952932350.25,59205961191.89,,,,,,,,,,,,,,,,,189114279361.3,,,-667568661.45,,875710255.42,240451357868.53,241327068123.95,430441347485.25,,,,,,,,,,,,,,,,,,,,,,,,1
300962.SZ,20100818,20100818,20100331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289548700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85097700.0,,,,,,204451000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
688981.SH,20100511,20100511,20100331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23880196190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12595376886.0,,,,,239605936.0,11045213369.0,11284819304.0,23880196190.0,,,,,,,,,,,,,,,,,,,,,,,,0
601299.SH,20100429,20100429,20100331,1,1,1,8300000000.0,10952989000.0,2009371000.0,96287000.0,0.0,5840978000.0,0.0,331388000.0,14104289000.0,388427000.0,10173734000.0,2347000.0,,15382389000.0,,58667000.0,,,,,,0.0,529367000.0,46811586000.0,93079000.0,0.0,909197000.0,82686000.0,,,140871000.0,9219427000.0,2820583000.0,605446000.0,0.0,,,6024695000.0,8363000.0,0.0,8373000.0,157265000.0,,0.0,20069985000.0,,,,,,,,,,,,,,,,,66881571000.0,288933000.0,3095005000.0,,,,,5137134000.0,15158995000.0,15612906000.0,0.0,0.0,957652000.0,133934000.0,3844000.0,65091000.0,1498914000.0,,,,,,,,0.0,,41817796000.0,0.0,11897000.0,26163000.0,,0.0,,502727000.0,3138776000.0,,,,,,,,,,,,,,,,,44956572000.0,0.0,0.0,0.0,,566352000.0,21358647000.0,21924999000.0,66881571000.0,2309056000.0,,,,,,,,,,,,,,14435677000.0,20296129000.0,390774000.0,9219427000.0,3426029000.0,1567849000.0,38060000.0,,,0
601399.SH,20100420,20100420,20100331,1,1,1,1690000000.0,2890302316.39,681525000.85,92201397.4,,3984200453.69,,869556824.22,3380094585.44,31381525.29,779035720.92,,,4207774089.83,,,,,,,,,,13252043199.39,4807230.08,,771869.58,,,,,3555163133.03,2196891694.92,,,,,452085862.64,,,,41682751.81,,,6251402542.06,,,,,,,,,,,,,,,,,19503445741.45,2980526850.0,2377133706.24,,,,,1717646675.19,2442148837.23,2472416650.9,,,81243272.68,-7795459.13,25200000.0,,133346808.13,,,,,,,,386828200.0,,9628168691.24,791734400.0,259380000.0,357210000.0,,665968.47,,74084066.05,4463601284.52,,,,,,,,,,,,,,,,,14091769975.76,,,,,57647051.05,5354028714.64,5411675765.69,19503445741.45,,,,,,,,,,,,,,,4249651409.66,4159795512.42,31381525.29,3555163133.03,2196891694.92,158546808.13,616590000.0,,,1
001914.SZ,20100427,20100427,20100331,1,1,1,222320472.0,954210327.53,424425818.53,118402393.53,,1117575647.7,,,188218380.7,494014043.71,330696903.12,,,4302609844.85,,,,,,,,,,6433114820.08,4663462.0,,48295500.0,603437839.0,,,,211460910.37,111129697.45,,,,,76258673.0,,,153551870.01,7329796.97,,,1216127748.8,,,,,,,,,,,,,,,,,7649242568.88,610000000.0,1540000000.0,,,,,,145293876.26,1759984836.24,,,42191282.85,57610816.72,,25648817.08,1253844299.26,,,,,,,,,,4824573928.41,,9541865.55,41210000.0,,82972306.82,,,743724172.37,,,,,,,,,,,,,,,,,5568298100.78,,,,,361585456.51,1719359011.59,2080944468.1,7649242568.88,,,,,,,,,,,,,,,188218380.7,145293876.26,494014043.71,211460910.37,111129697.45,1279493116.34,50751865.55,,,1
601628.SH,20100429,20100429,20100331,1,3,1,28265000000.0,70800000000.0,90234000000.0,18490000000.0,,55632000000.0,4223000000.0,,,4029000000.0,,,15746000000.0,,,,,,12252000000.0,21000000.0,,19208000000.0,,,485267000000.0,241540000000.0,16713000000.0,,372508000000.0,1495000000.0,,15908000000.0,1305000000.0,,,,,3371000000.0,,,,,,,,,,,,60000000.0,20000000.0,9000000.0,690000000.0,,15960000000.0,6154000000.0,77000000.0,,,,,1281438000000.0,,,,,,,,,,,2029000000.0,4068000000.0,5264000000.0,,,,,,,34000000.0,,,,,,,,,,,14657000000.0,,,,,,,,3055000000.0,2033000000.0,,69412000000.0,6254000000.0,2975000000.0,880343000000.0,6717000000.0,77000000.0,,7521000000.0,55615000000.0,1062272000000.0,,9636000000.0,-1000000.0,,1742000000.0,217424000000.0,219166000000.0,1281438000000.0,,,,,,,,,,,,,,,,,,,,,,,,1
