ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
601658.SH,20150901,20150901,20101231,1,2,4,41000000000.0,185000000.0,,1557000000.0,,,5912000000.0,,,,,,19730000000.0,,,,,25386000000.0,,,,97140000000.0,,,80516000000.0,660463000000.0,,,,14671000000.0,,14493000000.0,,,,,,500000000.0,,,,1066000000.0,840929000000.0,,,773450000000.0,746787000000.0,,,,,,,,,,,,,,109647000000.0,3390690000000.0,,,,,12536000000.0,,,,,21974000000.0,,1132000000.0,2176000000.0,28298000000.0,,,,,,,,,,,,,,,,,,,,,8625000000.0,,3237670000000.0,,22338000000.0,,,,,,,,,,,,3334749000000.0,,13199000000.0,,,,55941000000.0,55941000000.0,3390690000000.0,,,,,,,,,,,,,,,,,,,,,,,,1
605589.SH,20140127,20140127,20101231,1,1,4,64372100.0,11647883.34,776527405.74,54711104.75,3073803.81,481942770.1,,709582104.12,482474167.66,67990345.26,134080238.97,,,274177841.97,,,,,,,,,7477207.93,2157724676.01,,,21360000.0,,,,,600674789.47,109823308.76,,,,,122000774.21,,,129257.02,9543157.17,,,863531286.63,,,,,,,,,,,,,,,,,3021255962.64,293191450.98,824157051.0,,,,,305000000.0,138198320.0,37228255.5,,,7035715.29,9898260.99,,,89879158.59,,,,,,,,127502078.43,,1538898839.8,,,4260000.0,,,,3800000.0,301251450.98,,,,,,,,,,,,,,,,,1840150290.78,,,-284403.95,,271057778.17,910047893.69,1181105671.86,3021255962.64,,,,,,,,,,,,,,,1192056271.78,443198320.0,67990345.26,600674789.47,109823308.76,89879158.59,4260000.0,,,1
601528.SH,20141124,20141124,20101231,1,2,4,600004154.1,304976346.06,876833709.36,738294287.89,,,,,,70582352.86,,,98753672.18,,,,,155000000.0,,,,2527430000.0,,,3598951582.27,1077643047.77,82000000.0,,,,,243549885.19,269298617.58,,,,,124130093.6,,,8917096.93,174790676.55,26337301152.45,,,5315074226.55,2270167819.45,,,,,,,,,,,,,,150000000.0,42503590223.38,,,,,19868100.0,,,,,600000000.0,,79675102.37,73888269.83,331520117.41,8722740.03,97250082.95,,,,,,,,,,,,,,,48320.0,,,,542504134.25,,36447488043.03,,722365061.07,,,,,,,,,,,,38923329970.94,,1060151755.03,,,,3580260252.44,3580260252.44,42503590223.38,,,,,,,,,,,,,,,,,,,,,,,,1
688609.SH,20140218,20140218,20101231,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613360000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
603087.SH,20140218,20140218,20101231,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205970000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
601665.SH,20130428,20130428,20101231,1,2,4,2368750000.0,1542880641.0,-546823883.0,184655343.0,,,81067825.0,,,,,,286173066.0,,,,,162585900.0,,,,3228786089.0,,,7476478001.0,6800201775.0,609384839.0,44434858.0,,1074711579.0,,586378438.0,,,,,,36495790.0,,,40216822.0,947122453.0,42629240324.0,,,19283807486.0,305668192.0,,,,,,,,,,,,,,2213021132.0,85805774569.0,,,,,39736200.0,,,,,8877350655.0,,181849013.0,46243933.0,425588214.0,,,,,,,,,,,,,700000000.0,,,40252768.0,,,,,1521492890.0,,70104534452.0,,242464343.0,,,,,,,,,,,,82179512468.0,,76800000.0,,,,3626262101.0,3626262101.0,85805774569.0,,,,,,,,,,,,,,,,,,,,,,,,1
688183.SH,20130316,20130316,20101231,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821320100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587055100.0,,,,,,1234265000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
605151.SH,20130111,20130111,20101231,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34985353.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120801190.87,,,,,,154679403.36,,,,,,,,,,,,,,,,,,,,,,,,,,1
920198.BJ,20121227,20121227,20101231,1,1,4,10200000.0,1730310.54,16742627.54,1686307.12,,12995009.86,123420.0,7343869.9,23359279.32,428713.68,,,,2018021.61,,,,,,,,,,46268314.37,,,,,,,,1131133.93,,,,,,148522.91,,,,287211.89,,,1566868.73,,,,,,,,,,,,,,,,,47835183.1,,,,,,,3221130.14,10797628.38,64625.53,,,1147336.56,2080203.33,,,165013.96,,,,,,,,,,17475937.9,,,,,,,,,,,,,,,,,,,,,,,,,17475937.9,,,,,,30359245.2,30359245.2,47835183.1,,,,,,,,,,,,,,,30703149.22,14018758.52,428713.68,1131133.93,,165013.96,,,,1
605599.SH,20120711,20120711,20101231,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2671320000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543160000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
301041.SZ,20120522,20120522,20101231,1,1,4,60000000.0,59007332.17,40376453.05,1957730.37,,31630498.26,,4728150.96,37631974.34,1186061.45,9956207.96,,,21836922.07,,,,,,,,,1250000.0,108219815.04,,,,,,,,73857614.92,63215981.1,,,,,11301367.9,,,2412508.85,1529880.52,,,152317353.29,,,,,,,,,,,,,,,,,260537168.33,39604000.0,15000000.0,,,,,,21277288.86,2377707.73,,,2470511.05,2180764.83,,,5239615.4,,,,,,,,,366000.0,48911887.87,,,,,,,1083371.45,40687371.45,,,,,,,,,,,,,,,,,89599259.32,,,,,9596393.42,161341515.59,170937909.01,260537168.33,,,,,,,,,,,,,,,,,,,,,,,,1
688038.SH,20121022,20121022,20101231,1,1,4,27200000.0,3800000.0,-943581.33,,,10854450.36,,200000.0,9296889.36,6945568.49,859795.0,,,17906704.82,,,,,,,,,386018.68,46449426.71,,,,,,,,9070254.04,,,,,,,,,,148316.32,,,9218570.36,,,,,,,,,,,,,,,,,55667997.07,,10000000.0,,,,,1808630.0,5355224.09,5542285.42,,,818375.45,689004.44,,,547000.0,,,,,,,,,551059.0,25311578.4,,,300000.0,,,,,300000.0,,,,,,,,,,,,,,,,,25611578.4,,,,,,30056418.67,30056418.67,55667997.07,,,,,,,,,,,,,,,9496889.36,7163854.09,6945568.49,9070254.04,,547000.0,300000.0,,,1
688789.SH,20120706,20120706,20101231,1,1,4,57000000.0,17035964.82,69709528.52,22514518.12,,46483088.9,93102.45,9188000.0,31259441.17,656389.42,5713998.54,,,39672543.43,,,,,,,,,,133066563.91,,,,21165108.23,,,,59731479.14,,,,,,8077694.42,,,532121.24,585165.18,,,90091568.21,,,,,,,,,,,,,,,,,223158132.12,,5000000.0,,,,,,20450190.38,22767775.75,,,4117848.21,397498.49,8181.25,,455586.44,,,,,,,,,,53197080.52,,,,,,,122954.04,122954.04,,,,,,,,,,,,,,,,,53320034.56,,,,,3578086.1,166260011.46,169838097.56,223158132.12,,,,,,,,,,,,,,,40447441.17,20450190.38,656389.42,59731479.14,,463767.69,,,,1
