ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
605011.SH,20170208,20170208,20160331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2519932200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581745600.0,,,,,,938186600.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
603938.SH,20170627,20170627,20160331,1,1,1,112610000.0,104588503.55,277136426.1,30595408.35,12687029.52,63174955.82,,82927976.99,42197561.1,806403.15,3568743.22,,,66603683.23,,,,,,,,,9305290.93,268584614.44,,,,,,,,169862455.3,116603569.69,,,,,28920312.38,,,1122288.88,1904473.49,,19152543.83,337565643.56,,,,,,,,,,,,,,,,,606150258.0,,,,,,,,42083869.29,14976170.02,,,473946.33,5380439.21,,,618465.63,,,,,,,,,,63532890.48,,,,,,5000000.0,,5000000.0,,,,,,,,,,,,,,,,,68532890.48,,,,,,537617367.52,537617367.52,606150258.0,,,,,,,,,,,,,,,125125538.09,42083869.29,806403.15,169862455.3,116603569.69,618465.63,,,,0
831445.BJ,20160428,20160428,20160331,1,1,1,33000000.0,7809352.03,14780750.43,1999048.29,,21572919.49,,,16010083.78,1034824.18,429751.76,,,6419678.13,,,,,,,,,414151.62,45881408.96,,,,,,,,34997848.82,674456.8,,,,,8168146.89,,,56028.07,617104.17,,670215.2,45183799.95,,,,,,,,,,,,,,,,,91065208.91,,15200000.0,,,,,,6951800.06,266906.71,,,2091860.97,3976286.56,,,1002987.2,,,,,,,,,,29489841.5,,,,54000.0,,3932216.66,,3986216.66,,,,,,,,,,,,,,,,,33476058.16,,,,,,57589150.75,57589150.75,91065208.91,,,,,,,,,,,,,,,16010083.78,6951800.06,1034824.18,34997848.82,674456.8,1002987.2,,,,0
920185.BJ,20160614,20160614,20160331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995720600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394780900.0,,,,,,1600939700.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
920729.BJ,20161029,20161029,20160331,1,1,1,71900000.0,70967884.8,184863586.67,33951848.36,,183414290.21,,,68680099.56,5794434.15,987294.0,,,30937879.23,,,,,,,,,,289813997.15,,,16548142.57,,,,,132763617.72,19892719.46,,,,,16670750.73,,,,3254896.77,,2361200.0,191491327.25,,,,,,,,,,,,,,,,,481305324.4,,10000000.0,,,,,,44046319.46,4237781.17,,,7277822.95,4862474.32,,,1216294.72,,,,,,,,,,71640692.62,,,,,,47981311.95,,47981311.95,,,,,,,,,,,,,,,,,119622004.57,,,,,,361683319.83,361683319.83,481305324.4,,,,,,,,,,,,,,,68680099.56,44046319.46,5794434.15,132763617.72,19892719.46,1216294.72,,,,0
601868.SH,20160503,20160503,20160331,1,1,1,30020396364.0,8023217065.4,4231799143.63,,415146496.92,42918013110.7,49188934.61,2958200517.76,44298531018.19,10573569964.64,20004018542.46,31727967.96,14022964.66,56573266239.14,,331381270.82,,,,,,,6100513476.3,183852434007.24,6143153990.86,,4774035864.32,685642221.24,,,8906545457.71,25006130156.9,3033256474.52,28589822.07,,,,24468481610.21,94049604.4,744273104.94,287854844.14,1142642552.9,,950296646.34,76264952350.55,,,,,,,,,,,,,,,,,260117386357.79,29083752458.15,24108466126.45,,,,,6725666655.95,53944523731.21,29008761333.18,,,1639433448.36,2195533849.61,255277165.75,133043317.05,16666847997.12,,,,,,,,8310496871.65,4657233591.11,147645284087.44,8536819500.0,655277171.17,337219757.21,323888798.29,952311545.77,402548701.02,,50406389296.75,,,,,,,,,,,,,,,,,198051673384.19,,,,,19103390391.79,42962322581.81,62065712973.6,260117386357.79,10114571365.14,271763511.86,,,,,,,,,,,,,47256731535.95,60670190387.16,10619320897.26,25006130156.9,3061846296.59,17055168479.92,992496928.38,,,0
301078.SZ,20161029,20161029,20160331,1,1,1,927612281.0,15006817.0,-441531383.0,,,70020746.0,,,17492055.0,158853171.0,64380394.0,,,503148199.0,,,,,,,,,19748804.0,833643369.0,189100000.0,,,,,,,103419438.0,,,,,,14992626.0,,,140610419.0,15468647.0,,68170000.0,531761130.0,,,,,,,,,,,,,,,,,1365404499.0,,84600000.0,,,,,1724409.0,519956587.0,1002797.0,,,30213983.0,22888217.0,,,180240757.0,,,,,,,,,16865034.0,857491784.0,,,,,,,,,,,,,,,,,,,,,,,,,857491784.0,,,,,,507912715.0,507912715.0,1365404499.0,,6825000.0,,,,,,,,,,,,,17492055.0,521680996.0,158853171.0,103419438.0,,180240757.0,,,,1
301071.SZ,20160728,20160728,20160331,1,1,1,30000000.0,5684341.01,1364432.14,,,5323688.29,,2393331.96,7137335.29,18001936.45,941581.65,,,6028616.84,,,,,,,,,,39826490.48,,,,,,,,76608956.53,,,,,,,,,,178653.47,,,76787610.0,,,,,,,,,,,,,,,,,116614100.48,,18000000.0,,,,,,14629621.05,2218438.16,,,71222.14,761018.12,5194400.0,,18589883.84,,,,,,,,,,59464583.31,,,,,,20134500.0,,20134500.0,,,,,,,,,,,,,,,,,79599083.31,,,,,-33755.98,37048773.15,37015017.17,116614100.48,,,,,,,,,,,,,,,9530667.25,14629621.05,18001936.45,76608956.53,,23784283.84,,,,1
601728.SH,20160429,20160429,20160331,1,1,1,80932368321.0,29121104375.45,127788449415.0,70973706918.09,,26000165890.89,,137264127.21,27343053222.14,6714511031.94,5101135055.75,6590000.0,11254210.85,5892055897.15,,579989297.92,,,,,,,4507093604.73,76293112338.58,1467064182.69,,34803768600.24,339334891.36,,,171285470.26,365689629850.26,69636391235.76,786241120.96,10617441.14,,,33728650583.86,46169700.06,29926655979.14,4215897642.59,4693613971.85,,19521.34,545515340191.51,,,,,,,,,,,,,,,,,621808452530.09,3153549914.16,18219666509.7,,,,-137810.86,4646225719.25,110130485065.39,56430217621.83,,,10339316775.21,3380699219.52,761694952.97,1335594.34,13781726149.04,,,,,,,,501980514.94,23995106340.23,242188316651.56,,61791941143.95,38271521.75,6721484.38,2093237408.81,2424484385.51,2858705.28,69953448835.73,,,,,,,,,,,,,,,,,312141765487.29,,,,,987900483.39,308678786559.41,309666687042.8,621808452530.09,442384271.89,-136842470.13,,,,,,,,,,,,,27480317349.35,114776710784.64,6732355242.79,365700247291.4,70422632356.72,14544756696.35,61830212665.7,,,1
688799.SH,20160902,20160902,20160331,1,1,1,70300000.0,218183630.48,12340241.9,483461.36,,9759791.89,,781018.8,36438205.13,1911463.59,8011810.29,,,51063366.67,,,,,,,,,2073633.56,110039289.93,,,,,,,,88370253.3,163490372.06,,,,,45018125.82,,,,434929.38,,,297313680.56,,,,,,,,,,,,,,,,,407352970.49,12500000.0,,,,,,,22773318.68,9832985.26,,,2553365.33,5476638.17,,,18147859.47,,,,,,,,5000000.0,,63784166.91,,,,,243735.39,29517734.45,,42261469.84,,,,,,,,,,,,,,,,,106045636.75,,,,,,301307333.74,301307333.74,407352970.49,,,,,,,,,,,,,,,37219223.93,22773318.68,1911463.59,88370253.3,163490372.06,18147859.47,,,,1
