ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
603901.SH,20220309,20220309,20211231,1,1,4,488450811.0,904172978.04,757978686.36,90011879.7,,690719012.91,,338048.0,475933125.79,49782877.1,42586587.95,,,1696609611.78,,,,,,,,,35490738.26,3103296738.48,,,10575479.58,9256370.64,,,,459726257.04,186723559.22,0.0,0.0,,,265217264.03,,159969474.23,4542456.71,34035153.31,,20181557.37,1368959473.25,,,,,,,,,,,,,,,,,4472256211.73,53672555.56,368005671.05,,,,,349243622.23,538736797.44,,,,88863809.99,50821184.28,,,50950712.41,,,,,,,,20788441.82,50962551.6,2160951011.73,,,,,,5013325.77,,97590808.27,,,,,,,,,,,,,,,,,2258541820.0,69107268.45,,,,43585375.03,2170129016.7,2213714391.73,4472256211.73,,-1378069.95,,,,,,,,,,,64852171.27,642578220.91,476271173.79,887980419.67,49782877.1,459726257.04,186723559.22,50950712.41,,,,0
000712.SZ,20220309,20220309,20211231,1,4,4,896000000.0,708091747.38,1180334229.85,201792963.86,,5487824771.8,3418584208.16,,,,,,,,,,1483230304.17,,,,,524091543.88,,,,,3187050192.68,1050361700.0,,94398082.03,,86175303.9,353886284.07,,,,,404552255.67,,398076226.77,,323272777.04,,,,5487824771.8,,,,,,,,863756152.04,,,,4670011786.97,1159391928.87,,,20873339282.22,4041806666.66,804519229.22,,,,,,,,1710116304.24,,284858166.94,86134591.08,,,,,,,,,6573681798.0,,,,,1005580958.9,,,52375533.68,4838008.66,,,,,1051259.73,,,95218044.31,,,,,,,,,,,,15626369828.09,,271294250.15,,,1956167872.62,3290801581.51,5246969454.13,20873339282.22,,33288390.27,,,2119916372.94,133844875.06,675650657.52,204595697.28,,,,,,9705840.93,,,,,,,,,852967959.24,0
000586.SZ,20220309,20220309,20211231,1,1,4,193440000.0,64715823.67,19091978.83,17826685.34,,73387915.92,10075750.0,19476641.71,226185305.92,15451126.46,3478265.1,,,66326224.3,,,,,,,,,95385.25,429812543.21,,,,,,,,53574071.65,2189999.34,0.0,0.0,,,16493127.79,,,995388.88,11596426.53,,146000.0,85388222.84,,,,,,,,,,,,,,,,,515200766.05,,26037962.49,,,,,,72443576.13,208470.45,,,3236461.68,12904287.41,0.0,1409557.48,67323694.72,,,,,,,,247010.67,7709796.47,202107384.27,,0.0,2847572.83,,,9095917.18,,11943490.01,,,,,,,,,,,,,,,,,214050874.28,,,,,6075403.93,295074487.84,301149891.77,515200766.05,,,,,,,,,,,,,15335928.55,10586566.77,245661947.63,72443576.13,15451126.46,53574071.65,2189999.34,68733252.2,2847572.83,,,0
300842.SZ,20220309,20220309,20211231,1,1,4,100000000.0,525995938.95,275642613.87,31267122.91,,236319163.81,116758790.0,611895901.24,651357950.49,530484.86,50373650.19,,,368104521.08,,,,,,,,,26340729.07,2061681190.74,,,,,,,,104902104.14,29420983.01,0.0,0.0,,,10362418.04,,,,13658019.15,,10300850.0,203644374.34,,,,,,,,,,,,,,,,,2265325565.08,,1117870577.1,,,,21130907.37,93552891.89,69813012.95,,,,9190736.05,19433577.74,,,874194.64,,,,,,,,,46278.09,1332800035.63,,,,603464.8,,,,603464.8,,,,,,,,,,,,,,,,,1333403500.43,,,,,,931922064.65,931922064.65,2265325565.08,,-983611.08,,,,,,,,,,,,887859.8,1263253851.73,163365904.84,530484.86,104902104.14,29420983.01,874194.64,,,,0
688600.SH,20220310,20220310,20211231,1,1,4,133340000.0,458297181.66,227152669.41,35531353.48,,176061164.5,313626904.56,37235104.25,135531829.36,9392684.34,14305929.88,,,284984156.0,,,,,,,,,7984707.7,1007558440.42,,,,,,,,91081151.38,5162146.02,0.0,0.0,,,21382435.4,,,960817.3,17177658.29,,14804032.98,155636609.43,,,,,,,,,,,,,,,,,1163195049.85,,,,,,,6209850.3,126143980.13,,,,43293433.31,5821336.79,,,8509427.61,,,,,,,,2374174.16,10863430.51,286780482.87,,,,,,12039698.56,,14151965.93,,,,,,,,,,,,,,,,,300932448.8,,,,,7941396.5,854321204.55,862262601.05,1163195049.85,,,,,,,,,,,,,16690283.18,83564850.06,172766933.61,132353830.43,9392684.34,91081151.38,5162146.02,8509427.61,,,,0
688037.SH,20220310,20220310,20211231,1,1,4,84156000.0,684938124.83,111562308.79,16591642.0,,232141478.18,,38583311.44,229749699.39,5080103.74,37946865.74,,,932177752.87,,,,,,,,,81009509.92,1582911140.88,,,,,,,,89414712.82,198493474.0,0.0,0.0,,,56651983.3,,,,11519945.11,,11922815.54,378002930.77,,,,,,,,,,,,,,,,,1960914071.65,,214073564.03,,,,,213143713.96,185991983.22,,,,18336700.46,6756405.3,,,690776.47,,,,,,,,,39908847.27,1031596985.78,,,,,,32069010.25,,32069010.25,,,,,,,,,,,,,,,,,1063665996.03,,,,,,897248075.62,897248075.62,1960914071.65,,,,,,,,,,,,,14150707.9,352694995.07,268333010.83,399135697.18,5080103.74,89414712.82,198493474.0,690776.47,,,,0
603535.SH,20220310,20220310,20211231,1,1,4,160860576.0,750248408.5,1029685693.9,80430288.0,15507315.12,238904083.64,214572616.78,22961763.54,397878972.05,44731399.54,3628646.51,,,212044238.4,,,,,,,,,130256539.46,1280028245.57,,,5732168.47,,,,,478010768.87,836567906.35,0.0,0.0,,,181551457.92,,,,10680804.16,,4225165.35,1557127271.71,,,,,,,,,,,,,,,,,2837155517.28,,186788817.52,,,,,218510732.39,262713609.66,,,,14277903.4,21809078.38,,,13426419.24,,,,,,,,16957760.44,4064622.52,748183224.83,,,,,242015.85,22111417.73,,46351688.96,,,,,,,,,,,,,,,,,794534913.79,,,,,6859660.92,2035760942.57,2042620603.49,2837155517.28,,-971338.95,,,,,,,,,,,,9634281.28,420840735.59,481224342.05,44731399.54,478010768.87,836567906.35,13426419.24,,,,0
600552.SH,20220310,20220310,20211231,1,1,4,763884003.0,970455191.23,887671365.9,42725048.99,,639884318.18,,16220491.39,1163012693.95,57853700.88,226265510.23,,,1745728683.94,,,,,,,,,79413204.38,4322683954.93,,,,,,,,2010436032.48,280993637.27,0.0,0.0,,,442975323.61,21432998.08,196264229.88,4317805.07,50321880.17,,15822132.12,3055906802.54,,,,,,,,,,,,,,,,,7378590757.47,1021524420.0,1385452295.67,,,,,568964761.67,718081863.37,,,,67315471.1,51499507.21,0.0,46886545.99,41829713.37,,,,,,,,349197856.32,9363525.83,3289702304.15,,,,,,89491706.99,,1132751233.3,,,,,,,,,,,,,,,,,4422453537.45,,,,,291401610.9,2664735609.12,2956137220.02,7378590757.47,,,,,,,,,,,,,,51110763.62,1179233185.34,1287046625.04,57853700.88,2010436032.48,280993637.27,88716259.36,,,,0
603025.SH,20220310,20220310,20211231,1,1,4,924333311.0,201518505.52,575563688.71,277217235.13,,747252223.83,9691108.08,257272295.66,263662889.83,3091644.73,3585794.56,,,376373146.91,,,,,,,,,19067539.06,1679996642.66,,,105916603.48,83762812.11,,,,175432299.31,6146186.06,0.0,0.0,,,16590154.23,,230360128.42,8590705.8,5322386.89,,115036.93,648158935.26,,,,,,,,,,,,,,,,,2328155577.92,,,,,,,,200690401.18,2408429.53,,,29348592.08,21826549.96,,,25273101.75,,,,,,,,3234336.53,1052721.2,292472167.8,,,,,2248177.54,1603156.35,,16311052.36,,,,,,,,,,,,,,,,,308783220.16,10258920.0,,,,49595163.89,1969777193.87,2019372357.76,2328155577.92,,1403373.51,,,,,,,,,,,,8638035.57,520935185.49,200690401.18,3091644.73,175432299.31,6146186.06,25273101.75,,,,0
000739.SZ,20220310,20220310,20211231,1,1,4,1178523492.0,438005920.01,3240120506.76,202926899.63,,2610010623.44,14891701.29,24543796.17,1446516969.93,24293644.78,257711003.72,,,1249878604.74,,,,,,,,,102517868.77,5781909915.75,,,81248537.89,,,,,1931364053.74,709456459.32,761107.33,86246.37,,,369367964.68,38221512.31,20310091.31,8540220.77,47581425.52,,133215273.14,3381419934.3,,,,,,,,,,,,,,,,,9163329850.05,104936017.88,332474393.04,,,,,1321865588.54,1300673202.35,,,,162054321.35,190660624.9,,,137280876.35,,,,,,,,13968641.17,17989406.9,3779368304.14,,72000000.0,0.0,,4250388.25,119822968.7,,323956052.91,,,,,,,,,,,,,,,,,4103324357.05,,,,,,5060005493.0,5060005493.0,9163329850.05,,428674.6,,,,,,,,,,,,302401249.54,1471060766.1,2622538790.89,24293644.78,1931450300.11,710217566.65,137280876.35,72000000.0,,,0
