trade_date,open,high,low,close,pre_close,pct_chg,vol
2005-01-04,994.769,994.769,980.658,982.794,1000.0,-1.7206,7412868.94
2005-01-05,981.577,997.323,979.877,992.564,982.794,0.9941,7119108.98
2005-01-06,993.331,993.788,980.33,983.174,992.564,-0.946,6288029.05
2005-01-07,983.045,995.711,979.812,983.958,983.174,0.0797,7298694.09
2005-01-10,983.76,993.959,979.789,993.879,983.958,1.0083,5791697.99
2005-01-11,994.189,999.554,991.092,997.135,993.879,0.3276,5849079.98
2005-01-12,996.651,996.976,989.257,996.748,997.135,-0.0388,5014525.09
2005-01-13,996.078,999.473,992.695,996.877,996.748,0.0129,6044065.84
2005-01-14,996.617,1006.463,987.233,988.306,996.877,-0.8598,7297842.38
2005-01-17,979.111,981.525,965.078,967.452,988.306,-2.1101,7288188.76
2005-01-18,967.374,974.872,960.293,974.689,967.452,0.748,7311847.82
2005-01-19,974.333,974.333,965.258,967.21,974.689,-0.7673,6338091.19
2005-01-20,963.213,963.213,952.23,956.245,967.21,-1.1337,7727106.7
2005-01-21,954.462,984.274,943.439,982.604,956.245,2.7565,14450059.85
2005-01-24,1001.854,1001.854,986.239,998.133,982.604,1.5804,14359461.61
2005-01-25,995.637,997.951,985.237,997.775,998.133,-0.0359,9862529.11
2005-01-26,995.78,999.474,988.475,989.928,997.775,-0.7864,7663290.17
2005-01-27,987.342,987.702,973.771,974.631,989.928,-1.5453,6945364.97
2005-01-28,974.631,975.624,965.209,969.209,974.631,-0.5563,5748807.38
2005-01-31,965.785,965.785,953.142,954.879,969.209,-1.4785,6788706.43
2005-02-01,953.33,965.477,952.741,955.951,954.879,0.1123,7433066.76
2005-02-02,956.701,1006.932,956.701,1006.913,955.951,5.331,17057338.57
2005-02-03,1005.563,1014.187,992.155,993.215,1006.913,-1.3604,16974539.33
2005-02-04,992.25,1021.025,989.939,1016.858,993.215,2.3805,15736214.61
2005-02-16,1023.324,1033.248,1018.487,1023.584,1016.858,0.6614,12131293.05
2005-02-17,1024.43,1024.43,1010.476,1020.606,1023.584,-0.2909,8968297.66
