trade_date,open,high,low,close,pre_close,pct_chg,vol
2004-01-02,996.996,1021.568,993.892,1011.347,,,8064653.0
2004-01-05,1008.279,1060.898,1008.279,1060.801,,4.8899,1446818000.0
2004-01-06,1059.141,1086.694,1059.095,1075.656,,1.4004,1699133400.0
2004-01-07,1075.562,1095.841,1070.98,1086.303,,0.9898,1372941900.0
2004-01-08,1087.68,1108.291,1082.509,1102.662,,1.5059,1078042700.0
2004-01-09,1105.77,1115.461,1079.072,1081.785,,-1.8933,1346744200.0
2004-01-12,1081.807,1117.505,1079.773,1116.799,,3.2367,1023394300.0
2004-01-13,1120.149,1123.656,1089.633,1102.341,,-1.2946,983718900.0
2004-01-14,1101.445,1101.666,1076.869,1079.72,,-2.0521,712049900.0
2004-01-15,1078.533,1088.67,1070.727,1073.977,,-0.5319,617920700.0
2004-01-16,1076.636,1087.817,1067.847,1083.652,,0.9009,717416700.0
2004-01-29,1086.657,1101.027,1084.455,1100.604,,1.5643,579123000.0
2004-01-30,1102.17,1103.699,1066.445,1067.553,,-3.003,776111800.0
2004-02-02,1107.49,1116.314,1069.967,1091.729,,2.2646,1543292200.0
2004-02-03,1091.865,1103.244,1084.391,1102.954,,1.0282,841110700.0
2004-02-04,1104.74,1130.139,1104.74,1128.443,,2.311,1053499000.0
2004-02-05,1135.616,1136.423,1118.168,1127.897,,-0.0484,977431400.0
2004-02-06,1125.488,1139.088,1108.909,1122.084,,-0.5154,1114033700.0
2004-02-09,1122.285,1134.91,1122.275,1134.611,,1.1164,859830500.0
2004-02-10,1137.717,1141.994,1116.929,1120.961,,-1.2031,866278000.0
2004-02-11,1121.807,1123.769,1100.237,1110.061,,-0.9724,924632000.0
2004-02-12,1110.835,1122.482,1092.293,1094.112,,-1.4368,958159700.0
2004-02-13,1094.002,1105.819,1088.859,1096.362,,0.2056,690482100.0
2004-02-16,1098.858,1124.355,1098.858,1123.748,,2.4979,762341000.0
2004-02-17,1127.098,1132.714,1121.277,1123.618,,-0.0116,881589700.0
2004-02-18,1123.701,1136.532,1119.628,1129.275,,0.5035,809371100.0
2004-02-19,1130.396,1138.082,1119.669,1122.38,,-0.6106,713080500.0
2004-02-20,1122.93,1125.372,1112.944,1124.661,,0.2032,598875900.0
2004-02-23,1126.231,1129.52,1092.014,1093.137,,-2.803,880250900.0
2004-02-24,1090.25,1095.937,1072.329,1093.102,,-0.0032,844938200.0
2004-02-25,1094.431,1104.349,1067.127,1070.362,,-2.0803,806405500.0
2004-02-26,1068.125,1080.232,1061.197,1079.897,,0.8908,810089000.0
2004-02-27,1081.715,1090.892,1079.934,1088.725,,0.8175,729306900.0
2004-03-01,1089.653,1095.233,1076.076,1094.242,,0.5067,644171500.0
2004-03-02,1096.105,1099.714,1086.724,1093.391,,-0.0778,557731800.0
2004-03-03,1093.358,1093.742,1067.944,1072.639,,-1.8979,521481900.0
2004-03-04,1070.9,1079.269,1061.888,1078.348,,0.5322,481043300.0
2004-03-05,1080.338,1083.14,1070.302,1071.581,,-0.6275,336502700.0
2004-03-08,1070.114,1075.748,1056.044,1057.102,,-1.3512,459984900.0
2004-03-09,1057.358,1075.22,1056.883,1061.159,,0.3838,691802100.0
2004-03-10,1062.976,1091.346,1062.976,1091.097,,2.8213,611397300.0
2004-03-11,1092.741,1102.221,1086.547,1095.564,,0.4094,576179100.0
2004-03-12,1096.348,1102.126,1088.441,1099.081,,0.321,523609700.0
2004-03-15,1100.404,1134.283,1100.149,1131.675,,2.9656,1025206900.0
2004-03-16,1136.273,1139.486,1127.851,1135.571,,0.3443,732935900.0
2004-03-17,1136.453,1139.276,1124.6,1135.167,,-0.0356,548980200.0
2004-03-18,1134.926,1141.809,1110.318,1111.849,,-2.0541,686980500.0
2004-03-19,1110.442,1130.264,1107.103,1129.775,,1.6123,588599400.0
2004-03-22,1130.868,1141.812,1126.193,1134.787,,0.4436,509368600.0
2004-03-23,1133.993,1134.126,1115.67,1121.332,,-1.1857,558753500.0
2004-03-24,1120.206,1125.06,1109.334,1115.512,,-0.519,480013900.0
