trade_date,open,high,low,close,pre_close,pct_chg,vol
2001-01-02,2077.076,2103.538,2074.882,2103.469,2073.477,1.4465,18650746.0
2001-01-03,2108.254,2123.9,2105.497,2123.899,2103.469,0.9713,17157673.0
2001-01-04,2125.485,2127.419,2113.179,2117.405,2123.899,-0.3058,13423541.0
2001-01-05,2117.664,2125.381,2114.056,2125.3,2117.405,0.3729,13288175.0
2001-01-08,2128.602,2131.98,2092.097,2102.064,2125.3,-1.0933,14787085.0
2001-01-09,2099.323,2111.1,2082.841,2101.135,2102.064,-0.0442,11649338.0
2001-01-10,2102.085,2125.67,2102.066,2125.615,2101.135,1.1651,12916883.0
2001-01-11,2129.61,2131.368,2117.029,2119.141,2125.615,-0.3046,14072209.0
2001-01-12,2116.846,2117.727,2100.273,2104.747,2119.141,-0.6792,10660882.0
2001-01-15,2097.091,2097.092,2030.288,2032.443,2104.747,-3.4353,14998588.0
2001-01-16,2018.298,2045.946,2007.706,2045.887,2032.443,0.6615,11583722.0
2001-01-17,2046.377,2048.695,2031.756,2034.584,2045.887,-0.5525,7324134.0
2001-01-18,2033.686,2049.355,2033.576,2043.11,2034.584,0.4191,10341571.0
2001-01-19,2046.581,2067.877,2046.541,2065.606,2043.11,1.1011,11831264.0
2001-02-05,2069.856,2072.547,2005.683,2008.032,2065.606,-2.7873,8974243.0
2001-02-06,1999.723,1999.725,1956.178,1995.315,2008.032,-0.6333,9528427.0
2001-02-07,1995.603,1998.25,1978.599,1979.939,1995.315,-0.7706,5882229.0
2001-02-08,1977.559,1986.898,1926.4,1930.138,1979.939,-2.5153,8885737.0
2001-02-09,1935.188,1963.329,1935.188,1956.97,1930.138,1.3902,11237019.0
2001-02-12,1958.655,1961.81,1935.587,1961.221,1956.97,0.2172,7203075.0
2001-02-13,1962.527,1973.999,1958.991,1963.528,1961.221,0.1176,5403514.0
2001-02-14,1962.738,1966.84,1956.423,1963.2,1963.528,-0.0167,4382153.0
2001-02-15,1963.449,1966.923,1944.56,1946.479,1963.2,-0.8517,4506756.0
2001-02-16,1942.049,1942.123,1911.871,1941.964,1946.479,-0.232,6750209.0
2001-02-19,1942.579,1969.347,1935.651,1967.55,1941.964,1.3175,5846083.0
2001-02-20,1969.777,1980.386,1947.255,1953.218,1967.55,-0.7284,6435934.0
2001-02-21,1948.417,1948.417,1901.205,1909.326,1953.218,-2.2472,7617817.0
2001-02-22,1901.993,1922.457,1893.783,1907.26,1909.326,-0.1082,5054734.0
2001-02-23,1906.914,1936.634,1906.551,1936.346,1907.26,1.525,6209740.0
2001-02-26,1940.77,1953.771,1935.547,1953.341,1936.346,0.8777,7302811.0
2001-02-27,1956.272,1962.284,1946.98,1962.042,1953.341,0.4454,7398593.0
2001-02-28,1964.356,1965.021,1950.931,1959.18,1962.042,-0.1459,6141354.0
2001-03-01,1959.009,1968.357,1953.721,1965.121,1959.18,0.3032,11667369.0
2001-03-02,1969.056,1987.389,1968.961,1985.111,1965.121,1.0172,15163577.0
2001-03-05,1991.28,1993.805,1979.654,1984.2,1985.111,-0.0459,10719359.0
2001-03-06,1986.732,1990.06,1977.111,1990.06,1984.2,0.2953,20872239.0
2001-03-07,1991.276,1996.853,1986.044,1991.177,1990.06,0.0561,13890054.0
2001-03-08,1990.637,2002.252,1989.869,2000.9,1991.177,0.4883,11490403.0
2001-03-09,2003.205,2015.503,1999.478,2011.66,2000.9,0.5378,15681034.0
2001-03-12,2013.312,2015.597,2004.964,2012.552,2011.66,0.0443,12333489.0
2001-03-13,2012.155,2012.772,1992.171,1998.699,2012.552,-0.6883,13874819.0
2001-03-14,1996.152,2018.619,1994.944,2018.616,1998.699,0.9965,10703147.0
2001-03-15,2019.725,2027.333,2017.588,2022.601,2018.616,0.1974,13758511.0
2001-03-16,2023.029,2024.28,2011.992,2020.236,2022.601,-0.1169,12386524.0
2001-03-19,2019.851,2036.63,2017.491,2036.617,2020.236,0.8108,13950607.0
2001-03-20,2039.554,2045.941,2037.174,2045.793,2036.617,0.4506,12480263.0
2001-03-21,2047.633,2066.391,2046.434,2066.39,2045.793,1.0068,19642840.0
2001-03-22,2071.202,2087.532,2068.142,2087.532,2066.39,1.0231,23619557.0
2001-03-23,2091.176,2093.949,2052.555,2053.539,2087.532,-1.6284,24297793.0
2001-03-26,2052.055,2089.987,2052.055,2089.881,2053.539,1.7697,21311323.0
2001-03-27,2096.502,2107.302,2090.902,2107.258,2089.881,0.8315,17984305.0
2001-03-28,2109.755,2112.879,2096.917,2106.874,2107.258,-0.0182,15717559.0
2001-03-29,2107.224,2111.734,2096.934,2101.658,2106.874,-0.2476,15535376.0
2001-03-30,2101.1,2112.833,2096.284,2112.775,2101.658,0.529,24395391.0
2001-04-02,2117.45,2126.967,2114.778,2125.084,2112.775,0.5826,23738356.0
2001-04-03,2127.781,2129.829,2109.251,2123.052,2125.084,-0.0956,20608555.0
2001-04-04,2123.885,2128.157,2084.93,2090.719,2123.052,-1.5229,20812399.0
2001-04-05,2084.807,2112.619,2081.644,2112.6,2090.719,1.0466,23059542.0
2001-04-06,2116.377,2122.22,2103.264,2108.606,2112.6,-0.1891,37416488.0
2001-04-09,2108.969,2117.411,2100.972,2117.367,2108.606,0.4155,25878926.0
2001-04-10,2119.538,2128.547,2119.359,2128.479,2117.367,0.5248,20762452.0
2001-04-11,2130.895,2134.507,2121.156,2131.397,2128.479,0.1371,15323661.0
2001-04-12,2132.808,2141.917,2124.815,2134.798,2131.397,0.1596,18786384.0
