trade_date,open,high,low,close,pre_close,pct_chg,vol
2005-01-04,996.682,996.682,984.795,986.927,,,232376203.0
2005-01-05,986.57,1008.855,985.677,1003.633,,1.6927,348610113.0
2005-01-06,1003.49,1003.49,990.792,994.595,,-0.9005,293390559.0
2005-01-07,993.434,1009.0,990.446,997.606,,0.3027,339162698.0
2005-01-10,996.928,1006.457,993.123,1006.337,,0.8752,294940533.0
2005-01-11,1006.211,1009.501,999.86,1008.343,,0.1993,313611521.0
2005-01-12,1008.01,1008.743,998.361,1008.62,,0.0275,319639380.0
2005-01-13,1008.098,1014.841,1005.348,1013.07,,0.4412,471573361.0
2005-01-14,1012.699,1019.48,999.266,1000.169,,-1.2735,401693734.0
2005-01-17,990.987,991.022,974.333,977.522,,-2.2643,435860320.0
2005-01-18,977.603,991.839,974.149,991.419,,1.4217,451613258.0
2005-01-19,991.291,991.291,981.227,986.241,,-0.5223,425524931.0
2005-01-20,983.198,983.198,966.887,972.463,,-1.397,465204848.0
2005-01-21,971.501,989.718,951.427,988.519,,1.6511,618525583.0
2005-01-24,1009.947,1009.947,998.37,1008.175,,1.9884,732335514.0
2005-01-25,1006.0,1006.0,989.946,999.553,,-0.8552,469480344.0
2005-01-26,997.638,997.638,985.669,987.955,,-1.1603,411390082.0
2005-01-27,986.146,986.146,970.354,971.373,,-1.6784,412321375.0
2005-01-28,971.373,971.941,949.112,952.413,,-1.9519,407237328.0
2005-01-31,948.439,948.439,921.58,922.653,,-3.1247,409509905.0
2005-02-01,919.8,929.688,911.933,913.331,,-1.0103,419974568.0
2005-02-02,913.025,964.423,913.025,964.243,,5.5743,655356622.0
2005-02-03,963.746,967.936,944.764,945.312,,-1.9633,637130084.0
2005-02-04,944.447,963.81,943.472,962.028,,1.7683,519301391.0
2005-02-16,967.432,979.304,965.939,972.337,,1.0716,469332268.0
2005-02-17,971.838,977.44,964.324,977.272,,0.5075,403195849.0
2005-02-18,977.12,977.12,964.554,964.769,,-1.2794,411281145.0
2005-02-21,965.001,981.887,964.471,981.819,,1.7673,476520314.0
2005-02-22,982.418,1008.671,980.505,1007.688,,2.6348,957578905.0
2005-02-23,1008.293,1023.33,1002.801,1019.258,,1.1482,1020182334.0
2005-02-24,1018.292,1024.873,1012.445,1024.446,,0.509,868323283.0
2005-02-25,1024.569,1035.474,1023.744,1024.118,,-0.032,965076125.0
2005-02-28,1023.191,1026.037,1014.941,1020.847,,-0.3194,702805156.0
2005-03-01,1020.595,1023.96,1011.561,1021.162,,0.0309,667563690.0
2005-03-02,1021.357,1028.329,1005.335,1006.148,,-1.4703,745797116.0
2005-03-03,1004.1,1011.7,996.362,1011.288,,0.5109,537249418.0
2005-03-04,1011.2,1012.665,1001.848,1003.21,,-0.7988,452518936.0
2005-03-07,1004.341,1008.356,1001.861,1006.953,,0.3731,447514053.0
2005-03-08,1007.684,1029.457,1007.684,1029.457,,2.2349,718700799.0
2005-03-09,1031.602,1034.618,1024.89,1032.55,,0.3004,825782273.0
2005-03-10,1032.274,1032.274,1002.415,1005.545,,-2.6154,710602049.0
2005-03-11,1003.781,1010.857,999.111,1009.434,,0.3868,595531053.0
2005-03-14,1009.177,1016.538,991.059,1007.766,,-0.1652,755050325.0
2005-03-15,1007.892,1007.892,992.015,993.831,,-1.3828,649956805.0
2005-03-16,992.642,992.642,977.132,983.916,,-0.9977,531196451.0
2005-03-17,983.105,984.246,970.338,970.966,,-1.3162,531330742.0
2005-03-18,969.118,973.1,945.597,949.509,,-2.2099,539391703.0
2005-03-21,947.571,952.756,940.094,949.553,,0.0046,419219010.0
2005-03-22,948.784,949.067,918.093,922.564,,-2.8423,579501326.0
2005-03-23,921.069,937.682,914.541,923.194,,0.0683,529028344.0
2005-03-24,922.181,933.919,914.646,933.347,,1.0998,431920133.0
2005-03-25,933.173,936.125,927.181,931.417,,-0.2068,418984460.0
2005-03-28,930.168,930.168,909.172,922.923,,-0.9119,401957019.0
2005-03-29,922.659,929.455,916.654,916.811,,-0.6622,369856709.0
2005-03-30,915.088,915.088,887.981,888.949,,-3.039,468949559.0
2005-03-31,887.07,896.408,880.878,896.068,,0.8008,412561375.0
2005-04-01,895.227,934.549,884.626,927.546,,3.5129,692179347.0
2005-04-04,919.139,920.623,904.618,909.87,,-1.9057,533383808.0
2005-04-05,908.185,912.382,899.796,901.744,,-0.8931,457250275.0
2005-04-06,901.744,921.638,893.027,918.557,,1.8645,680502776.0
2005-04-07,919.235,945.571,917.626,932.333,,1.4997,954023521.0
2005-04-08,931.774,949.468,928.058,949.457,,1.8367,799738066.0
2005-04-11,949.847,957.342,943.722,948.509,,-0.0998,868824248.0
2005-04-12,947.115,947.115,927.11,927.41,,-2.2244,603996652.0
2005-04-13,932.311,951.198,932.311,950.229,,2.4605,814108633.0
2005-04-14,952.538,954.141,934.128,935.425,,-1.5579,698368786.0
2005-04-15,931.666,931.666,911.318,913.271,,-2.3683,666159696.0
2005-04-18,910.889,910.889,895.275,901.118,,-1.3307,500326908.0
