trade_date,open,high,low,close,pre_close,pct_chg,vol
2010-06-01,986.015,994.793,948.118,973.233,,,135628512.0
2010-06-02,967.609,997.119,952.611,997.119,,2.4543,107462760.0
2010-06-03,1002.355,1026.702,997.775,998.394,,0.1279,161680544.0
2010-06-04,989.681,1027.681,986.504,1027.681,,2.9334,150029504.0
2010-06-07,1005.028,1075.225,1001.702,1069.468,,4.0661,265527536.0
2010-06-08,1067.324,1075.503,1050.965,1067.154,,-0.2164,197672080.0
2010-06-09,1070.852,1102.098,1069.431,1077.823,,0.9998,254156816.0
2010-06-10,1077.675,1119.106,1076.281,1117.478,,3.6792,219740464.0
2010-06-11,1122.443,1128.228,1118.706,1122.199,,0.4225,222487424.0
2010-06-17,1126.13,1129.685,1064.839,1064.839,,-5.1114,176428352.0
2010-06-18,1052.067,1053.138,993.174,1000.277,,-6.0631,163065088.0
2010-06-21,991.957,1043.156,976.414,1040.802,,4.0514,157479760.0
2010-06-22,1037.039,1057.365,1033.647,1034.995,,-0.5579,142716208.0
2010-06-23,1026.865,1056.348,1023.737,1047.337,,1.1925,125735944.0
2010-06-24,1046.759,1059.754,1041.539,1050.601,,0.3116,106913296.0
2010-06-25,1046.212,1046.212,999.163,1016.283,,-3.2665,123729832.0
2010-06-28,1009.223,1014.413,984.216,987.827,,-2.8,92067328.0
2010-06-29,985.572,992.227,912.54,913.309,,-7.5436,149779968.0
2010-06-30,898.291,921.81,881.36,919.314,,0.6575,122366104.0
2010-07-01,914.395,921.214,882.19,882.19,,-4.0382,104957288.0
2010-07-02,878.951,885.338,832.623,873.12,,-1.0281,128883352.0
2010-07-05,857.369,870.863,842.733,862.268,,-1.2429,91586432.0
2010-07-06,859.258,898.445,857.797,893.718,,3.6474,116523160.0
2010-07-07,896.532,908.549,890.336,908.549,,1.6595,104616296.0
2010-07-08,911.997,914.296,887.027,905.509,,-0.3346,109808784.0
2010-07-09,903.496,936.53,896.886,932.147,,2.9418,145146032.0
2010-07-12,931.535,941.071,924.058,930.173,,-0.2118,126361752.0
2010-07-13,924.948,936.644,906.304,931.08,,0.0975,146865744.0
2010-07-14,929.749,937.932,916.074,922.362,,-0.9363,142358624.0
2010-07-15,920.046,930.555,892.557,892.557,,-3.2314,117588080.0
2010-07-16,885.067,895.056,869.022,892.298,,-0.029,100931232.0
2010-07-19,881.656,910.176,878.065,908.049,,1.7652,93880256.0
2010-07-20,909.543,937.545,909.543,937.017,,3.1901,136580864.0
2010-07-21,940.097,959.038,938.16,941.25,,0.4518,166574560.0
2010-07-22,938.218,950.209,932.019,950.209,,0.9518,132660272.0
2010-07-23,951.84,964.743,948.126,960.588,,1.0923,172125136.0
2010-07-26,962.76,966.732,954.759,966.154,,0.5794,147603568.0
2010-07-27,963.544,968.04,955.731,957.967,,-0.8474,136182128.0
2010-07-28,955.188,972.534,954.521,972.534,,1.5206,156618272.0
2010-07-29,974.295,982.015,965.606,975.362,,0.2908,179419312.0
2010-07-30,971.663,971.663,955.918,968.431,,-0.7106,145848672.0
2010-08-02,968.45,994.228,968.45,994.228,,2.6638,181036432.0
2010-08-03,995.195,996.263,975.645,975.645,,-1.8691,175705872.0
2010-08-04,971.407,978.014,955.93,978.014,,0.2428,144616544.0
2010-08-05,980.27,998.101,978.333,987.351,,0.9547,177039968.0
2010-08-06,987.967,1011.39,985.63,1011.39,,2.4347,189906128.0
2010-08-09,1013.245,1032.339,1013.245,1032.339,,2.0713,209199504.0
2010-08-10,1031.978,1034.332,993.992,993.992,,-3.7146,217707152.0
2010-08-11,991.278,1006.448,990.94,1004.637,,1.0709,161507824.0
2010-08-12,994.052,1007.576,987.978,991.777,,-1.2801,168918928.0
2010-08-13,992.626,1007.52,986.623,1007.206,,1.5557,147179840.0
2010-08-16,1007.498,1031.052,1005.052,1030.217,,2.2846,188040000.0
2010-08-17,1031.075,1036.821,1023.079,1033.581,,0.3265,180077712.0
2010-08-18,1033.707,1035.611,1018.496,1026.722,,-0.6636,164350144.0
2010-08-19,1026.983,1033.248,1021.704,1025.526,,-0.1165,162453424.0
2010-08-20,1021.458,1022.448,993.56,995.944,,-2.8846,240456096.0
2010-08-23,994.938,1001.183,991.518,995.613,,-0.0332,177392816.0
2010-08-24,993.576,1007.76,987.224,1004.985,,0.9413,160815504.0
2010-08-25,1000.269,1002.329,976.555,976.878,,-2.7968,216663840.0
2010-08-26,978.598,984.868,973.002,980.63,,0.3841,170076768.0
2010-08-27,978.514,1000.861,975.72,999.456,,1.9198,217348048.0
2010-08-30,1002.987,1025.153,1002.987,1024.928,,2.5486,235818608.0
2010-08-31,1020.747,1029.802,1015.133,1025.57,,0.0626,217533504.0
2010-09-01,1025.678,1029.805,987.588,995.586,,-2.9236,240015328.0
2010-09-02,1001.597,1018.275,996.524,1014.922,,1.9422,275800384.0
2010-09-03,1017.637,1045.213,1017.51,1036.703,,2.1461,318601280.0
2010-09-06,1039.464,1043.24,1007.426,1010.764,,-2.5021,254696272.0
2010-09-07,1010.115,1022.622,1007.637,1022.622,,1.1732,168600208.0
2010-09-08,1020.229,1027.637,1016.836,1026.327,,0.3623,180164416.0
2010-09-09,1029.106,1040.67,1019.688,1021.832,,-0.438,236528416.0
2010-09-10,1021.874,1037.511,1016.191,1034.939,,1.2827,221090112.0
2010-09-13,1034.39,1045.39,1033.254,1042.482,,0.7288,201029296.0
2010-09-14,1044.302,1046.132,1028.769,1031.219,,-1.0804,194084160.0
2010-09-15,1029.52,1030.021,987.049,990.103,,-3.9871,221646432.0
2010-09-16,989.488,994.954,964.528,972.602,,-1.7676,171792416.0
2010-09-17,976.071,981.728,967.555,972.229,,-0.0384,145003104.0
2010-09-20,972.445,975.262,947.414,949.195,,-2.3692,129268184.0
2010-09-21,952.072,953.834,930.248,934.461,,-1.5523,110718792.0
2010-09-27,936.213,951.837,930.865,950.671,,1.7347,107943712.0
2010-09-28,949.631,949.889,939.631,942.049,,-0.9069,166617328.0
2010-09-29,941.268,944.174,924.415,926.758,,-1.6232,123024216.0
2010-09-30,923.825,942.539,921.357,942.539,,1.7028,109920984.0
2010-10-08,946.469,963.18,945.618,959.863,,1.838,151118816.0
2010-10-11,960.913,961.173,941.912,947.11,,-1.3286,185247024.0
2010-10-12,946.626,959.976,945.011,951.79,,0.4941,151089552.0
2010-10-13,951.326,962.738,940.645,962.738,,1.1503,220948560.0
2010-10-14,963.286,975.907,956.864,958.495,,-0.4407,199413616.0
2010-10-15,954.117,957.769,937.12,944.254,,-1.4858,188478784.0
2010-10-18,941.874,941.874,913.816,932.359,,-1.2597,178733552.0
2010-10-19,932.826,1005.591,932.323,995.922,,6.8174,333380960.0
2010-10-20,986.654,1024.579,986.033,1004.542,,0.8655,343817472.0
2010-10-21,1001.682,1001.682,983.656,991.842,,-1.2643,216194480.0
2010-10-22,991.135,1023.703,991.135,1013.448,,2.1784,237773392.0
2010-10-25,1018.084,1043.087,1018.084,1039.054,,2.5266,272946432.0
2010-10-26,1041.532,1041.914,1020.942,1036.007,,-0.2932,296792352.0
2010-10-27,1034.864,1048.556,1028.696,1030.593,,-0.5226,244383104.0
2010-10-28,1024.697,1038.622,1023.492,1038.622,,0.7791,226939248.0
2010-10-29,1042.401,1069.754,1042.401,1064.522,,2.4937,309740512.0
2010-11-01,1071.628,1113.623,1071.628,1107.523,,4.0395,375482496.0
2010-11-02,1108.093,1108.093,1074.58,1075.151,,-2.9229,329263744.0
2010-11-03,1063.2,1063.2,1040.548,1040.621,,-3.2116,222459568.0
2010-11-04,1041.419,1057.714,1037.239,1057.714,,1.6426,175911344.0
2010-11-05,1067.873,1072.219,1058.259,1072.219,,1.3714,223733520.0
2010-11-08,1077.504,1107.061,1077.504,1107.061,,3.2495,257917328.0
2010-11-09,1110.434,1117.521,1102.014,1115.648,,0.7757,262211632.0
2010-11-10,1115.743,1147.481,1113.754,1141.582,,2.3246,297408416.0
2010-11-11,1137.079,1163.698,1132.358,1132.722,,-0.7761,318099648.0
2010-11-12,1126.854,1140.634,1080.266,1082.24,,-4.4567,361233920.0
2010-11-15,1087.807,1148.539,1086.517,1148.539,,6.1261,298108064.0
2010-11-16,1154.409,1175.311,1111.496,1126.175,,-1.9472,396458720.0
2010-11-17,1115.12,1132.862,1080.933,1085.349,,-3.6252,282979584.0
2010-11-18,1090.138,1102.845,1077.059,1102.845,,1.612,223879072.0
2010-11-19,1106.753,1153.171,1105.594,1153.171,,4.5633,323361536.0
2010-11-22,1153.264,1194.196,1151.764,1174.938,,1.8876,402538816.0
2010-11-23,1172.06,1183.842,1148.814,1183.502,,0.7289,289876608.0
2010-11-24,1176.424,1208.45,1174.675,1208.45,,2.108,286909888.0
2010-11-25,1212.768,1215.741,1177.826,1186.358,,-1.8281,283258432.0
2010-11-26,1184.803,1200.498,1179.278,1196.019,,0.8143,235044144.0
2010-11-29,1195.313,1221.745,1193.414,1220.11,,2.0143,268525920.0
2010-11-30,1219.076,1219.117,1146.975,1181.504,,-3.1641,316325792.0
2010-12-01,1176.613,1182.573,1169.892,1177.175,,-0.3664,161222096.0
2010-12-02,1187.103,1192.798,1177.813,1177.84,,0.0565,176713216.0
2010-12-03,1177.169,1178.674,1148.088,1157.939,,-1.6896,170261328.0
2010-12-06,1157.72,1159.297,1124.935,1134.383,,-2.0343,156235840.0
2010-12-07,1132.328,1162.582,1123.762,1161.692,,2.4074,128046096.0
2010-12-08,1160.923,1176.42,1158.101,1160.239,,-0.1251,134585264.0
2010-12-09,1158.817,1160.912,1144.181,1144.531,,-1.3539,180695520.0
2010-12-10,1139.828,1167.677,1136.33,1166.801,,1.9458,156930256.0
2010-12-13,1175.509,1210.753,1175.509,1209.271,,3.6399,230138080.0
2010-12-14,1211.463,1219.711,1204.664,1218.52,,0.7648,204767648.0
2010-12-15,1217.808,1224.045,1209.289,1211.804,,-0.5512,231926400.0
2010-12-16,1209.62,1233.617,1209.344,1225.03,,1.0914,212781008.0
2010-12-17,1222.927,1233.389,1222.927,1232.982,,0.6491,205951568.0
2010-12-20,1235.668,1239.602,1180.529,1212.337,,-1.6744,270238592.0
2010-12-21,1212.086,1222.3,1204.478,1215.022,,0.2215,188594976.0
2010-12-22,1214.772,1215.789,1199.676,1201.647,,-1.1008,210949984.0
2010-12-23,1198.737,1200.755,1175.861,1176.364,,-2.104,187714432.0
2010-12-24,1170.695,1170.695,1140.134,1144.502,,-2.7085,163033680.0
2010-12-27,1145.699,1154.525,1100.517,1105.296,,-3.4256,156789632.0
2010-12-28,1098.939,1099.182,1080.398,1091.483,,-1.2497,143956736.0
2010-12-29,1091.818,1113.31,1091.818,1113.31,,1.9998,161597600.0
2010-12-30,1113.559,1122.406,1106.429,1117.214,,0.3507,140944800.0
2010-12-31,1117.36,1138.472,1117.36,1137.662,,1.8303,139112368.0
2011-01-04,1142.166,1155.518,1140.04,1155.106,,1.5333,169588128.0
2011-01-05,1153.909,1159.117,1146.38,1155.349,,0.021,168352704.0
2011-01-06,1153.633,1159.405,1134.089,1134.792,,-1.7793,155912992.0
2011-01-07,1132.733,1139.779,1119.614,1126.517,,-0.7292,197403104.0
2011-01-10,1124.337,1124.337,1089.056,1093.765,,-2.9074,159181888.0
2011-01-11,1089.988,1089.988,1068.399,1078.365,,-1.408,137643168.0
2011-01-12,1083.117,1095.516,1071.086,1089.673,,1.0486,123447040.0
2011-01-13,1094.826,1097.098,1089.672,1093.856,,0.3839,177697120.0
2011-01-14,1092.093,1092.093,1065.746,1067.418,,-2.417,153437008.0
2011-01-17,1066.435,1066.991,1025.663,1028.161,,-3.6778,170101488.0
2011-01-18,1021.836,1029.863,1014.631,1025.716,,-0.2378,101806400.0
2011-01-19,1025.93,1048.598,1023.148,1048.535,,2.2247,117833944.0
2011-01-20,1047.768,1051.516,1020.286,1020.389,,-2.6843,144228192.0
2011-01-21,1014.716,1033.518,1013.269,1024.505,,0.4034,125432112.0
2011-01-24,1024.792,1029.329,994.261,994.967,,-2.8831,131574344.0
